Mapping parameters for Galeorhinus galeus (Tope shark)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  27 |  34 |  37 |  41 |  47 |  57 |  67 |  77 |  81 |  87 ,
Bounding Box (NSWE): ,70,-58,111,37

Pelagic: False,
Layer used to generate probabilities: Bottom,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,2,470,1100
Temperature (°C),1,3,5.5,15,26
Salinity (psu),1,22.5,35,38,39
Primary Production,1,0,390,1459,3830
Sea Ice Concentration,1,-1,0,0,0.03
Distance to Land (km),0,0,9,164,1306
 

Map data (HSPEC) for predicted occurrences (n = 6812): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Galeorhinus,galeus,4.75,4.25,1000:144:3,0.09,0.215873015873,0.416,0.996072,1,1,1
Galeorhinus,galeus,0.75,9.75,1000:209:4,0.01,1,0.0172727272727,0.913912,0.922817376634,1,1
Galeorhinus,galeus,1.25,7.75,1000:217:2,0.16,0.936507936508,0.176,0.99308,1,1,1
Galeorhinus,galeus,1.25,8.75,1000:218:2,0.06,0.207936507937,0.312,0.995864,1,1,1
Galeorhinus,galeus,2.25,9.25,1000:229:1,0.16,0.409523809524,0.408,0.993808,0.965415436525,1,1
Galeorhinus,galeus,2.75,9.25,1000:229:3,0.17,0.45873015873,0.408,0.993808,0.88781105019,1,1
Galeorhinus,galeus,3.25,5.75,1000:235:2,0.05,0.37619047619,0.136,0.996736,1,1,1
Galeorhinus,galeus,3.25,6.25,1000:236:1,0.15,0.320634920635,0.46,0.992568,1,1,1
Galeorhinus,galeus,4.25,7.25,1000:247:1,0.08,1,0.0772727272727,0.973848,1,1,1
Galeorhinus,galeus,4.25,7.75,1000:247:2,0.07,1,0.0772727272727,0.973848,0.975959510755,1,1
Galeorhinus,galeus,4.25,8.25,1000:248:1,0.05,1,0.0772727272727,0.973848,0.726697595951,1,1
Galeorhinus,galeus,5.25,0.25,1000:350:1,0.17,1,0.172,0.996864,1,1,1
Galeorhinus,galeus,6.25,1.25,1000:361:1,0.10,1,0.104545454545,1,1,1,1
Galeorhinus,galeus,6.25,4.75,1000:364:2,0.01,1,0.00636363636364,0.992184,0.96246309574,1,1
Galeorhinus,galeus,5.75,5.25,1000:455:3,0.01,1,0.00636363636364,0.992184,0.936735554618,1,1
Galeorhinus,galeus,37.25,4.25,1300:374:1,0.03,0.0539682539683,1,0.5766,1,1,1
Galeorhinus,galeus,38.25,2.25,1300:382:1,0.03,0.0492063492063,1,0.5775,1,1,1
Galeorhinus,galeus,39.75,1.75,1300:391:4,0.08,0.146031746032,1,0.5658,1,1,1
Galeorhinus,galeus,38.25,8.25,1300:488:1,0.14,0.244444444444,1,0.5799,1,1,1
Galeorhinus,galeus,34.25,13.75,1301:143:2,0.19,1,1,0.2075,0.902564102564,1,1
Galeorhinus,galeus,34.75,13.75,1301:143:4,0.19,1,1,0.2075,0.925641025641,1,1
Galeorhinus,galeus,34.25,14.25,1301:144:1,0.18,1,1,0.2076,0.869230769231,1,1
Galeorhinus,galeus,34.25,14.75,1301:144:2,0.18,1,1,0.2076,0.866666666667,1,1
Galeorhinus,galeus,34.75,14.75,1301:144:4,0.19,1,1,0.2254,0.861538461538,1,1
Galeorhinus,galeus,31.75,16.75,1301:216:4,0.17,1,1,0.2159,0.787179487179,1,1
Galeorhinus,galeus,31.25,18.25,1301:218:1,0.19,1,1,0.2142,0.871794871795,1,1
Galeorhinus,galeus,31.75,18.25,1301:218:3,0.11,0.449206349206,1,0.2984,0.807692307692,1,1
Galeorhinus,galeus,31.75,18.75,1301:218:4,0.01,0.0539682539683,1,0.2706,0.830769230769,1,1
Galeorhinus,galeus,31.25,19.75,1301:219:2,0.16,1,1,0.1782,0.902564102564,1,1
Galeorhinus,galeus,32.25,16.25,1301:226:1,0.17,1,1,0.2159,0.802564102564,1,1
Galeorhinus,galeus,32.25,16.75,1301:226:2,0.13,0.553968253968,1,0.2964,0.789743589744,1,1
Galeorhinus,galeus,32.75,16.25,1301:226:3,0.09,0.380952380952,1,0.3013,0.771794871795,1,1
Galeorhinus,galeus,32.25,19.75,1301:229:2,0.16,1,1,0.194,0.830769230769,1,1
Galeorhinus,galeus,32.75,19.25,1301:229:3,0.02,0.0888888888889,1,0.3215,0.833333333333,1,1
Galeorhinus,galeus,33.25,15.25,1301:235:1,0.16,0.669841269841,1,0.2892,0.846153846154,1,1
Galeorhinus,galeus,33.25,15.75,1301:235:2,0.13,0.515873015873,1,0.3116,0.8,1,1
Galeorhinus,galeus,33.75,19.75,1301:239:4,0.03,0.120634920635,1,0.3219,0.835897435897,1,1
Galeorhinus,galeus,34.25,15.25,1301:245:1,0.16,1,1,0.1936,0.838461538462,1,1
Galeorhinus,galeus,34.75,15.75,1301:245:4,0.17,1,1,0.1936,0.866666666667,1,1
Galeorhinus,galeus,38.75,13.75,1301:383:4,0.02,0.0396825396825,1,0.5654,0.974358974359,1,1
Galeorhinus,galeus,39.25,14.25,1301:394:1,0.05,0.0873015873016,1,0.5653,0.920512820513,1,1
Galeorhinus,galeus,36.25,15.25,1301:465:1,0.19,1,1,0.1898,1,1,1
Galeorhinus,galeus,36.75,15.25,1301:465:3,0.19,1,1,0.1898,1,1,1
Galeorhinus,galeus,39.25,17.75,1301:497:2,0.12,0.396825396825,1,0.3116,1,1,1
Galeorhinus,galeus,39.25,18.25,1301:498:1,0.10,0.301587301587,1,0.3251,1,1,1
Galeorhinus,galeus,39.25,18.75,1301:498:2,0.13,0.428571428571,1,0.3099,0.994871794872,1,1
Galeorhinus,galeus,39.25,19.25,1301:499:1,0.10,0.422222222222,1,0.2542,0.958974358974,1,1
Galeorhinus,galeus,39.75,19.75,1301:499:4,0.18,1,1,0.1936,0.910256410256,1,1
Galeorhinus,galeus,32.75,20.25,1302:120:3,0.17,1,1,0.2059,0.828205128205,1,1
Galeorhinus,galeus,32.75,21.25,1302:121:3,0.17,1,1,0.2075,0.835897435897,1,1
Galeorhinus,galeus,32.75,21.75,1302:121:4,0.12,1,1,0.1389,0.858974358974,1,1
Galeorhinus,galeus,32.75,22.25,1302:122:3,0.12,1,0.956363636364,0.1464,0.853846153846,1,1
Galeorhinus,galeus,32.75,22.75,1302:122:4,0.09,1,0.973636363636,0.1143,0.771794871795,1,1
Galeorhinus,galeus,32.25,23.25,1302:123:1,0.08,1,0.564545454545,0.175,0.794871794872,1,1
Galeorhinus,galeus,32.25,23.75,1302:123:2,0.06,1,0.971818181818,0.0752,0.784615384615,1,1
Galeorhinus,galeus,32.75,23.25,1302:123:3,0.12,1,1,0.147,0.841025641026,1,1
Galeorhinus,galeus,32.25,24.25,1302:124:1,0.06,1,0.990909090909,0.0779,0.828205128205,1,1
Galeorhinus,galeus,32.75,24.25,1302:124:3,0.07,0.304761904762,1,0.292,0.817948717949,1,1
Galeorhinus,galeus,30.75,28.75,1302:208:4,0.11,1,0.46,0.2439,1,1,1
Galeorhinus,galeus,30.75,29.25,1302:209:3,0.05,1,0.495454545455,0.1077,1,1,1
Galeorhinus,galeus,31.75,25.25,1302:215:3,0.06,1,1,0.0746,0.817948717949,1,1
Galeorhinus,galeus,31.75,25.75,1302:215:4,0.06,1,1,0.0746,0.812820512821,1,1
Galeorhinus,galeus,31.25,26.75,1302:216:2,0.03,1,0.46,0.0598,0.953846153846,1,1
Galeorhinus,galeus,31.75,26.25,1302:216:3,0.17,1,1,0.2081,0.794871794872,1,1
Galeorhinus,galeus,31.25,27.75,1302:217:2,0.15,1,1,0.1577,0.976923076923,1,1
Galeorhinus,galeus,31.25,29.75,1302:219:2,0.12,1,0.895454545455,0.1352,1,1,1
Galeorhinus,galeus,31.75,29.25,1302:219:3,0.07,0.277777777778,1,0.307,0.820512820513,1,1
Galeorhinus,galeus,32.25,25.75,1302:225:2,0.06,0.269841269841,1,0.292,0.789743589744,1,1
Galeorhinus,galeus,34.75,25.25,1302:245:3,0.19,1,1,0.2384,0.797435897436,1,1
Galeorhinus,galeus,34.75,25.75,1302:245:4,0.18,1,1,0.2314,0.771794871795,1,1
Galeorhinus,galeus,34.75,26.75,1302:246:4,0.01,0.052380952381,1,0.2574,0.794871794872,1,1
Galeorhinus,galeus,34.75,27.25,1302:247:3,0.09,0.425396825397,1,0.2471,0.820512820513,1,1
Galeorhinus,galeus,34.75,27.75,1302:247:4,0.12,0.553968253968,1,0.2508,0.84358974359,1,1
Galeorhinus,galeus,35.75,23.75,1302:353:4,0.08,1,1,0.0845,0.941025641026,1,1
Galeorhinus,galeus,35.25,24.25,1302:354:1,0.18,1,1,0.1991,0.907692307692,1,1
Galeorhinus,galeus,35.25,24.75,1302:354:2,0.03,1,0.998181818182,0.0336,0.9,1,1
Galeorhinus,galeus,35.75,24.25,1302:354:3,0.06,1,1,0.0717,0.905128205128,1,1
Galeorhinus,galeus,35.75,24.75,1302:354:4,0.13,1,1,0.1451,0.9,1,1
Galeorhinus,galeus,36.75,22.75,1302:362:4,0.08,1,1,0.0766,1,1,1
Galeorhinus,galeus,36.25,23.25,1302:363:1,0.17,1,1,0.1653,1,1,1
Galeorhinus,galeus,36.25,23.75,1302:363:2,0.06,1,1,0.0659,0.969230769231,1,1
Galeorhinus,galeus,36.75,23.25,1302:363:3,0.08,1,1,0.0766,1,1,1
Galeorhinus,galeus,36.75,23.75,1302:363:4,0.08,1,1,0.0845,0.984615384615,1,1
Galeorhinus,galeus,36.25,24.25,1302:364:1,0.14,1,1,0.1451,0.938461538462,1,1
