Mapping parameters for Scomberomorus plurilineatus (Kanadi kingfish)

"Cite AquaMaps itself as: Kaschner, K., J. Rius-Barile, K. Kesner-Reyes, C. Garilao, S.O. Kullander, T. Rees and R. Froese. 2013. AquaMaps: Predicted range maps for aquatic species World Wide Web electronic publication, www.aquamaps.org, Version 08/2013. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 47 |  51,
Bounding Box (NSWE): ,-1,-37,23,59

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,50,66,123,200
Temperature (°C),1,19.01,23.57,27.55,31.75
Salinity (psu),1,34.17,34.67,35.67,36.17
Primary Production,1,224,333,1526,2140.5
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,0,4,142,222
 

Map data (HSPEC) for predicted occurrences (n = 333): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,SST,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Scomberomorus,plurilineatus,-9.75,46.75,3004:496:4,1.00,,,,,,
Scomberomorus,plurilineatus,-9.75,47.75,3004:497:4,1.00,,,,,,
Scomberomorus,plurilineatus,-3.75,54.75,3005:134:4,0.86,,,,,,
Scomberomorus,plurilineatus,-4.75,53.25,3005:143:3,0.89,,,,,,
Scomberomorus,plurilineatus,-4.25,54.25,3005:144:1,0.88,,,,,,
Scomberomorus,plurilineatus,-4.75,54.25,3005:144:3,0.88,,,,,,
Scomberomorus,plurilineatus,-4.75,54.75,3005:144:4,0.88,,,,,,
Scomberomorus,plurilineatus,-3.75,55.25,3005:235:3,0.84,,,,,,
Scomberomorus,plurilineatus,-3.75,55.75,3005:235:4,0.84,,,,,,
Scomberomorus,plurilineatus,-3.75,56.25,3005:236:3,0.82,,,,,,
Scomberomorus,plurilineatus,-4.75,55.25,3005:245:3,0.87,,,,,,
Scomberomorus,plurilineatus,-4.25,56.25,3005:246:1,0.86,,,,,,
Scomberomorus,plurilineatus,-4.75,56.75,3005:246:4,0.86,,,,,,
Scomberomorus,plurilineatus,-5.75,52.75,3005:352:4,0.92,,,,,,
Scomberomorus,plurilineatus,-5.25,53.25,3005:353:1,0.92,,,,,,
Scomberomorus,plurilineatus,-5.75,53.25,3005:353:3,0.92,,,,,,
Scomberomorus,plurilineatus,-5.75,53.75,3005:353:4,0.92,,,,,,
Scomberomorus,plurilineatus,-6.25,52.75,3005:362:2,0.95,,,,,,
Scomberomorus,plurilineatus,-6.75,52.75,3005:362:4,0.95,,,,,,
Scomberomorus,plurilineatus,-6.25,53.25,3005:363:1,0.95,,,,,,
Scomberomorus,plurilineatus,-7.25,52.75,3005:372:2,0.99,,,,,,
Scomberomorus,plurilineatus,-9.75,50.75,3005:390:4,1.00,,,,,,
Scomberomorus,plurilineatus,-9.25,51.25,3005:391:1,1.00,,,,,,
Scomberomorus,plurilineatus,-9.75,51.25,3005:391:3,1.00,,,,,,
Scomberomorus,plurilineatus,-5.25,55.25,3005:455:1,0.91,,,,,,
Scomberomorus,plurilineatus,-5.25,55.75,3005:455:2,0.91,,,,,,
Scomberomorus,plurilineatus,-5.75,55.25,3005:455:3,0.91,,,,,,
Scomberomorus,plurilineatus,-5.25,56.25,3005:456:1,0.90,,,,,,
Scomberomorus,plurilineatus,-5.75,56.25,3005:456:3,0.90,,,,,,
Scomberomorus,plurilineatus,-5.75,56.75,3005:456:4,0.90,,,,,,
Scomberomorus,plurilineatus,-5.25,57.25,3005:457:1,0.88,,,,,,
Scomberomorus,plurilineatus,-6.25,56.25,3005:466:1,0.94,,,,,,
Scomberomorus,plurilineatus,-7.25,56.25,3005:476:1,0.97,,,,,,
Scomberomorus,plurilineatus,-7.25,56.75,3005:476:2,0.97,,,,,,
Scomberomorus,plurilineatus,-7.25,57.25,3005:477:1,0.95,,,,,,
Scomberomorus,plurilineatus,-10.25,39.75,3103:209:2,1.00,,,,,,
Scomberomorus,plurilineatus,-16.75,39.25,3103:469:3,1.00,,,,,,
Scomberomorus,plurilineatus,-16.75,39.75,3103:469:4,1.00,,,,,,
Scomberomorus,plurilineatus,-17.75,37.25,3103:477:3,0.97,,,,,,
Scomberomorus,plurilineatus,-17.75,37.75,3103:477:4,1.00,,,,,,
Scomberomorus,plurilineatus,-17.25,38.25,3103:478:1,1.00,,,,,,
Scomberomorus,plurilineatus,-17.25,38.75,3103:478:2,1.00,,,,,,
Scomberomorus,plurilineatus,-17.75,38.25,3103:478:3,1.00,,,,,,
Scomberomorus,plurilineatus,-17.25,39.25,3103:479:1,1.00,,,,,,
Scomberomorus,plurilineatus,-18.25,37.25,3103:487:1,1.00,,,,,,
Scomberomorus,plurilineatus,-18.75,37.25,3103:487:3,1.00,,,,,,
Scomberomorus,plurilineatus,-19.75,35.75,3103:495:4,1.00,,,,,,
Scomberomorus,plurilineatus,-19.25,36.25,3103:496:1,1.00,,,,,,
Scomberomorus,plurilineatus,-19.25,36.75,3103:496:2,1.00,,,,,,
Scomberomorus,plurilineatus,-19.75,36.25,3103:496:3,1.00,,,,,,
Scomberomorus,plurilineatus,-19.25,37.25,3103:497:1,1.00,,,,,,
Scomberomorus,plurilineatus,-10.25,40.25,3104:100:1,1.00,,,,,,
Scomberomorus,plurilineatus,-10.25,40.75,3104:100:2,1.00,,,,,,
Scomberomorus,plurilineatus,-10.75,40.75,3104:100:4,1.00,,,,,,
Scomberomorus,plurilineatus,-11.25,40.75,3104:110:2,1.00,,,,,,
Scomberomorus,plurilineatus,-11.75,40.75,3104:110:4,1.00,,,,,,
Scomberomorus,plurilineatus,-11.25,43.25,3104:113:1,0.86,,,,,,
Scomberomorus,plurilineatus,-11.75,43.25,3104:113:3,1.00,,,,,,
Scomberomorus,plurilineatus,-11.75,43.75,3104:113:4,0.90,,,,,,
Scomberomorus,plurilineatus,-12.25,40.75,3104:120:2,1.00,,,,,,
Scomberomorus,plurilineatus,-12.75,40.25,3104:120:3,1.00,,,,,,
Scomberomorus,plurilineatus,-12.75,40.75,3104:120:4,1.00,,,,,,
Scomberomorus,plurilineatus,-12.25,43.75,3104:123:2,1.00,,,,,,
Scomberomorus,plurilineatus,-12.25,44.25,3104:124:1,0.99,,,,,,
Scomberomorus,plurilineatus,-12.25,44.75,3104:124:2,0.99,,,,,,
Scomberomorus,plurilineatus,-12.75,44.75,3104:124:4,0.99,,,,,,
Scomberomorus,plurilineatus,-13.25,40.75,3104:130:2,1.00,,,,,,
Scomberomorus,plurilineatus,-13.75,40.75,3104:130:4,1.00,,,,,,
Scomberomorus,plurilineatus,-14.25,40.75,3104:140:2,1.00,,,,,,
Scomberomorus,plurilineatus,-14.75,40.75,3104:140:4,1.00,,,,,,
Scomberomorus,plurilineatus,-10.25,47.75,3104:207:2,1.00,,,,,,
Scomberomorus,plurilineatus,-11.25,47.25,3104:217:1,0.97,,,,,,
Scomberomorus,plurilineatus,-11.75,47.25,3104:217:3,1.00,,,,,,
Scomberomorus,plurilineatus,-11.75,49.25,3104:219:3,0.89,,,,,,
Scomberomorus,plurilineatus,-12.75,45.25,3104:225:3,0.99,,,,,,
Scomberomorus,plurilineatus,-12.25,46.75,3104:226:2,1.00,,,,,,
Scomberomorus,plurilineatus,-12.25,47.75,3104:227:2,1.00,,,,,,
Scomberomorus,plurilineatus,-12.75,47.75,3104:227:4,1.00,,,,,,
Scomberomorus,plurilineatus,-12.25,48.25,3104:228:1,1.00,,,,,,
Scomberomorus,plurilineatus,-12.25,48.75,3104:228:2,1.00,,,,,,
Scomberomorus,plurilineatus,-12.75,48.25,3104:228:3,1.00,,,,,,
Scomberomorus,plurilineatus,-12.75,48.75,3104:228:4,1.00,,,,,,
Scomberomorus,plurilineatus,-12.25,49.25,3104:229:1,1.00,,,,,,
Scomberomorus,plurilineatus,-12.25,49.75,3104:229:2,1.00,,,,,,
Scomberomorus,plurilineatus,-12.75,49.75,3104:229:4,1.00,,,,,,
Scomberomorus,plurilineatus,-13.25,45.25,3104:235:1,0.95,,,,,,
Scomberomorus,plurilineatus,-13.25,47.75,3104:237:2,0.96,,,,,,
Scomberomorus,plurilineatus,-13.75,47.75,3104:237:4,0.96,,,,,,
Scomberomorus,plurilineatus,-13.25,48.25,3104:238:1,0.99,,,,,,
Scomberomorus,plurilineatus,-13.25,48.75,3104:238:2,0.99,,,,,,
Scomberomorus,plurilineatus,-13.75,48.25,3104:238:3,0.99,,,,,,
Scomberomorus,plurilineatus,-13.25,49.75,3104:239:2,1.00,,,,,,
Scomberomorus,plurilineatus,-14.25,47.75,3104:247:2,0.93,,,,,,
Scomberomorus,plurilineatus,-14.75,47.25,3104:247:3,0.93,,,,,,
Scomberomorus,plurilineatus,-14.75,47.75,3104:247:4,0.93,,,,,,
Scomberomorus,plurilineatus,-15.25,40.75,3104:350:2,1.00,,,,,,
Scomberomorus,plurilineatus,-15.75,40.25,3104:350:3,1.00,,,,,,
Scomberomorus,plurilineatus,-15.75,40.75,3104:350:4,1.00,,,,,,
Scomberomorus,plurilineatus,-15.75,44.75,3104:354:4,0.87,,,,,,
Scomberomorus,plurilineatus,-16.25,40.25,3104:360:1,1.00,,,,,,
Scomberomorus,plurilineatus,-16.75,40.25,3104:360:3,1.00,,,,,,
Scomberomorus,plurilineatus,-16.75,42.75,3104:362:4,1.00,,,,,,
Scomberomorus,plurilineatus,-16.75,43.75,3104:363:4,1.00,,,,,,
Scomberomorus,plurilineatus,-16.25,44.75,3104:364:2,0.99,,,,,,
Scomberomorus,plurilineatus,-16.75,44.25,3104:364:3,0.99,,,,,,
Scomberomorus,plurilineatus,-17.25,42.75,3104:372:2,1.00,,,,,,
Scomberomorus,plurilineatus,-17.25,43.25,3104:373:1,1.00,,,,,,
Scomberomorus,plurilineatus,-17.25,43.75,3104:373:2,1.00,,,,,,
Scomberomorus,plurilineatus,-17.75,43.75,3104:373:4,0.98,,,,,,
Scomberomorus,plurilineatus,-18.25,43.75,3104:383:2,1.00,,,,,,
Scomberomorus,plurilineatus,-18.75,43.75,3104:383:4,1.00,,,,,,
Scomberomorus,plurilineatus,-18.75,44.25,3104:384:3,1.00,,,,,,
Scomberomorus,plurilineatus,-19.75,44.25,3104:394:3,0.89,,,,,,
Scomberomorus,plurilineatus,-15.75,45.25,3104:455:3,0.93,,,,,,
Scomberomorus,plurilineatus,-15.25,46.25,3104:456:1,0.91,,,,,,
Scomberomorus,plurilineatus,-15.25,46.75,3104:456:2,0.91,,,,,,
Scomberomorus,plurilineatus,-15.75,46.25,3104:456:3,0.91,,,,,,
Scomberomorus,plurilineatus,-15.25,47.25,3104:457:1,0.94,,,,,,
Scomberomorus,plurilineatus,-15.25,49.75,3104:459:2,1.00,,,,,,
Scomberomorus,plurilineatus,-15.75,49.75,3104:459:4,1.00,,,,,,
Scomberomorus,plurilineatus,-16.25,49.75,3104:469:2,1.00,,,,,,
Scomberomorus,plurilineatus,-16.75,49.75,3104:469:4,1.00,,,,,,
Scomberomorus,plurilineatus,-17.25,49.75,3104:479:2,1.00,,,,,,
Scomberomorus,plurilineatus,-17.75,49.75,3104:479:4,1.00,,,,,,
Scomberomorus,plurilineatus,-18.25,49.25,3104:489:1,1.00,,,,,,
Scomberomorus,plurilineatus,-18.25,49.75,3104:489:2,1.00,,,,,,
Scomberomorus,plurilineatus,-18.75,49.25,3104:489:3,1.00,,,,,,
Scomberomorus,plurilineatus,-19.75,48.75,3104:498:4,1.00,,,,,,
Scomberomorus,plurilineatus,-19.25,49.25,3104:499:1,1.00,,,,,,
Scomberomorus,plurilineatus,-19.75,49.25,3104:499:3,1.00,,,,,,
Scomberomorus,plurilineatus,-10.25,50.75,3105:100:2,1.00,,,,,,
Scomberomorus,plurilineatus,-10.25,51.25,3105:101:1,1.00,,,,,,
Scomberomorus,plurilineatus,-12.75,50.25,3105:120:3,1.00,,,,,,
Scomberomorus,plurilineatus,-13.25,50.25,3105:130:1,1.00,,,,,,
Scomberomorus,plurilineatus,-13.75,50.25,3105:130:3,1.00,,,,,,
Scomberomorus,plurilineatus,-14.25,50.25,3105:140:1,1.00,,,,,,
Scomberomorus,plurilineatus,-14.75,50.25,3105:140:3,1.00,,,,,,
Scomberomorus,plurilineatus,-10.25,56.75,3105:206:2,0.83,,,,,,
Scomberomorus,plurilineatus,-15.25,50.75,3105:350:2,1.00,,,,,,
Scomberomorus,plurilineatus,-15.75,50.75,3105:350:4,0.94,,,,,,
Scomberomorus,plurilineatus,-17.25,50.25,3105:370:1,1.00,,,,,,
Scomberomorus,plurilineatus,-20.25,34.75,3203:104:2,1.00,,,,,,
Scomberomorus,plurilineatus,-24.75,34.25,3203:144:3,1.00,,,,,,
Scomberomorus,plurilineatus,-24.75,34.75,3203:144:4,1.00,,,,,,
Scomberomorus,plurilineatus,-20.25,35.75,3203:205:2,1.00,,,,,,
Scomberomorus,plurilineatus,-20.75,35.75,3203:205:4,1.00,,,,,,
Scomberomorus,plurilineatus,-20.25,36.25,3203:206:1,1.00,,,,,,
Scomberomorus,plurilineatus,-21.25,35.75,3203:215:2,1.00,,,,,,
Scomberomorus,plurilineatus,-21.75,35.25,3203:215:3,1.00,,,,,,
Scomberomorus,plurilineatus,-21.75,35.75,3203:215:4,1.00,,,,,,
Scomberomorus,plurilineatus,-21.25,39.75,3203:219:2,1.00,,,,,,
Scomberomorus,plurilineatus,-22.25,35.25,3203:225:1,1.00,,,,,,
Scomberomorus,plurilineatus,-22.25,35.75,3203:225:2,1.00,,,,,,
Scomberomorus,plurilineatus,-22.75,35.75,3203:225:4,1.00,,,,,,
Scomberomorus,plurilineatus,-23.25,35.25,3203:235:1,1.00,,,,,,
Scomberomorus,plurilineatus,-23.25,35.75,3203:235:2,1.00,,,,,,
Scomberomorus,plurilineatus,-23.75,35.75,3203:235:4,1.00,,,,,,
Scomberomorus,plurilineatus,-24.25,35.25,3203:245:1,1.00,,,,,,
Scomberomorus,plurilineatus,-24.25,35.75,3203:245:2,1.00,,,,,,
Scomberomorus,plurilineatus,-24.75,35.25,3203:245:3,1.00,,,,,,
Scomberomorus,plurilineatus,-25.75,32.75,3203:352:4,1.00,,,,,,
Scomberomorus,plurilineatus,-25.25,33.25,3203:353:1,1.00,,,,,,
Scomberomorus,plurilineatus,-25.25,33.75,3203:353:2,1.00,,,,,,
Scomberomorus,plurilineatus,-25.75,33.25,3203:353:3,1.00,,,,,,
Scomberomorus,plurilineatus,-25.25,34.25,3203:354:1,1.00,,,,,,
Scomberomorus,plurilineatus,-25.25,34.75,3203:354:2,1.00,,,,,,
Scomberomorus,plurilineatus,-25.75,34.75,3203:354:4,1.00,,,,,,
Scomberomorus,plurilineatus,-26.25,32.75,3203:362:2,1.00,,,,,,
Scomberomorus,plurilineatus,-26.75,32.75,3203:362:4,1.00,,,,,,
Scomberomorus,plurilineatus,-26.25,33.25,3203:363:1,1.00,,,,,,
Scomberomorus,plurilineatus,-26.75,33.25,3203:363:3,1.00,,,,,,
Scomberomorus,plurilineatus,-27.25,32.75,3203:372:2,1.00,,,,,,
Scomberomorus,plurilineatus,-27.75,32.75,3203:372:4,1.00,,,,,,
Scomberomorus,plurilineatus,-28.25,32.25,3203:382:1,1.00,,,,,,
Scomberomorus,plurilineatus,-28.25,32.75,3203:382:2,1.00,,,,,,
Scomberomorus,plurilineatus,-28.75,32.25,3203:382:3,1.00,,,,,,
Scomberomorus,plurilineatus,-29.25,31.75,3203:391:2,1.00,,,,,,
Scomberomorus,plurilineatus,-29.75,31.25,3203:391:3,1.00,,,,,,
Scomberomorus,plurilineatus,-29.75,31.75,3203:391:4,1.00,,,,,,
Scomberomorus,plurilineatus,-29.25,32.25,3203:392:1,1.00,,,,,,
Scomberomorus,plurilineatus,-25.25,35.25,3203:455:1,1.00,,,,,,
Scomberomorus,plurilineatus,-20.75,43.75,3204:103:4,1.00,,,,,,
Scomberomorus,plurilineatus,-20.25,44.25,3204:104:1,1.00,,,,,,
Scomberomorus,plurilineatus,-20.75,44.25,3204:104:3,1.00,,,,,,
Scomberomorus,plurilineatus,-21.25,43.25,3204:113:1,1.00,,,,,,
Scomberomorus,plurilineatus,-21.25,43.75,3204:113:2,1.00,,,,,,
Scomberomorus,plurilineatus,-21.75,43.25,3204:113:3,1.00,,,,,,
Scomberomorus,plurilineatus,-22.25,40.25,3204:120:1,1.00,,,,,,
Scomberomorus,plurilineatus,-22.25,43.25,3204:123:1,1.00,,,,,,
Scomberomorus,plurilineatus,-22.75,43.25,3204:123:3,1.00,,,,,,
Scomberomorus,plurilineatus,-23.25,43.25,3204:133:1,1.00,,,,,,
Scomberomorus,plurilineatus,-23.25,43.75,3204:133:2,1.00,,,,,,
Scomberomorus,plurilineatus,-23.75,43.75,3204:133:4,1.00,,,,,,
Scomberomorus,plurilineatus,-24.25,43.75,3204:143:2,1.00,,,,,,
Scomberomorus,plurilineatus,-24.75,43.75,3204:143:4,1.00,,,,,,
Scomberomorus,plurilineatus,-24.75,44.25,3204:144:3,1.00,,,,,,
Scomberomorus,plurilineatus,-20.25,48.75,3204:208:2,1.00,,,,,,
Scomberomorus,plurilineatus,-20.75,48.75,3204:208:4,1.00,,,,,,
Scomberomorus,plurilineatus,-21.25,48.25,3204:218:1,1.00,,,,,,
Scomberomorus,plurilineatus,-21.25,48.75,3204:218:2,1.00,,,,,,
Scomberomorus,plurilineatus,-21.75,48.25,3204:218:3,1.00,,,,,,
Scomberomorus,plurilineatus,-22.75,47.75,3204:227:4,1.00,,,,,,
Scomberomorus,plurilineatus,-22.25,48.25,3204:228:1,1.00,,,,,,
Scomberomorus,plurilineatus,-22.75,48.25,3204:228:3,1.00,,,,,,
Scomberomorus,plurilineatus,-23.25,47.75,3204:237:2,1.00,,,,,,
Scomberomorus,plurilineatus,-23.75,47.75,3204:237:4,1.00,,,,,,
Scomberomorus,plurilineatus,-24.25,47.75,3204:247:2,1.00,,,,,,
Scomberomorus,plurilineatus,-24.75,47.25,3204:247:3,1.00,,,,,,
Scomberomorus,plurilineatus,-24.75,47.75,3204:247:4,1.00,,,,,,
Scomberomorus,plurilineatus,-25.25,44.25,3204:354:1,1.00,,,,,,
Scomberomorus,plurilineatus,-25.25,44.75,3204:354:2,1.00,,,,,,
Scomberomorus,plurilineatus,-25.75,44.25,3204:354:3,1.00,,,,,,
Scomberomorus,plurilineatus,-25.75,44.75,3204:354:4,1.00,,,,,,
Scomberomorus,plurilineatus,-26.25,44.75,3204:364:2,1.00,,,,,,
Scomberomorus,plurilineatus,-25.25,45.25,3204:455:1,1.00,,,,,,
Scomberomorus,plurilineatus,-25.25,45.75,3204:455:2,1.00,,,,,,
