Mapping parameters for Trachurus trachurus (Atlantic horse mackerel)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO
FAOAreas:  27 |  34 |  37 |  47 ,
Bounding Box (NSWE): ,,,,

Pelagic: False,
Layer used to generate probabilities: Bottom,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,100,200,1050
Temperature (°C),1,7.5,12,21.94,28.42
Salinity (psu),1,6.46,33.36,37.75,39.49
Primary Production,1,0,425,1891,3338
Sea Ice Concentration,1,0,0,0.02,0.05
Distance to Land (km),0,0,6,128,503
 

Map data (HSPEC) for predicted occurrences (n = 2346): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Trachurus,trachurus,1.25,9.75,1000:219:2,0.15,1,0.15740740740741,0.95114126394052,1,1,1
Trachurus,trachurus,3.75,9.75,1000:239:4,0.04,0.43,0.1358024691358,0.92083271375465,0.7256392536282,1,1
Trachurus,trachurus,4.25,5.75,1000:245:2,0.07,1,0.070987654320988,0.99017100371747,1,1,1
Trachurus,trachurus,4.25,6.25,1000:246:1,0.09,1,0.09104938271605,0.96225278810409,1,1,1
Trachurus,trachurus,4.25,6.75,1000:246:2,0.14,0.94,0.14506172839506,1,1,1,1
Trachurus,trachurus,4.75,8.25,1000:248:3,0.09,1,0.12654320987654,0.93143494423792,0.78230822391154,1,1
Trachurus,trachurus,4.75,8.75,1000:248:4,0.04,0.51,0.10802469135803,0.89530111524164,0.75328265376641,1,1
Trachurus,trachurus,39.75,1.75,1300:391:4,0.03,0.049411764705882,1,0.6067816091954,0.98352941176471,1,1
Trachurus,trachurus,38.25,8.25,1300:488:1,0.07,0.12235294117647,1,0.61488505747127,0.99529411764706,1,1
Trachurus,trachurus,39.75,8.75,1300:498:4,0.16,0.16,1,1,1,1,1
Trachurus,trachurus,32.25,14.75,1301:124:2,0.13,0.17,1,0.77183908045977,1,1,1
Trachurus,trachurus,34.75,10.25,1301:140:3,0.01,0.01,1,1,1,1,1
Trachurus,trachurus,30.75,17.75,1301:207:4,0.17,0.31,1,0.76735632183908,0.73176470588235,1,1
Trachurus,trachurus,31.75,15.25,1301:215:3,0.09,0.21,1,0.77183908045977,0.56941176470588,1,1
Trachurus,trachurus,31.75,18.25,1301:218:3,0.09,0.27411764705882,1,0.45310344827586,0.74117647058824,1,1
Trachurus,trachurus,32.25,16.75,1301:226:2,0.12,0.35176470588235,1,0.45195402298851,0.72470588235294,1,1
Trachurus,trachurus,32.75,16.25,1301:226:3,0.07,0.22352941176471,1,0.45477011494253,0.70823529411765,1,1
Trachurus,trachurus,33.25,15.25,1301:235:1,0.15,0.43764705882353,1,0.44781609195402,0.77647058823529,1,1
Trachurus,trachurus,33.25,15.75,1301:235:2,0.11,0.32352941176471,1,0.46068965517241,0.73411764705882,1,1
Trachurus,trachurus,33.75,19.75,1301:239:4,0.01,0.030588235294118,1,0.4666091954023,0.76705882352941,1,1
Trachurus,trachurus,35.25,10.75,1301:350:2,0.02,0.02,1,1,1,1,1
Trachurus,trachurus,36.25,10.25,1301:360:1,0.02,0.02,1,1,1,1,1
Trachurus,trachurus,38.75,10.25,1301:380:3,0.18,0.32470588235294,1,0.59574712643678,0.94352941176471,1,1
Trachurus,trachurus,38.75,11.25,1301:381:3,0.18,0.34117647058824,1,0.56574712643678,0.95294117647059,1,1
Trachurus,trachurus,38.75,12.25,1301:382:3,0.14,0.24352941176471,1,0.60063218390805,0.94588235294118,1,1
Trachurus,trachurus,39.25,17.75,1301:497:2,0.11,0.23529411764706,1,0.46068965517241,1,1,1
Trachurus,trachurus,39.25,18.25,1301:498:1,0.07,0.16470588235294,1,0.46844827586207,0.97176470588235,1,1
Trachurus,trachurus,39.25,18.75,1301:498:2,0.11,0.25882352941176,1,0.45971264367816,0.91294117647059,1,1
Trachurus,trachurus,39.25,19.25,1301:499:1,0.10,0.25411764705882,1,0.42770114942529,0.88,1,1
Trachurus,trachurus,32.75,24.25,1302:124:3,0.06,0.16705882352941,1,0.44942528735632,0.75058823529412,1,1
Trachurus,trachurus,31.25,26.75,1302:216:2,0.05,0.19,1,0.31597701149426,0.87529411764706,1,1
Trachurus,trachurus,31.75,29.25,1302:219:3,0.05,0.14705882352941,1,0.4580459770115,0.75294117647059,1,1
Trachurus,trachurus,32.25,25.75,1302:225:2,0.05,0.14117647058824,1,0.44942528735632,0.72470588235294,1,1
Trachurus,trachurus,34.75,27.25,1302:247:3,0.08,0.25647058823529,1,0.42362068965517,0.75294117647059,1,1
Trachurus,trachurus,34.75,27.75,1302:247:4,0.12,0.35176470588235,1,0.42574712643678,0.77411764705882,1,1
Trachurus,trachurus,37.75,20.25,1302:370:3,0.11,0.28470588235294,1,0.47752873563218,0.81882352941176,1,1
Trachurus,trachurus,35.25,27.75,1302:457:2,0.10,0.29764705882353,1,0.39333333333333,0.83294117647059,1,1
Trachurus,trachurus,35.25,28.25,1302:458:1,0.06,0.17294117647059,1,0.41540229885057,0.83529411764706,1,1
Trachurus,trachurus,35.75,28.25,1302:458:3,0.13,0.36117647058824,1,0.43045977011494,0.82588235294118,1,1
Trachurus,trachurus,36.75,25.25,1302:465:3,0.19,1,1,0.26212643678161,0.73176470588235,1,1
Trachurus,trachurus,36.75,27.25,1302:467:3,0.15,1,1,0.20264367816092,0.76470588235294,1,1
Trachurus,trachurus,36.75,28.25,1302:468:3,0.18,1,1,0.24045977011495,0.73647058823529,1,1
Trachurus,trachurus,36.75,29.25,1302:469:3,0.19,1,1,0.28701149425287,0.64470588235294,1,1
Trachurus,trachurus,37.25,26.75,1302:476:2,0.16,1,1,0.33022988505747,0.48941176470588,1,1
Trachurus,trachurus,37.25,27.25,1302:477:1,0.11,1,1,0.34971264367816,0.32470588235294,1,1
Trachurus,trachurus,37.25,27.75,1302:477:2,0.08,1,1,0.12672413793104,0.62117647058824,1,1
Trachurus,trachurus,37.25,28.25,1302:478:1,0.07,0.88,1,0.11712643678161,0.66117647058824,1,1
Trachurus,trachurus,38.75,27.25,1302:487:3,0.15,0.43,1,0.35408045977012,1,1,1
Trachurus,trachurus,31.25,30.75,1303:110:2,0.05,0.17,1,0.36735632183908,0.72941176470588,1,1
Trachurus,trachurus,31.75,30.75,1303:110:4,0.19,1,1,0.25155172413793,0.74823529411765,1,1
Trachurus,trachurus,31.25,31.75,1303:111:2,0.05,0.14,1,0.33626436781609,1,1,1
Trachurus,trachurus,31.75,31.25,1303:111:3,0.19,1,1,0.2451724137931,0.78352941176471,1,1
Trachurus,trachurus,31.25,32.25,1303:112:1,0.09,0.46,1,0.21701149425287,0.89411764705882,1,1
Trachurus,trachurus,31.25,32.75,1303:112:2,0.07,0.36,1,0.19637931034483,1,1,1
Trachurus,trachurus,31.25,33.25,1303:113:1,0.19,0.95,1,0.19637931034483,1,1,1
Trachurus,trachurus,32.25,33.25,1303:123:1,0.18,0.54941176470588,1,0.43586206896552,0.74117647058824,1,1
Trachurus,trachurus,32.25,33.75,1303:123:2,0.09,0.26705882352941,1,0.43908045977012,0.76705882352941,1,1
Trachurus,trachurus,33.75,32.75,1303:132:4,0.07,0.24823529411765,1,0.41103448275862,0.73176470588235,1,1
Trachurus,trachurus,34.25,33.25,1303:143:1,0.13,0.43294117647059,1,0.42522988505747,0.71764705882353,1,1
Trachurus,trachurus,34.75,34.75,1303:144:4,0.01,0.045882352941176,1,0.44057471264368,0.73882352941176,1,1
Trachurus,trachurus,35.25,30.25,1303:350:1,0.03,0.078823529411765,1,0.44229885057471,0.77411764705882,1,1
