Mapping parameters for Etelis carbunculus (Deep-water red snapper)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  57 |  61 |  71 |  77 ,
Bounding Box (NSWE): ,34,-25,35,-150

Pelagic: False,
Layer used to generate probabilities: Bottom,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,15,125,234,400
Temperature (°C),1,0.96,1.46,21.64,29
Salinity (psu),1,32,34.29,35.29,40
Primary Production,1,142,226,730,1400
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,3,16,389,516
 

Map data (HSPEC) for predicted occurrences (n = 4673): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Etelis,carbunculus,0.75,43.25,1004:103:3,0.06,0.218181818182,0.308423913043,1,0.919402985075,1,1
Etelis,carbunculus,2.25,45.25,1004:225:1,0.17,0.636363636364,0.305706521739,1,0.894029850746,1,1
Etelis,carbunculus,2.75,46.75,1004:226:4,0.13,1,1,1,0.128358208955,1,1
Etelis,carbunculus,5.25,48.25,1004:458:1,0.11,1,0.361413043478,0.978195329087,0.305970149254,1,1
Etelis,carbunculus,6.25,48.75,1004:468:2,0.01,0.0818181818182,0.285326086957,0.962526539278,0.413432835821,1,1
Etelis,carbunculus,6.75,49.25,1004:469:3,0.02,1,0.316576086957,0.944522292994,0.0716417910448,1,1
Etelis,carbunculus,0.25,56.25,1005:206:1,0.10,0.102409638554,0.98,1,1,1,1
Etelis,carbunculus,9.25,50.75,1005:390:2,0.19,1,1,0.990106157113,0.194029850746,1,1
Etelis,carbunculus,7.25,77.25,1007:477:1,0.18,1,1,1,0.177611940299,1,1
Etelis,carbunculus,8.25,76.25,1007:486:1,0.04,1,1,1,0.0402985074627,1,1
Etelis,carbunculus,8.75,79.25,1007:489:3,0.09,1,1,1,0.0880597014925,1,1
Etelis,carbunculus,9.75,75.75,1007:495:4,0.13,1,1,1,0.129850746269,1,1
Etelis,carbunculus,9.25,76.75,1007:496:2,0.02,0.463636363636,0.167119565217,1,0.265671641791,1,1
Etelis,carbunculus,9.25,78.25,1007:498:1,0.02,0.736363636364,0.180706521739,1,0.150746268657,1,1
Etelis,carbunculus,9.75,78.75,1007:498:4,0.03,0.481818181818,0.180706521739,1,0.307462686567,1,1
Etelis,carbunculus,6.25,80.75,1008:360:2,0.08,0.672727272727,0.115489130435,1,1,1,1
Etelis,carbunculus,6.25,81.25,1008:361:1,0.13,1,0.127717391304,1,1,1,1
Etelis,carbunculus,7.25,81.75,1008:371:2,0.10,1,0.122282608696,0.824323144105,1,1,1
Etelis,carbunculus,8.25,81.25,1008:381:1,0.03,0.327272727273,0.107336956522,0.950174672489,1,1,1
Etelis,carbunculus,9.25,80.25,1008:390:1,0.04,0.272727272727,0.167119565217,1,0.955223880597,1,1
Etelis,carbunculus,9.25,80.75,1008:390:2,0.14,1,0.150815217391,0.970873362445,0.968656716418,1,1
Etelis,carbunculus,9.75,80.25,1008:390:3,0.05,1,0.0978260869565,0.55384279476,0.932835820896,1,1
Etelis,carbunculus,0.75,98.75,1009:208:4,0.05,0.790909090909,0.142663043478,1,0.401492537313,1,1
Etelis,carbunculus,1.75,96.75,1009:216:4,0.11,0.114457831325,1,1,1,1,1
Etelis,carbunculus,1.75,98.75,1009:218:4,0.01,1,0.03125,0.855895196507,0.202985074627,1,1
Etelis,carbunculus,2.25,97.75,1009:227:2,0.02,1,0.0733695652174,0.945283842795,0.265671641791,1,1
Etelis,carbunculus,4.25,96.25,1009:246:1,0.05,1,0.0557065217391,0.923624454148,1,1,1
Etelis,carbunculus,4.25,98.75,1009:248:2,0.01,0.4,0.070652173913,0.3596069869,0.605970149254,1,1
Etelis,carbunculus,4.75,98.25,1009:248:3,0.01,0.6,0.0720108695652,0.446288209607,0.505970149254,1,1
Etelis,carbunculus,4.75,98.75,1009:248:4,0.07,0.654545454545,0.221467391304,0.654061135371,0.714925373134,1,1
Etelis,carbunculus,4.25,99.25,1009:249:1,0.04,0.627272727273,0.23097826087,0.556200873362,0.534328358209,1,1
Etelis,carbunculus,4.25,99.75,1009:249:2,0.01,0.6,0.23097826087,0.556200873362,0.159701492537,1,1
Etelis,carbunculus,4.75,99.25,1009:249:3,0.10,0.781818181818,0.274456521739,0.752969432314,0.611940298507,1,1
Etelis,carbunculus,4.75,99.75,1009:249:4,0.03,0.609090909091,0.23097826087,0.556200873362,0.341791044776,1,1
Etelis,carbunculus,5.25,95.75,1009:455:2,0.01,0.263636363636,0.0502717391304,0.496113537118,1,1,1
Etelis,carbunculus,5.25,97.75,1009:457:2,0.07,0.854545454545,0.221467391304,0.654061135371,0.586567164179,1,1
