Mapping parameters for Sebastes paucispinis (Bocaccio rockfish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  67 |  77 ,
Bounding Box (NSWE): ,65,31,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,56,216,476
Temperature (°C),1,1.36,7.13,16.72,21.52
Salinity (psu),1,29.85,31.6,33.47,35.24
Primary Production,1,405,719,2114,2732
Sea Ice Concentration,1,-1,0,0.01,0.07
Distance to Land (km),0,1,8,197,559
 

Map data (HSPEC) for predicted occurrences (n = 755): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Sebastes,paucispinis,46.25,-123.75,7412:363:2,0.17,1,1,0.24,0.70873786407767,1,1
Sebastes,paucispinis,46.75,-123.75,7412:363:4,0.19,1,1,0.24,0.77993527508091,1,1
Sebastes,paucispinis,46.75,-124.25,7412:364:3,0.17,1,1,0.24,0.72815533980583,1,1
Sebastes,paucispinis,47.25,-122.75,7412:372:2,0.01,0.035714285714286,1,0.24,1,1,1
Sebastes,paucispinis,47.75,-122.25,7412:372:3,0.13,1,1,0.24,0.53721682847896,1,1
Sebastes,paucispinis,48.75,-122.25,7412:382:3,0.07,0.66071428571429,1,0.24,0.42071197411003,1,1
Sebastes,paucispinis,48.75,-123.75,7412:383:4,0.18,0.78571428571429,1,1,0.22491909385113,1,1
Sebastes,paucispinis,49.25,-122.75,7412:392:2,0.04,0.39285714285714,1,1,0.11326860841424,1,1
Sebastes,paucispinis,49.25,-123.75,7412:393:2,0.15,1,1,1,0.14724919093851,1,1
Sebastes,paucispinis,49.75,-123.75,7412:393:4,0.16,0.875,1,1,0.17799352750809,1,1
