Mapping parameters for Cleisthenes pinetorum (SÃ´hachi)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Segschneider, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World Wide Web electronic publication, www.aquamaps.org, version 10/2019 (final)."

Map type: Computer-generated,
Map Option: In FAO
FAOAreas: 61,
Bounding Box (NSWE): ,24,44,119,141

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,50,66,123,200
Temperature (°C),1,12.35,13.98,21.19,24.73
Salinity (psu),1,31.6,32.68,33.68,34.79
Primary Production (mgC·m-3·day-1) ,1,4.47,9.52,32.72,59.92
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,175.36,208.26,251.55,269.04
Distance to Land (km),0,12,14,67,148
 

Map data (HSPEC) for predicted occurrences (n = 406): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Cleisthenes,pinetorum,22.75,116.25,1211:226:3,0.01
Cleisthenes,pinetorum,22.75,116.75,1211:226:4,0.02
Cleisthenes,pinetorum,23.25,116.75,1211:236:2,0.06
Cleisthenes,pinetorum,23.25,117.25,1211:237:1,0.07
Cleisthenes,pinetorum,23.75,117.25,1211:237:3,0.04
Cleisthenes,pinetorum,23.25,118.75,1211:238:2,0.09
Cleisthenes,pinetorum,23.75,119.25,1211:239:3,0.08
Cleisthenes,pinetorum,24.25,118.25,1211:248:1,0.09
Cleisthenes,pinetorum,24.25,119.75,1211:249:2,0.07
Cleisthenes,pinetorum,24.75,120.75,1212:140:4,0.12
Cleisthenes,pinetorum,25.75,120.25,1212:350:3,0.13
Cleisthenes,pinetorum,25.25,121.25,1212:351:1,0.17
Cleisthenes,pinetorum,25.25,121.75,1212:351:2,0.09
Cleisthenes,pinetorum,25.75,121.75,1212:351:4,0.13
Cleisthenes,pinetorum,26.25,122.25,1212:362:1,0.01
Cleisthenes,pinetorum,26.75,122.75,1212:362:4,0.09
Cleisthenes,pinetorum,26.75,123.25,1212:363:3,0.03
Cleisthenes,pinetorum,26.75,123.75,1212:363:4,0.01
Cleisthenes,pinetorum,27.25,124.75,1212:374:2,0.12
Cleisthenes,pinetorum,27.75,125.25,1212:475:3,0.17
Cleisthenes,pinetorum,28.25,125.75,1212:485:2,0.17
Cleisthenes,pinetorum,28.75,126.25,1212:486:3,0.18
Cleisthenes,pinetorum,28.75,126.75,1212:486:4,0.02
Cleisthenes,pinetorum,28.25,129.25,1212:489:1,0.01
Cleisthenes,pinetorum,29.25,127.25,1212:497:1,0.02
Cleisthenes,pinetorum,29.75,127.25,1212:497:3,0.19
Cleisthenes,pinetorum,29.75,127.75,1212:497:4,0.02
Cleisthenes,pinetorum,30.25,123.25,1312:103:1,0.17
Cleisthenes,pinetorum,30.75,123.25,1312:103:3,0.16
Cleisthenes,pinetorum,31.75,124.25,1312:114:3,0.08
Cleisthenes,pinetorum,31.75,124.75,1312:114:4,0.12
Cleisthenes,pinetorum,32.25,124.75,1312:124:2,0.19
Cleisthenes,pinetorum,32.75,124.25,1312:124:3,0.17
Cleisthenes,pinetorum,33.25,123.75,1312:133:2,0.01
Cleisthenes,pinetorum,33.75,123.75,1312:133:4,0.07
Cleisthenes,pinetorum,34.25,123.75,1312:143:2,0.04
Cleisthenes,pinetorum,34.25,124.25,1312:144:1,0.07
Cleisthenes,pinetorum,30.25,127.75,1312:207:2,0.14
Cleisthenes,pinetorum,30.75,128.25,1312:208:3,0.04
Cleisthenes,pinetorum,30.75,129.25,1312:209:3,0.11
Cleisthenes,pinetorum,30.75,129.75,1312:209:4,0.10
Cleisthenes,pinetorum,31.75,128.75,1312:218:4,0.16
Cleisthenes,pinetorum,34.75,128.75,1312:248:4,0.07
Cleisthenes,pinetorum,35.25,128.75,1312:458:2,0.16
Cleisthenes,pinetorum,30.25,130.25,1313:100:1,0.02
Cleisthenes,pinetorum,30.25,130.75,1313:100:2,0.05
Cleisthenes,pinetorum,30.75,130.25,1313:100:3,0.11
Cleisthenes,pinetorum,30.75,130.75,1313:100:4,0.17
Cleisthenes,pinetorum,30.25,131.25,1313:101:1,0.02
Cleisthenes,pinetorum,30.75,131.25,1313:101:3,0.11
Cleisthenes,pinetorum,31.25,131.75,1313:111:2,0.07
Cleisthenes,pinetorum,31.75,131.75,1313:111:4,0.18
Cleisthenes,pinetorum,32.25,132.25,1313:122:1,0.15
Cleisthenes,pinetorum,31.75,139.75,1313:219:4,0.04
Cleisthenes,pinetorum,32.25,139.75,1313:229:2,0.07
Cleisthenes,pinetorum,32.75,139.75,1313:229:4,0.02
Cleisthenes,pinetorum,33.25,135.75,1313:235:2,0.15
Cleisthenes,pinetorum,33.25,139.75,1313:239:2,0.13
Cleisthenes,pinetorum,36.75,133.25,1313:363:3,0.14
Cleisthenes,pinetorum,37.75,130.75,1313:370:4,0.15
Cleisthenes,pinetorum,37.25,132.25,1313:372:1,0.03
Cleisthenes,pinetorum,37.25,132.75,1313:372:2,0.10
Cleisthenes,pinetorum,37.25,133.25,1313:373:1,0.10
Cleisthenes,pinetorum,37.75,136.25,1313:476:3,0.17
Cleisthenes,pinetorum,38.25,136.75,1313:486:2,0.07
Cleisthenes,pinetorum,38.25,137.25,1313:487:1,0.15
Cleisthenes,pinetorum,38.75,138.25,1313:488:3,0.07
Cleisthenes,pinetorum,38.75,138.75,1313:488:4,0.06
Cleisthenes,pinetorum,30.75,140.25,1314:100:3,0.03
Cleisthenes,pinetorum,33.75,140.25,1314:130:3,0.06
Cleisthenes,pinetorum,37.75,140.75,1314:370:4,0.06
Cleisthenes,pinetorum,37.25,141.75,1314:371:2,0.02
Cleisthenes,pinetorum,41.25,139.75,1413:219:2,0.12
Cleisthenes,pinetorum,41.75,139.25,1413:219:3,0.10
Cleisthenes,pinetorum,42.25,139.25,1413:229:1,0.01
Cleisthenes,pinetorum,42.75,140.75,1414:120:4,0.02
Cleisthenes,pinetorum,43.25,140.25,1414:130:1,0.03
Cleisthenes,pinetorum,43.25,141.25,1414:131:1,0.05
Cleisthenes,pinetorum,43.75,141.25,1414:131:3,0.07
Cleisthenes,pinetorum,23.25,117.75,1211:237:2,0.24
Cleisthenes,pinetorum,23.75,117.75,1211:237:4,0.20
Cleisthenes,pinetorum,23.25,118.25,1211:238:1,0.24
Cleisthenes,pinetorum,23.75,118.25,1211:238:3,0.28
Cleisthenes,pinetorum,23.75,118.75,1211:238:4,0.26
Cleisthenes,pinetorum,24.25,119.25,1211:249:1,0.22
Cleisthenes,pinetorum,24.75,119.25,1211:249:3,0.20
Cleisthenes,pinetorum,24.75,119.75,1211:249:4,0.33
Cleisthenes,pinetorum,24.75,120.25,1212:140:3,0.21
Cleisthenes,pinetorum,25.25,120.25,1212:350:1,0.30
Cleisthenes,pinetorum,25.25,120.75,1212:350:2,0.23
Cleisthenes,pinetorum,25.75,121.25,1212:351:3,0.24
Cleisthenes,pinetorum,26.25,121.25,1212:361:1,0.39
Cleisthenes,pinetorum,26.25,121.75,1212:361:2,0.22
Cleisthenes,pinetorum,26.75,122.25,1212:362:3,0.24
