Mapping parameters for Hippocampus ingens (Pacific seahorse)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO
FAOAreas: 77 |  87,
Bounding Box (NSWE): ,,,,

Pelagic: False,
Layer used to generate probabilities: Bottom,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,3,18,60
Temperature (°C),1,14.32,21.08,28.42,28.92
Salinity (psu),1,31.64,33.75,35.45000000000001,37.36
Primary Production,1,186.5,790,1405,1846.5
Sea Ice Concentration,1,0,0,0,0
Distance to Land (km),0,1,8,76,89
 

Map data (HSPEC) for predicted occurrences (n = 416): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Hippocampus,ingens,-8.25,-78.75,5007:488:2,0.06,1,0.900887573964,1,0.150622876557,1,0.428571428571
Hippocampus,ingens,-8.75,-79.25,5007:489:3,0.06,0.119047619048,0.899408284024,1,1,1,0.538461538462
Hippocampus,ingens,-0.25,-80.75,5008:100:2,0.17,1,1,0.521327014218,0.72328086164,1,0.461538461538
Hippocampus,ingens,-2.25,-80.25,5008:120:1,0.05,0.666666666667,1,1,0.556058890147,1,0.142857142857
Hippocampus,ingens,-3.75,-81.25,5008:131:3,0.13,0.166666666667,1,1,0.775764439411,1,1
Hippocampus,ingens,-5.25,-80.75,5008:350:2,0.01,1,0.994082840237,1,0.039637599094,1,0.142857142857
Hippocampus,ingens,-3.75,-154.75,5015:134:4,0.17,1,1,1,0.169842584921,1,1
Hippocampus,ingens,-9.75,-150.25,5015:390:3,0.06,1,0.4,0.895287958115,0.161557580779,1,1
Hippocampus,ingens,-5.75,-155.75,5015:455:4,0.14,1,1,1,0.135045567523,1,1
Hippocampus,ingens,-2.75,-171.75,5017:121:4,0.14,1,0.72,0.989528795812,0.201325600663,1,1
Hippocampus,ingens,-3.75,-170.75,5017:130:4,0.04,1,0.28,0.973821989529,0.158243579122,1,1
Hippocampus,ingens,-3.25,-171.25,5017:131:1,0.03,1,0.18,0.973821989529,0.173156586578,1,1
Hippocampus,ingens,-3.75,-171.25,5017:131:3,0.03,1,0.18,0.973821989529,0.164871582436,1,1
Hippocampus,ingens,-12.25,-77.25,5107:227:1,0.10,1,0.798816568047,1,0.121177802945,1,1
Hippocampus,ingens,-16.75,-72.75,5107:362:4,0.04,1,0.863905325444,1,0.0419026047565,1,1
Hippocampus,ingens,-16.25,-73.25,5107:363:1,0.18,1,0.849112426036,1,0.209513023783,1,1
Hippocampus,ingens,-17.25,-71.25,5107:371:1,0.11,1,0.931952662722,1,0.286523216308,1,0.428571428571
Hippocampus,ingens,-17.75,-71.25,5107:371:3,0.12,1,0.931952662722,1,0.12570781427,1,1
Hippocampus,ingens,-15.25,-75.25,5107:455:1,0.15,1,0.755917159763,1,0.204983012458,1,1
Hippocampus,ingens,-14.75,-144.25,5114:144:3,0.04,1,1,0.649214659686,0.0571665285833,1,1
Hippocampus,ingens,-14.25,-145.75,5114:245:2,0.07,1,1,0.675392670157,0.108533554267,1,1
Hippocampus,ingens,-14.75,-147.75,5114:247:4,0.04,1,1,0.732984293194,0.0588235294118,1,1
Hippocampus,ingens,-15.75,-144.75,5114:354:4,0.04,1,1,0.61780104712,0.0704225352113,1,1
Hippocampus,ingens,-16.75,-143.25,5114:363:3,0.18,1,1,0.586387434555,0.314001657001,1,1
Hippocampus,ingens,-16.75,-143.75,5114:363:4,0.16,1,1,0.586387434555,0.280861640431,1,1
Hippocampus,ingens,-16.25,-144.25,5114:364:1,0.11,1,1,0.607329842932,0.178127589064,1,1
Hippocampus,ingens,-16.75,-144.25,5114:364:3,0.09,1,1,0.607329842932,0.140016570008,1,1
Hippocampus,ingens,-16.75,-144.75,5114:364:4,0.15,1,1,0.607329842932,0.242750621375,1,1
Hippocampus,ingens,-17.75,-140.75,5114:370:4,0.07,1,1,0.55497382199,0.133388566694,1,1
Hippocampus,ingens,-15.75,-145.25,5114:455:3,0.10,1,1,0.643979057592,0.15990057995,1,1
Hippocampus,ingens,-15.75,-148.25,5114:458:3,0.02,1,1,0.743455497382,0.0223695111848,1,1
Hippocampus,ingens,-16.25,-146.25,5114:466:1,0.03,1,1,0.659685863874,0.0439105219553,1,1
Hippocampus,ingens,-17.25,-149.25,5114:479:1,0.04,1,1,0.748691099476,0.0505385252693,1,1
Hippocampus,ingens,-17.25,-149.75,5114:479:2,0.03,1,1,0.748691099476,0.0422535211268,1,1
Hippocampus,ingens,-17.75,-149.25,5114:479:3,0.06,1,1,0.748691099476,0.0753935376968,1,1
Hippocampus,ingens,-17.75,-149.75,5114:479:4,0.03,1,1,0.748691099476,0.0356255178128,1,1
Hippocampus,ingens,-10.25,-152.25,5115:102:1,0.02,1,0.26,0.900523560209,0.101905550953,1,1
Hippocampus,ingens,-11.25,-151.75,5115:111:2,0.03,1,0.44,0.879581151832,0.0787075393538,1,1
Hippocampus,ingens,-16.25,-151.75,5115:361:2,0.05,1,1,0.795811518325,0.0671085335543,1,1
Hippocampus,ingens,-16.75,-151.25,5115:361:3,0.04,1,1,0.795811518325,0.0538525269263,1,1
Hippocampus,ingens,-16.25,-152.25,5115:362:1,0.05,1,1,0.801047120419,0.0588235294118,1,1
Hippocampus,ingens,-17.75,-150.75,5115:370:4,0.03,1,1,0.774869109948,0.0389395194698,1,1
Hippocampus,ingens,-13.75,-171.75,5117:131:4,0.03,1,0.58,1,0.0455675227838,1,1
Hippocampus,ingens,-13.25,-172.75,5117:132:2,0.01,1,0.56,1,0.0140845070423,1,1
Hippocampus,ingens,-13.75,-172.25,5117:132:3,0.03,1,0.56,1,0.0604805302403,1,1
Hippocampus,ingens,-13.75,-172.75,5117:132:4,0.01,1,0.56,1,0.0256835128418,1,1
Hippocampus,ingens,-18.75,-174.25,5117:384:3,0.18,1,1,1,0.181441590721,1,1
Hippocampus,ingens,-18.75,-174.75,5117:384:4,0.03,1,1,1,0.0323115161558,1,1
Hippocampus,ingens,-23.25,-70.25,5207:130:1,0.10,1,0.687869822485,1,1,1,0.142857142857
Hippocampus,ingens,-25.25,-70.25,5207:350:1,0.16,1,0.562130177515,1,1,1,0.285714285714
Hippocampus,ingens,-27.75,-70.75,5207:370:4,0.06,1,0.452662721893,1,1,1,0.142857142857
Hippocampus,ingens,-28.75,-71.75,5207:381:4,0.11,0.333333333333,0.334319526627,1,1,1,1
Hippocampus,ingens,-26.25,-79.75,5207:469:2,0.13,1,0.668639053254,1,0.19304059652,1,1
Hippocampus,ingens,-23.25,-134.75,5213:134:2,0.02,1,1,0.69109947644,0.0289975144988,1,1
Hippocampus,ingens,-23.75,-147.75,5214:237:4,0.01,1,1,0.801047120419,0.00745650372825,1,1
Hippocampus,ingens,-23.25,-149.25,5214:239:1,0.03,1,1,0.869109947644,0.0339685169843,1,1
Hippocampus,ingens,-22.25,-151.25,5215:121:1,0.01,1,1,0.895287958115,0.0107705053853,1,1
Hippocampus,ingens,-21.25,-174.75,5217:114:2,0.15,1,1,0.952879581152,0.153272576636,1,1
Hippocampus,ingens,-30.25,-71.25,5307:101:1,0.07,1,0.242603550296,1,1,1,0.285714285714
