Mapping parameters for Pomadasys kaakan (Javelin grunter)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  47 |  51 |  57 |  61 |  71 ,
Bounding Box (NSWE): ,32,-32,18,154

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,8,38,75
Temperature (°C),1,6.93,22.05,28.77,32.97
Salinity (psu),1,28.55,33.52,36.34,39.49
Primary Production,1,86,313,1525,2838
Sea Ice Concentration,1,-0.99999698185897,0,0,0.00047083
Distance to Land (km),0,0,4,104,221
 

Map data (HSPEC) for predicted occurrences (n = 4566): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Pomadasys,kaakan,1.25,43.75,1004:113:2,0.14,0.14285714285714,1,1,1,1,1
Pomadasys,kaakan,2.75,99.75,1009:229:4,0.08,0.14285714285714,0.85714285714286,0.61368209255533,1,1,1
Pomadasys,kaakan,5.75,97.75,1009:457:4,0.02,0.027027027027027,0.89761904761905,0.74849094567404,1,1,1
Pomadasys,kaakan,6.75,98.25,1009:468:3,0.08,0.13513513513514,0.89285714285714,0.69416498993964,1,1,1
Pomadasys,kaakan,1.75,101.25,1010:111:3,0.05,0.14285714285714,0.9,0.40442655935614,1,1,1
Pomadasys,kaakan,1.75,102.75,1010:112:4,0.14,1,0.92619047619048,0.40442655935614,0.38233054074638,1,1
Pomadasys,kaakan,2.75,100.25,1010:120:3,0.15,1,0.85952380952381,0.61368209255533,0.29093678598629,1,1
Pomadasys,kaakan,2.75,100.75,1010:120:4,0.18,1,0.85952380952381,0.61368209255533,0.33587204874334,1,1
Pomadasys,kaakan,2.25,101.75,1010:121:2,0.17,1,0.87857142857143,0.40442655935614,0.47220106626047,1,1
Pomadasys,kaakan,3.75,109.25,1010:239:3,0.14,0.16216216216216,0.97380952380952,0.87726358148893,1,1,1
Pomadasys,kaakan,3.75,109.75,1010:239:4,0.02,0.027027027027027,0.97380952380952,0.87726358148893,1,1,1
Pomadasys,kaakan,4.25,105.75,1010:245:2,0.08,0.081081081081081,1,0.94567404426559,1,1,1
Pomadasys,kaakan,4.25,106.25,1010:246:1,0.18,0.18918918918919,1,0.94567404426559,1,1,1
