Mapping parameters for Lutjanus rufolineatus (Yellow-lined snapper)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  61 |  71 |  77 ,
Bounding Box (NSWE): ,35,-35,70,-170

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,8,12,30,50
Temperature (°C),1,19.95,24.41,29.08,30
Salinity (psu),1,33,34,35,35.5
Primary Production,1,174,258,809,1230
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,6,12,165,212
 

Map data (HSPEC) for predicted occurrences (n = 2389): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Lutjanus,rufolineatus,9.25,76.75,1007:496:2,0.02,1,1,0.91,0.019002375296912,1,1
Lutjanus,rufolineatus,1.25,104.75,1010:114:2,0.15,1,1,0.25,0.60095011876485,1,1
Lutjanus,rufolineatus,3.25,103.75,1010:133:2,0.08,1,1,0.079999999999998,1,1,1
Lutjanus,rufolineatus,3.75,103.25,1010:133:3,0.03,1,1,0.079999999999998,0.32541567695962,1,1
Lutjanus,rufolineatus,3.75,103.75,1010:133:4,0.08,1,1,0.079999999999998,1,1,1
Lutjanus,rufolineatus,3.25,104.25,1010:134:1,0.08,1,1,0.079999999999998,1,1,1
Lutjanus,rufolineatus,3.75,104.25,1010:134:3,0.08,1,1,0.079999999999998,1,1,1
Lutjanus,rufolineatus,3.75,104.75,1010:134:4,0.01,0.15,1,0.079999999999998,1,1,1
Lutjanus,rufolineatus,4.25,103.25,1010:143:1,0.01,1,1,0.060000000000002,0.12589073634204,1,1
Lutjanus,rufolineatus,4.75,103.25,1010:143:3,0.01,1,1,0.060000000000002,0.099762470308789,1,1
Lutjanus,rufolineatus,4.75,103.75,1010:143:4,0.06,1,1,0.060000000000002,1,1,1
Lutjanus,rufolineatus,4.25,104.25,1010:144:1,0.04,0.1,1,0.38,1,1,1
Lutjanus,rufolineatus,4.75,104.75,1010:144:4,0.04,0.1,1,0.38,1,1,1
Lutjanus,rufolineatus,1.75,105.75,1010:215:4,0.06,0.25,1,0.25,1,1,1
Lutjanus,rufolineatus,1.25,106.25,1010:216:1,0.04,0.45,1,0.079999999999998,1,1,1
Lutjanus,rufolineatus,1.25,106.75,1010:216:2,0.08,1,1,0.079999999999998,1,1,1
Lutjanus,rufolineatus,1.75,106.25,1010:216:3,0.08,1,1,0.079999999999998,1,1,1
Lutjanus,rufolineatus,1.75,106.75,1010:216:4,0.08,1,1,0.079999999999998,1,1,1
Lutjanus,rufolineatus,1.25,107.25,1010:217:1,0.08,1,1,0.079999999999998,1,1,1
Lutjanus,rufolineatus,1.25,107.75,1010:217:2,0.08,1,1,0.079999999999998,0.9667458432304,1,1
Lutjanus,rufolineatus,1.75,107.75,1010:217:4,0.03,0.35,1,0.079999999999998,1,1,1
Lutjanus,rufolineatus,1.25,108.25,1010:218:1,0.05,1,1,0.11,0.47980997624703,1,1
Lutjanus,rufolineatus,1.75,108.25,1010:218:3,0.06,0.55,1,0.11,0.94774346793349,1,1
Lutjanus,rufolineatus,2.25,105.25,1010:225:1,0.09,0.95,1,0.090000000000003,1,1,1
Lutjanus,rufolineatus,2.25,105.75,1010:225:2,0.09,1,1,0.090000000000003,1,1,1
Lutjanus,rufolineatus,2.75,105.25,1010:225:3,0.09,1,1,0.090000000000003,1,1,1
Lutjanus,rufolineatus,2.75,105.75,1010:225:4,0.09,1,1,0.090000000000003,1,1,1
Lutjanus,rufolineatus,2.25,106.25,1010:226:1,0.13,1,1,0.13,1,1,1
Lutjanus,rufolineatus,2.75,106.25,1010:226:3,0.13,1,1,0.13,1,1,1
Lutjanus,rufolineatus,2.75,106.75,1010:226:4,0.13,1,1,0.13,1,1,1
Lutjanus,rufolineatus,2.25,107.25,1010:227:1,0.01,0.05,1,0.11,1,1,1
Lutjanus,rufolineatus,2.75,107.75,1010:227:4,0.11,1,1,0.11,1,1,1
Lutjanus,rufolineatus,2.25,108.25,1010:228:1,0.01,0.45,1,0.020000000000003,1,1,1
Lutjanus,rufolineatus,2.75,108.75,1010:228:4,0.01,1,1,0.020000000000003,0.55819477434679,1,1
Lutjanus,rufolineatus,3.25,105.25,1010:235:1,0.01,0.1,1,0.15,1,1,1
Lutjanus,rufolineatus,3.25,105.75,1010:235:2,0.15,1,1,0.15,1,1,1
Lutjanus,rufolineatus,3.25,106.25,1010:236:1,0.18,1,1,0.18,1,1,1
Lutjanus,rufolineatus,3.25,106.75,1010:236:2,0.18,1,1,0.18,1,1,1
Lutjanus,rufolineatus,3.75,106.25,1010:236:3,0.18,1,1,0.18,1,1,1
Lutjanus,rufolineatus,3.75,106.75,1010:236:4,0.14,0.8,1,0.18,1,1,1
