Mapping parameters for Nemipterus aurora (Dawn threadfin bream)

"Cite AquaMaps itself as: Kaschner, K., J. Rius-Barile, K. Kesner-Reyes, C. Garilao, S.O. Kullander, T. Rees and R. Froese. 2013. AquaMaps: Predicted range maps for aquatic species World Wide Web electronic publication, www.aquamaps.org, Version 08/2013. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 61 |  71,
Bounding Box (NSWE): ,31,-8,98,132

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,56,59,74,90
Temperature (°C),1,20.33,24.17,28.97,33.17
Salinity (psu),1,31.12,33.09,34.4,36.37
Primary Production,1,335,501,966,1628
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,2,15,25,34.5
 

Map data (HSPEC) for predicted occurrences (n = 1235): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,SST,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Nemipterus,aurora,18.25,120.25,1112:380:1,0.15,,,,,,
Nemipterus,aurora,20.25,106.25,1210:206:1,0.03,,,,,,
Nemipterus,aurora,20.25,106.75,1210:206:2,0.14,,,,,,
Nemipterus,aurora,20.75,106.75,1210:206:4,0.19,,,,,,
Nemipterus,aurora,20.25,110.25,1211:100:1,0.18,,,,,,
Nemipterus,aurora,21.75,117.25,1211:217:3,0.12,,,,,,
Nemipterus,aurora,24.75,119.25,1211:249:3,0.05,,,,,,
Nemipterus,aurora,25.25,119.25,1211:459:1,0.16,,,,,,
Nemipterus,aurora,22.75,121.75,1212:121:4,0.02,,,,,,
Nemipterus,aurora,24.75,122.75,1212:142:4,0.16,,,,,,
Nemipterus,aurora,24.75,125.25,1212:245:3,0.03,,,,,,
Nemipterus,aurora,25.75,120.25,1212:350:3,0.02,,,,,,
Nemipterus,aurora,28.25,122.75,1212:382:2,0.01,,,,,,
Nemipterus,aurora,28.25,123.75,1212:383:2,0.12,,,,,,
Nemipterus,aurora,28.75,123.25,1212:383:3,0.17,,,,,,
Nemipterus,aurora,29.25,124.25,1212:394:1,0.17,,,,,,
Nemipterus,aurora,29.25,124.75,1212:394:2,0.17,,,,,,
Nemipterus,aurora,29.75,124.25,1212:394:3,0.16,,,,,,
Nemipterus,aurora,29.75,124.75,1212:394:4,0.17,,,,,,
Nemipterus,aurora,26.75,125.25,1212:465:3,0.10,,,,,,
Nemipterus,aurora,26.25,127.25,1212:467:1,0.04,,,,,,
Nemipterus,aurora,26.25,127.75,1212:467:2,0.14,,,,,,
Nemipterus,aurora,27.75,126.25,1212:476:3,0.16,,,,,,
Nemipterus,aurora,28.25,125.25,1212:485:1,0.18,,,,,,
Nemipterus,aurora,28.75,125.25,1212:485:3,0.05,,,,,,
Nemipterus,aurora,28.75,126.75,1212:486:4,0.03,,,,,,
Nemipterus,aurora,28.25,128.75,1212:488:2,0.01,,,,,,
Nemipterus,aurora,29.25,125.75,1212:495:2,0.05,,,,,,
Nemipterus,aurora,29.25,129.25,1212:499:1,0.09,,,,,,
Nemipterus,aurora,29.25,129.75,1212:499:2,0.10,,,,,,
Nemipterus,aurora,28.25,130.25,1213:380:1,0.08,,,,,,
Nemipterus,aurora,30.25,125.25,1312:205:1,0.11,,,,,,
Nemipterus,aurora,30.25,125.75,1312:205:2,0.11,,,,,,
Nemipterus,aurora,30.75,125.25,1312:205:3,0.08,,,,,,
Nemipterus,aurora,30.75,125.75,1312:205:4,0.09,,,,,,
Nemipterus,aurora,-5.75,106.75,3010:456:4,0.07,,,,,,
Nemipterus,aurora,-4.25,112.75,3011:142:2,0.05,,,,,,
Nemipterus,aurora,-5.75,127.75,3012:457:4,0.19,,,,,,
Nemipterus,aurora,-1.75,131.25,3013:111:3,0.05,,,,,,
Nemipterus,aurora,-4.75,130.25,3013:140:3,0.14,,,,,,
Nemipterus,aurora,3.25,103.25,1010:133:1,0.36,,,,,,
Nemipterus,aurora,0.25,108.25,1010:208:1,0.31,,,,,,
Nemipterus,aurora,4.75,105.75,1010:245:4,0.37,,,,,,
Nemipterus,aurora,4.75,106.25,1010:246:3,0.36,,,,,,
Nemipterus,aurora,4.75,107.25,1010:247:3,0.37,,,,,,
Nemipterus,aurora,4.75,108.75,1010:248:4,0.38,,,,,,
Nemipterus,aurora,5.75,103.25,1010:353:3,0.33,,,,,,
Nemipterus,aurora,6.25,103.25,1010:363:1,0.27,,,,,,
Nemipterus,aurora,7.25,100.25,1010:370:1,0.22,,,,,,
Nemipterus,aurora,7.25,100.75,1010:370:2,0.39,,,,,,
Nemipterus,aurora,7.75,100.25,1010:370:3,0.24,,,,,,
Nemipterus,aurora,7.75,100.75,1010:370:4,0.39,,,,,,
Nemipterus,aurora,8.25,100.25,1010:380:1,0.30,,,,,,
Nemipterus,aurora,8.25,100.75,1010:380:2,0.35,,,,,,
Nemipterus,aurora,8.25,101.25,1010:381:1,0.36,,,,,,
Nemipterus,aurora,8.25,101.75,1010:381:2,0.36,,,,,,
Nemipterus,aurora,8.75,101.25,1010:381:3,0.36,,,,,,
Nemipterus,aurora,8.75,101.75,1010:381:4,0.36,,,,,,
Nemipterus,aurora,8.75,103.25,1010:383:3,0.39,,,,,,
Nemipterus,aurora,9.75,100.25,1010:390:3,0.30,,,,,,
Nemipterus,aurora,9.25,101.25,1010:391:1,0.36,,,,,,
Nemipterus,aurora,9.25,101.75,1010:391:2,0.36,,,,,,
Nemipterus,aurora,9.75,101.25,1010:391:3,0.36,,,,,,
Nemipterus,aurora,9.75,101.75,1010:391:4,0.36,,,,,,
Nemipterus,aurora,9.25,102.25,1010:392:1,0.35,,,,,,
Nemipterus,aurora,9.25,102.75,1010:392:2,0.35,,,,,,
Nemipterus,aurora,9.75,102.25,1010:392:3,0.35,,,,,,
Nemipterus,aurora,9.75,102.75,1010:392:4,0.35,,,,,,
Nemipterus,aurora,9.75,104.75,1010:394:4,0.38,,,,,,
Nemipterus,aurora,5.25,105.25,1010:455:1,0.34,,,,,,
Nemipterus,aurora,5.25,105.75,1010:455:2,0.23,,,,,,
Nemipterus,aurora,5.25,106.25,1010:456:1,0.28,,,,,,
Nemipterus,aurora,5.25,106.75,1010:456:2,0.23,,,,,,
Nemipterus,aurora,6.25,105.25,1010:465:1,0.36,,,,,,
Nemipterus,aurora,7.75,107.25,1010:477:3,0.31,,,,,,
Nemipterus,aurora,8.75,108.25,1010:488:3,0.35,,,,,,
Nemipterus,aurora,3.75,113.25,1011:133:3,0.36,,,,,,
Nemipterus,aurora,4.25,110.25,1011:140:1,0.28,,,,,,
Nemipterus,aurora,4.75,110.25,1011:140:3,0.30,,,,,,
Nemipterus,aurora,4.75,110.75,1011:140:4,0.24,,,,,,
Nemipterus,aurora,4.75,118.75,1011:248:4,0.24,,,,,,
Nemipterus,aurora,5.25,111.25,1011:351:1,0.39,,,,,,
Nemipterus,aurora,5.25,113.75,1011:353:2,0.28,,,,,,
Nemipterus,aurora,7.25,113.75,1011:373:2,0.24,,,,,,
Nemipterus,aurora,8.25,113.25,1011:383:1,0.34,,,,,,
Nemipterus,aurora,8.25,114.75,1011:384:2,0.23,,,,,,
Nemipterus,aurora,3.25,125.75,1012:235:2,0.39,,,,,,
Nemipterus,aurora,4.75,126.75,1012:246:4,0.30,,,,,,
Nemipterus,aurora,4.75,127.25,1012:247:3,0.27,,,,,,
Nemipterus,aurora,6.25,124.25,1012:364:1,0.30,,,,,,
Nemipterus,aurora,6.25,125.75,1012:465:2,0.29,,,,,,
Nemipterus,aurora,11.25,99.75,1109:219:2,0.24,,,,,,
Nemipterus,aurora,10.25,101.25,1110:101:1,0.28,,,,,,
Nemipterus,aurora,10.25,101.75,1110:101:2,0.28,,,,,,
Nemipterus,aurora,10.75,101.25,1110:101:3,0.28,,,,,,
Nemipterus,aurora,10.75,101.75,1110:101:4,0.28,,,,,,
Nemipterus,aurora,10.25,102.25,1110:102:1,0.21,,,,,,
Nemipterus,aurora,10.75,102.25,1110:102:3,0.21,,,,,,
Nemipterus,aurora,10.25,103.75,1110:103:2,0.38,,,,,,
Nemipterus,aurora,10.75,103.25,1110:103:3,0.22,,,,,,
Nemipterus,aurora,10.75,103.75,1110:103:4,0.22,,,,,,
Nemipterus,aurora,10.25,104.25,1110:104:1,0.38,,,,,,
Nemipterus,aurora,10.75,104.25,1110:104:3,0.38,,,,,,
Nemipterus,aurora,11.25,100.25,1110:110:1,0.24,,,,,,
Nemipterus,aurora,11.25,100.75,1110:110:2,0.24,,,,,,
Nemipterus,aurora,11.75,100.25,1110:110:3,0.24,,,,,,
Nemipterus,aurora,11.75,100.75,1110:110:4,0.24,,,,,,
Nemipterus,aurora,11.25,102.75,1110:112:2,0.21,,,,,,
Nemipterus,aurora,11.25,103.25,1110:113:1,0.22,,,,,,
Nemipterus,aurora,11.25,103.75,1110:113:2,0.22,,,,,,
Nemipterus,aurora,10.25,109.75,1110:209:2,0.24,,,,,,
Nemipterus,aurora,16.25,107.75,1110:467:2,0.33,,,,,,
Nemipterus,aurora,19.25,105.75,1110:495:2,0.32,,,,,,
Nemipterus,aurora,19.75,105.75,1110:495:4,0.39,,,,,,
Nemipterus,aurora,19.75,106.25,1110:496:3,0.35,,,,,,
Nemipterus,aurora,19.25,108.75,1110:498:2,0.30,,,,,,
Nemipterus,aurora,19.75,109.25,1110:499:3,0.29,,,,,,
Nemipterus,aurora,16.25,111.75,1111:361:2,0.29,,,,,,
Nemipterus,aurora,10.75,121.25,1112:101:3,0.36,,,,,,
Nemipterus,aurora,12.75,124.75,1112:124:4,0.22,,,,,,
Nemipterus,aurora,10.25,125.25,1112:205:1,0.37,,,,,,
Nemipterus,aurora,11.25,125.25,1112:215:1,0.31,,,,,,
Nemipterus,aurora,15.25,122.25,1112:352:1,0.39,,,,,,
Nemipterus,aurora,18.25,122.25,1112:382:1,0.33,,,,,,
Nemipterus,aurora,21.25,109.25,1210:219:1,0.26,,,,,,
Nemipterus,aurora,21.75,112.75,1211:112:4,0.23,,,,,,
Nemipterus,aurora,22.25,113.25,1211:123:1,0.33,,,,,,
Nemipterus,aurora,22.25,114.25,1211:124:1,0.37,,,,,,
Nemipterus,aurora,22.25,114.75,1211:124:2,0.32,,,,,,
Nemipterus,aurora,20.75,117.25,1211:207:3,0.22,,,,,,
Nemipterus,aurora,21.25,115.75,1211:215:2,0.25,,,,,,
Nemipterus,aurora,22.75,119.75,1211:229:4,0.31,,,,,,
Nemipterus,aurora,23.75,117.75,1211:237:4,0.29,,,,,,
Nemipterus,aurora,24.25,118.25,1211:248:1,0.23,,,,,,
Nemipterus,aurora,24.25,118.75,1211:248:2,0.37,,,,,,
Nemipterus,aurora,24.75,119.75,1211:249:4,0.31,,,,,,
Nemipterus,aurora,25.75,123.25,1212:353:3,0.29,,,,,,
Nemipterus,aurora,25.75,123.75,1212:353:4,0.22,,,,,,
Nemipterus,aurora,26.25,120.75,1212:360:2,0.22,,,,,,
Nemipterus,aurora,26.75,121.25,1212:361:3,0.36,,,,,,
Nemipterus,aurora,26.25,123.75,1212:363:2,0.23,,,,,,
Nemipterus,aurora,27.25,121.75,1212:371:2,0.21,,,,,,
Nemipterus,aurora,27.75,122.25,1212:372:3,0.36,,,,,,
Nemipterus,aurora,27.75,122.75,1212:372:4,0.28,,,,,,
Nemipterus,aurora,28.25,123.25,1212:383:1,0.21,,,,,,
Nemipterus,aurora,28.75,123.75,1212:383:4,0.21,,,,,,
Nemipterus,aurora,28.25,124.75,1212:384:2,0.30,,,,,,
Nemipterus,aurora,28.75,124.75,1212:384:4,0.30,,,,,,
Nemipterus,aurora,27.25,125.75,1212:475:2,0.30,,,,,,
Nemipterus,aurora,28.75,125.75,1212:485:4,0.32,,,,,,
Nemipterus,aurora,28.25,126.25,1212:486:1,0.28,,,,,,
Nemipterus,aurora,29.25,125.25,1212:495:1,0.20,,,,,,
Nemipterus,aurora,29.75,129.75,1212:499:4,0.22,,,,,,
Nemipterus,aurora,30.25,126.25,1312:206:1,0.33,,,,,,
Nemipterus,aurora,30.25,126.75,1312:206:2,0.33,,,,,,
Nemipterus,aurora,30.75,126.25,1312:206:3,0.31,,,,,,
Nemipterus,aurora,30.75,126.75,1312:206:4,0.25,,,,,,
Nemipterus,aurora,30.25,127.25,1312:207:1,0.25,,,,,,
Nemipterus,aurora,30.75,127.75,1312:207:4,0.36,,,,,,
Nemipterus,aurora,30.25,130.25,1313:100:1,0.37,,,,,,
Nemipterus,aurora,30.75,130.75,1313:100:4,0.30,,,,,,
Nemipterus,aurora,-4.25,105.75,3010:245:2,0.31,,,,,,
Nemipterus,aurora,-5.25,107.75,3010:457:2,0.21,,,,,,
Nemipterus,aurora,-4.25,111.75,3011:141:2,0.27,,,,,,
Nemipterus,aurora,-0.75,117.25,3011:207:3,0.27,,,,,,
Nemipterus,aurora,-2.25,116.75,3011:226:2,0.37,,,,,,
Nemipterus,aurora,-3.75,115.25,3011:235:3,0.23,,,,,,
Nemipterus,aurora,-3.75,115.75,3011:235:4,0.39,,,,,,
Nemipterus,aurora,-3.25,116.75,3011:236:2,0.29,,,,,,
Nemipterus,aurora,-3.75,116.75,3011:236:4,0.21,,,,,,
Nemipterus,aurora,-4.75,116.25,3011:246:3,0.20,,,,,,
Nemipterus,aurora,-5.25,116.25,3011:456:1,0.30,,,,,,
Nemipterus,aurora,-5.25,124.75,3012:354:2,0.36,,,,,,
Nemipterus,aurora,-5.75,124.75,3012:354:4,0.37,,,,,,
Nemipterus,aurora,-6.25,124.25,3012:364:1,0.34,,,,,,
Nemipterus,aurora,-5.25,127.75,3012:457:2,0.34,,,,,,
Nemipterus,aurora,8.75,99.75,1009:489:4,0.45,,,,,,
Nemipterus,aurora,9.25,99.25,1009:499:1,0.43,,,,,,
Nemipterus,aurora,9.25,99.75,1009:499:2,0.46,,,,,,
Nemipterus,aurora,9.75,99.25,1009:499:3,0.46,,,,,,
Nemipterus,aurora,0.25,106.25,1010:206:1,0.58,,,,,,
Nemipterus,aurora,4.25,106.75,1010:246:2,0.55,,,,,,
Nemipterus,aurora,4.75,106.75,1010:246:4,0.42,,,,,,
Nemipterus,aurora,4.25,107.25,1010:247:1,0.59,,,,,,
Nemipterus,aurora,4.75,107.75,1010:247:4,0.49,,,,,,
Nemipterus,aurora,4.75,108.25,1010:248:3,0.47,,,,,,
Nemipterus,aurora,6.25,101.75,1010:361:2,0.59,,,,,,
Nemipterus,aurora,6.75,101.75,1010:361:4,0.40,,,,,,
Nemipterus,aurora,6.75,103.25,1010:363:3,0.54,,,,,,
Nemipterus,aurora,6.75,103.75,1010:363:4,0.54,,,,,,
Nemipterus,aurora,7.25,101.25,1010:371:1,0.40,,,,,,
Nemipterus,aurora,7.75,101.25,1010:371:3,0.40,,,,,,
Nemipterus,aurora,7.75,101.75,1010:371:4,0.40,,,,,,
Nemipterus,aurora,7.25,102.25,1010:372:1,0.55,,,,,,
Nemipterus,aurora,7.25,102.75,1010:372:2,0.55,,,,,,
Nemipterus,aurora,7.75,102.25,1010:372:3,0.55,,,,,,
Nemipterus,aurora,7.75,102.75,1010:372:4,0.55,,,,,,
Nemipterus,aurora,8.75,100.25,1010:380:3,0.44,,,,,,
Nemipterus,aurora,8.25,102.25,1010:382:1,0.46,,,,,,
Nemipterus,aurora,8.25,102.75,1010:382:2,0.46,,,,,,
Nemipterus,aurora,8.75,102.25,1010:382:3,0.46,,,,,,
Nemipterus,aurora,8.75,102.75,1010:382:4,0.46,,,,,,
Nemipterus,aurora,8.25,103.25,1010:383:1,0.58,,,,,,
Nemipterus,aurora,9.25,100.25,1010:390:1,0.45,,,,,,
Nemipterus,aurora,9.25,100.75,1010:390:2,0.45,,,,,,
Nemipterus,aurora,9.75,100.75,1010:390:4,0.45,,,,,,
Nemipterus,aurora,8.25,107.75,1010:487:2,0.49,,,,,,
Nemipterus,aurora,2.25,110.25,1011:120:1,0.52,,,,,,
Nemipterus,aurora,2.75,110.25,1011:120:3,0.57,,,,,,
Nemipterus,aurora,2.75,110.75,1011:120:4,0.53,,,,,,
Nemipterus,aurora,3.75,112.25,1011:132:3,0.52,,,,,,
Nemipterus,aurora,3.75,112.75,1011:132:4,0.52,,,,,,
Nemipterus,aurora,3.75,113.75,1011:133:4,0.42,,,,,,
Nemipterus,aurora,4.75,111.25,1011:141:3,0.57,,,,,,
Nemipterus,aurora,4.75,111.75,1011:141:4,0.52,,,,,,
Nemipterus,aurora,0.75,117.75,1011:207:4,0.56,,,,,,
Nemipterus,aurora,2.25,118.25,1011:228:1,0.53,,,,,,
Nemipterus,aurora,5.25,114.25,1011:354:1,0.48,,,,,,
Nemipterus,aurora,7.75,113.75,1011:373:4,0.40,,,,,,
Nemipterus,aurora,7.75,114.25,1011:374:3,0.41,,,,,,
Nemipterus,aurora,9.75,118.25,1011:498:3,0.41,,,,,,
Nemipterus,aurora,4.25,126.75,1012:246:2,0.51,,,,,,
Nemipterus,aurora,7.25,122.75,1012:372:2,0.48,,,,,,
Nemipterus,aurora,10.25,99.25,1109:209:1,0.42,,,,,,
Nemipterus,aurora,10.25,99.75,1109:209:2,0.42,,,,,,
Nemipterus,aurora,10.75,99.25,1109:209:3,0.42,,,,,,
Nemipterus,aurora,10.75,99.75,1109:209:4,0.42,,,,,,
Nemipterus,aurora,10.25,100.25,1110:100:1,0.41,,,,,,
Nemipterus,aurora,10.25,100.75,1110:100:2,0.41,,,,,,
Nemipterus,aurora,10.75,100.25,1110:100:3,0.41,,,,,,
Nemipterus,aurora,10.75,100.75,1110:100:4,0.41,,,,,,
Nemipterus,aurora,16.75,107.25,1110:467:3,0.45,,,,,,
Nemipterus,aurora,17.75,106.75,1110:476:4,0.59,,,,,,
Nemipterus,aurora,18.75,105.75,1110:485:4,0.52,,,,,,
Nemipterus,aurora,18.25,106.25,1110:486:1,0.47,,,,,,
Nemipterus,aurora,19.25,106.25,1110:496:1,0.46,,,,,,
Nemipterus,aurora,19.75,106.75,1110:496:4,0.46,,,,,,
Nemipterus,aurora,19.75,108.75,1110:498:4,0.56,,,,,,
Nemipterus,aurora,10.75,118.75,1111:208:4,0.56,,,,,,
Nemipterus,aurora,16.75,111.75,1111:361:4,0.46,,,,,,
Nemipterus,aurora,15.75,119.75,1111:459:4,0.58,,,,,,
Nemipterus,aurora,10.25,122.75,1112:102:2,0.54,,,,,,
Nemipterus,aurora,11.25,123.25,1112:113:1,0.57,,,,,,
Nemipterus,aurora,14.75,121.75,1112:141:4,0.53,,,,,,
Nemipterus,aurora,14.75,122.25,1112:142:3,0.48,,,,,,
Nemipterus,aurora,16.25,121.75,1112:361:2,0.58,,,,,,
Nemipterus,aurora,17.75,120.25,1112:370:3,0.50,,,,,,
Nemipterus,aurora,18.75,122.25,1112:382:3,0.52,,,,,,
Nemipterus,aurora,19.25,121.75,1112:391:2,0.42,,,,,,
Nemipterus,aurora,20.25,107.25,1210:207:1,0.48,,,,,,
Nemipterus,aurora,20.25,107.75,1210:207:2,0.43,,,,,,
Nemipterus,aurora,20.75,107.75,1210:207:4,0.49,,,,,,
Nemipterus,aurora,20.75,108.75,1210:208:4,0.43,,,,,,
Nemipterus,aurora,21.25,107.75,1210:217:2,0.49,,,,,,
Nemipterus,aurora,21.25,112.75,1211:112:2,0.46,,,,,,
Nemipterus,aurora,22.75,113.75,1211:123:4,0.44,,,,,,
Nemipterus,aurora,23.25,116.75,1211:236:2,0.42,,,,,,
Nemipterus,aurora,23.75,117.25,1211:237:3,0.55,,,,,,
Nemipterus,aurora,23.75,118.25,1211:238:3,0.52,,,,,,
Nemipterus,aurora,24.75,118.75,1211:248:4,0.45,,,,,,
Nemipterus,aurora,24.25,119.25,1211:249:1,0.50,,,,,,
Nemipterus,aurora,24.25,119.75,1211:249:2,0.52,,,,,,
Nemipterus,aurora,23.25,121.75,1212:131:2,0.44,,,,,,
Nemipterus,aurora,25.25,120.25,1212:350:1,0.41,,,,,,
Nemipterus,aurora,25.75,120.75,1212:350:4,0.51,,,,,,
Nemipterus,aurora,26.25,121.25,1212:361:1,0.48,,,,,,
Nemipterus,aurora,27.25,122.25,1212:372:1,0.45,,,,,,
Nemipterus,aurora,27.25,122.75,1212:372:2,0.45,,,,,,
Nemipterus,aurora,28.25,124.25,1212:384:1,0.53,,,,,,
Nemipterus,aurora,28.75,124.25,1212:384:3,0.53,,,,,,
Nemipterus,aurora,27.75,125.75,1212:475:4,0.53,,,,,,
Nemipterus,aurora,29.75,125.25,1212:495:3,0.41,,,,,,
Nemipterus,aurora,29.75,125.75,1212:495:4,0.41,,,,,,
Nemipterus,aurora,29.75,126.25,1212:496:3,0.49,,,,,,
Nemipterus,aurora,30.75,127.25,1312:207:3,0.57,,,,,,
Nemipterus,aurora,30.25,129.75,1312:209:2,0.43,,,,,,
Nemipterus,aurora,30.75,129.75,1312:209:4,0.59,,,,,,
Nemipterus,aurora,30.25,131.25,1313:101:1,0.54,,,,,,
Nemipterus,aurora,-3.25,105.75,3010:235:2,0.43,,,,,,
Nemipterus,aurora,-3.75,105.75,3010:235:4,0.44,,,,,,
Nemipterus,aurora,-4.75,105.75,3010:245:4,0.51,,,,,,
Nemipterus,aurora,-5.25,105.75,3010:455:2,0.50,,,,,,
Nemipterus,aurora,-5.75,105.75,3010:455:4,0.50,,,,,,
Nemipterus,aurora,-5.75,106.25,3010:456:3,0.47,,,,,,
Nemipterus,aurora,-5.75,107.25,3010:457:3,0.59,,,,,,
Nemipterus,aurora,-5.75,108.75,3010:458:4,0.53,,,,,,
Nemipterus,aurora,-6.25,105.75,3010:465:2,0.50,,,,,,
Nemipterus,aurora,-4.25,111.25,3011:141:1,0.42,,,,,,
Nemipterus,aurora,-4.25,114.75,3011:144:2,0.49,,,,,,
Nemipterus,aurora,-3.25,117.25,3011:237:1,0.46,,,,,,
Nemipterus,aurora,-4.25,116.25,3011:246:1,0.55,,,,,,
Nemipterus,aurora,-4.25,116.75,3011:246:2,0.45,,,,,,
Nemipterus,aurora,-0.25,120.25,3012:100:1,0.57,,,,,,
Nemipterus,aurora,-0.75,120.25,3012:100:3,0.52,,,,,,
Nemipterus,aurora,-0.75,120.75,3012:100:4,0.58,,,,,,
Nemipterus,aurora,-0.25,121.75,3012:101:2,0.57,,,,,,
Nemipterus,aurora,-0.75,121.25,3012:101:3,0.54,,,,,,
Nemipterus,aurora,-4.25,129.75,3012:249:2,0.44,,,,,,
Nemipterus,aurora,-6.25,122.75,3012:362:2,0.51,,,,,,
Nemipterus,aurora,-6.75,122.25,3012:362:3,0.45,,,,,,
Nemipterus,aurora,-6.75,129.25,3012:469:3,0.42,,,,,,
Nemipterus,aurora,-6.75,129.75,3012:469:4,0.55,,,,,,
