Mapping parameters for Epinephelus itajara (Atlantic goliath grouper)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  31 |  34 |  41 |  77 |  87 ,
Bounding Box (NSWE): ,36,-33,-121,12

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,11,46,100
Temperature (°C),1,21,25.89,27.94,29.67
Salinity (psu),1,29.54,31.11,36.18,39.25
Primary Production,1,184,507,2257,3830
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,0,8,97,149
 

Map data (HSPEC) for predicted occurrences (n = 1868): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Epinephelus,itajara,4.25,9.75,1000:249:2,0.04,0.1,1,0.4203821656051,0.94723458359822,1,1
Epinephelus,itajara,6.75,3.25,1000:363:3,0.10,0.1,1,1,1,1,1
Epinephelus,itajara,-3.75,-38.25,5003:238:3,0.01,1,1,1,0.012383900928793,1,1
Epinephelus,itajara,-4.25,-35.75,5003:245:2,0.04,0.074074074074074,1,1,0.55108359133127,1,1
Epinephelus,itajara,-6.75,-34.25,5003:364:3,0.15,0.37037037037037,1,0.95765472312704,0.42414860681115,1,1
Epinephelus,itajara,-9.25,-35.75,5003:495:2,0.10,0.2,1,0.88273615635179,0.56656346749226,1,1
Epinephelus,itajara,-0.25,-44.25,5004:104:1,0.18,1,1,0.814332247557,0.22291021671827,1,1
Epinephelus,itajara,-1.75,-43.25,5004:113:3,0.13,1,1,1,0.13312693498452,1,1
Epinephelus,itajara,-1.75,-43.75,5004:113:4,0.02,1,1,1,0.024767801857585,1,1
Epinephelus,itajara,-2.25,-44.75,5004:124:2,0.08,0.1,1,0.80130293159609,1,1,1
Epinephelus,itajara,-3.25,-44.75,5004:134:2,0.08,0.1,1,0.80130293159609,1,1,1
Epinephelus,itajara,-2.25,-80.25,5008:120:1,0.04,0.1,0.43149284253579,1,1,1,1
Epinephelus,itajara,-4.25,-81.25,5008:141:1,0.11,1,0.11451942740286,1,1,1,1
Epinephelus,itajara,-4.75,-81.25,5008:141:3,0.10,1,0.11451942740286,1,0.83343928798474,1,1
Epinephelus,itajara,-5.25,-80.75,5008:350:2,0.01,1,0.0081799591002043,1,1,1,1
Epinephelus,itajara,-5.75,-80.75,5008:350:4,0.01,1,0.0081799591002043,1,1,1,1
Epinephelus,itajara,-5.25,-81.25,5008:351:1,0.03,1,0.044989775051125,1,0.62047043865226,1,1
Epinephelus,itajara,-5.75,-81.25,5008:351:3,0.04,1,0.044989775051125,1,0.97838525111252,1,1
Epinephelus,itajara,-6.25,-81.25,5008:361:1,0.01,1,0.016359918200409,1,0.86649713922441,1,1
Epinephelus,itajara,-10.75,-37.25,5103:207:3,0.10,0.1,1,0.9771986970684,1,1,1
Epinephelus,itajara,-14.25,-39.25,5103:249:1,0.08,0.1,1,0.76547231270358,1,1,1
Epinephelus,itajara,-15.75,-38.25,5103:458:3,0.18,1,1,0.73615635179153,0.24458204334365,1,1
Epinephelus,itajara,-15.25,-39.25,5103:459:1,0.07,0.1,1,0.73615635179153,1,1,1
Epinephelus,itajara,-17.75,-35.75,5103:475:4,0.03,1,1,0.70358306188925,0.04953560371517,1,1
Epinephelus,itajara,-17.25,-36.75,5103:476:2,0.19,0.98148148148148,1,0.71335504885993,0.27244582043344,1,1
