Mapping parameters for Sebastes nebulosus (China rockfish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  67 |  77 ,
Bounding Box (NSWE): ,60,32,-155,-117

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,3,16,92,128
Temperature (°C),1,6.465,7.13,13.96,15.97
Salinity (psu),1,30.76,31.48,33.18,33.68
Primary Production,1,164.5,874,2455,2920.5
Sea Ice Concentration,1,-0.98965517241379,0,0.05,0.09
Distance to Land (km),0,0,2,74,559
 

Map data (HSPEC) for predicted occurrences (n = 319): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Sebastes,nebulosus,33.25,-119.25,7311:239:1,0.01,1,0.014925373134329,0.42,1,1,1
Sebastes,nebulosus,33.25,-119.75,7311:239:2,0.01,1,0.014925373134329,0.42,1,1,1
Sebastes,nebulosus,33.75,-119.25,7311:239:3,0.01,1,0.014925373134329,0.42,1,1,1
Sebastes,nebulosus,33.75,-119.75,7311:239:4,0.01,1,0.014925373134329,0.42,1,1,1
Sebastes,nebulosus,34.25,-119.25,7311:249:1,0.11,1,0.26865671641791,0.42,1,1,1
Sebastes,nebulosus,34.25,-119.75,7311:249:2,0.11,1,0.26865671641791,0.42,1,1,1
Sebastes,nebulosus,33.75,-120.25,7312:130:3,0.10,1,0.17412935323383,0.59999999999999,1,1,1
Sebastes,nebulosus,44.75,-124.75,7412:144:4,0.03,0.027777777777778,1,1,1,1,1
Sebastes,nebulosus,46.75,-130.75,7413:360:4,0.08,0.13888888888889,1,1,0.54052149400987,1,1
Sebastes,nebulosus,59.25,-140.75,7514:390:2,0.05,0.055555555555556,1,1,0.96053558844257,1,1
Sebastes,nebulosus,58.75,-153.25,7515:383:3,0.19,1,0.50375939849624,0.38888888888889,0.97322057787174,1,1
Sebastes,nebulosus,58.75,-153.75,7515:383:4,0.15,1,0.50375939849624,0.38888888888889,1,0.75,1
Sebastes,nebulosus,58.25,-154.75,7515:384:2,0.12,1,0.47368421052632,1,1,0.25,1
Sebastes,nebulosus,59.25,-152.25,7515:392:1,0.13,1,0.33834586466165,0.38888888888889,0.96758280479211,1,1
Sebastes,nebulosus,59.25,-152.75,7515:392:2,0.13,1,0.33834586466165,0.38888888888889,1,1,1
Sebastes,nebulosus,59.75,-152.25,7515:392:3,0.13,1,0.33834586466165,0.38888888888889,1,1,1
Sebastes,nebulosus,59.75,-152.75,7515:392:4,0.13,1,0.33834586466165,0.38888888888889,1,1,1
Sebastes,nebulosus,59.25,-153.25,7515:393:1,0.07,1,0.21804511278196,0.38888888888889,0.78999295278365,1,1
Sebastes,nebulosus,59.25,-153.75,7515:393:2,0.08,1,0.21804511278196,0.38888888888889,1,1,1
Sebastes,nebulosus,59.75,-153.25,7515:393:3,0.08,1,0.21804511278196,0.38888888888889,0.9323467230444,1,1
Sebastes,nebulosus,59.75,-153.75,7515:393:4,0.08,1,0.21804511278196,0.38888888888889,1,1,1
Sebastes,nebulosus,34.25,-120.25,7312:140:1,0.21,1,0.34825870646766,0.59999999999999,1,1,1
Sebastes,nebulosus,34.25,-120.75,7312:140:2,0.24,0.88888888888889,0.34825870646766,0.78,1,1,1
Sebastes,nebulosus,34.75,-120.75,7312:140:4,0.27,1,0.34825870646766,0.78,1,1,1
Sebastes,nebulosus,40.25,-124.75,7412:104:2,0.36,0.36111111111111,1,1,1,1,1
Sebastes,nebulosus,49.25,-123.25,7412:393:1,0.38,1,1,1,0.38345864661654,1,1
Sebastes,nebulosus,56.25,-133.75,7513:363:2,0.25,1,1,1,1,0.25,1
Sebastes,nebulosus,56.75,-133.75,7513:363:4,0.25,1,1,1,1,0.25,1
Sebastes,nebulosus,57.25,-135.25,7513:475:1,0.25,1,1,1,1,0.25,1
Sebastes,nebulosus,58.75,-139.75,7513:489:4,0.26,0.30555555555556,1,1,0.85059901338971,1,1
Sebastes,nebulosus,58.75,-140.25,7514:380:3,0.21,0.25,1,1,0.82100070472163,1,1
Sebastes,nebulosus,57.75,-149.75,7514:479:4,0.36,0.36111111111111,1,1,1,1,1
Sebastes,nebulosus,59.25,-145.75,7514:495:2,0.31,0.30555555555556,1,1,1,1,1
Sebastes,nebulosus,58.25,-152.75,7515:382:2,0.27,1,0.69924812030075,0.38888888888889,1,1,1
Sebastes,nebulosus,58.75,-152.25,7515:382:3,0.27,1,0.69924812030075,0.38888888888889,0.99436222692037,1,1
Sebastes,nebulosus,58.75,-152.75,7515:382:4,0.27,1,0.69924812030075,0.38888888888889,1,1,1
Sebastes,nebulosus,58.25,-153.25,7515:383:1,0.20,1,0.50375939849624,0.38888888888889,1,1,1
Sebastes,nebulosus,59.25,-151.75,7515:391:2,0.38,1,1,0.38888888888889,0.97744890768147,1,1
Sebastes,nebulosus,59.75,-151.25,7515:391:3,0.39,1,1,0.38888888888889,1,1,1
Sebastes,nebulosus,59.75,-151.75,7515:391:4,0.39,1,1,0.38888888888889,1,1,1
Sebastes,nebulosus,35.25,-120.75,7312:350:2,0.40,1,0.51741293532338,0.78,1,1,1
Sebastes,nebulosus,35.25,-121.25,7312:351:1,0.43,0.80555555555556,0.681592039801,0.78,1,1,1
Sebastes,nebulosus,49.25,-122.75,7412:392:2,0.56,1,1,1,0.55531686358754,1,1
Sebastes,nebulosus,48.25,-125.75,7412:485:2,0.56,0.55555555555556,1,1,1,1,1
Sebastes,nebulosus,52.25,-129.75,7512:229:2,0.53,0.52777777777778,1,1,1,1,1
Sebastes,nebulosus,54.25,-129.75,7512:249:2,0.57,1,1,0.56944444444445,1,1,1
Sebastes,nebulosus,54.75,-129.75,7512:249:4,0.57,1,1,0.56944444444445,1,1,1
Sebastes,nebulosus,55.25,-129.75,7512:459:2,0.57,1,1,0.56944444444445,1,1,1
Sebastes,nebulosus,53.75,-130.75,7513:130:4,0.57,1,1,0.56944444444445,1,1,1
Sebastes,nebulosus,53.75,-131.25,7513:131:3,0.57,1,1,0.56944444444445,1,1,1
Sebastes,nebulosus,53.75,-131.75,7513:131:4,0.57,1,1,0.56944444444445,1,1,1
Sebastes,nebulosus,53.75,-132.25,7513:132:3,0.57,1,1,0.56944444444445,1,1,1
Sebastes,nebulosus,54.25,-130.25,7513:140:1,0.57,1,1,0.56944444444445,1,1,1
Sebastes,nebulosus,54.25,-130.75,7513:140:2,0.57,1,1,0.56944444444445,1,1,1
Sebastes,nebulosus,54.75,-130.25,7513:140:3,0.57,1,1,0.56944444444445,1,1,1
Sebastes,nebulosus,54.75,-130.75,7513:140:4,0.57,1,1,0.56944444444445,1,1,1
Sebastes,nebulosus,54.25,-131.25,7513:141:1,0.57,1,1,0.56944444444445,1,1,1
Sebastes,nebulosus,54.25,-131.75,7513:141:2,0.57,1,1,0.56944444444445,1,1,1
Sebastes,nebulosus,54.75,-131.25,7513:141:3,0.57,1,1,0.56944444444445,1,1,1
Sebastes,nebulosus,54.75,-131.75,7513:141:4,0.57,1,1,0.56944444444445,1,1,1
Sebastes,nebulosus,54.25,-132.25,7513:142:1,0.57,1,1,0.56944444444445,1,1,1
Sebastes,nebulosus,54.75,-132.25,7513:142:3,0.57,1,1,0.56944444444445,1,1,1
Sebastes,nebulosus,55.25,-130.25,7513:350:1,0.57,1,1,0.56944444444445,1,1,1
Sebastes,nebulosus,55.25,-130.75,7513:350:2,0.57,1,1,0.56944444444445,1,1,1
Sebastes,nebulosus,55.75,-130.75,7513:350:4,0.57,1,1,0.56944444444445,1,1,1
Sebastes,nebulosus,55.25,-131.25,7513:351:1,0.57,1,1,0.56944444444445,1,1,1
Sebastes,nebulosus,55.75,-131.25,7513:351:3,0.57,1,1,0.56944444444445,1,1,1
Sebastes,nebulosus,55.75,-131.75,7513:351:4,0.57,1,1,0.56944444444445,1,1,1
Sebastes,nebulosus,55.25,-132.25,7513:352:1,0.57,1,1,0.56944444444445,1,1,1
Sebastes,nebulosus,55.75,-132.25,7513:352:3,0.57,1,1,0.56944444444445,1,1,1
Sebastes,nebulosus,56.25,-131.75,7513:361:2,0.57,1,1,0.56944444444445,1,1,1
Sebastes,nebulosus,56.25,-132.25,7513:362:1,0.57,1,1,0.56944444444445,1,1,1
Sebastes,nebulosus,56.75,-132.25,7513:362:3,0.57,1,1,0.56944444444445,1,1,1
Sebastes,nebulosus,56.75,-133.25,7513:363:3,0.50,1,1,1,1,0.5,1
Sebastes,nebulosus,58.25,-137.75,7513:487:2,0.47,0.47222222222222,1,1,1,1,1
Sebastes,nebulosus,58.75,-148.75,7514:488:4,0.58,0.58333333333333,1,1,1,1,1
Sebastes,nebulosus,59.25,-147.25,7514:497:1,0.58,0.58333333333333,1,1,1,1,1
Sebastes,nebulosus,57.25,-152.75,7515:372:2,0.50,1,1,1,1,0.5,1
Sebastes,nebulosus,57.75,-153.75,7515:373:4,0.41,1,0.81954887218045,1,1,0.5,1
Sebastes,nebulosus,35.75,-121.25,7312:351:3,0.63,1,0.681592039801,0.92,1,1,1
Sebastes,nebulosus,36.25,-121.75,7312:361:2,0.78,1,1,0.78,1,1,1
Sebastes,nebulosus,36.75,-121.75,7312:361:4,0.78,1,1,0.78,1,1,1
Sebastes,nebulosus,36.75,-122.25,7312:362:3,0.78,1,1,0.78,1,1,1
Sebastes,nebulosus,37.25,-122.25,7312:372:1,0.78,1,1,0.78,1,1,1
Sebastes,nebulosus,48.75,-123.75,7412:383:4,0.70,1,1,1,0.70354457572503,1,1
Sebastes,nebulosus,49.25,-123.75,7412:393:2,0.60,1,1,1,0.60042964554243,1,1
Sebastes,nebulosus,49.75,-123.75,7412:393:4,0.64,1,1,1,0.64124597207304,1,1
Sebastes,nebulosus,48.25,-125.25,7412:485:1,0.78,0.77777777777778,1,1,1,1,1
Sebastes,nebulosus,48.75,-125.25,7412:485:3,0.79,1,1,1,0.7937701396348,1,1
Sebastes,nebulosus,51.75,-129.75,7512:219:4,0.78,0.77777777777778,1,1,1,1,1
Sebastes,nebulosus,52.75,-130.25,7513:120:3,0.61,0.61111111111111,1,1,1,1,1
Sebastes,nebulosus,56.75,-132.75,7513:362:4,0.75,1,1,1,1,0.75,1
Sebastes,nebulosus,56.75,-134.75,7513:364:4,0.75,1,1,1,1,0.75,1
Sebastes,nebulosus,57.75,-135.75,7513:475:4,0.75,1,1,1,1,0.75,1
Sebastes,nebulosus,58.25,-139.25,7513:489:1,0.79,1,1,1,0.79422128259338,1,1
Sebastes,nebulosus,58.75,-139.25,7513:489:3,0.74,0.80555555555556,1,1,0.91261451726568,1,1
Sebastes,nebulosus,59.75,-142.75,7514:392:4,0.66,0.83333333333333,1,1,0.79281183932347,1,1
Sebastes,nebulosus,58.75,-149.25,7514:489:3,0.75,0.75,1,1,1,1,1
Sebastes,nebulosus,59.25,-149.25,7514:499:1,0.73,0.77777777777778,1,0.94444444444445,1,1,1
Sebastes,nebulosus,56.75,-153.75,7515:363:4,0.76,1,1,1,0.76321353065539,1,1
Sebastes,nebulosus,56.75,-154.25,7515:364:3,0.69,1,0.96992481203008,1,0.71247357293869,1,1
Sebastes,nebulosus,57.25,-154.25,7515:374:1,0.73,1,0.72932330827068,1,1,1,1
Sebastes,nebulosus,57.25,-154.75,7515:374:2,0.73,1,0.72932330827068,1,1,1,1
Sebastes,nebulosus,57.75,-154.75,7515:374:4,0.73,1,0.72932330827068,1,1,1,1
Sebastes,nebulosus,58.25,-152.25,7515:382:1,0.70,1,0.69924812030075,1,0.99859055673009,1,1
Sebastes,nebulosus,37.25,-122.75,7312:372:2,1.00,1,1,1,1,1,1
Sebastes,nebulosus,37.75,-122.25,7312:372:3,1.00,1,1,1,1,1,1
Sebastes,nebulosus,37.75,-122.75,7312:372:4,1.00,1,1,1,1,1,1
Sebastes,nebulosus,37.75,-123.25,7312:373:3,1.00,1,1,1,1,1,1
Sebastes,nebulosus,38.25,-122.25,7312:382:1,1.00,1,1,1,1,1,1
Sebastes,nebulosus,38.25,-122.75,7312:382:2,1.00,1,1,1,1,1,1
Sebastes,nebulosus,38.25,-123.25,7312:383:1,1.00,1,1,1,1,1,1
Sebastes,nebulosus,38.75,-123.25,7312:383:3,1.00,1,1,1,1,1,1
Sebastes,nebulosus,38.75,-123.75,7312:383:4,1.00,1,1,1,1,1,1
Sebastes,nebulosus,39.25,-123.75,7312:393:2,1.00,1,1,1,1,1,1
Sebastes,nebulosus,39.75,-123.75,7312:393:4,1.00,1,1,1,1,1,1
Sebastes,nebulosus,39.75,-124.25,7312:394:3,1.00,1,1,1,1,1,1
Sebastes,nebulosus,40.25,-124.25,7412:104:1,1.00,1,1,1,1,1,1
Sebastes,nebulosus,40.75,-124.25,7412:104:3,1.00,1,1,1,1,1,1
Sebastes,nebulosus,40.75,-124.75,7412:104:4,1.00,1,1,1,1,1,1
Sebastes,nebulosus,41.25,-124.25,7412:114:1,1.00,1,1,1,1,1,1
Sebastes,nebulosus,41.25,-124.75,7412:114:2,1.00,1,1,1,1,1,1
Sebastes,nebulosus,41.75,-124.25,7412:114:3,1.00,1,1,1,1,1,1
Sebastes,nebulosus,42.25,-124.25,7412:124:1,1.00,1,1,1,1,1,1
Sebastes,nebulosus,42.25,-124.75,7412:124:2,1.00,1,1,1,1,1,1
Sebastes,nebulosus,42.75,-124.25,7412:124:3,1.00,1,1,1,1,1,1
Sebastes,nebulosus,42.75,-124.75,7412:124:4,1.00,1,1,1,1,1,1
Sebastes,nebulosus,43.25,-124.25,7412:134:1,1.00,1,1,1,1,1,1
Sebastes,nebulosus,43.25,-124.75,7412:134:2,1.00,1,1,1,1,1,1
Sebastes,nebulosus,43.75,-124.25,7412:134:3,1.00,1,1,1,1,1,1
Sebastes,nebulosus,44.25,-124.25,7412:144:1,1.00,1,1,1,1,1,1
Sebastes,nebulosus,44.25,-124.75,7412:144:2,1.00,1,1,1,1,1,1
Sebastes,nebulosus,44.75,-124.25,7412:144:3,1.00,1,1,1,1,1,1
Sebastes,nebulosus,47.25,-124.75,7412:374:2,0.89,1,1,0.88888888888889,1,1,1
Sebastes,nebulosus,47.75,-124.25,7412:374:3,0.89,1,1,0.88888888888889,1,1,1
Sebastes,nebulosus,47.75,-124.75,7412:374:4,0.89,1,1,0.88888888888889,1,1,1
Sebastes,nebulosus,48.75,-122.75,7412:382:4,1.00,1,1,1,1,1,1
Sebastes,nebulosus,48.25,-123.75,7412:383:2,1.00,1,1,1,1,1,1
Sebastes,nebulosus,48.75,-123.25,7412:383:3,1.00,1,1,1,1,1,1
Sebastes,nebulosus,48.25,-124.25,7412:384:1,1.00,1,1,1,1,1,1
Sebastes,nebulosus,48.25,-124.75,7412:384:2,1.00,1,1,1,1,1,1
Sebastes,nebulosus,48.75,-124.25,7412:384:3,1.00,1,1,1,1,1,1
Sebastes,nebulosus,48.75,-124.75,7412:384:4,1.00,1,1,1,1,1,1
Sebastes,nebulosus,49.25,-124.25,7412:394:1,1.00,1,1,1,1,1,1
Sebastes,nebulosus,49.25,-124.75,7412:394:2,0.82,1,1,1,0.82384532760473,1,1
Sebastes,nebulosus,49.75,-124.25,7412:394:3,1.00,1,1,1,1,1,1
Sebastes,nebulosus,49.75,-124.75,7412:394:4,1.00,1,1,1,1,1,1
Sebastes,nebulosus,48.75,-125.75,7412:485:4,1.00,1,1,1,1,1,1
Sebastes,nebulosus,48.75,-126.25,7412:486:3,1.00,1,1,1,1,1,1
Sebastes,nebulosus,49.25,-125.75,7412:495:2,1.00,1,1,1,1,1,1
Sebastes,nebulosus,49.75,-125.25,7412:495:3,1.00,1,1,1,1,1,1
Sebastes,nebulosus,49.25,-126.25,7412:496:1,1.00,1,1,1,1,1,1
Sebastes,nebulosus,49.25,-126.75,7412:496:2,1.00,1,1,1,1,1,1
Sebastes,nebulosus,49.75,-126.75,7412:496:4,1.00,1,1,1,1,1,1
Sebastes,nebulosus,49.75,-127.25,7412:497:3,1.00,1,1,1,1,1,1
Sebastes,nebulosus,49.75,-127.75,7412:497:4,1.00,1,1,1,1,1,1
Sebastes,nebulosus,50.25,-124.75,7512:104:2,1.00,1,1,1,1,1,1
Sebastes,nebulosus,50.25,-125.25,7512:205:1,1.00,1,1,1,1,1,1
Sebastes,nebulosus,50.25,-125.75,7512:205:2,1.00,1,1,1,1,1,1
Sebastes,nebulosus,50.25,-126.25,7512:206:1,1.00,1,1,1,1,1,1
Sebastes,nebulosus,50.75,-126.25,7512:206:3,1.00,1,1,1,1,1,1
Sebastes,nebulosus,50.75,-126.75,7512:206:4,1.00,1,1,1,1,1,1
Sebastes,nebulosus,50.25,-127.25,7512:207:1,1.00,1,1,1,1,1,1
Sebastes,nebulosus,50.25,-127.75,7512:207:2,1.00,1,1,1,1,1,1
Sebastes,nebulosus,50.75,-127.25,7512:207:3,1.00,1,1,1,1,1,1
Sebastes,nebulosus,50.75,-127.75,7512:207:4,1.00,1,1,1,1,1,1
Sebastes,nebulosus,50.25,-128.25,7512:208:1,1.00,1,1,1,1,1,1
Sebastes,nebulosus,50.75,-128.25,7512:208:3,1.00,1,1,1,1,1,1
Sebastes,nebulosus,50.75,-128.75,7512:208:4,1.00,1,1,1,1,1,1
Sebastes,nebulosus,50.75,-129.25,7512:209:3,1.00,1,1,1,1,1,1
Sebastes,nebulosus,51.25,-127.25,7512:217:1,1.00,1,1,1,1,1,1
Sebastes,nebulosus,51.25,-127.75,7512:217:2,1.00,1,1,1,1,1,1
Sebastes,nebulosus,51.75,-127.75,7512:217:4,1.00,1,1,1,1,1,1
Sebastes,nebulosus,51.25,-128.25,7512:218:1,1.00,1,1,1,1,1,1
Sebastes,nebulosus,51.25,-128.75,7512:218:2,1.00,1,1,1,1,1,1
Sebastes,nebulosus,51.75,-128.25,7512:218:3,1.00,1,1,1,1,1,1
Sebastes,nebulosus,51.75,-128.75,7512:218:4,1.00,1,1,1,1,1,1
Sebastes,nebulosus,51.25,-129.25,7512:219:1,1.00,1,1,1,1,1,1
Sebastes,nebulosus,51.75,-129.25,7512:219:3,1.00,1,1,1,1,1,1
Sebastes,nebulosus,52.25,-127.75,7512:227:2,1.00,1,1,1,1,1,1
Sebastes,nebulosus,52.25,-128.25,7512:228:1,1.00,1,1,1,1,1,1
Sebastes,nebulosus,52.25,-128.75,7512:228:2,1.00,1,1,1,1,1,1
Sebastes,nebulosus,52.75,-128.25,7512:228:3,1.00,1,1,1,1,1,1
Sebastes,nebulosus,52.75,-128.75,7512:228:4,1.00,1,1,1,1,1,1
Sebastes,nebulosus,52.25,-129.25,7512:229:1,1.00,1,1,1,1,1,1
Sebastes,nebulosus,52.75,-129.25,7512:229:3,1.00,1,1,1,1,1,1
Sebastes,nebulosus,52.75,-129.75,7512:229:4,1.00,1,1,1,1,1,1
Sebastes,nebulosus,53.75,-128.75,7512:238:4,1.00,1,1,1,1,1,1
Sebastes,nebulosus,53.25,-129.25,7512:239:1,1.00,1,1,1,1,1,1
Sebastes,nebulosus,53.25,-129.75,7512:239:2,1.00,1,1,1,1,1,1
Sebastes,nebulosus,53.75,-129.25,7512:239:3,1.00,1,1,1,1,1,1
Sebastes,nebulosus,53.75,-129.75,7512:239:4,1.00,1,1,1,1,1,1
Sebastes,nebulosus,51.75,-130.75,7513:110:4,1.00,1,1,1,1,1,1
Sebastes,nebulosus,51.75,-131.25,7513:111:3,1.00,1,1,1,1,1,1
Sebastes,nebulosus,52.25,-130.75,7513:120:2,1.00,1,1,1,1,1,1
Sebastes,nebulosus,52.75,-130.75,7513:120:4,1.00,1,1,1,1,1,1
Sebastes,nebulosus,52.25,-131.25,7513:121:1,1.00,1,1,1,1,1,1
Sebastes,nebulosus,52.25,-131.75,7513:121:2,1.00,1,1,1,1,1,1
Sebastes,nebulosus,52.75,-131.25,7513:121:3,1.00,1,1,1,1,1,1
Sebastes,nebulosus,52.75,-131.75,7513:121:4,1.00,1,1,1,1,1,1
Sebastes,nebulosus,52.75,-132.25,7513:122:3,1.00,1,1,1,1,1,1
Sebastes,nebulosus,53.25,-130.25,7513:130:1,1.00,1,1,1,1,1,1
Sebastes,nebulosus,53.25,-130.75,7513:130:2,1.00,1,1,1,1,1,1
Sebastes,nebulosus,53.75,-130.25,7513:130:3,1.00,1,1,1,1,1,1
Sebastes,nebulosus,53.25,-131.25,7513:131:1,1.00,1,1,1,1,1,1
Sebastes,nebulosus,53.25,-131.75,7513:131:2,1.00,1,1,1,1,1,1
Sebastes,nebulosus,53.25,-132.25,7513:132:1,1.00,1,1,1,1,1,1
Sebastes,nebulosus,53.25,-132.75,7513:132:2,1.00,1,1,1,1,1,1
Sebastes,nebulosus,53.75,-132.75,7513:132:4,1.00,1,1,1,1,1,1
Sebastes,nebulosus,53.75,-133.25,7513:133:3,1.00,1,1,1,1,1,1
Sebastes,nebulosus,54.25,-132.75,7513:142:2,1.00,1,1,1,1,1,1
Sebastes,nebulosus,54.75,-132.75,7513:142:4,1.00,1,1,1,1,1,1
Sebastes,nebulosus,54.25,-133.25,7513:143:1,1.00,1,1,1,1,1,1
Sebastes,nebulosus,54.75,-133.25,7513:143:3,1.00,1,1,1,1,1,1
