Mapping parameters for Neoglyphidodon thoracotaeniatus (Barhead damsel)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In Bounding Box
FAOAreas: 61 |  71,
Bounding Box (NSWE): ,21,-13,102,163

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,14,17,30,45
Temperature (°C),1,26.49,27.79,29.18,33.38
Salinity (psu),1,32.45,33.2,34.61,35.21
Primary Production,1,258,371,1166,1293.5
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,11.5,14,26,31.5
 

Map data (HSPEC) for predicted occurrences (n = 1752): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Neoglyphidodon,thoracotaeniatus,1.75,104.25,1010:114:3,0.11,,,,,,
Neoglyphidodon,thoracotaeniatus,0.25,105.25,1010:205:1,0.05,,,,,,
Neoglyphidodon,thoracotaeniatus,0.25,105.75,1010:205:2,0.05,,,,,,
Neoglyphidodon,thoracotaeniatus,0.75,105.25,1010:205:3,0.05,,,,,,
Neoglyphidodon,thoracotaeniatus,0.75,105.75,1010:205:4,0.04,,,,,,
Neoglyphidodon,thoracotaeniatus,0.75,106.25,1010:206:3,0.14,,,,,,
Neoglyphidodon,thoracotaeniatus,1.75,107.75,1010:217:4,0.11,,,,,,
Neoglyphidodon,thoracotaeniatus,3.75,107.25,1010:237:3,0.13,,,,,,
Neoglyphidodon,thoracotaeniatus,6.25,103.25,1010:363:1,0.10,,,,,,
Neoglyphidodon,thoracotaeniatus,6.75,103.25,1010:363:3,0.02,,,,,,
Neoglyphidodon,thoracotaeniatus,6.75,103.75,1010:363:4,0.12,,,,,,
Neoglyphidodon,thoracotaeniatus,6.75,104.25,1010:364:3,0.18,,,,,,
Neoglyphidodon,thoracotaeniatus,6.75,104.75,1010:364:4,0.09,,,,,,
Neoglyphidodon,thoracotaeniatus,7.25,103.75,1010:373:2,0.02,,,,,,
Neoglyphidodon,thoracotaeniatus,7.75,103.25,1010:373:3,0.01,,,,,,
Neoglyphidodon,thoracotaeniatus,7.75,103.75,1010:373:4,0.07,,,,,,
Neoglyphidodon,thoracotaeniatus,7.25,104.25,1010:374:1,0.16,,,,,,
Neoglyphidodon,thoracotaeniatus,6.25,106.75,1010:466:2,0.10,,,,,,
Neoglyphidodon,thoracotaeniatus,7.75,108.75,1010:478:4,0.17,,,,,,
Neoglyphidodon,thoracotaeniatus,2.25,118.25,1011:228:1,0.18,,,,,,
Neoglyphidodon,thoracotaeniatus,3.25,117.25,1011:237:1,0.01,,,,,,
Neoglyphidodon,thoracotaeniatus,9.75,113.25,1011:393:3,0.10,,,,,,
Neoglyphidodon,thoracotaeniatus,9.75,114.75,1011:394:4,0.19,,,,,,
Neoglyphidodon,thoracotaeniatus,4.25,125.75,1012:245:2,0.10,,,,,,
Neoglyphidodon,thoracotaeniatus,6.75,125.25,1012:465:3,0.12,,,,,,
Neoglyphidodon,thoracotaeniatus,7.25,125.75,1012:475:2,0.16,,,,,,
Neoglyphidodon,thoracotaeniatus,7.25,126.25,1012:476:1,0.14,,,,,,
Neoglyphidodon,thoracotaeniatus,8.75,126.25,1012:486:3,0.04,,,,,,
Neoglyphidodon,thoracotaeniatus,9.25,126.25,1012:496:1,0.14,,,,,,
Neoglyphidodon,thoracotaeniatus,4.75,132.25,1013:142:3,0.04,,,,,,
Neoglyphidodon,thoracotaeniatus,8.25,134.75,1013:384:2,0.06,,,,,,
Neoglyphidodon,thoracotaeniatus,6.75,149.25,1014:469:3,0.08,,,,,,
Neoglyphidodon,thoracotaeniatus,3.75,154.75,1015:134:4,0.15,,,,,,
