Mapping parameters for Eleginus nawaga (Navaga)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas: 7 |  18 |  27,
Bounding Box (NSWE): ,74,62,33,83

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,10,30,101,200
Temperature (°C),1,-1.56,-0.66,3.91,7.69
Salinity (psu),1,6.09,20.64,33.02,34.99
Primary Production,1,62,520.1,1411.8,2669
Sea Ice Concentration,1,0.23,0.24,0.59,0.61
Distance to Land (km),0,0.7,1.7,24.700000762939496,59
 

Map data (HSPEC) for predicted occurrences (n = 349): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Eleginus,nawaga,64.75,34.75,1603:144:4,0.10,0.1,1,1,1,1,1
Eleginus,nawaga,64.25,35.75,1603:245:2,0.05,0.05,1,1,1,1,1
Eleginus,nawaga,64.75,35.25,1603:245:3,0.10,0.1,1,1,1,1,1
Eleginus,nawaga,66.25,42.25,1604:362:1,0.05,0.05,1,1,1,1,1
Eleginus,nawaga,66.25,42.75,1604:362:2,0.15,0.15,1,1,1,1,1
Eleginus,nawaga,67.75,44.25,1604:374:3,0.10,0.1,1,1,1,1,1
Eleginus,nawaga,68.25,44.25,1604:384:1,0.05,0.05,1,1,1,1,1
Eleginus,nawaga,66.75,46.25,1604:466:3,0.10,0.1,1,1,1,1,1
Eleginus,nawaga,66.75,46.75,1604:466:4,0.05,0.05,1,1,1,1,1
Eleginus,nawaga,67.25,45.25,1604:475:1,0.10,0.1,1,1,1,1,1
Eleginus,nawaga,67.75,45.25,1604:475:3,0.02,0.05,1,0.309644670051,1,1,1
Eleginus,nawaga,67.75,45.75,1604:475:4,0.08,0.25,1,0.309644670051,1,1,1
Eleginus,nawaga,68.25,45.75,1604:485:2,0.02,0.1,1,0.309644670051,1,0.714285714286,1
Eleginus,nawaga,69.25,48.75,1604:498:2,0.05,0.1,1,0.472081218274,0.98231827112,1,1
Eleginus,nawaga,68.75,55.25,1605:485:3,0.05,0.05,1,1,1,1,1
Eleginus,nawaga,68.75,57.75,1605:487:4,0.05,0.05,1,1,1,1,1
Eleginus,nawaga,69.25,60.25,1606:390:1,0.12,0.15,0.844444444444,1,0.962671905697,1,1
Eleginus,nawaga,69.75,61.25,1606:391:3,0.11,1,0.6,1,0.18991486575,1,1
Eleginus,nawaga,69.75,61.75,1606:391:4,0.12,1,0.6,1,0.198646583715,1,1
Eleginus,nawaga,69.75,62.25,1606:392:3,0.11,1,0.511111111111,1,0.207378301681,1,1
Eleginus,nawaga,69.75,62.75,1606:392:4,0.11,1,0.511111111111,1,0.216110019646,1,1
Eleginus,nawaga,69.75,63.25,1606:393:3,0.09,1,0.466666666667,1,0.200829513207,1,1
Eleginus,nawaga,69.25,65.25,1606:495:1,0.08,0.8,0.4,1,0.264134468457,1,1
Eleginus,nawaga,69.75,65.75,1606:495:4,0.12,1,0.4,1,0.299061340319,1,1
Eleginus,nawaga,69.25,66.25,1606:496:1,0.05,0.7,0.388888888889,1,0.194280724733,1,1
Eleginus,nawaga,69.75,66.25,1606:496:3,0.06,1,0.388888888889,1,0.31652477625,0.476190173437,1
Eleginus,nawaga,69.75,66.75,1606:496:4,0.04,0.6,0.388888888889,1,0.340537000655,0.476190173437,1
Eleginus,nawaga,71.75,51.25,1705:111:3,0.11,1,1,0.137055837563,0.80768391181,1,1
Eleginus,nawaga,71.75,51.75,1705:111:4,0.07,1,1,0.137055837563,0.700720366732,0.714285714286,1
Eleginus,nawaga,72.75,53.25,1705:123:3,0.11,0.35,1,0.58883248731,0.726915520629,0.714285714286,1
Eleginus,nawaga,73.75,54.75,1705:134:4,0.10,0.35,0.733333333333,0.736040609137,0.530451866405,1,1
Eleginus,nawaga,70.75,59.25,1705:209:3,0.19,1,0.933333333333,1,0.207378301681,1,1
Eleginus,nawaga,71.75,57.75,1705:217:4,0.05,0.151515151515,0.855555555556,1,0.366732154551,1,1
Eleginus,nawaga,71.25,58.25,1705:218:1,0.13,0.89898989899,0.711111111111,1,0.196463654224,1,1
Eleginus,nawaga,71.25,58.75,1705:218:2,0.04,0.747474747475,0.711111111111,1,0.0720366732155,1,1
Eleginus,nawaga,71.75,58.25,1705:218:3,0.02,1,0.711111111111,1,0.0218292949138,1,1
Eleginus,nawaga,71.75,58.75,1705:218:4,0.01,0.939393939394,0.711111111111,1,0.0196463654224,1,1
Eleginus,nawaga,71.25,59.25,1705:219:1,0.03,0.434343434343,0.577777777778,1,0.124426981009,1,1
Eleginus,nawaga,71.25,59.75,1705:219:2,0.07,0.949494949495,0.577777777778,1,0.124426981009,1,1
Eleginus,nawaga,71.75,59.25,1705:219:3,0.02,0.919191919192,0.577777777778,1,0.034926871862,1,1
Eleginus,nawaga,71.75,59.75,1705:219:4,0.03,1,0.577777777778,1,0.0480244488103,1,1
Eleginus,nawaga,72.25,55.25,1705:225:1,0.03,0.05,0.866666666667,1,0.700720366732,1,1
Eleginus,nawaga,72.25,57.75,1705:227:2,0.02,0.171717171717,0.388888888889,1,0.340537000655,1,1
Eleginus,nawaga,72.75,57.25,1705:227:3,0.04,0.242424242424,0.388888888889,1,0.384195590482,1,1
Eleginus,nawaga,72.25,58.25,1705:228:1,0.02,0.626262626263,0.311111111111,1,0.0829513206723,1,1
Eleginus,nawaga,72.25,58.75,1705:228:2,0.01,0.909090909091,0.311111111111,1,0.0436585898275,1,1
Eleginus,nawaga,72.25,59.25,1705:229:1,0.01,1,0.244444444444,1,0.0502073783017,1,1
Eleginus,nawaga,72.25,59.75,1705:229:2,0.02,0.969696969697,0.244444444444,1,0.0654878847413,1,1
Eleginus,nawaga,72.75,59.75,1705:229:4,0.02,1,0.244444444444,1,0.133158698974,0.476190173437,1
Eleginus,nawaga,73.25,56.25,1705:236:1,0.08,0.45,0.277777777778,1,0.672342283344,1,1
Eleginus,nawaga,73.25,56.75,1705:236:2,0.18,1,0.277777777778,1,0.633049552499,1,1
Eleginus,nawaga,73.25,57.25,1705:237:1,0.08,1,0.177777777778,1,0.464963981663,1,1
Eleginus,nawaga,73.25,57.75,1705:237:2,0.03,1,0.177777777778,1,0.399476096922,0.476190173437,1
Eleginus,nawaga,73.75,57.25,1705:237:3,0.08,1,0.177777777778,1,0.462781052172,1,1
Eleginus,nawaga,73.75,57.75,1705:237:4,0.04,1,0.177777777778,1,0.462781052172,0.476190173437,1
Eleginus,nawaga,70.25,60.25,1706:100:1,0.16,1,0.633333333333,1,0.248853962017,1,1
Eleginus,nawaga,70.25,60.75,1706:100:2,0.10,0.959595959596,0.633333333333,1,0.172451429819,1,1
Eleginus,nawaga,70.75,60.25,1706:100:3,0.12,1,0.633333333333,1,0.18991486575,1,1
Eleginus,nawaga,70.75,60.75,1706:100:4,0.09,1,0.633333333333,1,0.146256275922,1,1
Eleginus,nawaga,70.25,61.25,1706:101:1,0.06,0.666666666667,0.511111111111,1,0.18991486575,1,1
