Mapping parameters for Carcharhinus albimarginatus (Silvertip shark)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  57 |  61 |  71 |  77 |  87 ,
Bounding Box (NSWE): ,38,-31,31,-77

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,20,352,800
Temperature (°C),1,16.5,24.57,28.9,33.1
Salinity (psu),1,29.63,33.43,35.97,39.49
Primary Production,1,108,203,1168,2642
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,5,20,263,1277
 

Map data (HSPEC) for predicted occurrences (n = 7579): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Carcharhinus,albimarginatus,1.25,43.75,1004:113:2,0.05,0.0526315789474,1,1,1,1,1
Carcharhinus,albimarginatus,8.25,49.75,1004:489:2,0.12,0.157894736842,1,1,0.750339213026,1,1
Carcharhinus,albimarginatus,8.75,51.25,1005:381:3,0.02,0.0200892857143,1,1,1,1,1
Carcharhinus,albimarginatus,1.25,73.25,1007:113:1,0.17,0.176339285714,0.978571428571,1,1,1,1
Carcharhinus,albimarginatus,6.25,73.75,1007:363:2,0.10,0.0959821428571,1,1,1,1,1
Carcharhinus,albimarginatus,7.25,78.25,1007:478:1,0.19,0.241071428571,1,1,0.806648575305,1,1
Carcharhinus,albimarginatus,4.75,93.75,1009:143:4,0.07,0.0691964285714,0.978571428571,1,1,1,1
Carcharhinus,albimarginatus,2.75,99.75,1009:229:4,0.02,0.0526315789474,0.888095238095,0.518421052632,0.89145183175,1,1
Carcharhinus,albimarginatus,3.25,99.25,1009:239:1,0.06,0.157894736842,0.878571428571,0.518421052632,0.890094979647,1,1
Carcharhinus,albimarginatus,5.75,93.25,1009:353:3,0.03,0.0267857142857,1,1,1,1,1
Carcharhinus,albimarginatus,8.75,92.25,1009:382:3,0.13,0.145089285714,1,0.926315789474,1,1,1
