Mapping parameters for Scarus psittacus (Common parrotfish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  57 |  61 |  71 |  77 |  81 ,
Bounding Box (NSWE): ,36,-35,30,-123

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,2,4,14,25
Temperature (°C),1,20,24.77,28.91,29.53
Salinity (psu),1,30.62,33.95,35.93,39.5
Primary Production,1,81,212,1036,2642
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,2,15,204,1183
 

Map data (HSPEC) for predicted occurrences (n = 4298): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Scarus,psittacus,2.25,97.75,1009:227:2,0.19,1,0.25806451612903,0.83483483483483,0.88418430884184,1,1
Scarus,psittacus,3.75,98.75,1009:238:4,0.04,1,0.2258064516129,0.29429429429429,0.66687422166874,1,1
Scarus,psittacus,3.25,99.25,1009:239:1,0.05,1,0.19354838709678,0.29429429429429,0.81693648816936,1,1
Scarus,psittacus,3.25,99.75,1009:239:2,0.03,1,0.19354838709678,0.29429429429429,0.46513075965131,1,1
Scarus,psittacus,3.75,99.25,1009:239:3,0.04,1,0.19354838709678,0.29429429429429,0.75031133250311,1,1
Scarus,psittacus,3.75,99.75,1009:239:4,0.04,1,0.19354838709678,0.29429429429429,0.76650062266501,1,1
Scarus,psittacus,4.75,97.75,1009:247:4,0.13,1,0.38709677419355,0.3963963963964,0.87422166874222,1,1
Scarus,psittacus,4.25,98.25,1009:248:1,0.07,1,0.2258064516129,0.3963963963964,0.83312577833126,1,1
Scarus,psittacus,4.25,98.75,1009:248:2,0.07,1,0.2258064516129,0.29429429429429,1,1,1
Scarus,psittacus,4.75,98.25,1009:248:3,0.09,1,0.2258064516129,0.3963963963964,0.98443337484433,1,1
Scarus,psittacus,6.25,99.25,1009:469:1,0.16,1,0.41935483870968,0.41441441441441,0.93648816936488,1,1
Scarus,psittacus,6.25,99.75,1009:469:2,0.15,1,0.41935483870968,0.34834834834835,1,1,1
Scarus,psittacus,6.75,99.25,1009:469:3,0.15,1,0.41935483870968,0.41441441441441,0.88480697384807,1,1
Scarus,psittacus,6.75,99.75,1009:469:4,0.17,1,0.41935483870968,0.41441441441441,1,1,1
Scarus,psittacus,2.25,100.25,1010:120:1,0.05,1,0.2741935483871,0.29429429429429,0.65628891656289,1,1
Scarus,psittacus,2.25,100.75,1010:120:2,0.08,1,0.2741935483871,0.29429429429429,0.99626400996264,1,1
