Mapping parameters for Acanthostracion guineensis ()

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  34 |  47 ,
Bounding Box (NSWE): ,18,-18,-21,13

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,22,96,200
Temperature (°C),1,19.89,23.07,27.92,28.42
Salinity (psu),1,29.54,31.11,35.85,37.47
Primary Production,1,328,562,2054,3830
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,2,11,630,934
 

Map data (HSPEC) for predicted occurrences (n = 239): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Acanthostracion,guineensis,1.75,9.25,1000:219:3,0.10,0.096153846153846,1,1,1,1,1
Acanthostracion,guineensis,4.25,9.75,1000:249:2,0.02,0.047619047619048,1,0.4203821656051,0.83896396396396,1,1
Acanthostracion,guineensis,6.75,3.25,1000:363:3,0.05,0.047619047619048,1,1,1,1,1
Acanthostracion,guineensis,4.75,-7.25,7000:247:3,0.14,0.14285714285714,1,1,1,1,1
Acanthostracion,guineensis,5.25,-5.75,7000:455:2,0.14,0.14285714285714,1,1,1,1,1
Acanthostracion,guineensis,16.75,-16.25,7101:466:3,0.13,1,1,0.99382716049383,0.12894144144144,1,1
Acanthostracion,guineensis,16.75,-16.75,7101:466:4,0.07,1,1,0.99382716049383,0.072072072072072,1,1
Acanthostracion,guineensis,3.25,9.75,1000:239:2,0.32,1,1,0.4203821656051,0.75731981981982,1,1
Acanthostracion,guineensis,3.75,9.25,1000:239:3,0.39,1,1,0.4203821656051,0.93243243243243,1,1
Acanthostracion,guineensis,3.75,9.75,1000:239:4,0.36,1,1,0.4203821656051,0.86824324324324,1,1
Acanthostracion,guineensis,-4.75,11.25,3001:141:3,0.36,1,1,1,0.36092342342342,1,1
Acanthostracion,guineensis,-6.25,12.75,3001:362:2,0.38,0.71428571428571,1,0.94267515923567,0.56813063063063,1,1
Acanthostracion,guineensis,-8.75,12.75,3001:382:4,0.35,0.34615384615385,1,1,1,1,1
Acanthostracion,guineensis,-15.75,11.75,3101:351:4,0.32,1,0.38679245283019,1,0.8277027027027,1,1
Acanthostracion,guineensis,14.25,-16.75,7101:246:2,0.37,0.52380952380952,1,1,0.70945945945946,1,1
Acanthostracion,guineensis,15.75,-17.25,7101:457:3,0.34,0.41346153846154,1,1,0.81644144144144,1,1
Acanthostracion,guineensis,16.25,-16.75,7101:466:2,0.32,1,1,0.99382716049383,0.32207207207207,1,1
Acanthostracion,guineensis,17.25,-16.75,7101:476:2,0.27,1,0.95911949685535,0.99382716049383,0.28153153153153,1,1
Acanthostracion,guineensis,2.75,8.25,1000:228:3,0.42,1,1,0.4203821656051,1,1,1
Acanthostracion,guineensis,2.25,9.75,1000:229:2,0.42,1,1,0.4203821656051,1,1,1
Acanthostracion,guineensis,2.75,9.75,1000:229:4,0.42,1,1,0.4203821656051,1,1,1
Acanthostracion,guineensis,3.25,8.75,1000:238:2,0.42,1,1,0.4203821656051,1,1,1
Acanthostracion,guineensis,3.25,9.25,1000:239:1,0.42,1,1,0.4203821656051,0.99211711711712,1,1
Acanthostracion,guineensis,4.25,8.75,1000:248:2,0.50,1,1,0.63694267515924,0.77871621621622,1,1
Acanthostracion,guineensis,4.75,8.25,1000:248:3,0.58,1,1,0.63694267515924,0.91441441441441,1,1
Acanthostracion,guineensis,4.75,8.75,1000:248:4,0.57,1,1,0.63694267515924,0.89076576576577,1,1
Acanthostracion,guineensis,4.25,9.25,1000:249:1,0.53,1,1,0.63694267515924,0.82826576576577,1,1
Acanthostracion,guineensis,-0.75,9.25,3000:209:3,0.57,0.61904761904762,1,1,0.92454954954955,1,1
Acanthostracion,guineensis,-6.25,11.75,3001:361:2,0.55,1,1,0.94267515923567,0.58051801801802,1,1
Acanthostracion,guineensis,-6.25,12.25,3001:362:1,0.46,1,1,0.94267515923567,0.48873873873874,1,1
Acanthostracion,guineensis,5.25,-10.25,7001:350:1,0.50,0.61538461538462,0.82,1,1,1,1
Acanthostracion,guineensis,10.75,-17.25,7101:207:3,0.56,0.55769230769231,1,1,1,1,1
Acanthostracion,guineensis,13.25,-16.25,7101:236:1,0.43,0.42857142857143,1,1,1,1,1
Acanthostracion,guineensis,15.25,-16.75,7101:456:2,0.58,1,1,1,0.5838963963964,1,1
Acanthostracion,guineensis,15.75,-16.75,7101:456:4,0.47,1,1,1,0.46846846846847,1,1
Acanthostracion,guineensis,16.25,-16.25,7101:466:1,0.50,1,1,0.99382716049383,0.49831081081081,1,1
Acanthostracion,guineensis,3.75,7.25,1000:237:3,0.64,1,1,0.63694267515924,1,1,1
Acanthostracion,guineensis,3.75,7.75,1000:237:4,0.64,1,1,0.63694267515924,1,1,1
Acanthostracion,guineensis,3.25,8.25,1000:238:1,0.64,1,1,0.63694267515924,1,1,1
Acanthostracion,guineensis,3.75,8.25,1000:238:3,0.64,1,1,0.63694267515924,1,1,1
Acanthostracion,guineensis,3.75,8.75,1000:238:4,0.64,1,1,0.63694267515924,1,1,1
Acanthostracion,guineensis,4.25,7.25,1000:247:1,0.64,1,1,0.63694267515924,1,1,1
Acanthostracion,guineensis,4.25,7.75,1000:247:2,0.64,1,1,0.63694267515924,1,1,1
Acanthostracion,guineensis,4.75,7.75,1000:247:4,0.62,1,1,0.63694267515924,0.97015765765766,1,1
Acanthostracion,guineensis,4.25,8.25,1000:248:1,0.62,1,1,0.63694267515924,0.97015765765766,1,1
Acanthostracion,guineensis,-1.25,8.25,3000:218:1,0.64,0.64423076923077,1,1,1,1,1
Acanthostracion,guineensis,-1.75,8.75,3000:218:4,0.62,0.625,1,1,1,1,1
Acanthostracion,guineensis,-4.25,10.75,3001:140:2,0.66,1,1,1,0.6615990990991,1,1
Acanthostracion,guineensis,-4.25,11.25,3001:141:1,0.60,1,1,1,0.59628378378378,1,1
Acanthostracion,guineensis,-4.25,11.75,3001:141:2,0.74,1,1,1,0.73536036036036,1,1
Acanthostracion,guineensis,-6.75,12.75,3001:362:4,0.61,1,1,0.94267515923567,0.64527027027027,1,1
Acanthostracion,guineensis,-7.25,12.75,3001:372:2,0.73,1,1,1,0.73367117117117,1,1
Acanthostracion,guineensis,-15.25,12.25,3101:352:1,0.66,1,0.65723270440252,1,0.99831081081081,1,1
Acanthostracion,guineensis,-15.75,12.25,3101:352:3,0.62,1,0.65723270440252,1,0.94369369369369,1,1
Acanthostracion,guineensis,5.25,-2.75,7000:352:2,0.76,0.76190476190476,1,1,1,1,1
Acanthostracion,guineensis,6.75,-12.25,7001:362:3,0.61,0.74038461538462,0.82,1,1,1,1
Acanthostracion,guineensis,13.75,-16.75,7101:236:4,0.73,1,1,1,0.7286036036036,1,1
Acanthostracion,guineensis,13.75,-17.25,7101:237:3,0.62,1,1,1,0.61880630630631,1,1
Acanthostracion,guineensis,14.25,-17.25,7101:247:1,0.68,1,1,1,0.68130630630631,1,1
Acanthostracion,guineensis,15.25,-17.25,7101:457:1,0.79,1,1,1,0.78941441441441,1,1
Acanthostracion,guineensis,4.75,4.75,1000:144:4,1.00,1,1,1,1,1,1
Acanthostracion,guineensis,0.25,6.75,1000:206:2,1.00,1,1,1,1,1,1
Acanthostracion,guineensis,0.25,8.75,1000:208:2,1.00,1,1,1,1,1,1
Acanthostracion,guineensis,0.75,8.75,1000:208:4,0.82,0.81730769230769,1,1,1,1,1
Acanthostracion,guineensis,0.25,9.25,1000:209:1,1.00,1,1,1,1,1,1
