Mapping parameters for Scomberoides lysan (Doublespotted queenfish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  57 |  61 |  71 |  77 |  81 |  47 ,
Bounding Box (NSWE): ,30,-31,18,-143

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,10,50,100
Temperature (°C),1,23,26,28.87,29.5
Salinity (psu),1,27.5,33.72,36.07,39.9
Primary Production,1,0,231,1386,2838
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,1,9,111,1183
 

Map data (HSPEC) for predicted occurrences (n = 5285): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Scomberoides,lysan,7.25,77.75,1007:477:2,0.04,0.04,1,1,0.90633608815427,1,1
Scomberoides,lysan,2.75,99.75,1009:229:4,0.03,0.2,0.20634920634921,0.65916398713826,1,1,1
Scomberoides,lysan,3.75,98.75,1009:238:4,0.10,1,0.17460317460317,0.65916398713826,0.87258953168044,1,1
Scomberoides,lysan,3.25,99.25,1009:239:1,0.04,0.4,0.14285714285714,0.65916398713826,1,1,1
Scomberoides,lysan,3.25,99.75,1009:239:2,0.06,1,0.14285714285714,0.65916398713826,0.64944903581267,1,1
Scomberoides,lysan,3.75,99.25,1009:239:3,0.09,1,0.14285714285714,0.65916398713826,0.96487603305785,1,1
Scomberoides,lysan,3.75,99.75,1009:239:4,0.09,1,0.14285714285714,0.65916398713826,0.98278236914601,1,1
Scomberoides,lysan,4.25,98.25,1009:248:1,0.12,1,0.17460317460317,0.71382636655949,1,1,1
Scomberoides,lysan,4.25,98.75,1009:248:2,0.12,1,0.17460317460317,0.65916398713826,1,1,1
Scomberoides,lysan,4.75,98.25,1009:248:3,0.12,1,0.17460317460317,0.71382636655949,1,1,1
Scomberoides,lysan,4.75,98.75,1009:248:4,0.12,1,0.17460317460317,0.71382636655949,1,1,1
Scomberoides,lysan,4.25,99.25,1009:249:1,0.08,1,0.12698412698412,0.65916398713826,1,1,1
Scomberoides,lysan,4.25,99.75,1009:249:2,0.08,1,0.12698412698412,0.65916398713826,1,1,1
Scomberoides,lysan,4.75,99.25,1009:249:3,0.08,1,0.12698412698412,0.65916398713826,1,1,1
Scomberoides,lysan,4.75,99.75,1009:249:4,0.08,0.98,0.12698412698412,0.65916398713826,1,1,1
Scomberoides,lysan,5.75,97.75,1009:457:4,0.19,0.52,0.47619047619048,0.76688102893891,1,1,1
Scomberoides,lysan,5.25,98.75,1009:458:2,0.17,0.78,0.3015873015873,0.71382636655949,1,1,1
Scomberoides,lysan,5.75,98.25,1009:458:3,0.18,0.82,0.3015873015873,0.71382636655949,1,1,1
Scomberoides,lysan,5.25,99.25,1009:459:1,0.15,1,0.22222222222222,0.68810289389068,1,1,1
Scomberoides,lysan,5.25,99.75,1009:459:2,0.15,1,0.22222222222222,0.68810289389068,1,1,1
Scomberoides,lysan,5.75,99.25,1009:459:3,0.15,1,0.22222222222222,0.68810289389068,1,1,1
Scomberoides,lysan,5.75,99.75,1009:459:4,0.15,1,0.22222222222222,0.68810289389068,1,1,1
Scomberoides,lysan,6.25,97.75,1009:467:2,0.10,0.22,0.58730158730159,0.76688102893891,1,1,1
Scomberoides,lysan,6.25,98.25,1009:468:1,0.05,0.14,0.44444444444445,0.72347266881029,1,1,1
Scomberoides,lysan,6.75,98.25,1009:468:3,0.19,0.6,0.44444444444445,0.72347266881029,1,1,1
Scomberoides,lysan,8.25,99.25,1009:489:1,0.05,0.1,0.61904761904762,0.7540192926045,1,1,1
Scomberoides,lysan,0.25,102.75,1010:102:2,0.03,0.1,0.6984126984127,0.491961414791,1,1,1
Scomberoides,lysan,0.75,102.25,1010:102:3,0.03,0.1,0.6984126984127,0.491961414791,1,1,1
Scomberoides,lysan,0.75,102.75,1010:102:4,0.03,0.1,0.6984126984127,0.491961414791,1,1,1
Scomberoides,lysan,1.75,100.75,1010:110:4,0.03,0.1,0.34920634920635,0.98553054662379,1,1,1
Scomberoides,lysan,1.75,101.25,1010:111:3,0.05,0.2,0.49206349206349,0.491961414791,1,1,1
Scomberoides,lysan,1.75,101.75,1010:111:4,0.17,1,0.49206349206349,0.491961414791,0.69421487603306,1,1
Scomberoides,lysan,1.75,102.75,1010:112:4,0.11,1,0.66666666666667,0.491961414791,0.34573002754821,1,1
Scomberoides,lysan,1.75,103.75,1010:113:4,0.06,0.1,0.85714285714286,0.85369774919614,0.77479338842975,1,1
Scomberoides,lysan,2.25,100.25,1010:120:1,0.13,1,0.22222222222222,0.65916398713826,0.86088154269972,1,1
Scomberoides,lysan,2.25,100.75,1010:120:2,0.15,1,0.22222222222222,0.65916398713826,1,1,1
Scomberoides,lysan,2.75,100.25,1010:120:3,0.04,1,0.22222222222222,0.65916398713826,0.26308539944904,1,1
Scomberoides,lysan,2.75,100.75,1010:120:4,0.04,1,0.22222222222222,0.65916398713826,0.30371900826446,1,1
Scomberoides,lysan,2.25,101.75,1010:121:2,0.07,1,0.34920634920635,0.491961414791,0.42699724517906,1,1
Scomberoides,lysan,2.75,101.75,1010:121:4,0.17,1,0.34920634920635,0.65916398713826,0.75826446280992,1,1
Scomberoides,lysan,3.25,100.25,1010:130:1,0.07,1,0.12698412698412,0.65916398713826,0.82851239669421,1,1
Scomberoides,lysan,3.25,100.75,1010:130:2,0.06,1,0.12698412698412,0.65916398713826,0.69559228650138,1,1
Scomberoides,lysan,3.75,100.25,1010:130:3,0.07,1,0.12698412698412,0.65916398713826,0.82438016528926,1,1
Scomberoides,lysan,3.75,100.75,1010:130:4,0.06,1,0.12698412698412,0.65916398713826,0.67217630853994,1,1
Scomberoides,lysan,4.25,100.25,1010:140:1,0.06,1,0.11111111111111,0.65916398713826,0.78374655647383,1,1
Scomberoides,lysan,4.25,100.75,1010:140:2,0.05,1,0.11111111111111,0.65916398713826,0.70523415977961,1,1
Scomberoides,lysan,4.75,100.25,1010:140:3,0.05,1,0.11111111111111,0.65916398713826,0.72589531680441,1,1
Scomberoides,lysan,4.75,100.75,1010:140:4,0.06,1,0.11111111111111,0.65916398713826,0.77961432506887,1,1
Scomberoides,lysan,1.25,108.75,1010:218:2,0.18,1,0.82539682539683,0.90192926045016,0.23898071625344,1,1
Scomberoides,lysan,4.75,109.75,1010:249:4,0.13,0.14,1,0.90032154340836,1,1,1
Scomberoides,lysan,5.25,100.25,1010:350:1,0.09,1,0.17460317460317,0.68810289389068,0.77341597796143,1,1
Scomberoides,lysan,5.75,100.25,1010:350:3,0.11,1,0.17460317460317,0.68810289389068,0.92561983471074,1,1
Scomberoides,lysan,5.25,109.25,1010:459:1,0.13,0.14,1,0.92282958199357,1,1,1
Scomberoides,lysan,6.75,108.75,1010:468:4,0.11,0.12,1,0.93729903536977,1,1,1
Scomberoides,lysan,6.25,109.25,1010:469:1,0.13,0.14,1,0.93729903536977,1,1,1
Scomberoides,lysan,9.75,105.75,1010:495:4,0.09,0.1,1,0.90032154340836,1,1,1
Scomberoides,lysan,1.75,110.75,1011:110:4,0.17,1,0.33333333333334,0.77009646302251,0.66253443526171,1,1
Scomberoides,lysan,1.25,111.25,1011:111:1,0.02,0.1,0.28571428571429,0.77009646302251,1,1,1
Scomberoides,lysan,2.25,111.75,1011:121:2,0.03,0.1,0.47619047619048,0.79581993569132,0.89187327823691,1,1
Scomberoides,lysan,2.75,112.25,1011:122:3,0.19,0.6,0.63492063492063,0.7491961414791,0.65840220385675,1,1
Scomberoides,lysan,4.25,114.25,1011:144:1,0.16,0.2,0.92063492063492,0.87459807073955,1,1,1
Scomberoides,lysan,0.25,117.25,1011:207:1,0.15,0.2,0.80952380952381,0.94855305466238,1,1,1
Scomberoides,lysan,1.25,117.75,1011:217:2,0.07,0.1,0.74603174603175,1,1,1,1
Scomberoides,lysan,1.25,118.25,1011:218:1,0.14,0.2,0.68253968253968,1,1,1,1
Scomberoides,lysan,3.75,117.25,1011:237:3,0.07,0.1,0.74603174603175,1,1,1,1
Scomberoides,lysan,4.25,117.25,1011:247:1,0.09,0.1,0.85714285714286,1,1,1,1
Scomberoides,lysan,5.75,112.25,1011:352:3,0.18,0.2,1,0.88906752411576,1,1,1
Scomberoides,lysan,5.25,113.25,1011:353:1,0.02,0.02,1,0.89067524115756,1,1,1
Scomberoides,lysan,5.25,118.25,1011:458:1,0.19,0.2,1,0.97106109324759,1,1,1
Scomberoides,lysan,0.75,121.25,1012:101:3,0.08,0.2,0.3968253968254,1,1,1,1
Scomberoides,lysan,0.75,121.75,1012:101:4,0.08,0.2,0.38095238095238,1,1,1,1
