Mapping parameters for Plagiogeneion rubiginosum (Rubyfish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Segschneider, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World Wide Web electronic publication, www.aquamaps.org, version 10/2019 (final)."

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  47 |  51 |  57 |  81 ,
Bounding Box (NSWE): ,10,-48,14,-167

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,200,234,340,500
Temperature (°C),1,8.67,13.47,20.44,24.65
Salinity (psu),1,34.15,34.67,35.67,36.17
Primary Production (mgC·m-3·day-1) ,1,2.59,6.06,30.6,67.11
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,127.8,175.18,242.51,282.96
Distance to Land (km),0,5,20,294,1216
 

Map data (HSPEC) for predicted occurrences (n = 611): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Plagiogeneion,rubiginosum,-47.75,-179.75,5417:479:4,0.02
Plagiogeneion,rubiginosum,-42.75,-179.25,5417:229:3,0.11
Plagiogeneion,rubiginosum,-32.75,-179.25,5317:229:3,0.04
Plagiogeneion,rubiginosum,-38.25,-168.25,5316:488:1,0.02
Plagiogeneion,rubiginosum,-47.75,179.75,3417:479:4,0.02
Plagiogeneion,rubiginosum,-47.75,179.25,3417:479:3,0.03
Plagiogeneion,rubiginosum,-47.25,179.75,3417:479:2,0.05
Plagiogeneion,rubiginosum,-47.25,179.25,3417:479:1,0.05
Plagiogeneion,rubiginosum,-47.75,178.75,3417:478:4,0.03
Plagiogeneion,rubiginosum,-47.75,178.25,3417:478:3,0.02
Plagiogeneion,rubiginosum,-47.25,178.75,3417:478:2,0.06
Plagiogeneion,rubiginosum,-47.25,177.75,3417:477:2,0.03
Plagiogeneion,rubiginosum,-46.25,171.25,3417:361:1,0.10
Plagiogeneion,rubiginosum,-46.75,170.25,3417:360:3,0.19
Plagiogeneion,rubiginosum,-44.25,175.25,3417:245:1,0.07
Plagiogeneion,rubiginosum,-42.75,179.25,3417:229:3,0.16
Plagiogeneion,rubiginosum,-44.25,174.75,3417:144:2,0.05
Plagiogeneion,rubiginosum,-44.25,174.25,3417:144:1,0.11
Plagiogeneion,rubiginosum,-44.75,173.75,3417:143:4,0.17
Plagiogeneion,rubiginosum,-44.75,173.25,3417:143:3,0.06
Plagiogeneion,rubiginosum,-44.75,171.25,3417:141:3,0.17
Plagiogeneion,rubiginosum,-43.25,172.75,3417:132:2,0.01
Plagiogeneion,rubiginosum,-42.25,170.25,3417:120:1,0.16
Plagiogeneion,rubiginosum,-41.75,171.25,3417:111:3,0.05
Plagiogeneion,rubiginosum,-41.25,171.75,3417:111:2,0.03
Plagiogeneion,rubiginosum,-47.75,169.25,3416:479:3,0.18
Plagiogeneion,rubiginosum,-47.25,169.75,3416:479:2,0.16
Plagiogeneion,rubiginosum,-47.25,168.75,3416:478:2,0.17
Plagiogeneion,rubiginosum,-44.25,146.25,3414:246:1,0.13
Plagiogeneion,rubiginosum,-41.25,42.75,3404:112:2,0.18
Plagiogeneion,rubiginosum,-36.25,173.25,3317:363:1,0.18
Plagiogeneion,rubiginosum,-35.75,174.75,3317:354:4,0.15
Plagiogeneion,rubiginosum,-30.25,173.25,3317:103:1,0.04
Plagiogeneion,rubiginosum,-30.75,172.75,3317:102:4,0.09
Plagiogeneion,rubiginosum,-30.25,172.75,3317:102:2,0.07
Plagiogeneion,rubiginosum,-38.75,169.75,3316:489:4,0.01
Plagiogeneion,rubiginosum,-34.25,168.25,3316:248:1,0.17
Plagiogeneion,rubiginosum,-30.25,167.75,3316:207:2,0.16
Plagiogeneion,rubiginosum,-30.25,167.25,3316:207:1,0.02
Plagiogeneion,rubiginosum,-33.75,162.75,3316:132:4,0.01
Plagiogeneion,rubiginosum,-32.75,163.25,3316:123:3,0.16
Plagiogeneion,rubiginosum,-36.25,150.75,3315:360:2,0.06
Plagiogeneion,rubiginosum,-34.75,135.75,3313:245:4,0.02
Plagiogeneion,rubiginosum,-32.75,129.75,3312:229:4,0.14
Plagiogeneion,rubiginosum,-31.25,115.25,3311:215:1,0.03
Plagiogeneion,rubiginosum,-30.75,115.25,3311:205:3,0.01
Plagiogeneion,rubiginosum,-32.75,114.75,3311:124:4,0.14
Plagiogeneion,rubiginosum,-32.25,114.75,3311:124:2,0.07
Plagiogeneion,rubiginosum,-31.75,114.75,3311:114:4,0.02
Plagiogeneion,rubiginosum,-30.25,87.25,3308:207:1,0.01
Plagiogeneion,rubiginosum,-32.25,83.75,3308:123:2,0.16
Plagiogeneion,rubiginosum,-32.25,82.25,3308:122:1,0.05
Plagiogeneion,rubiginosum,-36.75,52.25,3305:362:3,0.14
Plagiogeneion,rubiginosum,-30.25,31.25,3303:101:1,0.17
Plagiogeneion,rubiginosum,-30.75,30.75,3303:100:4,0.18
Plagiogeneion,rubiginosum,-35.75,20.25,3302:350:3,0.09
Plagiogeneion,rubiginosum,-34.25,27.25,3302:247:1,0.17
Plagiogeneion,rubiginosum,-33.25,16.75,3301:236:2,0.16
Plagiogeneion,rubiginosum,-32.75,17.75,3301:227:4,0.15
Plagiogeneion,rubiginosum,-32.25,17.75,3301:227:2,0.18
Plagiogeneion,rubiginosum,-31.75,17.75,3301:217:4,0.07
Plagiogeneion,rubiginosum,-29.75,168.25,3216:498:3,0.17
Plagiogeneion,rubiginosum,-28.75,155.75,3215:485:4,0.17
