Mapping parameters for Naso elegans (Elegant unicornfish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  57 ,
Bounding Box (NSWE): ,31,-31,30,111

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,5,9,28,50
Temperature (°C),1,23.39,24.17,28.88,33.08
Salinity (psu),1,32.675,33.77,35.97,38.7
Primary Production,1,224,243,1687,2642
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,13.5,17,27,111
 

Map data (HSPEC) for predicted occurrences (n = 1016): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Naso,elegans,5.75,94.75,1009:354:4,0.10,0.13636363636364,0.98333333333333,0.7716894977169,1,1,1
Naso,elegans,8.25,97.75,1009:487:2,0.12,1,0.98333333333333,0.12328767123288,1,1,1
Naso,elegans,8.75,97.75,1009:487:4,0.12,1,0.98333333333333,0.12328767123288,1,1,1
Naso,elegans,8.25,98.25,1009:488:1,0.12,1,0.96428571428571,0.12328767123288,1,1,1
Naso,elegans,8.75,98.25,1009:488:3,0.12,1,0.96428571428571,0.12328767123288,1,1,1
Naso,elegans,9.25,97.25,1009:497:1,0.14,0.40909090909091,1,0.33333333333333,1,1,1
Naso,elegans,9.75,97.25,1009:497:3,0.14,0.40909090909091,1,0.33333333333333,1,1,1
Naso,elegans,14.75,41.75,1104:141:4,0.14,0.27272727272727,0.98809523809524,0.51648351648352,1,1,1
Naso,elegans,13.75,48.75,1104:238:4,0.04,0.090909090909091,1,0.95604395604395,0.44188481675393,1,1
Naso,elegans,14.25,48.75,1104:248:2,0.15,1,1,0.95604395604395,0.15183246073298,1,1
Naso,elegans,17.25,55.25,1105:475:1,0.01,1,1,0.98901098901099,0.0083769633507853,1,1
Naso,elegans,17.75,55.25,1105:475:3,0.04,1,1,0.99267399267399,0.035602094240838,1,1
Naso,elegans,17.75,55.75,1105:475:4,0.09,1,1,0.99267399267399,0.095287958115183,1,1
Naso,elegans,17.75,56.25,1105:476:3,0.13,1,1,0.99267399267399,0.13089005235602,1,1
Naso,elegans,17.75,56.75,1105:476:4,0.03,1,1,0.99267399267399,0.032460732984293,1,1
Naso,elegans,18.75,57.25,1105:487:3,0.04,1,1,0.97435897435897,0.046073298429319,1,1
Naso,elegans,19.25,57.75,1105:497:2,0.03,1,1,1,0.025130890052356,1,1
Naso,elegans,10.25,92.25,1109:102:1,0.11,1,1,0.10502283105023,1,1,1
Naso,elegans,10.25,92.75,1109:102:2,0.11,1,1,0.10502283105023,1,1,1
Naso,elegans,10.75,92.25,1109:102:3,0.11,1,1,0.10502283105023,1,1,1
Naso,elegans,10.75,92.75,1109:102:4,0.11,1,1,0.10502283105023,1,1,1
Naso,elegans,20.25,37.75,1203:207:2,0.01,1,1,0.014652014652017,1,1,1
Naso,elegans,20.25,39.25,1203:209:1,0.01,1,1,0.014652014652017,1,1,1
Naso,elegans,20.75,39.25,1203:209:3,0.01,1,1,0.014652014652017,1,1,1
Naso,elegans,20.75,39.75,1203:209:4,0.01,1,1,0.014652014652017,1,1,1
Naso,elegans,27.25,33.75,1203:373:2,0.03,1,1,0.025641025641026,1,1,1
Naso,elegans,27.75,33.75,1203:373:4,0.03,1,1,0.025641025641026,1,1,1
Naso,elegans,27.25,34.25,1203:374:1,0.03,1,1,0.025641025641026,1,1,1
Naso,elegans,27.75,34.25,1203:374:3,0.03,1,1,0.025641025641026,1,1,1
Naso,elegans,27.75,34.75,1203:374:4,0.03,1,1,0.025641025641026,1,1,1
Naso,elegans,28.25,33.25,1203:383:1,0.03,1,1,0.025641025641026,1,1,1
Naso,elegans,28.25,33.75,1203:383:2,0.03,1,1,0.025641025641026,1,1,1
