Mapping parameters for Upeneus japonicus (Japanese goatfish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Segschneider, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World Wide Web electronic publication, www.aquamaps.org, version 10/2019 (final)."

Map type: Computer-generated,
Map Option: In FAO
FAOAreas: 61,
Bounding Box (NSWE): ,,,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,4,4,90,200
Temperature (°C),1,11.59,18.4,26.82,31.02
Salinity (psu),1,28.14,32.99,34.21,35.09
Primary Production (mgC·m-3·day-1) ,1,1.95,4.47,40.24,97.58
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,69.69,93.73,235.46,294.77
Distance to Land (km),0,2,8,202,374
 

Map data (HSPEC) for predicted occurrences (n = 873): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Upeneus,japonicus,15.25,109.75,1110:459:2,0.09
Upeneus,japonicus,15.75,109.75,1110:459:4,0.03
Upeneus,japonicus,16.75,109.75,1110:469:4,0.05
Upeneus,japonicus,15.75,113.75,1111:353:4,0.03
Upeneus,japonicus,15.75,114.25,1111:354:3,0.16
Upeneus,japonicus,17.25,110.25,1111:370:1,0.05
Upeneus,japonicus,17.75,110.75,1111:370:4,0.08
Upeneus,japonicus,18.25,111.25,1111:381:1,0.07
Upeneus,japonicus,18.75,111.75,1111:381:4,0.02
Upeneus,japonicus,18.75,112.25,1111:382:3,0.01
Upeneus,japonicus,19.25,112.25,1111:392:1,0.11
Upeneus,japonicus,19.25,112.75,1111:392:2,0.02
Upeneus,japonicus,19.25,113.25,1111:393:1,0.02
Upeneus,japonicus,19.75,113.75,1111:393:4,0.14
Upeneus,japonicus,21.75,113.25,1211:113:3,0.19
Upeneus,japonicus,21.75,113.75,1211:113:4,0.17
Upeneus,japonicus,22.75,113.75,1211:123:4,0.11
Upeneus,japonicus,22.75,114.25,1211:124:3,0.06
Upeneus,japonicus,22.75,114.75,1211:124:4,0.09
Upeneus,japonicus,20.25,115.25,1211:205:1,0.14
Upeneus,japonicus,20.75,115.75,1211:205:4,0.13
Upeneus,japonicus,21.25,116.25,1211:216:1,0.14
Upeneus,japonicus,20.25,121.75,1212:101:2,0.12
Upeneus,japonicus,20.25,122.25,1212:102:1,0.08
Upeneus,japonicus,28.25,121.75,1212:381:2,0.07
Upeneus,japonicus,25.75,126.75,1212:456:4,0.17
Upeneus,japonicus,28.75,127.25,1212:487:3,0.17
Upeneus,japonicus,24.75,131.25,1213:141:3,0.10
Upeneus,japonicus,26.25,142.25,1214:362:1,0.03
Upeneus,japonicus,26.75,142.25,1214:362:3,0.10
Upeneus,japonicus,27.25,140.75,1214:370:2,0.14
Upeneus,japonicus,27.25,142.25,1214:372:1,0.19
Upeneus,japonicus,31.75,122.75,1312:112:4,0.08
Upeneus,japonicus,32.25,122.75,1312:122:2,0.12
Upeneus,japonicus,33.25,122.25,1312:132:1,0.03
Upeneus,japonicus,33.75,122.25,1312:132:3,0.11
Upeneus,japonicus,34.75,121.25,1312:141:3,0.02
Upeneus,japonicus,34.75,121.75,1312:141:4,0.17
Upeneus,japonicus,30.75,128.25,1312:208:3,0.18
Upeneus,japonicus,35.25,120.75,1312:350:2,0.01
Upeneus,japonicus,35.25,121.25,1312:351:1,0.07
Upeneus,japonicus,35.75,121.25,1312:351:3,0.01
Upeneus,japonicus,35.75,121.75,1312:351:4,0.06
