Mapping parameters for Pontinus leda (Speckled deepwater scorpionfish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  34 |  47 ,
Bounding Box (NSWE): ,2,-29,11,17

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,91,126,235,400
Temperature (°C),1,15,18.22,26.75,30.95
Salinity (psu),1,29.54,31.57,35.61,37.765
Primary Production,1,614,1006,2914,3894
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,19,25,255,332
 

Map data (HSPEC) for predicted occurrences (n = 126): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Pontinus,leda,-6.25,12.25,3001:362:1,0.08,0.11428571428571,1,0.72906403940887,0.95102040816327,1,1
Pontinus,leda,-22.25,14.25,3201:124:1,0.10,0.68571428571429,0.14906832298137,1,1,1,1
Pontinus,leda,-22.75,14.25,3201:124:3,0.10,1,0.14906832298137,1,0.67244897959184,1,1
Pontinus,leda,-22.75,14.75,3201:124:4,0.02,0.11428571428571,0.14906832298137,1,1,1,1
Pontinus,leda,-23.25,14.25,3201:134:1,0.11,1,0.13354037267081,1,0.81632653061224,1,1
Pontinus,leda,-23.75,14.25,3201:134:3,0.10,1,0.13354037267081,1,0.77755102040816,1,1
Pontinus,leda,-24.25,14.25,3201:144:1,0.09,1,0.21739130434783,1,0.42142857142857,1,1
Pontinus,leda,-24.75,14.25,3201:144:3,0.09,1,0.21739130434783,1,0.43367346938776,1,1
Pontinus,leda,-24.75,14.75,3201:144:4,0.13,1,0.21739130434783,1,0.58163265306122,1,1
Pontinus,leda,-27.25,14.25,3201:374:1,0.17,0.33939393939394,0.51552795031056,1,1,1,1
Pontinus,leda,-26.25,15.25,3201:465:1,0.07,0.2,0.41304347826087,1,0.81836734693878,1,1
Pontinus,leda,-28.25,16.25,3201:486:1,0.07,0.42857142857143,0.30124223602485,1,0.55102040816327,1,1
Pontinus,leda,-28.75,16.25,3201:486:3,0.04,1,0.30124223602485,1,0.11938775510204,1,1
Pontinus,leda,-28.75,16.75,3201:486:4,0.01,0.71428571428571,0.30124223602485,1,0.06530612244898,1,1
Pontinus,leda,-3.75,11.25,3001:131:3,0.31,0.31428571428571,1,1,1,1,1
Pontinus,leda,-6.25,11.25,3001:361:1,0.39,0.53939393939394,1,0.72906403940887,1,1,1
Pontinus,leda,-15.75,12.25,3101:352:3,0.21,0.22857142857143,1,0.92575406032482,1,1,1
Pontinus,leda,-20.25,11.75,3201:101:2,0.30,0.31515151515152,0.96273291925466,1,1,1,1
Pontinus,leda,-20.25,13.25,3201:103:1,0.38,1,0.55590062111801,1,0.67959183673469,1,1
Pontinus,leda,-21.25,13.75,3201:113:2,0.36,0.97142857142857,0.51552795031056,1,0.72551020408163,1,1
Pontinus,leda,-22.25,13.25,3201:123:1,0.39,1,0.39130434782609,1,1,1,1
Pontinus,leda,-22.25,13.75,3201:123:2,0.39,1,0.39130434782609,1,1,1,1
Pontinus,leda,-22.75,13.25,3201:123:3,0.39,1,0.39130434782609,1,1,1,1
Pontinus,leda,-22.75,13.75,3201:123:4,0.39,1,0.39130434782609,1,1,1,1
Pontinus,leda,-23.25,13.25,3201:133:1,0.36,1,0.35714285714286,1,1,1,1
Pontinus,leda,-23.25,13.75,3201:133:2,0.36,1,0.35714285714286,1,1,1,1
Pontinus,leda,-23.75,13.25,3201:133:3,0.34,0.95151515151515,0.35714285714286,1,1,1,1
Pontinus,leda,-23.75,13.75,3201:133:4,0.36,1,0.35714285714286,1,1,1,1
Pontinus,leda,-24.25,13.25,3201:143:1,0.28,0.64848484848485,0.43167701863354,1,1,1,1
Pontinus,leda,-25.25,14.25,3201:354:1,0.31,1,0.31366459627329,1,1,1,1
Pontinus,leda,-25.25,14.75,3201:354:2,0.20,1,0.31366459627329,1,0.64489795918367,1,1
Pontinus,leda,-25.75,14.25,3201:354:3,0.31,1,0.31366459627329,1,1,1,1
Pontinus,leda,-25.75,14.75,3201:354:4,0.25,1,0.31366459627329,1,0.80510204081633,1,1
Pontinus,leda,-26.25,13.75,3201:363:2,0.39,0.63030303030303,0.61801242236025,1,1,1,1
Pontinus,leda,-26.25,14.75,3201:364:2,0.28,1,0.41925465838509,1,0.66632653061224,1,1
Pontinus,leda,-26.75,14.25,3201:364:3,0.25,0.58787878787879,0.41925465838509,1,1,1,1
Pontinus,leda,-28.25,14.25,3201:384:1,0.26,0.37575757575758,0.6832298136646,1,1,1,1
Pontinus,leda,-27.25,15.25,3201:475:1,0.39,1,0.38509316770186,1,1,1,1
Pontinus,leda,-27.75,15.25,3201:475:3,0.33,1,0.38509316770186,1,0.86938775510204,1,1
Pontinus,leda,-27.75,15.75,3201:475:4,0.29,0.74285714285714,0.38509316770186,1,1,1,1
Pontinus,leda,-28.25,15.75,3201:485:2,0.21,1,0.48447204968944,1,0.44183673469388,1,1
Pontinus,leda,-18.75,11.25,3101:381:3,0.42,0.41818181818182,1,1,1,1,1
Pontinus,leda,-20.75,13.25,3201:103:3,0.53,1,0.55590062111801,1,0.95408163265306,1,1
Pontinus,leda,-21.25,13.25,3201:113:1,0.52,1,0.51552795031056,1,1,1,1
Pontinus,leda,-21.75,13.25,3201:113:3,0.52,1,0.51552795031056,1,1,1,1
Pontinus,leda,-21.75,13.75,3201:113:4,0.52,1,0.51552795031056,1,1,1,1
Pontinus,leda,-22.25,12.75,3201:122:2,0.44,0.63030303030303,0.70496894409938,1,1,1,1
Pontinus,leda,-22.75,12.75,3201:122:4,0.44,0.61818181818182,0.70496894409938,1,1,1,1
Pontinus,leda,-24.25,13.75,3201:143:2,0.43,1,0.43167701863354,1,1,1,1
Pontinus,leda,-24.75,13.75,3201:143:4,0.43,1,0.43167701863354,1,1,1,1
Pontinus,leda,-25.25,13.75,3201:353:2,0.52,1,0.51552795031056,1,1,1,1
Pontinus,leda,-25.75,13.75,3201:353:4,0.52,1,0.51552795031056,1,1,1,1
Pontinus,leda,-26.75,13.75,3201:363:4,0.42,0.74545454545455,0.61801242236025,1,0.91581632653061,1,1
Pontinus,leda,-26.25,14.25,3201:364:1,0.42,1,0.41925465838509,1,1,1,1
Pontinus,leda,-26.75,14.75,3201:364:4,0.42,1,0.41925465838509,1,1,1,1
Pontinus,leda,-27.25,14.75,3201:374:2,0.52,1,0.51552795031056,1,1,1,1
Pontinus,leda,-27.75,14.75,3201:374:4,0.52,1,0.51552795031056,1,1,1,1
Pontinus,leda,-26.75,15.25,3201:465:3,0.41,1,0.41304347826087,1,1,1,1
Pontinus,leda,-28.25,15.25,3201:485:1,0.48,1,0.48447204968944,1,1,1,1
Pontinus,leda,-28.75,15.25,3201:485:3,0.48,1,0.48447204968944,1,1,1,1
Pontinus,leda,-28.75,15.75,3201:485:4,0.43,1,0.48447204968944,1,0.88571428571429,1,1
Pontinus,leda,-4.75,11.25,3001:141:3,0.72,1,1,1,0.71938775510204,1,1
Pontinus,leda,-6.25,11.75,3001:361:2,0.73,1,1,0.72906403940887,1,1,1
Pontinus,leda,-6.75,11.75,3001:361:4,0.73,1,1,0.72906403940887,1,1,1
Pontinus,leda,-6.75,12.25,3001:362:3,0.73,1,1,0.72906403940887,1,1,1
Pontinus,leda,-7.25,11.75,3001:371:2,0.69,0.69090909090909,1,1,1,1,1
Pontinus,leda,-10.25,12.75,3101:102:2,0.76,0.75757575757576,1,1,1,1,1
Pontinus,leda,-16.25,11.25,3101:361:1,0.66,0.70909090909091,1,0.92575406032482,1,1,1
Pontinus,leda,-19.75,11.75,3101:391:4,0.75,0.8,0.94099378881988,1,1,1,1
Pontinus,leda,-19.25,12.25,3101:392:1,0.75,1,0.75465838509317,1,1,1,1
Pontinus,leda,-19.25,12.75,3101:392:2,0.75,1,0.75465838509317,1,1,1,1
Pontinus,leda,-19.75,12.25,3101:392:3,0.75,1,0.75465838509317,1,1,1,1
Pontinus,leda,-19.75,12.75,3101:392:4,0.75,1,0.75465838509317,1,0.99081632653061,1,1
Pontinus,leda,-20.25,12.25,3201:102:1,0.73,1,0.73291925465839,1,1,1,1
Pontinus,leda,-20.25,12.75,3201:102:2,0.73,1,0.73291925465839,1,1,1,1
Pontinus,leda,-20.75,12.25,3201:102:3,0.64,0.87878787878788,0.73291925465839,1,1,1,1
Pontinus,leda,-20.75,12.75,3201:102:4,0.73,1,0.73291925465839,1,1,1,1
Pontinus,leda,-21.25,12.75,3201:112:2,0.68,0.93333333333333,0.73291925465839,1,1,1,1
Pontinus,leda,-21.75,12.75,3201:112:4,0.73,1,0.73291925465839,1,1,1,1
Pontinus,leda,-28.25,14.75,3201:384:2,0.68,1,0.6832298136646,1,1,1,1
Pontinus,leda,-28.75,14.25,3201:384:3,0.68,1,0.6832298136646,1,1,1,1
Pontinus,leda,-28.75,14.75,3201:384:4,0.68,1,0.6832298136646,1,1,1,1
Pontinus,leda,-4.25,11.25,3001:141:1,1.00,1,1,1,1,1,1
Pontinus,leda,-4.25,11.75,3001:141:2,1.00,1,1,1,1,1,1
Pontinus,leda,-7.25,12.25,3001:372:1,1.00,1,1,1,1,1,1
Pontinus,leda,-7.25,12.75,3001:372:2,1.00,1,1,1,1,1,1
Pontinus,leda,-7.75,12.75,3001:372:4,1.00,1,1,1,1,1,1
Pontinus,leda,-7.75,13.25,3001:373:3,1.00,1,1,1,1,1,1
Pontinus,leda,-8.25,12.75,3001:382:2,1.00,1,1,1,1,1,1
Pontinus,leda,-8.75,12.75,3001:382:4,1.00,1,1,1,1,1,1
Pontinus,leda,-8.25,13.25,3001:383:1,1.00,1,1,1,1,1,1
Pontinus,leda,-8.75,13.25,3001:383:3,1.00,1,1,1,1,1,1
Pontinus,leda,-9.25,12.75,3001:392:2,1.00,1,1,1,1,1,1
Pontinus,leda,-9.75,12.75,3001:392:4,1.00,1,1,1,1,1,1
Pontinus,leda,-9.25,13.25,3001:393:1,1.00,1,1,1,1,1,1
Pontinus,leda,-9.75,13.25,3001:393:3,1.00,1,1,1,1,1,1
Pontinus,leda,-10.25,13.25,3101:103:1,1.00,1,1,1,1,1,1
Pontinus,leda,-10.75,13.25,3101:103:3,1.00,1,1,1,1,1,1
Pontinus,leda,-10.75,13.75,3101:103:4,1.00,1,1,1,1,1,1
Pontinus,leda,-11.25,13.25,3101:113:1,1.00,1,1,1,1,1,1
Pontinus,leda,-11.25,13.75,3101:113:2,1.00,1,1,1,1,1,1
Pontinus,leda,-11.75,13.25,3101:113:3,1.00,1,1,1,1,1,1
Pontinus,leda,-11.75,13.75,3101:113:4,1.00,1,1,1,1,1,1
Pontinus,leda,-12.75,12.75,3101:122:4,1.00,1,1,1,1,1,1
Pontinus,leda,-12.25,13.25,3101:123:1,1.00,1,1,1,1,1,1
Pontinus,leda,-12.25,13.75,3101:123:2,1.00,1,1,1,1,1,1
Pontinus,leda,-12.75,13.25,3101:123:3,1.00,1,1,1,1,1,1
Pontinus,leda,-13.25,12.75,3101:132:2,1.00,1,1,1,1,1,1
Pontinus,leda,-13.75,12.25,3101:132:3,0.97,1,1,0.96751740139211,1,1,1
Pontinus,leda,-13.75,12.75,3101:132:4,1.00,1,1,1,1,1,1
Pontinus,leda,-14.25,12.25,3101:142:1,0.95,1,1,0.94895591647332,1,1,1
Pontinus,leda,-14.75,12.25,3101:142:3,0.95,1,1,0.94895591647332,1,1,1
Pontinus,leda,-15.25,11.75,3101:351:2,0.93,1,1,0.92575406032482,1,1,1
Pontinus,leda,-15.75,11.75,3101:351:4,0.93,1,1,0.92575406032482,1,1,1
Pontinus,leda,-15.25,12.25,3101:352:1,0.93,1,1,0.92575406032482,1,1,1
Pontinus,leda,-16.25,11.75,3101:361:2,0.93,1,1,0.92575406032482,1,1,1
Pontinus,leda,-16.75,11.25,3101:361:3,0.95,1,1,0.94895591647332,1,1,1
Pontinus,leda,-16.75,11.75,3101:361:4,0.93,1,1,0.92575406032482,1,1,1
Pontinus,leda,-17.25,11.25,3101:371:1,1.00,1,1,1,1,1,1
Pontinus,leda,-17.25,11.75,3101:371:2,1.00,1,1,1,1,1,1
Pontinus,leda,-17.75,11.25,3101:371:3,1.00,1,1,1,1,1,1
Pontinus,leda,-17.75,11.75,3101:371:4,1.00,1,1,1,1,1,1
Pontinus,leda,-18.25,11.75,3101:381:2,1.00,1,1,1,1,1,1
Pontinus,leda,-18.75,11.75,3101:381:4,1.00,1,1,1,1,1,1
Pontinus,leda,-18.75,12.25,3101:382:3,0.98,1,0.97515527950311,1,1,1,1
Pontinus,leda,-19.25,11.75,3101:391:2,0.94,1,0.94099378881988,1,1,1,1


Occurrence cells used for creating environmental envelope (n = 32)
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Pontinus,leda,-22.25,11.75,3201:121:2,2607,18.22,35.27,1516,0,255
Pontinus,leda,-21.75,13.75,3201:113:4,101,16.66,35.11,2914,0,25
Pontinus,leda,-19.25,11.75,3101:391:2,347,18.03,35.38,2061,0,127
Pontinus,leda,-18.25,11.25,3101:381:1,1783,18.42,35.45,2084,0,93
Pontinus,leda,-17.25,11.25,3101:371:1,1075,19,35.61,2190,0,80
Pontinus,leda,-17.25,10.75,3101:370:2,2994,19.21,35.61,1937,0,133
