Mapping parameters for Bodianus mesothorax (Splitlevel hogfish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  57 |  61 |  71 |  77 ,
Bounding Box (NSWE): ,35,-24,91,-173

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,5,5,20,40
Temperature (°C),1,24.5,26.18,29.12,33.32
Salinity (psu),1,31.6,33.09,35.06,36.715
Primary Production,1,174,293,939,1862
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,1,14,128,1011
 

Map data (HSPEC) for predicted occurrences (n = 3016): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Bodianus,mesothorax,2.75,96.75,1009:226:4,0.14,0.15,0.9452380952381,1,1,1,1
Bodianus,mesothorax,4.75,97.75,1009:247:4,0.15,1,0.95952380952381,0.22818791946309,0.67605633802817,1,1
Bodianus,mesothorax,4.25,98.25,1009:248:1,0.13,1,0.93571428571429,0.22818791946309,0.60455037919827,1,1
Bodianus,mesothorax,4.75,98.25,1009:248:3,0.19,1,0.93571428571429,0.22818791946309,0.86782231852654,1,1
Bodianus,mesothorax,4.75,98.75,1009:248:4,0.09,0.4,0.93571428571429,0.22818791946309,1,1,1
Bodianus,mesothorax,5.25,99.75,1009:459:2,0.02,0.2,0.94285714285714,0.12080536912752,0.7237269772481,1,1
Bodianus,mesothorax,5.75,99.25,1009:459:3,0.08,0.7,0.94285714285714,0.12080536912752,0.97616468039003,1,1
Bodianus,mesothorax,5.75,99.75,1009:459:4,0.04,0.5,0.94285714285714,0.12080536912752,0.74431202600217,1,1
Bodianus,mesothorax,6.75,98.75,1009:468:4,0.07,0.25,0.97619047619048,0.26845637583892,1,1,1
Bodianus,mesothorax,6.25,99.75,1009:469:2,0.12,1,0.96428571428571,0.12080536912752,1,1,1
Bodianus,mesothorax,6.75,99.25,1009:469:3,0.18,1,0.96428571428571,0.26845637583892,0.69447453954496,1,1
Bodianus,mesothorax,0.25,104.25,1010:104:1,0.02,1,1,0.033557046979864,0.55796316359697,1,1
Bodianus,mesothorax,0.25,104.75,1010:104:2,0.02,1,1,0.033557046979864,0.52004333694475,1,1
Bodianus,mesothorax,0.75,104.25,1010:104:3,0.01,1,1,0.033557046979864,0.397616468039,1,1
Bodianus,mesothorax,0.75,104.75,1010:104:4,0.03,1,1,0.033557046979864,0.88840736728061,1,1
Bodianus,mesothorax,1.25,104.25,1010:114:1,0.01,1,1,0.033557046979864,0.38028169014085,1,1
Bodianus,mesothorax,0.75,105.75,1010:205:4,0.15,0.25,1,0.59731543624161,1,1,1
Bodianus,mesothorax,0.25,106.25,1010:206:1,0.17,0.2,1,0.82550335570469,1,1,1
Bodianus,mesothorax,1.75,108.25,1010:218:3,0.05,0.05,1,1,1,1,1
