Mapping parameters for Scomberomorus queenslandicus (Queensland school mackerel)

"Cite AquaMaps itself as: Kaschner, K., J. Rius-Barile, K. Kesner-Reyes, C. Garilao, S.O. Kullander, T. Rees and R. Froese. 2013. AquaMaps: Predicted range maps for aquatic species World Wide Web electronic publication, www.aquamaps.org, Version 08/2013. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 57 |  71 |  81,
Bounding Box (NSWE): ,-7,-35,110,157

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,10,30,100
Temperature (°C),1,17.99,24.65,28.43,32.63
Salinity (psu),1,33.23,34.2,35.36,36.19
Primary Production,1,43,265,1083,1682
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,2,16,170,296
 

Map data (HSPEC) for predicted occurrences (n = 1165): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,SST,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Scomberomorus,queenslandicus,-7.25,122.25,3012:372:1,0.39,,,,,,
Scomberomorus,queenslandicus,-9.25,120.75,3012:390:2,0.24,,,,,,
Scomberomorus,queenslandicus,-9.75,127.25,3012:497:3,0.38,,,,,,
Scomberomorus,queenslandicus,-9.75,127.75,3012:497:4,0.31,,,,,,
Scomberomorus,queenslandicus,-7.75,134.25,3013:374:3,0.33,,,,,,
Scomberomorus,queenslandicus,-7.75,134.75,3013:374:4,0.39,,,,,,
Scomberomorus,queenslandicus,-8.25,134.25,3013:384:1,0.30,,,,,,
Scomberomorus,queenslandicus,-8.75,134.25,3013:384:3,0.25,,,,,,
Scomberomorus,queenslandicus,-7.75,135.25,3013:475:3,0.22,,,,,,
Scomberomorus,queenslandicus,-7.25,138.75,3013:478:2,0.21,,,,,,
Scomberomorus,queenslandicus,-8.25,135.25,3013:485:1,0.39,,,,,,
Scomberomorus,queenslandicus,-8.75,135.75,3013:485:4,0.36,,,,,,
Scomberomorus,queenslandicus,-8.75,137.75,3013:487:4,0.27,,,,,,
Scomberomorus,queenslandicus,-8.75,138.25,3013:488:3,0.39,,,,,,
Scomberomorus,queenslandicus,-8.25,139.25,3013:489:1,0.36,,,,,,
Scomberomorus,queenslandicus,-9.25,136.75,3013:496:2,0.34,,,,,,
Scomberomorus,queenslandicus,-7.25,144.75,3014:374:2,0.20,,,,,,
Scomberomorus,queenslandicus,-8.25,142.75,3014:382:2,0.20,,,,,,
Scomberomorus,queenslandicus,-7.25,147.75,3014:477:2,0.36,,,,,,
Scomberomorus,queenslandicus,-8.25,145.75,3014:485:2,0.24,,,,,,
Scomberomorus,queenslandicus,-8.75,150.75,3015:380:4,0.33,,,,,,
Scomberomorus,queenslandicus,-18.25,119.75,3111:489:2,0.21,,,,,,
Scomberomorus,queenslandicus,-19.25,117.25,3111:497:1,0.20,,,,,,
Scomberomorus,queenslandicus,-12.25,124.75,3112:124:2,0.32,,,,,,
Scomberomorus,queenslandicus,-13.25,124.75,3112:134:2,0.38,,,,,,
Scomberomorus,queenslandicus,-13.75,124.25,3112:134:3,0.38,,,,,,
Scomberomorus,queenslandicus,-14.75,121.75,3112:141:4,0.31,,,,,,
Scomberomorus,queenslandicus,-14.25,123.25,3112:143:1,0.34,,,,,,
Scomberomorus,queenslandicus,-11.25,125.25,3112:215:1,0.38,,,,,,
Scomberomorus,queenslandicus,-12.75,125.25,3112:225:3,0.39,,,,,,
Scomberomorus,queenslandicus,-12.75,126.75,3112:226:4,0.39,,,,,,
Scomberomorus,queenslandicus,-12.25,127.75,3112:227:2,0.33,,,,,,
Scomberomorus,queenslandicus,-12.25,128.75,3112:228:2,0.35,,,,,,
Scomberomorus,queenslandicus,-12.75,128.25,3112:228:3,0.22,,,,,,
Scomberomorus,queenslandicus,-13.25,127.75,3112:237:2,0.30,,,,,,
Scomberomorus,queenslandicus,-13.75,127.25,3112:237:3,0.31,,,,,,
Scomberomorus,queenslandicus,-13.25,128.25,3112:238:1,0.34,,,,,,
Scomberomorus,queenslandicus,-14.25,127.75,3112:247:2,0.35,,,,,,
Scomberomorus,queenslandicus,-17.75,121.25,3112:371:3,0.24,,,,,,
Scomberomorus,queenslandicus,-18.75,120.75,3112:380:4,0.37,,,,,,
Scomberomorus,queenslandicus,-10.25,130.75,3113:100:2,0.34,,,,,,
Scomberomorus,queenslandicus,-12.75,130.75,3113:120:4,0.36,,,,,,
Scomberomorus,queenslandicus,-12.75,136.25,3113:226:3,0.20,,,,,,
Scomberomorus,queenslandicus,-13.25,139.25,3113:239:1,0.34,,,,,,
Scomberomorus,queenslandicus,-14.25,136.25,3113:246:1,0.20,,,,,,
Scomberomorus,queenslandicus,-14.75,139.25,3113:249:3,0.31,,,,,,
Scomberomorus,queenslandicus,-15.25,139.25,3113:459:1,0.27,,,,,,
Scomberomorus,queenslandicus,-17.25,139.25,3113:479:1,0.24,,,,,,
Scomberomorus,queenslandicus,-12.25,142.25,3114:122:1,0.20,,,,,,
Scomberomorus,queenslandicus,-13.25,141.25,3114:131:1,0.32,,,,,,
Scomberomorus,queenslandicus,-19.25,148.25,3114:498:1,0.26,,,,,,
Scomberomorus,queenslandicus,-16.75,150.75,3115:360:4,0.20,,,,,,
Scomberomorus,queenslandicus,-28.75,114.25,3211:384:3,0.26,,,,,,
Scomberomorus,queenslandicus,-29.25,113.75,3211:393:2,0.24,,,,,,
Scomberomorus,queenslandicus,-29.75,114.25,3211:394:3,0.39,,,,,,
Scomberomorus,queenslandicus,-29.25,115.25,3211:495:1,0.33,,,,,,
Scomberomorus,queenslandicus,-29.75,115.25,3211:495:3,0.22,,,,,,
Scomberomorus,queenslandicus,-20.25,149.75,3214:209:2,0.38,,,,,,
Scomberomorus,queenslandicus,-22.75,149.75,3214:229:4,0.20,,,,,,
Scomberomorus,queenslandicus,-24.25,152.25,3215:142:1,0.27,,,,,,
Scomberomorus,queenslandicus,-28.25,153.25,3215:383:1,0.36,,,,,,
Scomberomorus,queenslandicus,-29.75,153.75,3215:393:4,0.38,,,,,,
Scomberomorus,queenslandicus,-32.75,114.75,3311:124:4,0.21,,,,,,
Scomberomorus,queenslandicus,-31.25,115.25,3311:215:1,0.36,,,,,,
Scomberomorus,queenslandicus,-31.75,115.25,3311:215:3,0.36,,,,,,
Scomberomorus,queenslandicus,-31.75,115.75,3311:215:4,0.36,,,,,,
Scomberomorus,queenslandicus,-32.25,115.25,3311:225:1,0.25,,,,,,
Scomberomorus,queenslandicus,-32.25,115.75,3311:225:2,0.25,,,,,,
Scomberomorus,queenslandicus,-32.75,115.25,3311:225:3,0.25,,,,,,
Scomberomorus,queenslandicus,-32.75,115.75,3311:225:4,0.25,,,,,,
Scomberomorus,queenslandicus,-30.25,153.75,3315:103:2,0.34,,,,,,
Scomberomorus,queenslandicus,-31.25,152.75,3315:112:2,0.39,,,,,,
Scomberomorus,queenslandicus,-31.75,152.75,3315:112:4,0.39,,,,,,
Scomberomorus,queenslandicus,-31.75,153.25,3315:113:3,0.27,,,,,,
Scomberomorus,queenslandicus,-32.75,151.75,3315:121:4,0.37,,,,,,
Scomberomorus,queenslandicus,-32.25,152.25,3315:122:1,0.37,,,,,,
Scomberomorus,queenslandicus,-32.25,152.75,3315:122:2,0.37,,,,,,
Scomberomorus,queenslandicus,-32.75,152.25,3315:122:3,0.39,,,,,,
Scomberomorus,queenslandicus,-32.75,152.75,3315:122:4,0.35,,,,,,
Scomberomorus,queenslandicus,-33.25,151.25,3315:131:1,0.20,,,,,,
Scomberomorus,queenslandicus,-33.25,151.75,3315:131:2,0.33,,,,,,
Scomberomorus,queenslandicus,-33.75,151.25,3315:131:3,0.33,,,,,,
Scomberomorus,queenslandicus,-33.75,151.75,3315:131:4,0.25,,,,,,
Scomberomorus,queenslandicus,-34.25,150.75,3315:140:2,0.24,,,,,,
Scomberomorus,queenslandicus,-34.75,150.75,3315:140:4,0.24,,,,,,
Scomberomorus,queenslandicus,-34.25,151.25,3315:141:1,0.29,,,,,,
Scomberomorus,queenslandicus,-34.75,151.25,3315:141:3,0.23,,,,,,
Scomberomorus,queenslandicus,-7.25,118.25,3011:478:1,0.41,,,,,,
Scomberomorus,queenslandicus,-7.25,118.75,3011:478:2,0.41,,,,,,
Scomberomorus,queenslandicus,-8.25,118.25,3011:488:1,0.41,,,,,,
Scomberomorus,queenslandicus,-8.25,118.75,3011:488:2,0.41,,,,,,
Scomberomorus,queenslandicus,-7.25,120.25,3012:370:1,0.46,,,,,,
Scomberomorus,queenslandicus,-7.25,120.75,3012:370:2,0.46,,,,,,
Scomberomorus,queenslandicus,-7.25,121.25,3012:371:1,0.48,,,,,,
Scomberomorus,queenslandicus,-7.25,121.75,3012:371:2,0.48,,,,,,
Scomberomorus,queenslandicus,-8.25,120.25,3012:380:1,0.46,,,,,,
Scomberomorus,queenslandicus,-8.25,120.75,3012:380:2,0.46,,,,,,
Scomberomorus,queenslandicus,-8.25,121.25,3012:381:1,0.48,,,,,,
Scomberomorus,queenslandicus,-8.25,121.75,3012:381:2,0.48,,,,,,
Scomberomorus,queenslandicus,-8.25,122.25,3012:382:1,0.51,,,,,,
Scomberomorus,queenslandicus,-8.25,122.75,3012:382:2,0.51,,,,,,
Scomberomorus,queenslandicus,-8.25,123.25,3012:383:1,0.59,,,,,,
Scomberomorus,queenslandicus,-8.25,123.75,3012:383:2,0.59,,,,,,
Scomberomorus,queenslandicus,-9.75,129.75,3012:499:4,0.43,,,,,,
Scomberomorus,queenslandicus,-8.75,132.25,3013:382:3,0.47,,,,,,
Scomberomorus,queenslandicus,-9.25,132.25,3013:392:1,0.56,,,,,,
Scomberomorus,queenslandicus,-9.25,132.75,3013:392:2,0.56,,,,,,
Scomberomorus,queenslandicus,-9.25,134.25,3013:394:1,0.46,,,,,,
Scomberomorus,queenslandicus,-9.25,134.75,3013:394:2,0.43,,,,,,
Scomberomorus,queenslandicus,-8.75,135.25,3013:485:3,0.50,,,,,,
Scomberomorus,queenslandicus,-8.75,138.75,3013:488:4,0.59,,,,,,
Scomberomorus,queenslandicus,-8.25,139.75,3013:489:2,0.48,,,,,,
Scomberomorus,queenslandicus,-8.75,139.75,3013:489:4,0.59,,,,,,
Scomberomorus,queenslandicus,-9.25,137.25,3013:497:1,0.42,,,,,,
Scomberomorus,queenslandicus,-8.75,140.25,3014:380:3,0.59,,,,,,
Scomberomorus,queenslandicus,-8.75,140.75,3014:380:4,0.56,,,,,,
Scomberomorus,queenslandicus,-18.75,119.25,3111:489:3,0.41,,,,,,
Scomberomorus,queenslandicus,-19.75,115.25,3111:495:3,0.53,,,,,,
Scomberomorus,queenslandicus,-19.25,116.25,3111:496:1,0.56,,,,,,
Scomberomorus,queenslandicus,-10.75,122.25,3112:102:3,0.55,,,,,,
Scomberomorus,queenslandicus,-11.75,124.75,3112:114:4,0.48,,,,,,
Scomberomorus,queenslandicus,-10.25,129.75,3112:209:2,0.47,,,,,,
Scomberomorus,queenslandicus,-11.75,129.75,3112:219:4,0.57,,,,,,
Scomberomorus,queenslandicus,-12.75,125.75,3112:225:4,0.55,,,,,,
Scomberomorus,queenslandicus,-12.25,126.75,3112:226:2,0.52,,,,,,
Scomberomorus,queenslandicus,-12.25,127.25,3112:227:1,0.40,,,,,,
Scomberomorus,queenslandicus,-12.75,127.75,3112:227:4,0.55,,,,,,
Scomberomorus,queenslandicus,-12.75,128.75,3112:228:4,0.50,,,,,,
Scomberomorus,queenslandicus,-12.75,129.25,3112:229:3,0.54,,,,,,
Scomberomorus,queenslandicus,-14.75,129.75,3112:249:4,0.54,,,,,,
Scomberomorus,queenslandicus,-10.25,131.25,3113:101:1,0.48,,,,,,
Scomberomorus,queenslandicus,-11.25,130.25,3113:110:1,0.46,,,,,,
Scomberomorus,queenslandicus,-12.25,134.75,3113:124:2,0.40,,,,,,
Scomberomorus,queenslandicus,-12.25,138.75,3113:228:2,0.51,,,,,,
Scomberomorus,queenslandicus,-14.25,138.25,3113:248:1,0.50,,,,,,
Scomberomorus,queenslandicus,-14.25,138.75,3113:248:2,0.46,,,,,,
Scomberomorus,queenslandicus,-14.25,139.25,3113:249:1,0.56,,,,,,
Scomberomorus,queenslandicus,-15.25,138.75,3113:458:2,0.47,,,,,,
Scomberomorus,queenslandicus,-15.75,139.25,3113:459:3,0.44,,,,,,
Scomberomorus,queenslandicus,-17.75,139.75,3113:479:4,0.46,,,,,,
Scomberomorus,queenslandicus,-15.25,141.25,3114:351:1,0.43,,,,,,
Scomberomorus,queenslandicus,-16.25,140.75,3114:360:2,0.52,,,,,,
Scomberomorus,queenslandicus,-18.75,146.75,3114:486:4,0.55,,,,,,
Scomberomorus,queenslandicus,-18.75,147.25,3114:487:3,0.55,,,,,,
Scomberomorus,queenslandicus,-19.75,148.25,3114:498:3,0.59,,,,,,
Scomberomorus,queenslandicus,-19.75,148.75,3114:498:4,0.43,,,,,,
Scomberomorus,queenslandicus,-20.75,114.75,3211:104:4,0.56,,,,,,
Scomberomorus,queenslandicus,-21.75,114.75,3211:114:4,0.57,,,,,,
Scomberomorus,queenslandicus,-22.25,114.75,3211:124:2,0.50,,,,,,
Scomberomorus,queenslandicus,-24.75,112.25,3211:142:3,0.46,,,,,,
Scomberomorus,queenslandicus,-26.25,112.75,3211:362:2,0.47,,,,,,
Scomberomorus,queenslandicus,-28.25,113.25,3211:383:1,0.56,,,,,,
Scomberomorus,queenslandicus,-28.25,113.75,3211:383:2,0.56,,,,,,
Scomberomorus,queenslandicus,-28.75,113.75,3211:383:4,0.56,,,,,,
Scomberomorus,queenslandicus,-28.25,114.25,3211:384:1,0.42,,,,,,
Scomberomorus,queenslandicus,-28.25,114.75,3211:384:2,0.57,,,,,,
Scomberomorus,queenslandicus,-28.75,114.75,3211:384:4,0.53,,,,,,
Scomberomorus,queenslandicus,-29.25,114.25,3211:394:1,0.49,,,,,,
Scomberomorus,queenslandicus,-29.25,114.75,3211:394:2,0.41,,,,,,
Scomberomorus,queenslandicus,-29.75,114.75,3211:394:4,0.49,,,,,,
Scomberomorus,queenslandicus,-23.25,151.75,3215:131:2,0.42,,,,,,
Scomberomorus,queenslandicus,-24.75,152.75,3215:142:4,0.51,,,,,,
Scomberomorus,queenslandicus,-22.25,155.75,3215:225:2,0.43,,,,,,
Scomberomorus,queenslandicus,-29.25,153.25,3215:393:1,0.55,,,,,,
Scomberomorus,queenslandicus,-29.25,153.75,3215:393:2,0.55,,,,,,
Scomberomorus,queenslandicus,-30.25,114.75,3311:104:2,0.43,,,,,,
Scomberomorus,queenslandicus,-30.75,114.75,3311:104:4,0.43,,,,,,
Scomberomorus,queenslandicus,-30.25,115.25,3311:205:1,0.41,,,,,,
Scomberomorus,queenslandicus,-30.75,115.25,3311:205:3,0.41,,,,,,
Scomberomorus,queenslandicus,-31.25,153.25,3315:113:1,0.42,,,,,,
Scomberomorus,queenslandicus,-7.75,110.25,3011:370:3,0.60,,,,,,
Scomberomorus,queenslandicus,-8.25,110.25,3011:380:1,0.60,,,,,,
Scomberomorus,queenslandicus,-8.25,110.75,3011:380:2,0.60,,,,,,
Scomberomorus,queenslandicus,-8.25,111.25,3011:381:1,0.76,,,,,,
Scomberomorus,queenslandicus,-8.25,111.75,3011:381:2,0.76,,,,,,
Scomberomorus,queenslandicus,-8.75,117.25,3011:487:3,0.75,,,,,,
Scomberomorus,queenslandicus,-8.75,118.75,3011:488:4,0.62,,,,,,
Scomberomorus,queenslandicus,-8.25,119.25,3011:489:1,0.62,,,,,,
Scomberomorus,queenslandicus,-8.25,119.75,3011:489:2,0.62,,,,,,
Scomberomorus,queenslandicus,-8.75,119.25,3011:489:3,0.62,,,,,,
Scomberomorus,queenslandicus,-8.75,119.75,3011:489:4,0.62,,,,,,
Scomberomorus,queenslandicus,-8.75,120.25,3012:380:3,0.62,,,,,,
Scomberomorus,queenslandicus,-8.25,124.25,3012:384:1,0.69,,,,,,
Scomberomorus,queenslandicus,-8.25,124.75,3012:384:2,0.69,,,,,,
