Mapping parameters for Lepidion eques (North Atlantic codling)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  21 |  27 ,
Bounding Box (NSWE): ,75,42,-66,-1

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,127,500,900,1880
Temperature (°C),1,0.51,3.58,27.25,28.22
Salinity (psu),1,29.5,33.85,35.48,36.22
Primary Production,1,29.5,247,717,1992
Sea Ice Concentration,1,-0.9900000000000001,0,0.01,0.25
Distance to Land (km),0,12,88,366,1236
 

Map data (HSPEC) for predicted occurrences (n = 2343): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Lepidion,eques,43.25,-1.75,7400:131:2,0.11,0.12868632707775,1,1,0.83450980392157,1,1
Lepidion,eques,43.25,-2.25,7400:132:1,0.06,0.061662198391421,1,1,0.91843137254902,1,1
Lepidion,eques,44.75,-3.25,7400:143:3,0.17,0.16734693877551,1,1,1,1,1
Lepidion,eques,42.25,-8.75,7400:228:2,0.03,0.048257372654155,1,0.85135135135134,0.65490196078431,1,1
Lepidion,eques,43.75,-7.75,7400:237:4,0.13,0.20643431635389,1,0.67567567567567,0.93647058823529,1,1
Lepidion,eques,43.25,-8.75,7400:238:2,0.07,0.11796246648794,1,0.91891891891892,0.66901960784314,1,1
Lepidion,eques,45.75,-2.25,7400:352:3,0.02,0.029490616621984,1,1,0.78588235294118,1,1
Lepidion,eques,46.25,-3.25,7400:363:1,0.07,0.091152815013405,1,1,0.7443137254902,1,1
Lepidion,eques,46.75,-3.25,7400:363:3,0.01,0.018766756032172,1,1,0.54588235294118,1,1
Lepidion,eques,46.75,-3.75,7400:363:4,0.06,0.077747989276139,1,1,0.70980392156863,1,1
Lepidion,eques,46.75,-4.25,7400:364:3,0.08,0.096514745308311,1,1,0.86196078431373,1,1
Lepidion,eques,47.25,-3.25,7400:373:1,0.03,0.067024128686327,1,1,0.48862745098039,1,1
Lepidion,eques,47.25,-4.25,7400:374:1,0.02,0.032171581769437,1,1,0.71764705882353,1,1
Lepidion,eques,47.25,-4.75,7400:374:2,0.04,0.048257372654155,1,1,0.84862745098039,1,1
Lepidion,eques,48.25,-4.25,7400:384:1,0.06,0.075067024128686,1,1,0.75450980392157,1,1
Lepidion,eques,49.25,-1.75,7400:391:2,0.04,0.045576407506702,1,1,0.86588235294118,1,1
Lepidion,eques,49.25,-2.25,7400:392:1,0.03,0.037533512064343,1,1,0.68235294117647,1,1
Lepidion,eques,46.25,-5.25,7400:465:1,0.13,0.13367346938776,1,1,1,1,1
Lepidion,eques,47.75,-5.25,7400:475:3,0.08,0.10187667560322,1,1,0.79764705882353,1,1
Lepidion,eques,47.75,-5.75,7400:475:4,0.09,0.093833780160858,1,1,0.99294117647059,1,1
Lepidion,eques,48.25,-5.25,7400:485:1,0.01,0.016085790884718,1,1,0.70666666666667,1,1
Lepidion,eques,48.25,-5.75,7400:485:2,0.04,0.040214477211796,1,1,0.93019607843137,1,1
Lepidion,eques,48.75,-5.25,7400:485:3,0.07,0.093833780160858,1,1,0.76862745098039,1,1
Lepidion,eques,48.75,-5.75,7400:485:4,0.05,0.058981233243968,1,1,0.85882352941176,1,1
Lepidion,eques,48.75,-6.25,7400:486:3,0.08,0.077747989276139,1,1,0.99450980392157,1,1
Lepidion,eques,48.75,-6.75,7400:486:4,0.11,0.11260053619303,1,1,1,1,1
Lepidion,eques,48.75,-7.25,7400:487:3,0.12,0.11796246648794,1,1,1,1,1
Lepidion,eques,49.25,-6.25,7400:496:1,0.01,0.0080428954423592,1,1,0.91058823529412,1,1
Lepidion,eques,49.25,-6.75,7400:496:2,0.04,0.045576407506702,1,1,0.9756862745098,1,1
Lepidion,eques,49.25,-7.25,7400:497:1,0.08,0.080428954423592,1,1,1,1,1
Lepidion,eques,49.25,-7.75,7400:497:2,0.19,0.18766756032172,1,1,1,1,1
Lepidion,eques,49.75,-7.25,7400:497:3,0.02,0.026809651474531,1,1,0.84549019607843,1,1
Lepidion,eques,49.75,-7.75,7400:497:4,0.05,0.058981233243968,1,1,0.88156862745098,1,1
Lepidion,eques,49.25,-8.25,7400:498:1,0.19,0.19302949061662,1,1,1,1,1
Lepidion,eques,49.75,-8.25,7400:498:3,0.07,0.072386058981233,1,1,0.96156862745098,1,1
Lepidion,eques,49.75,-8.75,7400:498:4,0.13,0.1313672922252,1,1,0.99843137254902,1,1
Lepidion,eques,49.75,-9.25,7400:499:3,0.16,0.16085790884718,1,1,0.97725490196078,1,1
Lepidion,eques,49.75,-9.75,7400:499:4,0.15,0.15013404825737,1,1,1,1,1
Lepidion,eques,42.25,-10.75,7401:120:2,0.10,0.13673469387755,1,0.71621621621622,1,1,1
Lepidion,eques,42.75,-10.75,7401:120:4,0.15,0.21530612244898,1,0.71621621621622,1,1,1
Lepidion,eques,42.25,-11.75,7401:121:2,0.15,0.23979591836735,1,0.63513513513513,1,1,1
Lepidion,eques,48.25,-10.75,7401:380:2,0.18,0.18775510204082,1,0.97297297297297,1,1,1
Lepidion,eques,48.75,-12.75,7401:382:4,0.16,0.1765306122449,1,0.90540540540541,1,1,1
Lepidion,eques,49.75,-10.25,7401:390:3,0.08,0.083109919571046,1,1,1,1,1
Lepidion,eques,49.25,-13.25,7401:393:1,0.17,0.17755102040816,1,0.94594594594594,1,1,1
Lepidion,eques,49.75,-13.25,7401:393:3,0.15,0.15918367346939,1,0.94594594594594,1,1,1
Lepidion,eques,43.25,-23.25,7402:133:1,0.03,0.045918367346939,1,0.56756756756757,1,1,1
Lepidion,eques,43.25,-24.75,7402:134:2,0.13,0.22959183673469,1,0.55405405405405,1,1,1
Lepidion,eques,44.25,-21.75,7402:141:2,0.08,0.12142857142857,1,0.64864864864864,1,1,1
Lepidion,eques,44.75,-24.25,7402:144:3,0.02,0.036734693877551,1,0.62162162162162,1,1,1
Lepidion,eques,42.25,-28.25,7402:228:1,0.03,0.059183673469388,1,0.48648648648648,1,1,1
Lepidion,eques,42.25,-28.75,7402:228:2,0.18,0.37142857142857,1,0.48648648648648,1,1,1
Lepidion,eques,42.25,-29.75,7402:229:2,0.17,0.36122448979592,1,0.47297297297297,1,1,1
Lepidion,eques,42.75,-29.75,7402:229:4,0.16,0.34591836734694,1,0.47297297297297,1,1,1
Lepidion,eques,43.25,-28.25,7402:238:1,0.18,0.3265306122449,1,0.55405405405405,1,1,1
Lepidion,eques,43.25,-28.75,7402:238:2,0.15,0.26428571428571,1,0.55405405405405,1,1,1
Lepidion,eques,43.75,-28.25,7402:238:3,0.06,0.10510204081633,1,0.55405405405405,1,1,1
Lepidion,eques,43.25,-29.75,7402:239:2,0.11,0.21020408163265,1,0.54054054054054,1,1,1
Lepidion,eques,43.75,-29.25,7402:239:3,0.06,0.10714285714286,1,0.54054054054054,1,1,1
Lepidion,eques,44.75,-25.25,7402:245:3,0.07,0.11428571428571,1,0.62162162162162,1,1,1
Lepidion,eques,44.25,-27.75,7402:247:2,0.06,0.10408163265306,1,0.6081081081081,1,1,1
Lepidion,eques,44.75,-27.25,7402:247:3,0.02,0.040816326530612,1,0.6081081081081,1,1,1
Lepidion,eques,44.25,-28.25,7402:248:1,0.02,0.037755102040816,1,0.6081081081081,1,1,1
Lepidion,eques,45.25,-28.75,7402:458:2,0.14,0.2030612244898,1,0.68918918918918,1,1,1
Lepidion,eques,46.25,-27.75,7402:467:2,0.16,0.20612244897959,1,0.77027027027027,1,1,1
Lepidion,eques,47.75,-28.25,7402:478:3,0.19,0.21326530612245,1,0.89189189189188,1,1,1
Lepidion,eques,48.75,-27.25,7402:487:3,0.18,0.1765306122449,1,1,1,1,1
Lepidion,eques,49.75,-27.25,7402:497:3,0.17,0.1734693877551,1,1,1,1,1
Lepidion,eques,49.25,-28.25,7402:498:1,0.07,0.06734693877551,1,1,1,1,1
Lepidion,eques,44.75,-33.75,7403:143:4,0.19,0.33163265306122,1,0.58108108108108,1,1,1
Lepidion,eques,44.75,-40.75,7404:140:4,0.08,0.11224489795918,1,0.74324324324324,1,1,1
Lepidion,eques,45.25,-40.75,7404:350:2,0.09,0.086734693877551,1,1,1,1,1
Lepidion,eques,46.75,-47.75,7404:467:4,0.15,0.18498659517426,1,0.84137931034483,0.95921568627451,1,1
Lepidion,eques,46.75,-48.25,7404:468:3,0.02,0.021447721179625,1,0.77701149425287,0.9443137254902,1,1
Lepidion,eques,47.25,-48.25,7404:478:1,0.14,0.19034852546917,1,0.79540229885057,0.95058823529412,1,1
Lepidion,eques,47.25,-48.75,7404:478:2,0.07,0.093833780160858,1,0.79540229885057,0.9521568627451,1,1
Lepidion,eques,47.25,-49.25,7404:479:1,0.01,0.013404825737265,1,0.74022988505747,0.9443137254902,1,1
Lepidion,eques,47.75,-49.25,7404:479:3,0.16,0.24932975871314,1,0.74022988505747,0.92156862745098,0.95833333333333,1
Lepidion,eques,47.75,-49.75,7404:479:4,0.09,0.14209115281501,1,0.74022988505747,0.93411764705882,0.95833333333333,1
Lepidion,eques,48.75,-48.25,7404:488:3,0.13,0.20714285714286,1,0.85057471264368,0.72705882352941,1,1
Lepidion,eques,49.25,-48.75,7404:498:2,0.07,0.10918367346939,1,0.92183908045977,0.74509803921569,1,1
Lepidion,eques,49.75,-48.75,7404:498:4,0.10,0.12142857142857,1,0.92183908045977,0.89411764705882,1,1
Lepidion,eques,44.25,-54.25,7405:144:1,0.07,0.11326530612245,1,0.69195402298851,0.92156862745098,1,1
Lepidion,eques,43.25,-59.25,7405:239:1,0.09,0.15,1,0.63908045977011,0.92313725490196,1,1
Lepidion,eques,44.25,-56.25,7405:246:1,0.15,0.26224489795918,1,0.64597701149425,0.90509803921569,1,1
Lepidion,eques,44.75,-58.25,7405:248:3,0.13,0.29758713136729,1,0.53103448275862,0.85019607843137,1,1
Lepidion,eques,44.75,-58.75,7405:248:4,0.18,0.3941018766756,1,0.53103448275862,0.84313725490196,1,1
Lepidion,eques,44.25,-59.75,7405:249:2,0.18,0.5254691689008,1,0.44367816091954,0.75921568627451,1,1
Lepidion,eques,44.75,-59.25,7405:249:3,0.11,0.32171581769437,1,0.44367816091954,0.79529411764706,1,1
Lepidion,eques,44.75,-59.75,7405:249:4,0.09,0.26005361930295,1,0.44367816091954,0.76,1,1
Lepidion,eques,45.75,-53.75,7405:353:4,0.02,0.048257372654155,1,0.56551724137931,0.91529411764706,1,1
Lepidion,eques,45.75,-54.25,7405:354:3,0.02,0.042895442359249,1,0.59540229885058,0.93019607843137,1,1
Lepidion,eques,45.75,-54.75,7405:354:4,0.02,0.03485254691689,1,0.59540229885058,0.92156862745098,1,1
Lepidion,eques,46.75,-50.25,7405:360:3,0.05,0.085790884718499,1,0.66206896551724,0.82823529411765,1,1
Lepidion,eques,46.75,-50.75,7405:360:4,0.07,0.10991957104558,1,0.66206896551724,0.94352941176471,1,1
Lepidion,eques,46.75,-51.25,7405:361:3,0.04,0.077747989276139,1,0.6,0.96392156862745,1,1
Lepidion,eques,46.75,-51.75,7405:361:4,0.07,0.12600536193029,1,0.6,0.96470588235294,1,1
Lepidion,eques,46.25,-52.25,7405:362:1,0.07,0.14209115281501,1,0.51264367816092,0.93960784313725,1,1
Lepidion,eques,46.25,-52.75,7405:362:2,0.08,0.16621983914209,1,0.51264367816092,0.88235294117647,1,1
Lepidion,eques,46.75,-52.25,7405:362:3,0.08,0.16890080428954,1,0.51264367816092,0.94117647058824,1,1
Lepidion,eques,46.75,-52.75,7405:362:4,0.07,0.20375335120643,1,0.51264367816092,0.88705882352941,0.79166666666667,1
Lepidion,eques,46.25,-53.25,7405:363:1,0.04,0.10723860589812,1,0.51264367816092,0.83450980392157,0.95833333333333,1
