Mapping parameters for Anchoa lyolepis (Shortfinger anchovy)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  21 |  31 |  41 ,
Bounding Box (NSWE): ,38,-27,-99,-35

Pelagic: False,
Layer used to generate probabilities: Bottom,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,6,28,54
Temperature (°C),1,12.52,18.43,27.99,28.49
Salinity (psu),1,31.355,32.66,36.06,38.515
Primary Production,1,275,461,1795,3160
Sea Ice Concentration,1,0,0,0,0
Distance to Land (km),0,4,19,109,186
 

Map data (HSPEC) for predicted occurrences (n = 959): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Anchoa,lyolepis,-2.25,-38.25,5003:228:1,0.08,1,1,1,0.5,1,0.168831168831
Anchoa,lyolepis,-3.25,-39.25,5003:239:1,0.14,1,1,1,0.225806451613,1,0.6
Anchoa,lyolepis,-4.25,-37.25,5003:247:1,0.06,1,1,1,0.0645161290323,1,1
Anchoa,lyolepis,-4.25,-37.75,5003:247:2,0.04,1,1,1,0.0376344086022,1,1
Anchoa,lyolepis,-8.75,-35.25,5003:485:3,0.11,1,1,0.86150712831,1,1,0.133333333333
Anchoa,lyolepis,-0.75,-43.75,5004:103:4,0.04,1,1,0.922606924644,0.618279569892,1,0.0779220779221
Anchoa,lyolepis,-0.25,-44.75,5004:104:2,0.10,1,1,0.718940936864,0.559139784946,1,0.246753246753
Anchoa,lyolepis,-1.25,-43.25,5004:113:1,0.06,0.461538461538,1,0.979633401222,0.537634408602,1,0.246753246753
Anchoa,lyolepis,-2.25,-40.75,5004:120:2,0.08,1,1,1,0.0752688172043,1,1
Anchoa,lyolepis,-2.25,-42.75,5004:122:2,0.11,1,1,1,0.112903225806,1,1
Anchoa,lyolepis,-2.25,-44.75,5004:124:2,0.03,0.2,1,0.702647657841,1,1,0.2
Anchoa,lyolepis,-2.75,-44.75,5004:124:4,0.19,1,1,0.702647657841,1,1,0.266666666667
Anchoa,lyolepis,-3.25,-44.75,5004:134:2,0.01,0.2,1,0.702647657841,1,1,0.0666666666667
Anchoa,lyolepis,-0.25,-45.25,5004:205:1,0.17,1,1,0.340122199593,1,1,0.493506493506
Anchoa,lyolepis,-0.75,-47.25,5004:207:3,0.12,1,0.82,0.441955193483,0.621978021978,1,0.533333333333
Anchoa,lyolepis,-1.25,-46.25,5004:216:1,0.03,1,1,0.441955193483,1,1,0.0666666666667
Anchoa,lyolepis,-15.75,-37.75,5103:457:4,0.09,0.461538461538,1,0.645621181263,0.456989247312,1,0.675324675325
Anchoa,lyolepis,-16.25,-37.75,5103:467:2,0.03,0.153846153846,1,0.637474541752,0.516129032258,1,0.558441558442
Anchoa,lyolepis,-16.75,-39.25,5103:469:3,0.14,1,1,0.682281059063,1,1,0.2
Anchoa,lyolepis,-17.75,-37.75,5103:477:4,0.01,1,1,0.613034623218,0.682795698925,1,0.012987012987
Anchoa,lyolepis,-17.25,-38.75,5103:478:2,0.11,1,1,0.645621181263,0.166666666667,1,1
