Mapping parameters for Epinephelus akaara (Hong Kong grouper)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  61 ,
Bounding Box (NSWE): ,39,20,109,143

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,3,14,25
Temperature (°C),1,9.11,14.9,26.32,30.52
Salinity (psu),1,32.09,33.4,34.4,34.9
Primary Production,1,318.5,610,1087,1385
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,3,15,25,97
 

Map data (HSPEC) for predicted occurrences (n = 297): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Epinephelus,akaara,21.75,113.75,1211:113:4,0.01,1,1,1,0.013422818791946,1,1
Epinephelus,akaara,22.75,113.75,1211:123:4,0.16,1,1,1,0.16107382550336,1,1
Epinephelus,akaara,20.75,117.25,1211:207:3,0.17,1,0.95238095238095,1,0.18010291595197,1,1
Epinephelus,akaara,22.25,117.25,1211:227:1,0.08,0.090909090909091,1,1,0.84562607204117,1,1
Epinephelus,akaara,23.25,116.75,1211:236:2,0.11,1,1,1,0.11073825503356,1,1
Epinephelus,akaara,25.75,119.25,1211:459:3,0.11,1,1,1,0.11073825503356,1,1
Epinephelus,akaara,22.75,121.75,1212:121:4,0.06,1,0.91190476190476,1,0.07032590051458,1,1
Epinephelus,akaara,24.75,125.25,1212:245:3,0.05,1,1,0.61999999999999,0.077186963979417,1,1
Epinephelus,akaara,25.75,121.25,1212:351:3,0.18,0.18181818181818,1,1,1,1,1
Epinephelus,akaara,25.75,123.75,1212:353:4,0.18,1,1,1,0.18353344768439,1,1
Epinephelus,akaara,25.75,124.75,1212:354:4,0.03,1,1,0.89999999999999,0.029159519725557,1,1
Epinephelus,akaara,26.75,122.75,1212:362:4,0.09,0.090909090909091,1,1,1,1,1
Epinephelus,akaara,26.25,127.25,1212:467:1,0.05,1,1,0.58,0.080617495711835,1,1
Epinephelus,akaara,26.25,127.75,1212:467:2,0.08,1,1,0.58,0.14579759862779,1,1
Epinephelus,akaara,26.75,127.75,1212:467:4,0.03,1,1,0.58,0.056603773584906,1,1
Epinephelus,akaara,27.75,125.25,1212:475:3,0.11,0.18181818181818,1,1,0.6295025728988,1,1
Epinephelus,akaara,27.25,127.75,1212:477:2,0.02,1,1,0.8,0.018867924528302,1,1
Epinephelus,akaara,28.25,129.25,1212:489:1,0.01,1,1,0.67999999999999,0.015437392795883,1,1
Epinephelus,akaara,28.25,129.75,1212:489:2,0.04,1,1,0.67999999999999,0.053173241852487,1,1
Epinephelus,akaara,28.75,129.25,1212:489:3,0.03,1,1,0.67999999999999,0.04631217838765,1,1
Epinephelus,akaara,28.75,129.75,1212:489:4,0.04,1,1,0.67999999999999,0.053173241852487,1,1
Epinephelus,akaara,29.25,129.25,1212:499:1,0.09,1,1,0.86,0.10806174957118,1,1
Epinephelus,akaara,29.25,129.75,1212:499:2,0.10,1,1,0.86,0.11492281303602,1,1
Epinephelus,akaara,29.75,129.75,1212:499:4,0.16,1,1,0.86,0.18696397941681,1,1
Epinephelus,akaara,28.25,130.25,1213:380:1,0.06,1,1,0.53999999999999,0.10806174957118,1,1
Epinephelus,akaara,30.75,129.25,1312:209:3,0.04,0.090909090909091,1,1,0.4442538593482,1,1
Epinephelus,akaara,32.25,129.75,1312:229:2,0.17,0.18181818181818,1,1,0.91423670668954,1,1
Epinephelus,akaara,33.75,125.25,1312:235:3,0.16,1,1,0.48091603053435,0.34228187919463,1,1
Epinephelus,akaara,33.25,126.25,1312:236:1,0.18,1,1,0.48091603053435,0.37248322147651,1,1
Epinephelus,akaara,34.75,126.25,1312:246:3,0.15,1,1,0.54961832061069,0.2751677852349,1,1
Epinephelus,akaara,34.25,128.75,1312:248:2,0.18,0.18181818181818,1,1,1,1,1
Epinephelus,akaara,35.25,129.75,1312:459:2,0.09,0.090909090909091,1,1,1,1,1
Epinephelus,akaara,36.25,125.25,1312:465:1,0.02,0.27272727272727,1,0.13740458015267,0.55704697986577,1,1
Epinephelus,akaara,36.25,126.75,1312:466:2,0.14,1,1,0.13740458015267,1,1,1
Epinephelus,akaara,36.75,126.75,1312:466:4,0.14,1,1,0.13740458015267,1,1,1
Epinephelus,akaara,37.25,126.25,1312:476:1,0.10,1,0.93091537132988,0.13740458015267,0.81879194630872,1,1
Epinephelus,akaara,37.25,126.75,1312:476:2,0.13,1,0.93091537132988,0.13740458015267,1,1,1
Epinephelus,akaara,37.75,126.25,1312:476:3,0.12,1,0.93091537132988,0.13740458015267,0.93624161073826,1,1
Epinephelus,akaara,37.75,126.75,1312:476:4,0.06,1,0.93091537132988,0.13740458015267,0.50671140939597,1,1
Epinephelus,akaara,30.75,130.75,1313:100:4,0.18,1,1,0.75999999999999,0.23842195540309,1,1
Epinephelus,akaara,33.25,131.75,1313:131:2,0.07,1,1,1,0.073756432246998,1,1
