Mapping parameters for Mallotus villosus (Capelin)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas: 18 |  21 |  27 |  31 |  61 |  67,
Bounding Box (NSWE): ,79,40,-180,180

Pelagic: True,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,89,321,725
Temperature (°C),1,-1.95,1.34,8.42,13.82
Salinity (psu),1,17.79,30.6,33.16,35.45000000000001
Primary Production,1,0,566,1499,2935
Sea Ice Concentration,1,-0.91,0,0.25,0.81
Distance to Land (km),0,0,9,271,754
 

Map data (HSPEC) for predicted occurrences (n = 19819): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Mallotus,villosus,49.25,0.25,1400:390:1,0.05,1,0,0,1,1,1
Mallotus,villosus,49.75,0.25,1400:390:3,0.05,1,0,0,1,1,1
Mallotus,villosus,49.75,0.75,1400:390:4,0.06,1,0,0,1,1,1
Mallotus,villosus,49.75,1.25,1400:391:3,0.06,1,0,0,1,1,1
Mallotus,villosus,40.25,119.75,1411:209:2,0.12,1,0,1,1,1,1
Mallotus,villosus,40.25,121.25,1412:101:1,0.10,1,0,1,0,1,1
Mallotus,villosus,40.25,128.25,1412:208:1,0.14,1,0,1,1,1,1
Mallotus,villosus,40.25,128.75,1412:208:2,0.14,1,0,1,1,1,1
Mallotus,villosus,40.25,129.75,1412:209:2,0.17,1,0,1,1,1,1
Mallotus,villosus,40.25,130.75,1413:100:2,0.19,1,0,1,1,1,1
Mallotus,villosus,40.75,130.75,1413:100:4,0.19,1,0,1,1,1,1
Mallotus,villosus,40.25,131.25,1413:101:1,0.19,1,0,1,1,1,1
Mallotus,villosus,40.75,131.25,1413:101:3,0.19,1,0,1,1,1,1
Mallotus,villosus,40.25,132.25,1413:102:1,0.19,1,0,1,1,1,1
Mallotus,villosus,40.75,132.25,1413:102:3,0.18,1,0,1,1,1,1
Mallotus,villosus,40.75,132.75,1413:102:4,0.19,1,0,1,1,1,1
Mallotus,villosus,42.75,130.75,1413:120:4,0.03,0,1,1,1,1,1
Mallotus,villosus,40.25,136.25,1413:206:1,0.13,1,0,1,1,1,1
Mallotus,villosus,40.25,136.75,1413:206:2,0.13,1,0,1,1,1,1
Mallotus,villosus,40.75,136.25,1413:206:3,0.13,1,0,1,1,1,1
Mallotus,villosus,40.75,136.75,1413:206:4,0.13,1,0,1,1,1,1
Mallotus,villosus,40.25,137.25,1413:207:1,0.04,1,0,1,1,1,1
Mallotus,villosus,40.25,137.75,1413:207:2,0.04,1,0,1,1,1,1
Mallotus,villosus,40.75,137.25,1413:207:3,0.04,1,0,1,1,1,1
Mallotus,villosus,40.75,137.75,1413:207:4,0.04,1,0,1,1,1,1
Mallotus,villosus,41.25,138.25,1413:218:1,0.14,1,0,1,1,1,1
Mallotus,villosus,41.25,138.75,1413:218:2,0.14,1,0,1,1,1,1
Mallotus,villosus,41.75,138.25,1413:218:3,0.14,1,0,1,1,1,1
Mallotus,villosus,41.75,138.75,1413:218:4,0.14,1,0,1,1,1,1
Mallotus,villosus,41.25,139.25,1413:219:1,0.09,1,0,1,1,1,1
Mallotus,villosus,41.25,139.75,1413:219:2,0.09,1,0,1,1,1,1
Mallotus,villosus,41.75,139.25,1413:219:3,0.09,1,0,1,1,1,1
Mallotus,villosus,41.75,139.75,1413:219:4,0.09,1,0,1,1,1,1
Mallotus,villosus,42.75,139.25,1413:229:3,0.19,1,0,1,1,1,1
Mallotus,villosus,40.25,140.25,1414:100:1,0.03,1,0,1,1,1,1
Mallotus,villosus,40.75,140.25,1414:100:3,0.06,1,0,1,1,1,1
Mallotus,villosus,40.75,140.75,1414:100:4,0.07,1,0,1,1,1,1
Mallotus,villosus,40.25,141.75,1414:101:2,0.17,1,0,1,1,1,1
Mallotus,villosus,40.75,141.25,1414:101:3,0.17,1,0,1,1,1,1
Mallotus,villosus,40.75,141.75,1414:101:4,0.19,1,0,1,1,1,1
Mallotus,villosus,40.25,142.25,1414:102:1,0.16,1,0,1,1,1,1
Mallotus,villosus,40.25,142.75,1414:102:2,0.16,1,0,1,1,1,1
Mallotus,villosus,40.75,142.25,1414:102:3,0.16,1,0,1,1,1,1
Mallotus,villosus,40.75,142.75,1414:102:4,0.16,1,0,1,1,1,1
Mallotus,villosus,41.25,140.25,1414:110:1,0.14,1,0,1,1,1,1
Mallotus,villosus,41.25,140.75,1414:110:2,0.18,1,0,1,1,1,1
Mallotus,villosus,41.75,140.25,1414:110:3,0.14,1,0,1,1,1,1
Mallotus,villosus,41.75,140.75,1414:110:4,0.18,1,0,1,1,1,1
Mallotus,villosus,42.75,140.25,1414:120:3,0.19,1,0,1,1,1,1
Mallotus,villosus,42.75,140.75,1414:120:4,0.18,1,0,1,1,1,1
Mallotus,villosus,43.75,144.25,1414:134:3,0.13,0,1,1,1,1,1
Mallotus,villosus,40.25,148.25,1414:208:1,0.19,1,0,1,1,1,1
Mallotus,villosus,40.25,148.75,1414:208:2,0.19,1,0,1,1,1,1
Mallotus,villosus,40.75,148.25,1414:208:3,0.19,1,0,1,1,1,1
Mallotus,villosus,40.75,148.75,1414:208:4,0.19,1,0,1,1,1,1
Mallotus,villosus,40.25,149.25,1414:209:1,0.14,1,0,1,1,1,1
Mallotus,villosus,40.25,149.75,1414:209:2,0.14,1,0,1,1,1,1
Mallotus,villosus,40.75,149.25,1414:209:3,0.15,1,0,1,1,1,1
Mallotus,villosus,40.75,149.75,1414:209:4,0.15,1,0,1,1,1,1
Mallotus,villosus,40.25,150.25,1415:100:1,0.11,1,0,1,1,1,1
Mallotus,villosus,40.25,150.75,1415:100:2,0.11,1,0,1,1,1,1
Mallotus,villosus,40.75,150.25,1415:100:3,0.11,1,0,1,1,1,1
Mallotus,villosus,40.75,150.75,1415:100:4,0.11,1,0,1,1,1,1
Mallotus,villosus,40.25,151.25,1415:101:1,0.07,1,0,1,1,1,1
Mallotus,villosus,40.25,151.75,1415:101:2,0.07,1,0,1,1,1,1
Mallotus,villosus,40.75,151.25,1415:101:3,0.08,1,0,1,1,1,1
Mallotus,villosus,40.75,151.75,1415:101:4,0.08,1,0,1,1,1,1
Mallotus,villosus,40.25,152.25,1415:102:1,0.05,1,0,1,1,1,1
Mallotus,villosus,40.25,152.75,1415:102:2,0.05,1,0,1,1,1,1
Mallotus,villosus,40.75,152.25,1415:102:3,0.06,1,0,1,1,1,1
Mallotus,villosus,40.75,152.75,1415:102:4,0.05,1,0,1,1,1,1
Mallotus,villosus,40.25,153.25,1415:103:1,0.04,1,0,1,1,1,1
Mallotus,villosus,40.25,153.75,1415:103:2,0.04,1,0,1,1,1,1
Mallotus,villosus,40.75,153.25,1415:103:3,0.04,1,0,1,1,1,1
Mallotus,villosus,40.75,153.75,1415:103:4,0.04,1,0,1,1,1,1
Mallotus,villosus,40.25,154.25,1415:104:1,0.03,1,0,1,1,1,1
Mallotus,villosus,40.25,154.75,1415:104:2,0.03,1,0,1,1,1,1
Mallotus,villosus,40.75,154.25,1415:104:3,0.03,1,0,1,1,1,1
Mallotus,villosus,40.75,154.75,1415:104:4,0.03,1,0,1,1,1,1
Mallotus,villosus,40.25,155.25,1415:205:1,0.03,1,0,1,1,1,1
Mallotus,villosus,40.25,155.75,1415:205:2,0.03,1,0,1,1,1,1
Mallotus,villosus,40.75,155.25,1415:205:3,0.03,1,0,1,1,1,1
Mallotus,villosus,40.75,155.75,1415:205:4,0.03,1,0,1,1,1,1
Mallotus,villosus,40.25,156.25,1415:206:1,0.04,1,0,1,1,1,1
Mallotus,villosus,40.25,156.75,1415:206:2,0.04,1,0,1,1,1,1
Mallotus,villosus,40.75,156.25,1415:206:3,0.04,1,0,1,1,1,1
Mallotus,villosus,40.75,156.75,1415:206:4,0.04,1,0,1,1,1,1
Mallotus,villosus,40.25,157.25,1415:207:1,0.04,1,0,1,1,1,1
Mallotus,villosus,40.25,157.75,1415:207:2,0.05,1,0,1,1,1,1
Mallotus,villosus,40.75,157.25,1415:207:3,0.04,1,0,1,1,1,1
Mallotus,villosus,40.75,157.75,1415:207:4,0.05,1,0,1,1,1,1
Mallotus,villosus,40.25,158.25,1415:208:1,0.05,1,0,1,1,1,1
Mallotus,villosus,40.25,158.75,1415:208:2,0.05,1,0,1,1,1,1
Mallotus,villosus,40.75,158.25,1415:208:3,0.05,1,0,1,1,1,1
Mallotus,villosus,40.75,158.75,1415:208:4,0.05,1,0,1,1,1,1
Mallotus,villosus,40.25,159.25,1415:209:1,0.06,1,0,1,1,1,1
Mallotus,villosus,40.25,159.75,1415:209:2,0.05,1,0,1,1,1,1
Mallotus,villosus,40.75,159.25,1415:209:3,0.06,1,0,1,1,1,1
Mallotus,villosus,40.75,159.75,1415:209:4,0.06,1,0,1,1,1,1
Mallotus,villosus,41.25,155.75,1415:215:2,0.19,1,0,1,1,1,1
Mallotus,villosus,41.25,156.25,1415:216:1,0.19,1,0,1,1,1,1
Mallotus,villosus,41.25,156.75,1415:216:2,0.19,1,0,1,1,1,1
Mallotus,villosus,41.25,157.25,1415:217:1,0.19,1,0,1,1,1,1
Mallotus,villosus,41.25,157.75,1415:217:2,0.19,1,0,1,1,1,1
Mallotus,villosus,40.25,160.25,1416:100:1,0.07,1,0,1,1,1,1
Mallotus,villosus,40.25,160.75,1416:100:2,0.07,1,0,1,1,1,1
Mallotus,villosus,40.75,160.25,1416:100:3,0.07,1,0,1,1,1,1
Mallotus,villosus,40.75,160.75,1416:100:4,0.07,1,0,1,1,1,1
Mallotus,villosus,40.25,161.25,1416:101:1,0.08,1,0,1,1,1,1
Mallotus,villosus,40.25,161.75,1416:101:2,0.08,1,0,1,1,1,1
Mallotus,villosus,40.75,161.25,1416:101:3,0.08,1,0,1,1,1,1
Mallotus,villosus,40.75,161.75,1416:101:4,0.08,1,0,1,1,1,1
Mallotus,villosus,40.25,162.25,1416:102:1,0.09,1,0,1,1,1,1
Mallotus,villosus,40.25,162.75,1416:102:2,0.09,1,0,1,1,1,1
Mallotus,villosus,40.75,162.25,1416:102:3,0.09,1,0,1,1,1,1
Mallotus,villosus,40.75,162.75,1416:102:4,0.09,1,0,1,1,1,1
Mallotus,villosus,40.25,163.25,1416:103:1,0.09,1,0,1,1,1,1
Mallotus,villosus,40.25,163.75,1416:103:2,0.09,1,0,1,1,1,1
Mallotus,villosus,40.75,163.25,1416:103:3,0.09,1,0,1,1,1,1
Mallotus,villosus,40.75,163.75,1416:103:4,0.09,1,0,1,1,1,1
Mallotus,villosus,40.25,164.25,1416:104:1,0.08,1,0,1,1,1,1
Mallotus,villosus,40.25,164.75,1416:104:2,0.08,1,0,1,1,1,1
Mallotus,villosus,40.75,164.25,1416:104:3,0.08,1,0,1,1,1,1
Mallotus,villosus,40.75,164.75,1416:104:4,0.07,1,0,1,1,1,1
Mallotus,villosus,40.25,165.25,1416:205:1,0.06,1,0,1,1,1,1
Mallotus,villosus,40.25,165.75,1416:205:2,0.06,1,0,1,1,1,1
Mallotus,villosus,40.75,165.25,1416:205:3,0.06,1,0,1,1,1,1
Mallotus,villosus,40.75,165.75,1416:205:4,0.06,1,0,1,1,1,1
Mallotus,villosus,40.25,166.25,1416:206:1,0.05,1,0,1,1,1,1
Mallotus,villosus,40.25,166.75,1416:206:2,0.05,1,0,1,1,1,1
Mallotus,villosus,40.75,166.25,1416:206:3,0.05,1,0,1,1,1,1
Mallotus,villosus,40.75,166.75,1416:206:4,0.05,1,0,1,1,1,1
Mallotus,villosus,40.25,167.25,1416:207:1,0.03,1,0,1,1,1,1
Mallotus,villosus,40.25,167.75,1416:207:2,0.04,1,0,1,1,1,1
Mallotus,villosus,40.75,167.25,1416:207:3,0.03,1,0,1,1,1,1
Mallotus,villosus,40.75,167.75,1416:207:4,0.03,1,0,1,1,1,1
Mallotus,villosus,40.25,168.25,1416:208:1,0.02,1,0,1,1,1,1
Mallotus,villosus,40.25,168.75,1416:208:2,0.01,1,0,1,1,1,1
Mallotus,villosus,40.75,168.25,1416:208:3,0.02,1,0,1,1,1,1
Mallotus,villosus,40.75,168.75,1416:208:4,0.01,1,0,1,1,1,1
Mallotus,villosus,40.25,169.25,1416:209:1,0.01,1,0,1,1,1,1
Mallotus,villosus,40.25,169.75,1416:209:2,0.01,1,0,1,1,1,1
Mallotus,villosus,40.75,169.25,1416:209:3,0.01,1,0,1,1,1,1
Mallotus,villosus,40.75,169.75,1416:209:4,0.01,1,0,1,1,1,1
Mallotus,villosus,41.25,168.25,1416:218:1,0.18,1,0,1,1,1,1
Mallotus,villosus,41.25,168.75,1416:218:2,0.19,1,0,1,1,1,1
Mallotus,villosus,41.75,168.25,1416:218:3,0.19,1,0,1,1,1,1
Mallotus,villosus,41.75,168.75,1416:218:4,0.18,1,0,1,1,1,1
Mallotus,villosus,41.25,169.25,1416:219:1,0.18,1,0,1,1,1,1
Mallotus,villosus,41.25,169.75,1416:219:2,0.18,1,0,1,1,1,1
Mallotus,villosus,41.75,169.25,1416:219:3,0.18,1,0,1,1,1,1
Mallotus,villosus,41.75,169.75,1416:219:4,0.18,1,0,1,1,1,1
Mallotus,villosus,40.25,170.25,1417:100:1,0.02,1,0,1,1,1,1
Mallotus,villosus,40.25,170.75,1417:100:2,0.02,1,0,1,1,1,1
Mallotus,villosus,40.75,170.25,1417:100:3,0.02,1,0,1,1,1,1
Mallotus,villosus,40.75,170.75,1417:100:4,0.02,1,0,1,1,1,1
Mallotus,villosus,40.25,171.25,1417:101:1,0.02,1,0,1,1,1,1
Mallotus,villosus,40.25,171.75,1417:101:2,0.02,1,0,1,1,1,1
Mallotus,villosus,40.75,171.25,1417:101:3,0.02,1,0,1,1,1,1
Mallotus,villosus,40.75,171.75,1417:101:4,0.02,1,0,1,1,1,1
Mallotus,villosus,40.25,172.25,1417:102:1,0.02,1,0,1,1,1,1
Mallotus,villosus,40.25,172.75,1417:102:2,0.02,1,0,1,1,1,1
Mallotus,villosus,40.75,172.25,1417:102:3,0.02,1,0,1,1,1,1
Mallotus,villosus,40.75,172.75,1417:102:4,0.02,1,0,1,1,1,1
