Mapping parameters for Bathyraja trachura (Roughtail skate)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  61 |  67 |  77 ,
Bounding Box (NSWE): ,63,22,144,-106

Pelagic: False,
Layer used to generate probabilities: Bottom,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,213,534,1178,2550
Temperature (°C),1,1.27,1.77,4.61,9.88
Salinity (psu),1,32.9826,33.5285,34.6417,35.4754
Primary Production,1,460,559,1222,2002
Sea Ice Concentration,1,-0.995893015373,0,0.01,0.08
Distance to Land (km),0,12,20,247,381
 

Map data (HSPEC) for predicted occurrences (n = 1443): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Bathyraja,trachura,34.25,145.75,1314:245:2,0.04,0.12244897959184,0.58,0.93894686338011,0.57575757575758,1,1
Bathyraja,trachura,35.75,144.25,1314:354:3,0.08,0.41399416909621,0.48,0.93990644116589,0.41414141414141,1,1
Bathyraja,trachura,41.25,144.25,1414:114:1,0.11,0.31778425655977,0.38,0.95022190236296,1,1,1
Bathyraja,trachura,40.75,146.75,1414:206:4,0.09,0.18950437317784,0.5,0.93846707448723,1,1,1
Bathyraja,trachura,42.25,145.75,1414:225:2,0.01,0.026967930029155,0.4,0.94854264123785,1,1,1
Bathyraja,trachura,43.75,145.75,1414:235:4,0.02,0.57320872274143,0.12,0.59113390730904,1,0.42857142857143,1
Bathyraja,trachura,43.75,146.25,1414:236:3,0.19,1,0.2,0.96482872320938,1,1,1
Bathyraja,trachura,44.25,146.25,1414:246:1,0.01,1,0.12,0.84539292910789,1,0.14285714285714,1
Bathyraja,trachura,45.25,145.25,1414:455:1,0.08,0.55612244897959,1,1,1,0.14285714285714,1
Bathyraja,trachura,45.75,145.25,1414:455:3,0.02,0.11516034985423,1,1,1,0.14285714285714,1
Bathyraja,trachura,45.25,146.25,1414:456:1,0.11,0.37755102040816,1,1,1,0.28571428571429,1
Bathyraja,trachura,45.25,147.25,1414:457:1,0.14,1,1,1,1,0.14285714285714,1
Bathyraja,trachura,45.75,147.25,1414:457:3,0.02,0.029154518950437,1,1,1,0.57142857142857,1
Bathyraja,trachura,46.25,147.75,1414:467:2,0.01,0.018221574344023,1,1,1,0.71428571428571,1
Bathyraja,trachura,47.75,146.75,1414:476:4,0.04,0.25218658892128,1,1,1,0.14285714285714,1
Bathyraja,trachura,47.75,147.25,1414:477:3,0.06,0.22521865889213,1,1,1,0.28571428571429,1
Bathyraja,trachura,47.75,147.75,1414:477:4,0.12,0.21574344023324,1,1,1,0.57142857142857,1
Bathyraja,trachura,48.75,147.75,1414:487:4,0.14,1,1,1,1,0.14285714285714,1
Bathyraja,trachura,49.75,148.25,1414:498:3,0.14,1,1,1,1,0.14285714285714,1
Bathyraja,trachura,46.75,153.25,1415:363:3,0.11,0.16836734693878,0.68,0.98212786373996,1,1,1
Bathyraja,trachura,47.25,150.25,1415:370:1,0.15,0.32434402332362,0.48,0.96317620247091,1,1,1
Bathyraja,trachura,47.25,150.75,1415:370:2,0.16,0.1567055393586,1,1,1,1,1
Bathyraja,trachura,48.25,150.75,1415:380:2,0.03,0.032069970845481,1,1,1,1,1
Bathyraja,trachura,48.25,155.75,1415:485:2,0.12,0.2463556851312,0.52,0.93738754947823,1,1,1
Bathyraja,trachura,49.75,157.75,1415:497:4,0.08,0.19679300291545,0.46,0.93858702171045,1,1,1
Bathyraja,trachura,49.75,175.25,1417:495:3,0.01,0.14868804664723,0.44,0.94398464675543,0.13131313131313,1,1
Bathyraja,trachura,50.75,148.75,1514:208:4,0.14,1,1,1,1,0.14285714285714,1
Bathyraja,trachura,51.25,148.75,1514:218:2,0.14,1,1,1,1,0.14285714285714,1
Bathyraja,trachura,52.25,149.25,1514:229:1,0.14,1,1,1,1,0.14285714285714,1
Bathyraja,trachura,52.75,149.25,1514:229:3,0.14,1,1,1,1,0.14285714285714,1
Bathyraja,trachura,53.75,148.75,1514:238:4,0.14,1,1,1,1,0.14285714285714,1
Bathyraja,trachura,53.75,149.25,1514:239:3,0.14,1,1,1,1,0.14285714285714,1
Bathyraja,trachura,54.25,149.25,1514:249:1,0.14,1,1,1,1,0.14285714285714,1
Bathyraja,trachura,54.25,149.75,1514:249:2,0.14,1,1,1,1,0.14285714285714,1
Bathyraja,trachura,52.25,154.75,1515:124:2,0.04,0.60436137071651,0.08,0.78384319472431,1,1,1
Bathyraja,trachura,52.75,154.25,1515:124:3,0.05,0.72274143302181,0.08,0.78384319472431,1,1,1
Bathyraja,trachura,54.75,150.75,1515:140:4,0.02,0.72274143302181,0.24,0.99706906026744,1,0.14285714285714,1
Bathyraja,trachura,54.75,151.25,1515:141:3,0.03,0.37383177570093,0.3,0.98772668986994,1,0.28571428571429,1
Bathyraja,trachura,54.75,151.75,1515:141:4,0.04,0.47040498442368,0.3,0.98772668986994,1,0.28571428571429,1
Bathyraja,trachura,54.75,152.25,1515:142:3,0.08,0.55140186915888,0.34,0.97435427734017,1,0.42857142857143,1
Bathyraja,trachura,54.25,154.75,1515:144:2,0.03,0.23364485981308,0.26,0.71789705074189,1,0.71428571428571,1
Bathyraja,trachura,54.75,154.75,1515:144:4,0.17,0.45171339563863,0.54,0.98021615680527,1,0.71428571428571,1
Bathyraja,trachura,50.25,155.75,1515:205:2,0.01,0.18068535825545,0.94,0.094339622641517,1,0.85714285714286,1
Bathyraja,trachura,50.75,155.75,1515:205:4,0.04,1,0.22,0.66056054222386,1,0.28571428571429,1
Bathyraja,trachura,51.75,156.25,1515:216:3,0.02,0.94392523364486,0.22,0.66056054222386,1,0.14285714285714,1
Bathyraja,trachura,52.25,155.25,1515:225:1,0.03,0.45171339563863,0.08,0.78384319472431,1,1,1
Bathyraja,trachura,52.25,155.75,1515:225:2,0.02,0.44236760124611,0.22,0.66056054222386,1,0.28571428571429,1
Bathyraja,trachura,52.25,159.25,1515:229:1,0.12,0.21064139941691,0.56,0.99640158330335,1,1,1
Bathyraja,trachura,52.25,159.75,1515:229:2,0.15,0.27405247813411,0.56,0.99640158330335,1,1,1
Bathyraja,trachura,53.75,159.75,1515:239:4,0.01,0.27102803738318,0.66,0.10166697197289,1,0.71428571428571,1
Bathyraja,trachura,54.25,155.25,1515:245:1,0.01,0.071651090342679,0.26,0.71789705074189,1,0.42857142857143,1
Bathyraja,trachura,55.25,151.75,1515:351:2,0.01,0.36448598130841,0.2,0.91353727788972,1,0.14285714285714,1
Bathyraja,trachura,55.75,151.75,1515:351:4,0.03,0.53271028037383,0.36,1,1,0.14285714285714,1
Bathyraja,trachura,55.25,152.25,1515:352:1,0.09,0.61682242990654,0.36,0.99633632533431,1,0.42857142857143,1
Bathyraja,trachura,55.75,152.25,1515:352:3,0.11,0.73520249221184,0.54,1,1,0.28571428571429,1
Bathyraja,trachura,55.25,154.75,1515:354:2,0.07,0.5981308411215,0.22,0.93093973255175,1,0.57142857142857,1
Bathyraja,trachura,55.75,154.75,1515:354:4,0.02,0.49844236760125,0.16,0.83641692617695,1,0.28571428571429,1
Bathyraja,trachura,56.25,151.75,1515:361:2,0.07,0.68224299065421,0.76,1,1,0.14285714285714,1
Bathyraja,trachura,56.25,152.25,1515:362:1,0.14,0.8785046728972,0.56,1,1,0.28571428571429,1
Bathyraja,trachura,56.75,152.25,1515:362:3,0.07,1,0.5,1,1,0.14285714285714,1
Bathyraja,trachura,56.25,154.75,1515:364:2,0.02,0.46417445482866,0.12,0.85253709470599,1,0.42857142857143,1
Bathyraja,trachura,56.75,154.75,1515:364:4,0.12,0.75389408099688,0.54,1,1,0.28571428571429,1
Bathyraja,trachura,57.25,152.75,1515:372:2,0.01,1,0.06,1,1,0.14285714285714,1
Bathyraja,trachura,57.25,153.25,1515:373:1,0.03,1,0.12,1,1,0.28571428571429,1
Bathyraja,trachura,57.25,153.75,1515:373:2,0.09,1,0.32,1,1,0.28571428571429,1
Bathyraja,trachura,57.75,153.75,1515:373:4,0.03,0.83800623052959,0.24,0.98644440373694,1,0.14285714285714,1
Bathyraja,trachura,57.75,154.25,1515:374:3,0.03,0.7601246105919,0.32,0.95383769921231,1,0.14285714285714,1
Bathyraja,trachura,57.75,154.75,1515:374:4,0.02,1,0.16,1,1,0.14285714285714,1
Bathyraja,trachura,57.25,155.25,1515:475:1,0.13,0.82866043613707,0.56,0.96318006960982,1,0.28571428571429,1
Bathyraja,trachura,57.75,155.25,1515:475:3,0.02,1,0.16,1,1,0.14285714285714,1
Bathyraja,trachura,52.25,160.75,1516:120:2,0.03,0.064868804664723,0.44,0.96701451361401,1,1,1
Bathyraja,trachura,52.75,161.25,1516:121:3,0.03,0.07798833819242,0.44,0.96701451361401,1,1,1
Bathyraja,trachura,53.25,161.25,1516:131:1,0.09,0.2069970845481,0.44,0.98272759985606,1,1,1
Bathyraja,trachura,53.75,162.25,1516:132:3,0.19,0.43367346938776,0.44,0.97924913038263,1,1,1
Bathyraja,trachura,53.75,162.75,1516:132:4,0.09,0.1530612244898,0.64,0.94470433009476,1,1,1
Bathyraja,trachura,54.25,161.25,1516:141:1,0.14,1,1,1,1,0.14285714285714,1
Bathyraja,trachura,54.25,162.75,1516:142:2,0.11,0.23396501457726,0.46,0.97709008036464,1,1,1
