Mapping parameters for Taeniurops meyeni (Round ribbontail ray)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  57 |  61 |  71 |  77 |  81 |  87 ,
Bounding Box (NSWE): ,41,-36,25,-77

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,20,60,500
Temperature (°C),1,20.6,21.35,29.07,33.27
Salinity (psu),1,30.21,32.11,39,40.1
Primary Production,1,250,350,800,1150
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,0,10,216,318
 

Map data (HSPEC) for predicted occurrences (n = 4930): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Taeniurops,meyeni,1.25,43.75,1004:113:2,0.05,0.052631578947368,1,1,0.93142857142857,1,1
Taeniurops,meyeni,2.75,46.25,1004:226:3,0.11,1,1,1,0.11428571428571,1,1
Taeniurops,meyeni,3.25,47.25,1004:237:1,0.17,1,1,1,0.16571428571429,1,1
Taeniurops,meyeni,6.25,48.75,1004:468:2,0.08,1,1,1,0.077142857142857,1,1
Taeniurops,meyeni,6.25,49.75,1004:469:2,0.03,0.054545454545455,1,1,0.54571428571429,1,1
Taeniurops,meyeni,6.75,49.75,1004:469:4,0.13,0.95227272727273,1,1,0.13714285714286,1,1
Taeniurops,meyeni,7.25,50.25,1005:370:1,0.01,0.056818181818182,1,1,0.24857142857143,1,1
Taeniurops,meyeni,0.25,72.75,1007:102:2,0.11,0.12272727272727,1,1,0.93,1,1
Taeniurops,meyeni,7.25,76.75,1007:476:2,0.07,0.85909090909091,1,1,0.077142857142857,1,1
Taeniurops,meyeni,0.25,98.75,1009:208:2,0.18,1,0.94047619047619,1,0.19142857142857,1,1
Taeniurops,meyeni,0.75,98.75,1009:208:4,0.05,1,0.94047619047619,1,0.054285714285714,1,1
Taeniurops,meyeni,3.25,96.25,1009:236:1,0.10,0.10681818181818,0.94047619047619,1,1,1,1
Taeniurops,meyeni,5.25,94.25,1009:354:1,0.12,0.11590909090909,1,1,1,1,1
Taeniurops,meyeni,6.25,99.25,1009:469:1,0.03,1,0.95238095238095,0.9421052631579,0.034285714285714,1,1
Taeniurops,meyeni,7.75,97.25,1009:477:3,0.07,0.065909090909091,1,1,1,1,1
Taeniurops,meyeni,8.25,96.25,1009:486:1,0.11,0.11363636363636,1,1,1,1,1
Taeniurops,meyeni,8.25,96.75,1009:486:2,0.07,0.070454545454545,1,1,1,1,1
Taeniurops,meyeni,0.25,103.25,1010:103:1,0.02,0.47368421052632,1,0.18421052631579,0.27714285714286,1,1
Taeniurops,meyeni,1.25,102.25,1010:112:1,0.13,1,0.99761904761905,0.18421052631579,0.70285714285714,1,1
Taeniurops,meyeni,1.75,104.75,1010:114:4,0.12,1,1,1,0.12285714285714,1,1
Taeniurops,meyeni,2.25,104.25,1010:124:1,0.15,1,1,1,0.15428571428571,1,1
Taeniurops,meyeni,3.75,103.25,1010:133:3,0.16,1,1,1,0.16285714285714,1,1
Taeniurops,meyeni,2.25,109.75,1010:229:2,0.19,1,1,1,0.18571428571429,1,1
Taeniurops,meyeni,6.25,100.25,1010:360:1,0.04,1,0.94761904761905,0.82631578947369,0.048571428571429,1,1
Taeniurops,meyeni,8.25,104.75,1010:384:2,0.06,1,1,1,0.06,1,1
Taeniurops,meyeni,8.75,104.25,1010:384:3,0.01,1,1,1,0.0085714285714286,1,1
Taeniurops,meyeni,9.25,104.25,1010:394:1,0.14,1,1,0.86842105263158,0.16285714285714,1,1
Taeniurops,meyeni,5.75,109.75,1010:459:4,0.03,1,1,1,0.03,1,1
Taeniurops,meyeni,6.75,109.75,1010:469:4,0.09,0.25909090909091,1,1,0.36,1,1
Taeniurops,meyeni,8.75,105.25,1010:485:3,0.04,0.78947368421053,1,1,0.054285714285714,1,1
Taeniurops,meyeni,8.25,109.75,1010:489:2,0.07,0.18863636363636,1,1,0.36,1,1
Taeniurops,meyeni,0.25,117.25,1011:207:1,0.04,0.052631578947368,1,1,0.69428571428571,1,1
Taeniurops,meyeni,1.25,118.25,1011:218:1,0.03,0.052631578947368,1,1,0.62285714285714,1,1
Taeniurops,meyeni,5.25,114.75,1011:354:2,0.15,1,1,1,0.14857142857143,1,1
Taeniurops,meyeni,6.25,113.25,1011:363:1,0.18,0.17727272727273,1,1,1,1,1
Taeniurops,meyeni,9.25,111.75,1011:391:2,0.04,0.25227272727273,1,1,0.15,1,1
Taeniurops,meyeni,9.75,113.25,1011:393:3,0.19,1,1,1,0.19,1,1
Taeniurops,meyeni,9.25,114.25,1011:394:1,0.04,0.093181818181818,1,1,0.39,1,1
Taeniurops,meyeni,5.25,118.25,1011:458:1,0.03,0.052631578947368,1,1,0.56285714285714,1,1
Taeniurops,meyeni,9.75,116.75,1011:496:4,0.08,0.075,1,1,1,1,1
Taeniurops,meyeni,0.75,121.75,1012:101:4,0.05,0.052631578947368,0.9547619047619,1,1,1,1
Taeniurops,meyeni,0.75,122.25,1012:102:3,0.05,0.052631578947368,0.96428571428571,1,1,1,1
Taeniurops,meyeni,0.75,122.75,1012:102:4,0.15,0.15789473684211,0.96428571428571,1,1,1,1
Taeniurops,meyeni,1.25,123.75,1012:113:2,0.14,0.14318181818182,0.98571428571429,1,1,1,1
Taeniurops,meyeni,0.75,129.75,1012:209:4,0.05,0.052272727272727,1,1,1,1,1
Taeniurops,meyeni,3.75,128.25,1012:238:3,0.01,0.013636363636364,1,1,1,1,1
Taeniurops,meyeni,4.25,127.75,1012:247:2,0.16,0.15909090909091,1,1,1,1,1
Taeniurops,meyeni,8.75,125.25,1012:485:3,0.01,1,1,1,0.01,1,1
Taeniurops,meyeni,8.75,126.25,1012:486:3,0.13,1,1,1,0.13,1,1
Taeniurops,meyeni,0.25,134.75,1013:104:2,0.14,0.14318181818182,0.95238095238095,1,1,1,1
Taeniurops,meyeni,4.75,131.75,1013:141:4,0.04,0.39545454545455,1,1,0.11,1,1
Taeniurops,meyeni,4.25,132.25,1013:142:1,0.03,0.11136363636364,1,1,0.31,1,1
Taeniurops,meyeni,4.75,132.25,1013:142:3,0.13,1,1,1,0.13,1,1
