Mapping parameters for Nemipterus celebicus (Celebes threadfin bream)

"Cite AquaMaps itself as: Kaschner, K., J. Rius-Barile, K. Kesner-Reyes, C. Garilao, S.O. Kullander, T. Rees and R. Froese. 2013. AquaMaps: Predicted range maps for aquatic species World Wide Web electronic publication, www.aquamaps.org, Version 08/2013. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 57 |  71,
Bounding Box (NSWE): ,-2,-21,114,144

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,30,37,65,100
Temperature (°C),1,25.04,26.66,28.75,32.95
Salinity (psu),1,33.65,34.15,35.15,35.73
Primary Production,1,192.5,523,995,1332.5
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,18,79,230,344.5
 

Map data (HSPEC) for predicted occurrences (n = 742): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,SST,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Nemipterus,celebicus,-8.25,124.75,3012:384:2,0.56,,,,,,
Nemipterus,celebicus,-9.25,120.75,3012:390:2,0.49,,,,,,
Nemipterus,celebicus,-5.25,127.75,3012:457:2,0.46,,,,,,
Nemipterus,celebicus,-5.75,127.75,3012:457:4,0.40,,,,,,
Nemipterus,celebicus,-2.75,132.25,3013:122:3,0.45,,,,,,
Nemipterus,celebicus,-2.25,134.25,3013:124:1,0.41,,,,,,
Nemipterus,celebicus,-2.25,134.75,3013:124:2,0.41,,,,,,
Nemipterus,celebicus,-2.75,134.25,3013:124:3,0.41,,,,,,
Nemipterus,celebicus,-2.75,134.75,3013:124:4,0.41,,,,,,
Nemipterus,celebicus,-4.75,130.25,3013:140:3,0.50,,,,,,
Nemipterus,celebicus,-4.25,133.75,3013:143:2,0.51,,,,,,
Nemipterus,celebicus,-4.25,134.25,3013:144:1,0.50,,,,,,
Nemipterus,celebicus,-2.25,135.25,3013:225:1,0.40,,,,,,
Nemipterus,celebicus,-2.25,135.75,3013:225:2,0.40,,,,,,
Nemipterus,celebicus,-2.75,135.25,3013:225:3,0.40,,,,,,
Nemipterus,celebicus,-4.75,135.25,3013:245:3,0.57,,,,,,
Nemipterus,celebicus,-5.25,134.75,3013:354:2,0.53,,,,,,
Nemipterus,celebicus,-6.75,134.25,3013:364:3,0.41,,,,,,
Nemipterus,celebicus,-8.25,134.25,3013:384:1,0.47,,,,,,
Nemipterus,celebicus,-8.75,134.25,3013:384:3,0.44,,,,,,
Nemipterus,celebicus,-9.25,138.25,3013:498:1,0.56,,,,,,
Nemipterus,celebicus,-8.75,143.25,3014:383:3,0.43,,,,,,
Nemipterus,celebicus,-9.25,140.25,3014:390:1,0.40,,,,,,
Nemipterus,celebicus,-9.25,142.75,3014:392:2,0.51,,,,,,
Nemipterus,celebicus,-9.75,142.75,3014:392:4,0.50,,,,,,
Nemipterus,celebicus,-9.25,143.75,3014:393:2,0.56,,,,,,
Nemipterus,celebicus,-9.75,143.75,3014:393:4,0.51,,,,,,
Nemipterus,celebicus,-16.75,118.75,3111:468:4,0.54,,,,,,
Nemipterus,celebicus,-16.75,119.25,3111:469:3,0.56,,,,,,
Nemipterus,celebicus,-18.25,119.75,3111:489:2,0.43,,,,,,
Nemipterus,celebicus,-19.25,117.25,3111:497:1,0.40,,,,,,
Nemipterus,celebicus,-13.75,121.75,3112:131:4,0.56,,,,,,
Nemipterus,celebicus,-13.75,122.25,3112:132:3,0.53,,,,,,
Nemipterus,celebicus,-10.25,127.75,3112:207:2,0.42,,,,,,
Nemipterus,celebicus,-10.25,128.25,3112:208:1,0.50,,,,,,
Nemipterus,celebicus,-11.25,128.75,3112:218:2,0.50,,,,,,
Nemipterus,celebicus,-11.25,129.75,3112:219:2,0.49,,,,,,
Nemipterus,celebicus,-11.75,129.25,3112:219:3,0.50,,,,,,
Nemipterus,celebicus,-12.75,128.25,3112:228:3,0.48,,,,,,
Nemipterus,celebicus,-13.25,125.75,3112:235:2,0.57,,,,,,
Nemipterus,celebicus,-13.75,127.75,3112:237:4,0.41,,,,,,
Nemipterus,celebicus,-13.75,128.75,3112:238:4,0.45,,,,,,
Nemipterus,celebicus,-14.75,125.25,3112:245:3,0.57,,,,,,
Nemipterus,celebicus,-15.25,124.75,3112:354:2,0.57,,,,,,
Nemipterus,celebicus,-17.75,121.25,3112:371:3,0.49,,,,,,
Nemipterus,celebicus,-11.25,131.25,3113:111:1,0.54,,,,,,
Nemipterus,celebicus,-11.25,131.75,3113:111:2,0.45,,,,,,
Nemipterus,celebicus,-11.75,132.75,3113:112:4,0.57,,,,,,
Nemipterus,celebicus,-11.25,136.75,3113:216:2,0.43,,,,,,
Nemipterus,celebicus,-14.25,137.25,3113:247:1,0.55,,,,,,
Nemipterus,celebicus,-15.75,136.25,3113:456:3,0.57,,,,,,
Nemipterus,celebicus,-15.25,139.25,3113:459:1,0.54,,,,,,
Nemipterus,celebicus,-16.25,138.25,3113:468:1,0.48,,,,,,
Nemipterus,celebicus,-10.25,142.25,3114:102:1,0.56,,,,,,
Nemipterus,celebicus,-11.25,141.75,3114:111:2,0.42,,,,,,
Nemipterus,celebicus,-11.75,141.75,3114:111:4,0.49,,,,,,
Nemipterus,celebicus,-14.75,141.25,3114:141:3,0.56,,,,,,
Nemipterus,celebicus,-16.25,141.25,3114:361:1,0.53,,,,,,
Nemipterus,celebicus,-20.75,115.75,3211:205:4,0.56,,,,,,
Nemipterus,celebicus,-3.75,126.75,3012:236:4,0.64,,,,,,
Nemipterus,celebicus,-3.75,127.25,3012:237:3,0.70,,,,,,
Nemipterus,celebicus,-3.75,127.75,3012:237:4,0.70,,,,,,
Nemipterus,celebicus,-4.25,129.75,3012:249:2,0.60,,,,,,
Nemipterus,celebicus,-8.75,124.25,3012:384:3,0.78,,,,,,
Nemipterus,celebicus,-8.75,124.75,3012:384:4,0.78,,,,,,
Nemipterus,celebicus,-9.25,124.25,3012:394:1,0.78,,,,,,
Nemipterus,celebicus,-9.25,124.75,3012:394:2,0.78,,,,,,
Nemipterus,celebicus,-9.75,124.75,3012:394:4,0.78,,,,,,
Nemipterus,celebicus,-6.75,129.25,3012:469:3,0.61,,,,,,
Nemipterus,celebicus,-6.75,129.75,3012:469:4,0.68,,,,,,
Nemipterus,celebicus,-7.75,125.75,3012:475:4,0.68,,,,,,
Nemipterus,celebicus,-7.75,126.25,3012:476:3,0.72,,,,,,
Nemipterus,celebicus,-7.75,126.75,3012:476:4,0.78,,,,,,
Nemipterus,celebicus,-7.25,127.25,3012:477:1,0.68,,,,,,
Nemipterus,celebicus,-7.75,127.25,3012:477:3,0.78,,,,,,
Nemipterus,celebicus,-7.75,127.75,3012:477:4,0.78,,,,,,
Nemipterus,celebicus,-8.25,125.25,3012:485:1,0.74,,,,,,
Nemipterus,celebicus,-8.25,125.75,3012:485:2,0.74,,,,,,
Nemipterus,celebicus,-8.75,125.25,3012:485:3,0.78,,,,,,
Nemipterus,celebicus,-8.25,126.25,3012:486:1,0.74,,,,,,
Nemipterus,celebicus,-8.25,126.75,3012:486:2,0.78,,,,,,
Nemipterus,celebicus,-8.25,127.25,3012:487:1,0.78,,,,,,
Nemipterus,celebicus,-8.25,127.75,3012:487:2,0.78,,,,,,
Nemipterus,celebicus,-9.25,125.25,3012:495:1,0.78,,,,,,
Nemipterus,celebicus,-9.75,125.25,3012:495:3,0.78,,,,,,
Nemipterus,celebicus,-9.75,127.75,3012:497:4,0.66,,,,,,
Nemipterus,celebicus,-9.75,128.25,3012:498:3,0.72,,,,,,
Nemipterus,celebicus,-3.25,133.75,3013:133:2,0.71,,,,,,
Nemipterus,celebicus,-3.75,133.75,3013:133:4,0.60,,,,,,
Nemipterus,celebicus,-3.75,134.25,3013:134:3,0.78,,,,,,
Nemipterus,celebicus,-4.75,131.75,3013:141:4,0.76,,,,,,
Nemipterus,celebicus,-4.75,134.75,3013:144:4,0.78,,,,,,
Nemipterus,celebicus,-5.75,131.75,3013:351:4,0.68,,,,,,
Nemipterus,celebicus,-5.25,134.25,3013:354:1,0.78,,,,,,
Nemipterus,celebicus,-6.75,133.75,3013:363:4,0.66,,,,,,
Nemipterus,celebicus,-7.75,133.75,3013:373:4,0.65,,,,,,
Nemipterus,celebicus,-9.25,135.75,3013:495:2,0.69,,,,,,
Nemipterus,celebicus,-9.75,136.75,3013:496:4,0.77,,,,,,
Nemipterus,celebicus,-9.75,137.25,3013:497:3,0.71,,,,,,
Nemipterus,celebicus,-9.25,138.75,3013:498:2,0.77,,,,,,
Nemipterus,celebicus,-9.25,139.25,3013:499:1,0.74,,,,,,
Nemipterus,celebicus,-9.25,139.75,3013:499:2,0.75,,,,,,
Nemipterus,celebicus,-8.25,143.75,3014:383:2,0.71,,,,,,
Nemipterus,celebicus,-9.25,140.75,3014:390:2,0.79,,,,,,
Nemipterus,celebicus,-16.75,119.75,3111:469:4,0.64,,,,,,
Nemipterus,celebicus,-17.25,118.75,3111:478:2,0.64,,,,,,
Nemipterus,celebicus,-17.75,118.75,3111:478:4,0.75,,,,,,
Nemipterus,celebicus,-17.25,119.25,3111:479:1,0.78,,,,,,
Nemipterus,celebicus,-17.25,119.75,3111:479:2,0.73,,,,,,
Nemipterus,celebicus,-18.75,117.75,3111:487:4,0.77,,,,,,
Nemipterus,celebicus,-19.75,115.75,3111:495:4,0.73,,,,,,
Nemipterus,celebicus,-19.25,119.25,3111:499:1,0.62,,,,,,
Nemipterus,celebicus,-12.25,122.75,3112:122:2,0.67,,,,,,
Nemipterus,celebicus,-12.25,124.75,3112:124:2,0.69,,,,,,
Nemipterus,celebicus,-14.25,122.25,3112:142:1,0.70,,,,,,
Nemipterus,celebicus,-14.25,123.25,3112:143:1,0.69,,,,,,
Nemipterus,celebicus,-10.75,129.25,3112:209:3,0.66,,,,,,
Nemipterus,celebicus,-10.75,129.75,3112:209:4,0.60,,,,,,
Nemipterus,celebicus,-11.75,128.75,3112:218:4,0.72,,,,,,
Nemipterus,celebicus,-12.25,127.75,3112:227:2,0.73,,,,,,
Nemipterus,celebicus,-12.25,128.75,3112:228:2,0.76,,,,,,
Nemipterus,celebicus,-13.25,127.75,3112:237:2,0.60,,,,,,
Nemipterus,celebicus,-13.25,128.25,3112:238:1,0.70,,,,,,
Nemipterus,celebicus,-15.75,122.25,3112:352:3,0.72,,,,,,
Nemipterus,celebicus,-15.75,122.75,3112:352:4,0.63,,,,,,
Nemipterus,celebicus,-18.75,120.75,3112:380:4,0.74,,,,,,
Nemipterus,celebicus,-18.75,121.75,3112:381:4,0.64,,,,,,
Nemipterus,celebicus,-18.25,122.25,3112:382:1,0.78,,,,,,
Nemipterus,celebicus,-19.75,120.75,3112:390:4,0.79,,,,,,
Nemipterus,celebicus,-10.25,130.75,3113:100:2,0.71,,,,,,
Nemipterus,celebicus,-10.75,130.25,3113:100:3,0.74,,,,,,
Nemipterus,celebicus,-11.75,130.75,3113:110:4,0.79,,,,,,
Nemipterus,celebicus,-11.75,131.25,3113:111:3,0.65,,,,,,
Nemipterus,celebicus,-11.25,133.75,3113:113:2,0.69,,,,,,
Nemipterus,celebicus,-11.25,134.25,3113:114:1,0.74,,,,,,
Nemipterus,celebicus,-11.25,134.75,3113:114:2,0.77,,,,,,
Nemipterus,celebicus,-12.25,130.25,3113:120:1,0.73,,,,,,
Nemipterus,celebicus,-11.25,135.75,3113:215:2,0.72,,,,,,
Nemipterus,celebicus,-12.75,136.75,3113:226:4,0.61,,,,,,
Nemipterus,celebicus,-13.25,136.25,3113:236:1,0.70,,,,,,
Nemipterus,celebicus,-13.25,139.25,3113:239:1,0.69,,,,,,
Nemipterus,celebicus,-14.75,139.25,3113:249:3,0.63,,,,,,
Nemipterus,celebicus,-15.75,136.75,3113:456:4,0.67,,,,,,
Nemipterus,celebicus,-16.25,139.75,3113:469:2,0.60,,,,,,
Nemipterus,celebicus,-10.75,142.25,3114:102:3,0.60,,,,,,
Nemipterus,celebicus,-10.25,143.75,3114:103:2,0.77,,,,,,
Nemipterus,celebicus,-11.25,142.75,3114:112:2,0.78,,,,,,
Nemipterus,celebicus,-12.25,143.75,3114:123:2,0.77,,,,,,
Nemipterus,celebicus,-20.75,114.75,3211:104:4,0.76,,,,,,
Nemipterus,celebicus,-8.25,114.25,3011:384:1,0.92,,,,,,
Nemipterus,celebicus,-8.75,114.25,3011:384:3,0.92,,,,,,
Nemipterus,celebicus,-8.75,114.75,3011:384:4,0.92,,,,,,
Nemipterus,celebicus,-8.75,115.25,3011:485:3,0.92,,,,,,
Nemipterus,celebicus,-8.75,115.75,3011:485:4,0.92,,,,,,
Nemipterus,celebicus,-8.75,116.25,3011:486:3,0.86,,,,,,
Nemipterus,celebicus,-8.75,116.75,3011:486:4,0.86,,,,,,
Nemipterus,celebicus,-8.75,117.75,3011:487:4,0.88,,,,,,
Nemipterus,celebicus,-8.75,118.25,3011:488:3,0.96,,,,,,
Nemipterus,celebicus,-9.25,116.75,3011:496:2,0.86,,,,,,
Nemipterus,celebicus,-9.25,117.25,3011:497:1,0.88,,,,,,
Nemipterus,celebicus,-9.25,118.75,3011:498:2,0.96,,,,,,
Nemipterus,celebicus,-9.75,118.75,3011:498:4,0.96,,,,,,
Nemipterus,celebicus,-9.25,119.25,3011:499:1,0.88,,,,,,
Nemipterus,celebicus,-9.25,119.75,3011:499:2,0.88,,,,,,
Nemipterus,celebicus,-9.75,119.25,3011:499:3,0.88,,,,,,
Nemipterus,celebicus,-9.75,119.75,3011:499:4,0.88,,,,,,
Nemipterus,celebicus,-2.75,120.75,3012:120:4,0.86,,,,,,
Nemipterus,celebicus,-2.25,121.75,3012:121:2,0.87,,,,,,
Nemipterus,celebicus,-2.75,121.25,3012:121:3,0.82,,,,,,
Nemipterus,celebicus,-2.25,122.25,3012:122:1,0.82,,,,,,
Nemipterus,celebicus,-2.25,122.75,3012:122:2,0.87,,,,,,
Nemipterus,celebicus,-2.75,122.25,3012:122:3,0.90,,,,,,
Nemipterus,celebicus,-2.75,122.75,3012:122:4,0.90,,,,,,
Nemipterus,celebicus,-2.25,123.25,3012:123:1,0.96,,,,,,
Nemipterus,celebicus,-2.25,123.75,3012:123:2,0.96,,,,,,
Nemipterus,celebicus,-2.25,124.25,3012:124:1,1.00,,,,,,
Nemipterus,celebicus,-2.25,124.75,3012:124:2,1.00,,,,,,
Nemipterus,celebicus,-3.25,120.75,3012:130:2,0.88,,,,,,
Nemipterus,celebicus,-3.25,121.25,3012:131:1,0.90,,,,,,
Nemipterus,celebicus,-3.75,121.25,3012:131:3,0.90,,,,,,
Nemipterus,celebicus,-3.25,122.25,3012:132:1,0.92,,,,,,
Nemipterus,celebicus,-3.25,122.75,3012:132:2,0.92,,,,,,
Nemipterus,celebicus,-3.75,122.25,3012:132:3,0.92,,,,,,
Nemipterus,celebicus,-3.75,122.75,3012:132:4,0.96,,,,,,
Nemipterus,celebicus,-3.25,123.25,3012:133:1,0.87,,,,,,
Nemipterus,celebicus,-3.75,123.25,3012:133:3,0.95,,,,,,
Nemipterus,celebicus,-4.25,122.25,3012:142:1,0.98,,,,,,
Nemipterus,celebicus,-4.25,122.75,3012:142:2,0.98,,,,,,
Nemipterus,celebicus,-4.25,123.25,3012:143:1,0.92,,,,,,
Nemipterus,celebicus,-2.25,125.25,3012:225:1,0.99,,,,,,
Nemipterus,celebicus,-2.25,125.75,3012:225:2,1.00,,,,,,
Nemipterus,celebicus,-2.25,126.25,3012:226:1,1.00,,,,,,
Nemipterus,celebicus,-2.75,127.75,3012:227:4,1.00,,,,,,
Nemipterus,celebicus,-2.75,128.25,3012:228:3,1.00,,,,,,
Nemipterus,celebicus,-2.75,128.75,3012:228:4,1.00,,,,,,
Nemipterus,celebicus,-2.25,129.75,3012:229:2,0.96,,,,,,
Nemipterus,celebicus,-2.75,129.25,3012:229:3,0.96,,,,,,
Nemipterus,celebicus,-2.75,129.75,3012:229:4,1.00,,,,,,
Nemipterus,celebicus,-3.25,126.25,3012:236:1,1.00,,,,,,
Nemipterus,celebicus,-3.25,126.75,3012:236:2,1.00,,,,,,
Nemipterus,celebicus,-3.75,126.25,3012:236:3,1.00,,,,,,
Nemipterus,celebicus,-3.25,127.25,3012:237:1,1.00,,,,,,
Nemipterus,celebicus,-3.25,127.75,3012:237:2,1.00,,,,,,
Nemipterus,celebicus,-3.25,128.25,3012:238:1,1.00,,,,,,
Nemipterus,celebicus,-3.25,128.75,3012:238:2,0.82,,,,,,
Nemipterus,celebicus,-3.75,128.25,3012:238:3,0.82,,,,,,
Nemipterus,celebicus,-3.75,128.75,3012:238:4,0.82,,,,,,
Nemipterus,celebicus,-3.25,129.25,3012:239:1,0.92,,,,,,
Nemipterus,celebicus,-3.25,129.75,3012:239:2,1.00,,,,,,
Nemipterus,celebicus,-8.75,120.75,3012:380:4,1.00,,,,,,
Nemipterus,celebicus,-8.75,121.25,3012:381:3,1.00,,,,,,
Nemipterus,celebicus,-8.75,121.75,3012:381:4,1.00,,,,,,
Nemipterus,celebicus,-8.75,122.25,3012:382:3,0.92,,,,,,
Nemipterus,celebicus,-8.75,122.75,3012:382:4,0.92,,,,,,
Nemipterus,celebicus,-8.75,123.25,3012:383:3,0.86,,,,,,
Nemipterus,celebicus,-8.75,123.75,3012:383:4,0.86,,,,,,
Nemipterus,celebicus,-9.25,120.25,3012:390:1,1.00,,,,,,
Nemipterus,celebicus,-9.75,120.25,3012:390:3,1.00,,,,,,
Nemipterus,celebicus,-9.75,120.75,3012:390:4,1.00,,,,,,
Nemipterus,celebicus,-9.25,123.75,3012:393:2,0.86,,,,,,
Nemipterus,celebicus,-9.75,123.75,3012:393:4,0.86,,,,,,
Nemipterus,celebicus,-7.25,128.75,3012:478:2,0.80,,,,,,
Nemipterus,celebicus,-7.75,129.75,3012:479:4,0.94,,,,,,
Nemipterus,celebicus,-8.75,125.75,3012:485:4,1.00,,,,,,
Nemipterus,celebicus,-8.75,126.25,3012:486:3,1.00,,,,,,
Nemipterus,celebicus,-8.75,126.75,3012:486:4,1.00,,,,,,
Nemipterus,celebicus,-8.75,127.25,3012:487:3,1.00,,,,,,
Nemipterus,celebicus,-8.25,128.25,3012:488:1,1.00,,,,,,
Nemipterus,celebicus,-8.25,128.75,3012:488:2,1.00,,,,,,
Nemipterus,celebicus,-8.25,129.25,3012:489:1,1.00,,,,,,
Nemipterus,celebicus,-8.25,129.75,3012:489:2,1.00,,,,,,
Nemipterus,celebicus,-9.25,125.75,3012:495:2,1.00,,,,,,
Nemipterus,celebicus,-9.25,126.25,3012:496:1,1.00,,,,,,
Nemipterus,celebicus,-9.75,127.25,3012:497:3,0.80,,,,,,
Nemipterus,celebicus,-9.75,128.75,3012:498:4,1.00,,,,,,
Nemipterus,celebicus,-9.75,129.25,3012:499:3,1.00,,,,,,
Nemipterus,celebicus,-9.75,129.75,3012:499:4,0.89,,,,,,
Nemipterus,celebicus,-2.25,130.25,3013:120:1,1.00,,,,,,
Nemipterus,celebicus,-2.25,130.75,3013:120:2,1.00,,,,,,
Nemipterus,celebicus,-2.75,130.25,3013:120:3,1.00,,,,,,
Nemipterus,celebicus,-2.25,131.25,3013:121:1,0.86,,,,,,
Nemipterus,celebicus,-2.75,131.25,3013:121:3,1.00,,,,,,
