Mapping parameters for Merluccius albidus (Offshore silver hake)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas: 21 |  31 |  41,
Bounding Box (NSWE): ,42,4,-98,-50

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,80,160,640,1170
Temperature (°C),1,6.01,7.47,27.07,31.27
Salinity (psu),1,28.44,31.3,36.06,37.72
Primary Production,1,258,427,1440,2273
Sea Ice Concentration,1,-1,0,0.01,0.16
Distance to Land (km),0,0,48,265,483
 

Map data (HSPEC) for predicted occurrences (n = 1182): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Merluccius,albidus,4.75,-52.25,7005:142:3,0.10,1,1,1,0,1,1
Merluccius,albidus,5.25,-51.25,7005:351:1,0.08,1,1,1,0,1,1
Merluccius,albidus,5.75,-53.25,7005:353:3,0.06,1,1,1,0,1,1
Merluccius,albidus,6.25,-51.25,7005:361:1,0.04,0,1,1,1,1,1
Merluccius,albidus,6.25,-54.25,7005:364:1,0.09,0,1,1,1,1,1
Merluccius,albidus,8.25,-54.75,7005:384:2,0.19,0,1,1,1,1,1
Merluccius,albidus,6.25,-55.25,7005:465:1,0.01,0,1,1,1,1,1
Merluccius,albidus,6.25,-55.75,7005:465:2,0.06,0,1,1,1,1,1
Merluccius,albidus,7.25,-56.75,7005:476:2,0.11,1,1,1,0,1,1
Merluccius,albidus,8.25,-58.75,7005:488:2,0.13,1,1,1,0,1,1
Merluccius,albidus,8.25,-59.25,7005:489:1,0.02,0,1,1,1,1,1
Merluccius,albidus,8.25,-76.75,7007:486:2,0.08,1,1,1,0,1,1
Merluccius,albidus,8.75,-76.75,7007:486:4,0.16,1,1,1,0,1,1
Merluccius,albidus,9.75,-76.75,7007:496:4,0.18,0,1,1,1,1,1
Merluccius,albidus,9.25,-79.75,7007:499:2,0.11,0,1,1,1,1,1
Merluccius,albidus,11.25,-59.75,7105:219:2,0.01,0,1,1,1,1,1
Merluccius,albidus,14.75,-62.75,7106:142:4,0.09,0,1,1,1,1,1
Merluccius,albidus,14.25,-63.25,7106:143:1,0.11,0,1,1,1,1,1
Merluccius,albidus,14.75,-63.75,7106:143:4,0.12,0,1,1,1,1,1
Merluccius,albidus,11.75,-65.25,7106:215:3,0.01,0,1,1,1,1,1
Merluccius,albidus,12.75,-69.25,7106:229:3,0.11,0,1,1,1,1,1
Merluccius,albidus,15.75,-63.25,7106:353:3,0.10,0,1,1,1,1,1
Merluccius,albidus,16.25,-62.75,7106:362:2,0.15,0,1,1,1,1,1
Merluccius,albidus,16.25,-63.75,7106:363:2,0.05,0,1,1,1,1,1
Merluccius,albidus,18.25,-62.25,7106:382:1,0.10,1,1,1,0,1,1
Merluccius,albidus,18.75,-62.75,7106:382:4,0.01,1,1,1,0,1,1
Merluccius,albidus,18.75,-63.25,7106:383:3,0.07,1,1,1,0,1,1
Merluccius,albidus,18.75,-63.75,7106:383:4,0.01,1,1,1,0,1,1
