Mapping parameters for Hyporhamphus sajori (Japanese halfbeak)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  61 ,
Bounding Box (NSWE): ,55,22,120,149

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,30,32,41,50
Temperature (°C),1,1.495,9.15,24.17,26.88
Salinity (psu),1,32.13,32.63,34.43,35.18
Primary Production,1,240.5,651,1191,1628
Sea Ice Concentration,1,-0.96727272727273,0,0.03,0.33
Distance to Land (km),0,3,9,26,117
 

Map data (HSPEC) for predicted occurrences (n = 490): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Hyporhamphus,sajori,22.25,120.75,1212:120:2,0.15,1,0.20664206642066,1,0.71010962241169,1,1
Hyporhamphus,sajori,22.75,120.75,1212:120:4,0.16,1,0.20664206642066,1,0.79537149817296,1,1
Hyporhamphus,sajori,22.25,121.75,1212:121:2,0.01,1,0.07011070110701,1,0.18148599269184,1,1
Hyporhamphus,sajori,22.75,121.25,1212:121:3,0.04,1,0.07011070110701,1,0.53714981729598,1,1
Hyporhamphus,sajori,22.75,121.75,1212:121:4,0.02,1,0.07011070110701,1,0.23995127892814,1,1
Hyporhamphus,sajori,23.75,121.75,1212:131:4,0.19,1,0.30627306273063,0.88,0.69549330085262,1,1
Hyporhamphus,sajori,24.25,122.75,1212:142:2,0.08,1,0.46125461254613,0.90666666666667,0.18392204628502,1,1
Hyporhamphus,sajori,24.25,123.25,1212:143:1,0.02,1,0.33210332103321,0.90666666666667,0.079171741778319,1,1
Hyporhamphus,sajori,24.25,123.75,1212:143:2,0.04,1,0.33210332103321,0.90666666666667,0.12058465286236,1,1
Hyporhamphus,sajori,24.75,123.25,1212:143:3,0.04,1,0.33210332103321,0.90666666666667,0.11814859926918,1,1
Hyporhamphus,sajori,24.25,124.25,1212:144:1,0.02,1,0.25092250922509,0.85333333333333,0.081607795371498,1,1
Hyporhamphus,sajori,24.75,124.25,1212:144:3,0.02,1,0.25092250922509,0.85333333333333,0.096224116930572,1,1
Hyporhamphus,sajori,24.75,124.75,1212:144:4,0.03,1,0.25092250922509,0.85333333333333,0.13276492082826,1,1
Hyporhamphus,sajori,24.75,125.25,1212:245:3,0.05,1,0.26568265682657,0.78666666666666,0.24482338611449,1,1
Hyporhamphus,sajori,24.75,125.75,1212:245:4,0.02,1,0.26568265682657,0.78666666666666,0.11084043848965,1,1
Hyporhamphus,sajori,25.75,120.25,1212:350:3,0.04,1,1,1,0.038901601830664,1,1
Hyporhamphus,sajori,25.75,124.75,1212:354:4,0.09,1,0.42066420664207,0.97333333333333,0.21071863580999,1,1
Hyporhamphus,sajori,25.25,125.25,1212:455:1,0.04,1,0.37269372693727,0.88,0.10840438489647,1,1
Hyporhamphus,sajori,25.25,125.75,1212:455:2,0.04,1,0.37269372693727,0.88,0.10840438489647,1,1
Hyporhamphus,sajori,25.75,127.25,1212:457:3,0.01,0.11111111111111,0.45387453874539,0.69333333333334,0.14981729598051,1,1
Hyporhamphus,sajori,26.25,126.75,1212:466:2,0.09,1,0.53136531365314,0.88,0.19366626065773,1,1
Hyporhamphus,sajori,26.75,126.75,1212:466:4,0.08,1,0.53136531365314,0.88,0.17904993909866,1,1
Hyporhamphus,sajori,26.25,127.25,1212:467:1,0.10,1,0.54243542435424,0.76,0.24725943970767,1,1
Hyporhamphus,sajori,26.25,127.75,1212:467:2,0.12,1,0.54243542435424,0.76,0.29354445797808,1,1
Hyporhamphus,sajori,26.75,127.25,1212:467:3,0.07,1,0.54243542435424,0.76,0.17904993909866,1,1
Hyporhamphus,sajori,26.75,127.75,1212:467:4,0.09,1,0.54243542435424,0.76,0.23020706455542,1,1
Hyporhamphus,sajori,26.25,128.25,1212:468:1,0.05,1,0.56457564575646,0.69333333333334,0.1278928136419,1,1
Hyporhamphus,sajori,26.75,128.25,1212:468:3,0.07,1,0.56457564575646,0.69333333333334,0.18148599269184,1,1
Hyporhamphus,sajori,27.25,127.75,1212:477:2,0.13,1,0.69741697416974,0.90666666666667,0.20341047503045,1,1
Hyporhamphus,sajori,27.25,128.25,1212:478:1,0.09,1,0.6309963099631,0.78666666666666,0.1741778319123,1,1
Hyporhamphus,sajori,27.25,128.75,1212:478:2,0.05,1,0.6309963099631,0.78666666666666,0.10353227771011,1,1
Hyporhamphus,sajori,27.75,128.25,1212:478:3,0.08,1,0.6309963099631,0.78666666666666,0.15225334957369,1,1
Hyporhamphus,sajori,27.75,128.75,1212:478:4,0.08,1,0.6309963099631,0.78666666666666,0.15956151035323,1,1
Hyporhamphus,sajori,27.75,129.25,1212:479:3,0.07,1,0.65313653136531,0.70666666666667,0.14738124238733,1,1
Hyporhamphus,sajori,28.25,129.25,1212:489:1,0.12,1,0.73062730627306,0.82666666666666,0.20097442143727,1,1
Hyporhamphus,sajori,28.25,129.75,1212:489:2,0.14,1,0.73062730627306,0.82666666666666,0.22777101096224,1,1
Hyporhamphus,sajori,28.75,129.25,1212:489:3,0.13,1,0.73062730627306,0.82666666666666,0.22289890377588,1,1
Hyporhamphus,sajori,28.75,129.75,1212:489:4,0.14,1,0.73062730627306,0.82666666666666,0.22777101096224,1,1
Hyporhamphus,sajori,29.75,127.25,1212:497:3,0.16,0.22222222222222,1,1,0.71254567600487,1,1
Hyporhamphus,sajori,25.75,131.25,1213:351:3,0.02,1,0.61623616236162,0.6,0.059683313032887,1,1
Hyporhamphus,sajori,28.25,130.25,1213:380:1,0.15,1,0.77490774907749,0.73333333333333,0.26674786845311,1,1
Hyporhamphus,sajori,26.75,142.25,1214:362:3,0.02,1,0.69741697416974,0.52,0.064555420219245,1,1
Hyporhamphus,sajori,27.25,140.75,1214:370:2,0.04,1,0.94464944649447,0.58666666666666,0.064555420219245,1,1
Hyporhamphus,sajori,27.25,142.25,1214:372:1,0.07,1,0.91143911439114,0.54666666666666,0.13520097442144,1,1
Hyporhamphus,sajori,27.75,142.25,1214:372:3,0.09,1,0.91143911439114,0.54666666666666,0.1863580998782,1,1
Hyporhamphus,sajori,30.25,123.75,1312:103:2,0.09,1,1,0.16,0.58810068649886,1,1
Hyporhamphus,sajori,30.75,123.75,1312:103:4,0.01,1,1,0.16,0.070938215102975,1,1
Hyporhamphus,sajori,31.25,124.25,1312:114:1,0.03,1,1,0.58,0.059496567505721,1,1
Hyporhamphus,sajori,32.75,124.25,1312:124:3,0.03,1,1,0.3,0.10526315789474,1,1
Hyporhamphus,sajori,32.75,124.75,1312:124:4,0.05,0.33333333333333,1,0.3,0.46224256292906,1,1
Hyporhamphus,sajori,33.25,124.25,1312:134:1,0.10,0.33333333333333,1,0.31999999999999,0.90846681922197,1,1
Hyporhamphus,sajori,32.25,125.25,1312:225:1,0.10,0.55555555555556,1,1,0.18077803203661,1,1
Hyporhamphus,sajori,34.75,125.75,1312:245:4,0.05,1,1,1,0.048054919908467,1,1
Hyporhamphus,sajori,35.25,125.75,1312:455:2,0.03,1,1,1,0.032036613272311,1,1
Hyporhamphus,sajori,36.25,125.75,1312:465:2,0.08,1,1,0.28,0.29519450800915,1,1
Hyporhamphus,sajori,36.75,125.25,1312:465:3,0.03,1,1,0.28,0.12356979405034,1,1
Hyporhamphus,sajori,36.75,126.25,1312:466:3,0.07,1,1,0.28,0.26315789473684,1,1
Hyporhamphus,sajori,31.25,130.75,1313:110:2,0.03,1,1,0.88,0.037758830694275,1,1
Hyporhamphus,sajori,33.75,132.25,1313:132:3,0.02,1,1,0.88,0.028014616321559,1,1
Hyporhamphus,sajori,30.75,140.25,1314:100:3,0.10,1,1,0.69333333333334,0.14981729598051,1,1
Hyporhamphus,sajori,44.75,142.75,1414:142:4,0.16,1,0.89157413455258,0.23999999999999,1,0.76666666666667,1
Hyporhamphus,sajori,44.25,143.25,1414:143:1,0.11,1,0.63422599608099,0.23999999999999,1,0.7,1
Hyporhamphus,sajori,44.75,143.25,1414:143:3,0.11,1,0.63422599608099,0.23999999999999,1,0.7,1
Hyporhamphus,sajori,45.25,142.25,1414:352:1,0.17,1,0.79751796211626,0.23999999999999,1,0.86666666666667,1
Hyporhamphus,sajori,45.25,142.75,1414:352:2,0.13,1,0.79751796211626,0.23999999999999,1,0.7,1
Hyporhamphus,sajori,45.75,142.25,1414:352:3,0.16,1,0.79751796211626,0.23999999999999,0.90255785627284,0.9,1
Hyporhamphus,sajori,45.75,142.75,1414:352:4,0.17,1,0.79751796211626,0.23999999999999,1,0.86666666666667,1
Hyporhamphus,sajori,45.75,143.25,1414:353:3,0.13,1,0.66688438928805,0.23999999999999,1,0.8,1
Hyporhamphus,sajori,45.75,143.75,1414:353:4,0.11,1,0.66688438928805,0.23999999999999,1,0.7,1
Hyporhamphus,sajori,46.25,142.75,1414:362:2,0.14,1,0.71521881123449,0.23999999999999,1,0.8,1
Hyporhamphus,sajori,46.75,142.75,1414:362:4,0.03,1,0.71521881123449,0.059999999999988,1,0.66666666666667,1
Hyporhamphus,sajori,46.25,143.25,1414:363:1,0.09,1,0.61463096015676,0.23999999999999,1,0.6,1
Hyporhamphus,sajori,46.25,143.75,1414:363:2,0.08,1,0.61463096015676,0.22,1,0.56666666666667,1
Hyporhamphus,sajori,46.75,143.25,1414:363:3,0.02,1,0.61463096015676,0.059999999999988,1,0.5,1
Hyporhamphus,sajori,46.75,143.75,1414:363:4,0.01,1,0.61463096015676,0.059999999999988,1,0.36666666666667,1
Hyporhamphus,sajori,47.25,142.75,1414:372:2,0.02,1,0.59503592423253,0.059999999999988,1,0.53333333333333,1
Hyporhamphus,sajori,47.75,142.75,1414:372:4,0.02,1,0.59503592423253,0.059999999999988,1,0.46666666666667,1
Hyporhamphus,sajori,47.25,143.25,1414:373:1,0.01,1,0.5166557805356,0.059999999999988,1,0.33333333333333,1
Hyporhamphus,sajori,48.75,144.25,1414:384:3,0.01,1,0.36773350751143,0.039999999999992,1,0.5,1
Hyporhamphus,sajori,48.75,144.75,1414:384:4,0.01,1,0.36773350751143,0.039999999999992,1,0.36666666666667,1
Hyporhamphus,sajori,49.75,142.25,1414:392:3,0.14,1,0.41868060091443,1,1,0.33333333333333,1
Hyporhamphus,sajori,49.25,144.75,1414:394:2,0.01,1,0.30111038536904,0.14,1,0.26666666666667,1
Hyporhamphus,sajori,49.75,145.25,1414:495:3,0.01,1,0.30241672109732,0.14,1,0.33333333333333,1
Hyporhamphus,sajori,50.25,140.75,1514:100:2,0.15,1,0.43696930111039,1,1,0.33333333333333,1
Hyporhamphus,sajori,50.75,140.25,1514:100:3,0.16,1,0.43696930111039,1,1,0.36666666666667,1
Hyporhamphus,sajori,50.75,140.75,1514:100:4,0.15,1,0.43696930111039,1,1,0.33333333333333,1
Hyporhamphus,sajori,50.75,141.25,1514:101:3,0.19,0.88888888888889,0.42913128674069,1,1,0.5,1
Hyporhamphus,sajori,50.25,142.25,1514:102:1,0.15,1,0.36512083605487,1,1,0.4,1
