Mapping parameters for Filimanus xanthonema (Yellowthread threadfin)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 57 |  71,
Bounding Box (NSWE): ,25,-9,79,117

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,4,16,30
Temperature (°C),1,27.17,27.91,29.42,33.62
Salinity (psu),1,25.92,28.81,33.88,38.28
Primary Production,1,613,726,2059,2705
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,2,11,97,98
 

Map data (HSPEC) for predicted occurrences (n = 785): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Filimanus,xanthonema,7.75,81.75,1008:371:4,0.15
Filimanus,xanthonema,9.25,81.25,1008:391:1,0.09
Filimanus,xanthonema,2.25,96.75,1009:226:2,0.03
Filimanus,xanthonema,4.25,99.25,1009:249:1,0.07
Filimanus,xanthonema,2.75,104.25,1010:124:3,0.14
Filimanus,xanthonema,4.75,103.75,1010:143:4,0.15
Filimanus,xanthonema,2.75,109.75,1010:229:4,0.19
Filimanus,xanthonema,5.25,103.75,1010:353:2,0.08
Filimanus,xanthonema,7.25,101.75,1010:371:2,0.08
Filimanus,xanthonema,8.25,100.75,1010:380:2,0.09
Filimanus,xanthonema,8.75,101.25,1010:381:3,0.02
Filimanus,xanthonema,9.25,100.75,1010:390:2,0.10
Filimanus,xanthonema,9.75,107.75,1010:497:4,0.14
Filimanus,xanthonema,3.75,111.75,1011:131:4,0.04
Filimanus,xanthonema,11.75,93.25,1109:113:3,0.06
Filimanus,xanthonema,13.25,97.25,1109:237:1,0.19
Filimanus,xanthonema,16.25,96.75,1109:466:2,0.01
Filimanus,xanthonema,11.75,100.75,1110:110:4,0.07
Filimanus,xanthonema,10.25,108.75,1110:208:2,0.13
Filimanus,xanthonema,12.75,109.75,1110:229:4,0.05
Filimanus,xanthonema,13.75,109.25,1110:239:3,0.15
Filimanus,xanthonema,14.75,108.75,1110:248:4,0.12
Filimanus,xanthonema,14.25,109.25,1110:249:1,0.14
Filimanus,xanthonema,21.25,87.75,1208:217:2,0.13
Filimanus,xanthonema,21.75,87.25,1208:217:3,0.13
Filimanus,xanthonema,21.75,87.75,1208:217:4,0.13
Filimanus,xanthonema,21.25,88.25,1208:218:1,0.12
Filimanus,xanthonema,21.25,88.75,1208:218:2,0.06
Filimanus,xanthonema,21.75,88.25,1208:218:3,0.12
Filimanus,xanthonema,21.75,88.75,1208:218:4,0.12
Filimanus,xanthonema,21.25,89.25,1208:219:1,0.05
Filimanus,xanthonema,22.25,89.75,1208:229:2,0.15
Filimanus,xanthonema,20.75,90.75,1209:100:4,0.03
Filimanus,xanthonema,20.75,91.25,1209:101:3,0.09
Filimanus,xanthonema,22.25,90.75,1209:120:2,0.15
Filimanus,xanthonema,-3.75,100.75,3010:130:4,0.07
Filimanus,xanthonema,-0.75,106.25,3010:206:3,0.14
Filimanus,xanthonema,-1.25,109.25,3010:219:1,0.01
Filimanus,xanthonema,-4.25,108.25,3010:248:1,0.14
Filimanus,xanthonema,-4.75,109.75,3010:249:4,0.14
Filimanus,xanthonema,-7.75,109.25,3010:479:3,0.03
Filimanus,xanthonema,-3.75,111.25,3011:131:3,0.07
Filimanus,xanthonema,-3.75,113.75,3011:133:4,0.19
Filimanus,xanthonema,-4.25,110.75,3011:140:2,0.07
