Mapping parameters for Hippocampus whitei (White's seahorse)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  71 |  81 ,
Bounding Box (NSWE): ,-9,-35,133,164

Pelagic: False,
Layer used to generate probabilities: Bottom,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,1,25,46
Temperature (°C),1,17.13,21.15,28.19,28.69
Salinity (psu),1,34.54,35.04,35.82500000000001,36.325
Primary Production,1,184,189,736,1030.5
Sea Ice Concentration,1,0,0,0,0
Distance to Land (km),0,0,1,20,50
 

Map data (HSPEC) for predicted occurrences (n = 229): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Hippocampus,whitei,-9.25,133.25,3013:393:1,0.13,0.85714285714286,1,0.2056,0.75212224108659,1,1
Hippocampus,whitei,-9.25,133.75,3013:393:2,0.14,0.95238095238095,1,0.2056,0.69779286926995,1,1
Hippocampus,whitei,-9.75,138.75,3013:498:4,0.10,0.57142857142857,1,0.628,0.26655348047538,1,1
Hippocampus,whitei,-9.75,139.25,3013:499:3,0.16,0.42857142857143,1,0.9114,0.40916808149406,1,1
Hippocampus,whitei,-9.75,139.75,3013:499:4,0.15,0.57142857142857,1,0.9114,0.29711375212224,1,1
Hippocampus,whitei,-9.25,140.75,3014:390:2,0.02,1,1,0.7286,0.025466893039049,1,1
Hippocampus,whitei,-9.75,140.25,3014:390:3,0.11,0.57142857142857,1,0.7286,0.26655348047538,1,1
Hippocampus,whitei,-9.75,140.75,3014:390:4,0.18,0.80952380952381,1,0.7286,0.30390492359932,1,1
Hippocampus,whitei,-9.25,141.25,3014:391:1,0.04,1,1,0.1056,0.3446519524618,1,1
Hippocampus,whitei,-9.25,141.75,3014:391:2,0.07,1,1,0.1056,0.68421052631579,1,1
Hippocampus,whitei,-9.75,141.75,3014:391:4,0.05,1,1,0.085000000000008,0.56536502546689,1,1
Hippocampus,whitei,-9.25,142.25,3014:392:1,0.04,1,1,0.2556,0.14091680814941,1,1
Hippocampus,whitei,-9.75,142.25,3014:392:3,0.09,1,1,0.085000000000008,1,1,1
Hippocampus,whitei,-9.25,150.75,3015:390:2,0.04,1,0.32,0.1332,1,1,1
Hippocampus,whitei,-10.25,137.25,3113:207:1,0.01,0.57142857142857,1,0.030799999999999,0.41595925297114,1,1
Hippocampus,whitei,-10.25,139.25,3113:209:1,0.03,0.14285714285714,1,0.3352,0.62648556876061,1,1
Hippocampus,whitei,-10.25,139.75,3113:209:2,0.05,0.23809523809524,1,0.3352,0.60950764006791,1,1
Hippocampus,whitei,-10.75,139.25,3113:209:3,0.03,0.19047619047619,1,0.3352,0.44312393887946,1,1
Hippocampus,whitei,-10.75,139.75,3113:209:4,0.02,0.095238095238095,1,0.3352,0.48726655348048,1,1
Hippocampus,whitei,-11.25,137.25,3113:217:1,0.01,1,1,0.069800000000001,0.16808149405772,1,1
Hippocampus,whitei,-11.75,137.75,3113:217:4,0.03,1,1,0.069800000000001,0.48387096774194,1,1
Hippocampus,whitei,-11.75,138.25,3113:218:3,0.02,0.85714285714286,1,0.098399999999998,0.28353140916808,1,1
Hippocampus,whitei,-12.25,137.75,3113:227:2,0.07,1,1,0.1794,0.3955857385399,1,1
Hippocampus,whitei,-12.75,137.75,3113:227:4,0.09,1,1,0.1794,0.49066213921902,1,1
Hippocampus,whitei,-12.75,138.75,3113:228:4,0.10,0.38095238095238,1,0.8462,0.3106960950764,1,1
Hippocampus,whitei,-12.75,139.25,3113:229:3,0.01,0.047619047619048,1,1,0.30390492359932,1,1
Hippocampus,whitei,-13.25,137.25,3113:237:1,0.06,1,1,0.062600000000003,1,1,1
Hippocampus,whitei,-13.25,137.75,3113:237:2,0.16,1,1,0.25020000000001,0.64685908319185,1,1
Hippocampus,whitei,-13.75,137.25,3113:237:3,0.06,1,1,0.062600000000003,1,1,1
Hippocampus,whitei,-13.75,137.75,3113:237:4,0.16,1,1,0.25020000000001,0.62988115449915,1,1
Hippocampus,whitei,-13.75,139.75,3113:239:4,0.05,0.095238095238095,1,1,0.57215619694397,1,1
