Mapping parameters for Decapterus punctatus (Round scad)

"Cite AquaMaps itself as: Kaschner, K., J. Rius-Barile, K. Kesner-Reyes, C. Garilao, S.O. Kullander, T. Rees and R. Froese. 2013. AquaMaps: Predicted range maps for aquatic species World Wide Web electronic publication, www.aquamaps.org, Version 08/2013. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 21 |  31 |  34 |  37 |  41 |  47,
Bounding Box (NSWE): ,46,-23,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,10,50,100
Temperature (°C),1,8.11,12.66,27.65,31.85
Salinity (psu),1,29.54,32.47,36.2,39.24
Primary Production,1,192,386,1746,3894
Sea Ice Concentration,1,-1,0,0,0.08
Distance to Land (km),0,1,14,197,906
 

Map data (HSPEC) for predicted occurrences (n = 2609): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,SST,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Decapterus,punctatus,32.75,22.25,1302:122:3,0.13,,,,,,
Decapterus,punctatus,32.75,22.75,1302:122:4,0.10,,,,,,
Decapterus,punctatus,32.25,23.25,1302:123:1,0.09,,,,,,
Decapterus,punctatus,32.25,23.75,1302:123:2,0.09,,,,,,
Decapterus,punctatus,32.75,23.25,1302:123:3,0.11,,,,,,
Decapterus,punctatus,32.25,24.25,1302:124:1,0.10,,,,,,
Decapterus,punctatus,32.25,24.75,1302:124:2,0.10,,,,,,
Decapterus,punctatus,34.75,24.25,1302:144:3,0.06,,,,,,
Decapterus,punctatus,34.75,24.75,1302:144:4,0.06,,,,,,
Decapterus,punctatus,30.75,28.75,1302:208:4,0.15,,,,,,
Decapterus,punctatus,30.75,29.25,1302:209:3,0.12,,,,,,
Decapterus,punctatus,31.75,25.25,1302:215:3,0.09,,,,,,
Decapterus,punctatus,31.75,25.75,1302:215:4,0.08,,,,,,
Decapterus,punctatus,31.25,26.75,1302:216:2,0.10,,,,,,
Decapterus,punctatus,31.75,26.25,1302:216:3,0.07,,,,,,
Decapterus,punctatus,31.75,26.75,1302:216:4,0.07,,,,,,
Decapterus,punctatus,31.25,27.25,1302:217:1,0.09,,,,,,
Decapterus,punctatus,31.25,27.75,1302:217:2,0.14,,,,,,
Decapterus,punctatus,31.75,27.25,1302:217:3,0.03,,,,,,
Decapterus,punctatus,31.25,28.25,1302:218:1,0.13,,,,,,
Decapterus,punctatus,31.25,28.75,1302:218:2,0.13,,,,,,
Decapterus,punctatus,31.25,29.25,1302:219:1,0.12,,,,,,
Decapterus,punctatus,31.25,29.75,1302:219:2,0.12,,,,,,
Decapterus,punctatus,32.25,25.25,1302:225:1,0.08,,,,,,
Decapterus,punctatus,34.75,25.25,1302:245:3,0.04,,,,,,
Decapterus,punctatus,34.75,25.75,1302:245:4,0.01,,,,,,
Decapterus,punctatus,34.75,26.25,1302:246:3,0.04,,,,,,
Decapterus,punctatus,35.25,23.75,1302:353:2,0.10,,,,,,
Decapterus,punctatus,35.75,23.25,1302:353:3,0.12,,,,,,
Decapterus,punctatus,35.75,23.75,1302:353:4,0.11,,,,,,
Decapterus,punctatus,35.25,24.25,1302:354:1,0.07,,,,,,
Decapterus,punctatus,35.25,24.75,1302:354:2,0.07,,,,,,
Decapterus,punctatus,35.75,24.25,1302:354:3,0.07,,,,,,
Decapterus,punctatus,36.75,21.75,1302:361:4,0.11,,,,,,
Decapterus,punctatus,36.25,22.25,1302:362:1,0.11,,,,,,
Decapterus,punctatus,36.25,22.75,1302:362:2,0.12,,,,,,
Decapterus,punctatus,36.75,22.25,1302:362:3,0.11,,,,,,
Decapterus,punctatus,36.75,22.75,1302:362:4,0.12,,,,,,
Decapterus,punctatus,36.25,23.25,1302:363:1,0.12,,,,,,
Decapterus,punctatus,36.75,23.25,1302:363:3,0.12,,,,,,
Decapterus,punctatus,36.75,23.75,1302:363:4,0.12,,,,,,
Decapterus,punctatus,36.75,24.25,1302:364:3,0.07,,,,,,
Decapterus,punctatus,36.75,24.75,1302:364:4,0.07,,,,,,
Decapterus,punctatus,37.25,21.75,1302:371:2,0.11,,,,,,
Decapterus,punctatus,37.25,22.25,1302:372:1,0.11,,,,,,
Decapterus,punctatus,37.25,22.75,1302:372:2,0.12,,,,,,
Decapterus,punctatus,37.75,22.75,1302:372:4,0.12,,,,,,
Decapterus,punctatus,37.25,23.25,1302:373:1,0.12,,,,,,
Decapterus,punctatus,37.75,24.25,1302:374:3,0.19,,,,,,
Decapterus,punctatus,38.25,20.25,1302:380:1,0.19,,,,,,
Decapterus,punctatus,38.25,21.25,1302:381:1,0.14,,,,,,
Decapterus,punctatus,39.25,20.25,1302:390:1,0.16,,,,,,
Decapterus,punctatus,35.25,25.25,1302:455:1,0.06,,,,,,
Decapterus,punctatus,35.25,25.75,1302:455:2,0.06,,,,,,
Decapterus,punctatus,35.25,26.25,1302:456:1,0.06,,,,,,
Decapterus,punctatus,35.25,26.75,1302:456:2,0.06,,,,,,
Decapterus,punctatus,35.75,26.25,1302:456:3,0.05,,,,,,
Decapterus,punctatus,35.75,26.75,1302:456:4,0.02,,,,,,
Decapterus,punctatus,35.25,27.25,1302:457:1,0.03,,,,,,
Decapterus,punctatus,35.75,27.25,1302:457:3,0.03,,,,,,
Decapterus,punctatus,35.75,27.75,1302:457:4,0.03,,,,,,
Decapterus,punctatus,36.25,25.25,1302:465:1,0.05,,,,,,
Decapterus,punctatus,36.25,25.75,1302:465:2,0.05,,,,,,
Decapterus,punctatus,36.75,25.25,1302:465:3,0.03,,,,,,
Decapterus,punctatus,36.75,25.75,1302:465:4,0.05,,,,,,
Decapterus,punctatus,36.25,26.25,1302:466:1,0.04,,,,,,
Decapterus,punctatus,36.25,26.75,1302:466:2,0.05,,,,,,
Decapterus,punctatus,36.75,26.25,1302:466:3,0.05,,,,,,
Decapterus,punctatus,36.75,26.75,1302:466:4,0.05,,,,,,
Decapterus,punctatus,36.25,29.25,1302:469:1,0.03,,,,,,
Decapterus,punctatus,36.25,29.75,1302:469:2,0.03,,,,,,
Decapterus,punctatus,36.75,29.25,1302:469:3,0.02,,,,,,
Decapterus,punctatus,37.25,25.25,1302:475:1,0.17,,,,,,
Decapterus,punctatus,37.25,25.75,1302:475:2,0.17,,,,,,
Decapterus,punctatus,37.75,25.25,1302:475:3,0.18,,,,,,
Decapterus,punctatus,37.75,25.75,1302:475:4,0.17,,,,,,
Decapterus,punctatus,37.25,26.25,1302:476:1,0.12,,,,,,
Decapterus,punctatus,37.25,26.75,1302:476:2,0.01,,,,,,
Decapterus,punctatus,37.75,26.25,1302:476:3,0.13,,,,,,
Decapterus,punctatus,37.75,26.75,1302:476:4,0.10,,,,,,
Decapterus,punctatus,37.75,27.25,1302:477:3,0.13,,,,,,
Decapterus,punctatus,38.75,25.25,1302:485:3,0.04,,,,,,
Decapterus,punctatus,38.25,26.75,1302:486:2,0.13,,,,,,
Decapterus,punctatus,38.25,27.25,1302:487:1,0.13,,,,,,
Decapterus,punctatus,38.75,27.25,1302:487:3,0.13,,,,,,
Decapterus,punctatus,31.25,30.25,1303:110:1,0.11,,,,,,
Decapterus,punctatus,31.25,30.75,1303:110:2,0.07,,,,,,
Decapterus,punctatus,31.75,30.25,1303:110:3,0.08,,,,,,
Decapterus,punctatus,31.75,30.75,1303:110:4,0.07,,,,,,
Decapterus,punctatus,31.25,31.75,1303:111:2,0.10,,,,,,
Decapterus,punctatus,31.75,31.25,1303:111:3,0.07,,,,,,
Decapterus,punctatus,31.75,31.75,1303:111:4,0.07,,,,,,
Decapterus,punctatus,31.25,32.25,1303:112:1,0.09,,,,,,
Decapterus,punctatus,31.25,32.75,1303:112:2,0.10,,,,,,
Decapterus,punctatus,31.75,32.25,1303:112:3,0.07,,,,,,
Decapterus,punctatus,31.75,32.75,1303:112:4,0.06,,,,,,
Decapterus,punctatus,31.25,33.25,1303:113:1,0.10,,,,,,
Decapterus,punctatus,31.25,33.75,1303:113:2,0.05,,,,,,
Decapterus,punctatus,31.75,33.25,1303:113:3,0.03,,,,,,
Decapterus,punctatus,31.25,34.25,1303:114:1,0.05,,,,,,
Decapterus,punctatus,31.75,34.25,1303:114:3,0.04,,,,,,
Decapterus,punctatus,31.75,34.75,1303:114:4,0.05,,,,,,
Decapterus,punctatus,32.25,30.25,1303:120:1,0.01,,,,,,
Decapterus,punctatus,32.25,30.75,1303:120:2,0.05,,,,,,
Decapterus,punctatus,32.25,31.25,1303:121:1,0.01,,,,,,
Decapterus,punctatus,32.25,31.75,1303:121:2,0.01,,,,,,
Decapterus,punctatus,32.25,34.75,1303:124:2,0.08,,,,,,
Decapterus,punctatus,32.75,34.75,1303:124:4,0.08,,,,,,
Decapterus,punctatus,34.75,33.25,1303:143:3,0.02,,,,,,
Decapterus,punctatus,34.75,33.75,1303:143:4,0.02,,,,,,
Decapterus,punctatus,34.75,34.25,1303:144:3,0.02,,,,,,
Decapterus,punctatus,32.75,35.25,1303:225:3,0.08,,,,,,
Decapterus,punctatus,33.25,35.25,1303:235:1,0.08,,,,,,
Decapterus,punctatus,33.75,35.25,1303:235:3,0.06,,,,,,
Decapterus,punctatus,33.75,35.75,1303:235:4,0.08,,,,,,
Decapterus,punctatus,34.25,35.75,1303:245:2,0.07,,,,,,
Decapterus,punctatus,34.75,35.75,1303:245:4,0.06,,,,,,
Decapterus,punctatus,34.75,36.25,1303:246:3,0.14,,,,,,
Decapterus,punctatus,35.25,32.25,1303:352:1,0.03,,,,,,
Decapterus,punctatus,35.25,32.75,1303:352:2,0.03,,,,,,
Decapterus,punctatus,35.25,33.25,1303:353:1,0.06,,,,,,
Decapterus,punctatus,35.25,33.75,1303:353:2,0.06,,,,,,
Decapterus,punctatus,35.25,34.25,1303:354:1,0.05,,,,,,
Decapterus,punctatus,35.75,34.25,1303:354:3,0.06,,,,,,
Decapterus,punctatus,35.75,34.75,1303:354:4,0.06,,,,,,
Decapterus,punctatus,36.25,30.25,1303:360:1,0.03,,,,,,
Decapterus,punctatus,36.25,30.75,1303:360:2,0.04,,,,,,
Decapterus,punctatus,36.75,30.75,1303:360:4,0.04,,,,,,
Decapterus,punctatus,36.75,31.25,1303:361:3,0.04,,,,,,
Decapterus,punctatus,36.75,31.75,1303:361:4,0.04,,,,,,
Decapterus,punctatus,36.25,32.25,1303:362:1,0.04,,,,,,
Decapterus,punctatus,36.25,32.75,1303:362:2,0.04,,,,,,
Decapterus,punctatus,36.75,32.25,1303:362:3,0.04,,,,,,
Decapterus,punctatus,36.25,33.25,1303:363:1,0.07,,,,,,
Decapterus,punctatus,36.25,33.75,1303:363:2,0.07,,,,,,
Decapterus,punctatus,36.25,34.25,1303:364:1,0.07,,,,,,
Decapterus,punctatus,36.25,34.75,1303:364:2,0.02,,,,,,
Decapterus,punctatus,36.75,34.25,1303:364:3,0.07,,,,,,
Decapterus,punctatus,36.75,34.75,1303:364:4,0.07,,,,,,
Decapterus,punctatus,35.25,35.75,1303:455:2,0.05,,,,,,
Decapterus,punctatus,35.75,35.75,1303:455:4,0.06,,,,,,
Decapterus,punctatus,36.25,35.25,1303:465:1,0.07,,,,,,
Decapterus,punctatus,36.25,35.75,1303:465:2,0.07,,,,,,
Decapterus,punctatus,36.75,35.25,1303:465:3,0.07,,,,,,
Decapterus,punctatus,36.75,35.75,1303:465:4,0.07,,,,,,
Decapterus,punctatus,36.25,36.25,1303:466:1,0.07,,,,,,
Decapterus,punctatus,36.75,36.25,1303:466:3,0.07,,,,,,
Decapterus,punctatus,42.75,4.25,1400:124:3,0.13,,,,,,
Decapterus,punctatus,41.25,9.25,1400:219:1,0.17,,,,,,
Decapterus,punctatus,42.75,6.25,1400:226:3,0.06,,,,,,
Decapterus,punctatus,41.25,12.25,1401:112:1,0.08,,,,,,
Decapterus,punctatus,42.25,12.25,1401:122:1,0.12,,,,,,
Decapterus,punctatus,44.25,14.75,1401:144:2,0.12,,,,,,
Decapterus,punctatus,44.75,14.25,1401:144:3,0.04,,,,,,
Decapterus,punctatus,40.75,18.75,1401:208:4,0.04,,,,,,
Decapterus,punctatus,40.75,19.75,1401:209:4,0.08,,,,,,
Decapterus,punctatus,41.25,17.75,1401:217:2,0.08,,,,,,
Decapterus,punctatus,41.75,18.75,1401:218:4,0.05,,,,,,
Decapterus,punctatus,42.25,16.75,1401:226:2,0.07,,,,,,
Decapterus,punctatus,42.75,18.75,1401:228:4,0.05,,,,,,
Decapterus,punctatus,43.75,16.75,1401:236:4,0.03,,,,,,
Decapterus,punctatus,44.25,15.75,1401:245:2,0.04,,,,,,
Decapterus,punctatus,44.75,15.25,1401:245:3,0.04,,,,,,
Decapterus,punctatus,45.75,12.25,1401:352:3,0.07,,,,,,
Decapterus,punctatus,-4.75,11.25,3001:141:3,0.19,,,,,,
Decapterus,punctatus,-4.25,-35.75,5003:245:2,0.07,,,,,,
Decapterus,punctatus,-1.75,-43.25,5004:113:3,0.18,,,,,,
Decapterus,punctatus,-2.75,-43.25,5004:123:3,0.10,,,,,,
Decapterus,punctatus,-2.25,-44.75,5004:124:2,0.16,,,,,,
Decapterus,punctatus,-3.25,-44.75,5004:134:2,0.16,,,,,,
Decapterus,punctatus,-13.75,-39.25,5103:239:3,0.08,,,,,,
Decapterus,punctatus,-14.25,-39.25,5103:249:1,0.15,,,,,,
Decapterus,punctatus,-15.25,-39.25,5103:459:1,0.15,,,,,,
Decapterus,punctatus,-17.75,-35.75,5103:475:4,0.03,,,,,,
Decapterus,punctatus,-17.75,-36.25,5103:476:3,0.10,,,,,,
Decapterus,punctatus,-20.25,-34.75,5203:104:2,0.04,,,,,,
Decapterus,punctatus,-20.75,-34.75,5203:104:4,0.09,,,,,,
Decapterus,punctatus,-20.25,-35.75,5203:205:2,0.04,,,,,,
Decapterus,punctatus,-20.75,-35.25,5203:205:3,0.04,,,,,,
Decapterus,punctatus,-20.25,-36.25,5203:206:1,0.14,,,,,,
Decapterus,punctatus,-22.25,-37.75,5203:227:2,0.19,,,,,,
Decapterus,punctatus,7.75,-12.25,7001:372:3,0.09,,,,,,
Decapterus,punctatus,8.75,-12.75,7001:382:4,0.10,,,,,,
Decapterus,punctatus,4.75,-51.25,7005:141:3,0.17,,,,,,
Decapterus,punctatus,5.75,-57.25,7005:457:3,0.10,,,,,,
Decapterus,punctatus,6.25,-58.75,7005:468:2,0.10,,,,,,
Decapterus,punctatus,6.75,-58.75,7005:468:4,0.09,,,,,,
Decapterus,punctatus,9.75,-60.75,7006:390:4,0.11,,,,,,
Decapterus,punctatus,10.25,-13.75,7101:103:2,0.10,,,,,,
Decapterus,punctatus,11.25,-14.75,7101:114:2,0.10,,,,,,
Decapterus,punctatus,12.25,-14.75,7101:124:2,0.10,,,,,,
Decapterus,punctatus,12.25,-15.25,7101:225:1,0.10,,,,,,
Decapterus,punctatus,12.25,-15.75,7101:225:2,0.10,,,,,,
Decapterus,punctatus,12.75,-16.25,7101:226:3,0.10,,,,,,
Decapterus,punctatus,13.25,-15.75,7101:235:2,0.10,,,,,,
Decapterus,punctatus,13.75,-15.75,7101:235:4,0.10,,,,,,
Decapterus,punctatus,13.75,-16.25,7101:236:3,0.09,,,,,,
Decapterus,punctatus,16.75,-16.25,7101:466:3,0.14,,,,,,
Decapterus,punctatus,16.75,-16.75,7101:466:4,0.09,,,,,,
Decapterus,punctatus,18.75,-16.25,7101:486:3,0.05,,,,,,
Decapterus,punctatus,19.25,-16.25,7101:496:1,0.19,,,,,,
Decapterus,punctatus,11.25,-61.75,7106:111:2,0.19,,,,,,
Decapterus,punctatus,18.25,-62.25,7106:382:1,0.06,,,,,,
Decapterus,punctatus,18.25,-66.25,7106:486:1,0.09,,,,,,
Decapterus,punctatus,18.25,-66.75,7106:486:2,0.17,,,,,,
Decapterus,punctatus,10.25,-75.25,7107:205:1,0.09,,,,,,
Decapterus,punctatus,13.75,-82.75,7108:132:4,0.09,,,,,,
Decapterus,punctatus,14.75,-81.75,7108:141:4,0.12,,,,,,
Decapterus,punctatus,14.25,-82.25,7108:142:1,0.18,,,,,,
Decapterus,punctatus,15.75,-81.75,7108:351:4,0.15,,,,,,
Decapterus,punctatus,18.25,-91.75,7109:381:2,0.10,,,,,,
Decapterus,punctatus,20.25,-17.75,7201:207:2,0.19,,,,,,
Decapterus,punctatus,21.25,-17.75,7201:217:2,0.10,,,,,,
Decapterus,punctatus,23.25,-17.25,7201:237:1,0.16,,,,,,
Decapterus,punctatus,20.25,-68.75,7206:208:2,0.17,,,,,,
Decapterus,punctatus,21.25,-70.75,7207:110:2,0.19,,,,,,
Decapterus,punctatus,21.75,-73.25,7207:113:3,0.18,,,,,,
Decapterus,punctatus,22.25,-73.25,7207:123:1,0.17,,,,,,
Decapterus,punctatus,23.75,-74.25,7207:134:3,0.19,,,,,,
Decapterus,punctatus,20.25,-75.25,7207:205:1,0.05,,,,,,
Decapterus,punctatus,20.25,-75.75,7207:205:2,0.05,,,,,,
Decapterus,punctatus,21.25,-77.25,7207:217:1,0.08,,,,,,
Decapterus,punctatus,21.75,-88.25,7208:218:3,0.16,,,,,,
Decapterus,punctatus,22.75,-86.75,7208:226:4,0.10,,,,,,
Decapterus,punctatus,23.25,-88.25,7208:238:1,0.07,,,,,,
Decapterus,punctatus,23.25,-89.25,7208:239:1,0.15,,,,,,
Decapterus,punctatus,26.75,-81.75,7208:361:4,0.10,,,,,,
Decapterus,punctatus,22.75,-97.25,7209:227:3,0.15,,,,,,
Decapterus,punctatus,29.75,-90.25,7209:390:3,0.10,,,,,,
Decapterus,punctatus,27.25,-97.75,7209:477:2,0.10,,,,,,
Decapterus,punctatus,33.25,-9.25,7300:239:1,0.12,,,,,,
Decapterus,punctatus,35.75,-3.25,7300:353:3,0.11,,,,,,
Decapterus,punctatus,37.75,-0.25,7300:370:3,0.11,,,,,,
Decapterus,punctatus,39.75,-9.75,7300:499:4,0.12,,,,,,
Decapterus,punctatus,31.75,-10.25,7301:110:3,0.04,,,,,,
Decapterus,punctatus,32.75,-77.75,7307:227:4,0.14,,,,,,
Decapterus,punctatus,37.75,-76.25,7307:476:3,0.01,,,,,,
Decapterus,punctatus,37.75,-76.75,7307:476:4,0.09,,,,,,
Decapterus,punctatus,38.75,-75.75,7307:485:4,0.10,,,,,,
Decapterus,punctatus,38.75,-77.25,7307:487:3,0.08,,,,,,
Decapterus,punctatus,39.25,-75.75,7307:495:2,0.14,,,,,,
Decapterus,punctatus,39.75,-75.25,7307:495:3,0.07,,,,,,
Decapterus,punctatus,39.75,-75.75,7307:495:4,0.11,,,,,,
Decapterus,punctatus,39.25,-76.75,7307:496:2,0.02,,,,,,
Decapterus,punctatus,32.75,-80.75,7308:120:4,0.10,,,,,,
Decapterus,punctatus,30.25,-85.25,7308:205:1,0.10,,,,,,
Decapterus,punctatus,30.25,-93.75,7309:103:2,0.10,,,,,,
Decapterus,punctatus,44.75,-53.25,7405:143:3,0.06,,,,,,
Decapterus,punctatus,44.75,-53.75,7405:143:4,0.02,,,,,,
Decapterus,punctatus,44.75,-54.25,7405:144:3,0.02,,,,,,
Decapterus,punctatus,44.25,-57.25,7405:247:1,0.01,,,,,,
Decapterus,punctatus,44.25,-57.75,7405:247:2,0.01,,,,,,
Decapterus,punctatus,44.75,-57.25,7405:247:3,0.01,,,,,,
Decapterus,punctatus,44.75,-57.75,7405:247:4,0.01,,,,,,
Decapterus,punctatus,43.25,-62.25,7406:132:1,0.10,,,,,,
Decapterus,punctatus,43.25,-62.75,7406:132:2,0.14,,,,,,
Decapterus,punctatus,43.75,-62.25,7406:132:3,0.08,,,,,,
Decapterus,punctatus,43.75,-62.75,7406:132:4,0.05,,,,,,
Decapterus,punctatus,43.25,-63.75,7406:133:2,0.05,,,,,,
Decapterus,punctatus,43.25,-64.25,7406:134:1,0.01,,,,,,
Decapterus,punctatus,43.25,-64.75,7406:134:2,0.02,,,,,,
Decapterus,punctatus,43.75,-64.25,7406:134:3,0.02,,,,,,
Decapterus,punctatus,43.75,-64.75,7406:134:4,0.01,,,,,,
Decapterus,punctatus,42.25,-65.25,7406:225:1,0.18,,,,,,
Decapterus,punctatus,42.25,-65.75,7406:225:2,0.16,,,,,,
Decapterus,punctatus,42.75,-65.25,7406:225:3,0.09,,,,,,
Decapterus,punctatus,42.25,-66.25,7406:226:1,0.12,,,,,,
Decapterus,punctatus,42.75,-68.75,7406:228:4,0.17,,,,,,
Decapterus,punctatus,42.75,-69.25,7406:229:3,0.09,,,,,,
Decapterus,punctatus,42.75,-69.75,7406:229:4,0.09,,,,,,
Decapterus,punctatus,43.75,-68.25,7406:238:3,0.06,,,,,,
Decapterus,punctatus,43.75,-68.75,7406:238:4,0.08,,,,,,
Decapterus,punctatus,43.25,-69.25,7406:239:1,0.02,,,,,,
Decapterus,punctatus,43.25,-69.75,7406:239:2,0.10,,,,,,
Decapterus,punctatus,43.75,-69.25,7406:239:3,0.02,,,,,,
Decapterus,punctatus,44.25,-67.25,7406:247:1,0.05,,,,,,
Decapterus,punctatus,44.25,-67.75,7406:247:2,0.02,,,,,,
Decapterus,punctatus,44.75,-67.25,7406:247:3,0.04,,,,,,
Decapterus,punctatus,44.75,-67.75,7406:247:4,0.01,,,,,,
Decapterus,punctatus,44.25,-68.25,7406:248:1,0.02,,,,,,
Decapterus,punctatus,44.25,-68.75,7406:248:2,0.09,,,,,,
Decapterus,punctatus,44.75,-68.25,7406:248:3,0.01,,,,,,
Decapterus,punctatus,44.75,-68.75,7406:248:4,0.02,,,,,,
Decapterus,punctatus,44.25,-69.25,7406:249:1,0.06,,,,,,
Decapterus,punctatus,44.25,-69.75,7406:249:2,0.01,,,,,,
Decapterus,punctatus,42.25,-70.75,7407:120:2,0.14,,,,,,
Decapterus,punctatus,42.75,-70.75,7407:120:4,0.18,,,,,,
Decapterus,punctatus,42.25,-71.25,7407:121:1,0.06,,,,,,
Decapterus,punctatus,43.25,-70.25,7407:130:1,0.07,,,,,,
Decapterus,punctatus,43.25,-70.75,7407:130:2,0.15,,,,,,
Decapterus,punctatus,43.75,-70.25,7407:130:3,0.10,,,,,,
Decapterus,punctatus,2.25,9.75,1000:229:2,0.20,,,,,,
Decapterus,punctatus,2.75,9.75,1000:229:4,0.20,,,,,,
Decapterus,punctatus,3.75,7.25,1000:237:3,0.30,,,,,,
Decapterus,punctatus,3.75,7.75,1000:237:4,0.32,,,,,,
Decapterus,punctatus,3.25,8.25,1000:238:1,0.32,,,,,,
Decapterus,punctatus,3.25,8.75,1000:238:2,0.21,,,,,,
Decapterus,punctatus,3.75,8.25,1000:238:3,0.32,,,,,,
Decapterus,punctatus,3.75,8.75,1000:238:4,0.30,,,,,,
Decapterus,punctatus,4.25,7.25,1000:247:1,0.32,,,,,,
Decapterus,punctatus,4.25,7.75,1000:247:2,0.32,,,,,,
Decapterus,punctatus,4.75,7.75,1000:247:4,0.27,,,,,,
Decapterus,punctatus,4.25,8.25,1000:248:1,0.27,,,,,,
Decapterus,punctatus,4.25,8.75,1000:248:2,0.22,,,,,,
Decapterus,punctatus,4.75,8.25,1000:248:3,0.25,,,,,,
Decapterus,punctatus,4.75,8.75,1000:248:4,0.25,,,,,,
Decapterus,punctatus,4.25,9.25,1000:249:1,0.23,,,,,,
Decapterus,punctatus,6.75,3.25,1000:363:3,0.20,,,,,,
Decapterus,punctatus,38.25,0.25,1300:380:1,0.23,,,,,,
Decapterus,punctatus,39.25,2.25,1300:392:1,0.37,,,,,,
Decapterus,punctatus,32.25,14.75,1301:124:2,0.37,,,,,,
Decapterus,punctatus,34.75,13.25,1301:143:3,0.22,,,,,,
Decapterus,punctatus,30.75,17.75,1301:207:4,0.20,,,,,,
Decapterus,punctatus,30.25,19.25,1301:209:1,0.21,,,,,,
Decapterus,punctatus,30.25,19.75,1301:209:2,0.24,,,,,,
Decapterus,punctatus,30.75,19.75,1301:209:4,0.21,,,,,,
Decapterus,punctatus,31.25,15.75,1301:215:2,0.24,,,,,,
Decapterus,punctatus,31.75,15.75,1301:215:4,0.24,,,,,,
Decapterus,punctatus,31.25,16.25,1301:216:1,0.34,,,,,,
Decapterus,punctatus,31.25,16.75,1301:216:2,0.32,,,,,,
Decapterus,punctatus,31.75,16.25,1301:216:3,0.21,,,,,,
Decapterus,punctatus,31.25,17.25,1301:217:1,0.27,,,,,,
