Mapping parameters for Lutjanus goreensis (Gorean snapper)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  34 |  47 ,
Bounding Box (NSWE): ,34,-17,-27,14

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,5,26,50
Temperature (°C),1,19.89,23.74,27.91,32.11
Salinity (psu),1,29.54,31.11,35.84,37.8
Primary Production,1,311,589,2174,3894
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,1,9,539,934
 

Map data (HSPEC) for predicted occurrences (n = 320): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Lutjanus,goreensis,4.75,4.75,1000:144:4,0.08,0.083333333333333,0.99761904761905,1,1,1,1
Lutjanus,goreensis,4.75,7.25,1000:247:3,0.13,0.2,0.99761904761905,0.63694267515924,1,1,1
Lutjanus,goreensis,4.25,9.75,1000:249:2,0.15,0.4,1,0.4203821656051,0.90348837209302,1,1
Lutjanus,goreensis,-4.25,10.75,3001:140:2,0.18,0.25,1,1,0.7203488372093,1,1
Lutjanus,goreensis,-7.75,-14.25,5001:374:3,0.03,1,1,0.9234693877551,0.035971223021583,1,1
Lutjanus,goreensis,16.75,-16.25,7101:466:3,0.16,1,0.92467532467532,0.98979591836735,0.1703488372093,1,1
Lutjanus,goreensis,16.75,-16.75,7101:466:4,0.10,1,0.92467532467532,0.98979591836735,0.11162790697674,1,1
Lutjanus,goreensis,18.75,-16.25,7101:486:3,0.04,1,0.6,0.96938775510204,0.065697674418605,1,1
Lutjanus,goreensis,18.75,-16.75,7101:486:4,0.15,0.54166666666667,0.6,0.96938775510204,0.47848837209302,1,1
Lutjanus,goreensis,19.25,-16.25,7101:496:1,0.09,1,0.38701298701299,0.96938775510204,0.24127906976744,1,1
Lutjanus,goreensis,19.25,-16.75,7101:496:2,0.17,1,0.38701298701299,0.95408163265306,0.45639534883721,1,1
Lutjanus,goreensis,19.75,-16.25,7101:496:3,0.18,1,0.38701298701299,0.95408163265306,0.48488372093023,1,1
Lutjanus,goreensis,19.75,-17.25,7101:497:3,0.12,1,0.41558441558442,0.95408163265306,0.30523255813953,1,1
Lutjanus,goreensis,24.75,-14.75,7201:144:4,0.04,1,0.054545454545455,0.65306122448979,1,1,1
Lutjanus,goreensis,20.25,-16.25,7201:206:1,0.15,1,0.24155844155844,0.91836734693878,0.69360465116279,1,1
Lutjanus,goreensis,20.25,-16.75,7201:206:2,0.15,1,0.24155844155844,0.91836734693878,0.68953488372093,1,1
Lutjanus,goreensis,20.75,-16.25,7201:206:3,0.18,1,0.24155844155844,0.91836734693878,0.8046511627907,1,1
Lutjanus,goreensis,20.75,-16.75,7201:206:4,0.17,1,0.24155844155844,0.91836734693878,0.74476744186047,1,1
Lutjanus,goreensis,20.25,-17.25,7201:207:1,0.07,1,0.24415584415584,0.91836734693878,0.32383720930233,1,1
Lutjanus,goreensis,20.75,-17.25,7201:207:3,0.11,1,0.24415584415584,0.91836734693878,0.50697674418605,1,1
Lutjanus,goreensis,20.75,-17.75,7201:207:4,0.03,0.16666666666667,0.24415584415584,0.91836734693878,0.7203488372093,1,1
Lutjanus,goreensis,21.25,-16.75,7201:216:2,0.08,1,0.12467532467532,0.81632653061224,0.79767441860465,1,1
Lutjanus,goreensis,21.75,-16.75,7201:216:4,0.07,1,0.12467532467532,0.81632653061224,0.69360465116279,1,1
Lutjanus,goreensis,21.25,-17.25,7201:217:1,0.04,1,0.14025974025974,0.81632653061224,0.34941860465116,1,1
Lutjanus,goreensis,21.75,-17.25,7201:217:3,0.04,1,0.14025974025974,0.81632653061224,0.34593023255814,1,1
Lutjanus,goreensis,22.25,-17.25,7201:227:1,0.05,1,0.08051948051948,0.70918367346939,0.7906976744186,1,1
Lutjanus,goreensis,22.75,-17.25,7201:227:3,0.06,1,0.08051948051948,0.70918367346939,1,1,1
Lutjanus,goreensis,23.25,-15.75,7201:235:2,0.03,1,0.046753246753247,0.69897959183674,1,1,1
Lutjanus,goreensis,23.75,-15.75,7201:235:4,0.03,1,0.046753246753247,0.69897959183674,1,1,1
Lutjanus,goreensis,23.25,-16.25,7201:236:1,0.01,1,0.018181818181818,0.69897959183674,1,1,1
Lutjanus,goreensis,23.25,-16.75,7201:236:2,0.01,1,0.018181818181818,0.69897959183674,1,1,1
Lutjanus,goreensis,23.75,-16.25,7201:236:3,0.01,1,0.018181818181818,0.69897959183674,1,1,1
