Mapping parameters for Decapterus muroadsi (Amberstripe scad)

"Cite AquaMaps itself as: Kaschner, K., J. Rius-Barile, K. Kesner-Reyes, C. Garilao, S.O. Kullander, T. Rees and R. Froese. 2013. AquaMaps: Predicted range maps for aquatic species World Wide Web electronic publication, www.aquamaps.org, Version 08/2013. "

Map type: Computer-generated,
Map Option: In FAO
FAOAreas: 47 |  57 |  61 |  71 |  77 |  81 |  87,
Bounding Box (NSWE): ,,,,

Pelagic: True,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,37,149,320
Temperature (°C),1,12.37,18.02,26.89,31.09
Salinity (psu),1,32.03,33.63,35.78,37.58
Primary Production,1,128,230,983,1399
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,1,14,252,612
 

Map data (HSPEC) for predicted occurrences (n = 60787): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,SST,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Decapterus,muroadsi,12.25,92.25,1109:122:1,0.09,,,,,,
Decapterus,muroadsi,12.25,92.75,1109:122:2,0.09,,,,,,
Decapterus,muroadsi,12.75,92.25,1109:122:3,0.09,,,,,,
Decapterus,muroadsi,12.75,92.75,1109:122:4,0.09,,,,,,
Decapterus,muroadsi,13.25,91.25,1109:131:1,0.10,,,,,,
Decapterus,muroadsi,13.25,91.75,1109:131:2,0.10,,,,,,
Decapterus,muroadsi,13.75,91.25,1109:131:3,0.10,,,,,,
Decapterus,muroadsi,13.75,91.75,1109:131:4,0.10,,,,,,
Decapterus,muroadsi,14.25,90.25,1109:140:1,0.17,,,,,,
Decapterus,muroadsi,14.25,90.75,1109:140:2,0.17,,,,,,
Decapterus,muroadsi,14.75,90.25,1109:140:3,0.17,,,,,,
Decapterus,muroadsi,14.75,90.75,1109:140:4,0.17,,,,,,
Decapterus,muroadsi,14.25,91.25,1109:141:1,0.01,,,,,,
Decapterus,muroadsi,14.25,91.75,1109:141:2,0.01,,,,,,
Decapterus,muroadsi,14.75,91.25,1109:141:3,0.01,,,,,,
Decapterus,muroadsi,14.75,91.75,1109:141:4,0.01,,,,,,
Decapterus,muroadsi,10.25,95.25,1109:205:1,0.13,,,,,,
Decapterus,muroadsi,10.25,95.75,1109:205:2,0.13,,,,,,
Decapterus,muroadsi,10.75,95.25,1109:205:3,0.13,,,,,,
Decapterus,muroadsi,10.75,95.75,1109:205:4,0.13,,,,,,
Decapterus,muroadsi,10.25,96.25,1109:206:1,0.08,,,,,,
Decapterus,muroadsi,10.25,96.75,1109:206:2,0.08,,,,,,
Decapterus,muroadsi,10.75,96.25,1109:206:3,0.08,,,,,,
Decapterus,muroadsi,10.75,96.75,1109:206:4,0.08,,,,,,
Decapterus,muroadsi,11.25,95.25,1109:215:1,0.02,,,,,,
Decapterus,muroadsi,11.25,95.75,1109:215:2,0.02,,,,,,
Decapterus,muroadsi,11.75,95.25,1109:215:3,0.02,,,,,,
Decapterus,muroadsi,11.75,95.75,1109:215:4,0.02,,,,,,
Decapterus,muroadsi,11.25,97.25,1109:217:1,0.03,,,,,,
Decapterus,muroadsi,11.25,97.75,1109:217:2,0.01,,,,,,
Decapterus,muroadsi,11.75,97.25,1109:217:3,0.03,,,,,,
Decapterus,muroadsi,11.75,97.75,1109:217:4,0.01,,,,,,
Decapterus,muroadsi,11.25,98.25,1109:218:1,0.02,,,,,,
Decapterus,muroadsi,11.25,98.75,1109:218:2,0.03,,,,,,
Decapterus,muroadsi,11.75,98.25,1109:218:3,0.02,,,,,,
Decapterus,muroadsi,11.75,98.75,1109:218:4,0.01,,,,,,
Decapterus,muroadsi,15.25,90.25,1109:350:1,0.10,,,,,,
Decapterus,muroadsi,15.25,90.75,1109:350:2,0.10,,,,,,
Decapterus,muroadsi,15.75,90.25,1109:350:3,0.10,,,,,,
Decapterus,muroadsi,15.75,90.75,1109:350:4,0.10,,,,,,
Decapterus,muroadsi,10.75,107.25,1110:207:3,0.13,,,,,,
Decapterus,muroadsi,16.75,107.25,1110:467:3,0.11,,,,,,
Decapterus,muroadsi,18.75,105.75,1110:485:4,0.17,,,,,,
Decapterus,muroadsi,18.25,106.25,1110:486:1,0.15,,,,,,
Decapterus,muroadsi,18.75,108.75,1110:488:4,0.15,,,,,,
Decapterus,muroadsi,19.25,108.75,1110:498:2,0.03,,,,,,
Decapterus,muroadsi,19.75,109.25,1110:499:3,0.02,,,,,,
Decapterus,muroadsi,19.75,109.75,1110:499:4,0.01,,,,,,
Decapterus,muroadsi,11.25,119.75,1111:219:2,0.14,,,,,,
Decapterus,muroadsi,10.75,120.75,1112:100:4,0.07,,,,,,
Decapterus,muroadsi,10.25,122.75,1112:102:2,0.19,,,,,,
Decapterus,muroadsi,11.25,120.25,1112:110:1,0.07,,,,,,
Decapterus,muroadsi,12.75,121.25,1112:121:3,0.02,,,,,,
Decapterus,muroadsi,14.75,121.25,1112:141:3,0.05,,,,,,
Decapterus,muroadsi,11.25,126.25,1112:216:1,0.13,,,,,,
Decapterus,muroadsi,11.25,126.75,1112:216:2,0.14,,,,,,
Decapterus,muroadsi,11.75,126.25,1112:216:3,0.08,,,,,,
Decapterus,muroadsi,11.75,126.75,1112:216:4,0.15,,,,,,
Decapterus,muroadsi,11.25,127.25,1112:217:1,0.16,,,,,,
Decapterus,muroadsi,11.25,127.75,1112:217:2,0.17,,,,,,
Decapterus,muroadsi,11.75,127.25,1112:217:3,0.16,,,,,,
Decapterus,muroadsi,11.75,127.75,1112:217:4,0.15,,,,,,
Decapterus,muroadsi,11.25,128.75,1112:218:2,0.19,,,,,,
Decapterus,muroadsi,12.75,125.75,1112:225:4,0.15,,,,,,
Decapterus,muroadsi,12.25,126.25,1112:226:1,0.14,,,,,,
Decapterus,muroadsi,12.25,126.75,1112:226:2,0.18,,,,,,
Decapterus,muroadsi,12.75,126.25,1112:226:3,0.16,,,,,,
Decapterus,muroadsi,12.75,126.75,1112:226:4,0.16,,,,,,
Decapterus,muroadsi,12.25,127.25,1112:227:1,0.17,,,,,,
Decapterus,muroadsi,12.25,127.75,1112:227:2,0.17,,,,,,
Decapterus,muroadsi,12.75,127.25,1112:227:3,0.19,,,,,,
Decapterus,muroadsi,12.25,128.25,1112:228:1,0.19,,,,,,
Decapterus,muroadsi,13.25,125.25,1112:235:1,0.19,,,,,,
Decapterus,muroadsi,13.25,125.75,1112:235:2,0.14,,,,,,
Decapterus,muroadsi,13.25,126.25,1112:236:1,0.17,,,,,,
Decapterus,muroadsi,13.25,126.75,1112:236:2,0.17,,,,,,
Decapterus,muroadsi,13.75,126.25,1112:236:3,0.15,,,,,,
Decapterus,muroadsi,13.75,126.75,1112:236:4,0.17,,,,,,
Decapterus,muroadsi,13.25,127.25,1112:237:1,0.16,,,,,,
Decapterus,muroadsi,13.25,127.75,1112:237:2,0.19,,,,,,
Decapterus,muroadsi,13.75,127.25,1112:237:3,0.18,,,,,,
Decapterus,muroadsi,13.75,127.75,1112:237:4,0.15,,,,,,
Decapterus,muroadsi,13.75,128.25,1112:238:3,0.14,,,,,,
Decapterus,muroadsi,13.75,128.75,1112:238:4,0.17,,,,,,
Decapterus,muroadsi,13.75,129.25,1112:239:3,0.19,,,,,,
Decapterus,muroadsi,13.75,129.75,1112:239:4,0.19,,,,,,
Decapterus,muroadsi,14.75,125.75,1112:245:4,0.19,,,,,,
Decapterus,muroadsi,14.25,126.25,1112:246:1,0.17,,,,,,
Decapterus,muroadsi,14.25,126.75,1112:246:2,0.15,,,,,,
Decapterus,muroadsi,14.75,126.25,1112:246:3,0.15,,,,,,
Decapterus,muroadsi,14.75,126.75,1112:246:4,0.13,,,,,,
Decapterus,muroadsi,14.25,127.25,1112:247:1,0.18,,,,,,
Decapterus,muroadsi,14.25,127.75,1112:247:2,0.19,,,,,,
Decapterus,muroadsi,14.75,127.25,1112:247:3,0.19,,,,,,
Decapterus,muroadsi,14.25,128.25,1112:248:1,0.17,,,,,,
Decapterus,muroadsi,15.25,124.25,1112:354:1,0.17,,,,,,
Decapterus,muroadsi,15.75,124.25,1112:354:3,0.18,,,,,,
Decapterus,muroadsi,15.75,124.75,1112:354:4,0.19,,,,,,
Decapterus,muroadsi,15.25,125.75,1112:455:2,0.19,,,,,,
Decapterus,muroadsi,15.75,125.25,1112:455:3,0.19,,,,,,
Decapterus,muroadsi,15.25,126.25,1112:456:1,0.18,,,,,,
Decapterus,muroadsi,15.25,126.75,1112:456:2,0.18,,,,,,
Decapterus,muroadsi,15.25,127.25,1112:457:1,0.15,,,,,,
Decapterus,muroadsi,15.75,127.25,1112:457:3,0.17,,,,,,
Decapterus,muroadsi,15.75,127.75,1112:457:4,0.17,,,,,,
Decapterus,muroadsi,10.75,139.75,1113:209:4,0.19,,,,,,
Decapterus,muroadsi,11.25,139.75,1113:219:2,0.18,,,,,,
Decapterus,muroadsi,11.75,139.75,1113:219:4,0.18,,,,,,
Decapterus,muroadsi,11.25,140.25,1114:110:1,0.18,,,,,,
Decapterus,muroadsi,11.25,140.75,1114:110:2,0.19,,,,,,
Decapterus,muroadsi,13.75,144.75,1114:134:4,0.18,,,,,,
Decapterus,muroadsi,14.25,144.25,1114:144:1,0.17,,,,,,
Decapterus,muroadsi,14.25,144.75,1114:144:2,0.12,,,,,,
Decapterus,muroadsi,14.75,144.75,1114:144:4,0.17,,,,,,
Decapterus,muroadsi,13.75,145.25,1114:235:3,0.16,,,,,,
Decapterus,muroadsi,13.75,145.75,1114:235:4,0.14,,,,,,
Decapterus,muroadsi,13.75,146.25,1114:236:3,0.15,,,,,,
Decapterus,muroadsi,13.75,146.75,1114:236:4,0.15,,,,,,
Decapterus,muroadsi,13.75,147.25,1114:237:3,0.18,,,,,,
Decapterus,muroadsi,13.75,147.75,1114:237:4,0.18,,,,,,
Decapterus,muroadsi,13.75,148.25,1114:238:3,0.16,,,,,,
Decapterus,muroadsi,13.75,148.75,1114:238:4,0.18,,,,,,
Decapterus,muroadsi,13.75,149.25,1114:239:3,0.18,,,,,,
Decapterus,muroadsi,13.75,149.75,1114:239:4,0.18,,,,,,
Decapterus,muroadsi,14.25,145.25,1114:245:1,0.14,,,,,,
Decapterus,muroadsi,14.25,145.75,1114:245:2,0.12,,,,,,
Decapterus,muroadsi,14.75,145.25,1114:245:3,0.18,,,,,,
Decapterus,muroadsi,14.75,145.75,1114:245:4,0.13,,,,,,
Decapterus,muroadsi,14.25,146.25,1114:246:1,0.17,,,,,,
Decapterus,muroadsi,14.25,146.75,1114:246:2,0.14,,,,,,
Decapterus,muroadsi,14.75,146.25,1114:246:3,0.14,,,,,,
Decapterus,muroadsi,14.75,146.75,1114:246:4,0.14,,,,,,
Decapterus,muroadsi,14.25,147.25,1114:247:1,0.19,,,,,,
Decapterus,muroadsi,14.25,147.75,1114:247:2,0.16,,,,,,
Decapterus,muroadsi,14.75,147.25,1114:247:3,0.14,,,,,,
Decapterus,muroadsi,14.75,147.75,1114:247:4,0.16,,,,,,
Decapterus,muroadsi,14.25,148.25,1114:248:1,0.15,,,,,,
Decapterus,muroadsi,14.25,148.75,1114:248:2,0.18,,,,,,
Decapterus,muroadsi,14.75,148.25,1114:248:3,0.15,,,,,,
Decapterus,muroadsi,15.25,146.25,1114:456:1,0.19,,,,,,
Decapterus,muroadsi,15.25,146.75,1114:456:2,0.15,,,,,,
Decapterus,muroadsi,15.25,147.25,1114:457:1,0.16,,,,,,
Decapterus,muroadsi,15.25,147.75,1114:457:2,0.18,,,,,,
Decapterus,muroadsi,15.75,147.25,1114:457:3,0.17,,,,,,
Decapterus,muroadsi,15.25,148.25,1114:458:1,0.19,,,,,,
Decapterus,muroadsi,15.25,148.75,1114:458:2,0.17,,,,,,
Decapterus,muroadsi,15.75,148.25,1114:458:3,0.18,,,,,,
Decapterus,muroadsi,15.75,148.75,1114:458:4,0.19,,,,,,
Decapterus,muroadsi,15.75,149.25,1114:459:3,0.19,,,,,,
Decapterus,muroadsi,16.25,148.75,1114:468:2,0.17,,,,,,
Decapterus,muroadsi,16.25,149.25,1114:469:1,0.19,,,,,,
Decapterus,muroadsi,16.75,149.25,1114:469:3,0.18,,,,,,
Decapterus,muroadsi,16.75,149.75,1114:469:4,0.19,,,,,,
Decapterus,muroadsi,17.25,149.75,1114:479:2,0.15,,,,,,
Decapterus,muroadsi,13.75,151.75,1115:131:4,0.17,,,,,,
Decapterus,muroadsi,13.75,152.25,1115:132:3,0.19,,,,,,
Decapterus,muroadsi,14.25,150.25,1115:140:1,0.19,,,,,,
Decapterus,muroadsi,14.75,150.25,1115:140:3,0.17,,,,,,
Decapterus,muroadsi,14.75,150.75,1115:140:4,0.18,,,,,,
Decapterus,muroadsi,14.25,151.75,1115:141:2,0.17,,,,,,
Decapterus,muroadsi,14.75,151.25,1115:141:3,0.19,,,,,,
Decapterus,muroadsi,14.75,151.75,1115:141:4,0.16,,,,,,
Decapterus,muroadsi,14.25,152.25,1115:142:1,0.17,,,,,,
Decapterus,muroadsi,14.75,152.75,1115:142:4,0.19,,,,,,
Decapterus,muroadsi,14.25,153.25,1115:143:1,0.19,,,,,,
Decapterus,muroadsi,14.75,153.75,1115:143:4,0.19,,,,,,
Decapterus,muroadsi,14.25,154.25,1115:144:1,0.18,,,,,,
Decapterus,muroadsi,14.25,154.75,1115:144:2,0.19,,,,,,
Decapterus,muroadsi,13.75,156.75,1115:236:4,0.19,,,,,,
Decapterus,muroadsi,13.75,157.75,1115:237:4,0.19,,,,,,
Decapterus,muroadsi,13.75,159.75,1115:239:4,0.19,,,,,,
Decapterus,muroadsi,14.25,155.25,1115:245:1,0.17,,,,,,
Decapterus,muroadsi,14.75,155.75,1115:245:4,0.18,,,,,,
Decapterus,muroadsi,14.25,156.25,1115:246:1,0.17,,,,,,
Decapterus,muroadsi,14.25,156.75,1115:246:2,0.17,,,,,,
Decapterus,muroadsi,14.75,156.75,1115:246:4,0.16,,,,,,
Decapterus,muroadsi,14.25,157.25,1115:247:1,0.17,,,,,,
Decapterus,muroadsi,14.25,157.75,1115:247:2,0.18,,,,,,
Decapterus,muroadsi,14.75,157.25,1115:247:3,0.16,,,,,,
Decapterus,muroadsi,14.75,157.75,1115:247:4,0.18,,,,,,
Decapterus,muroadsi,14.75,158.25,1115:248:3,0.16,,,,,,
Decapterus,muroadsi,15.25,150.25,1115:350:1,0.19,,,,,,
Decapterus,muroadsi,15.25,150.75,1115:350:2,0.17,,,,,,
Decapterus,muroadsi,15.75,150.75,1115:350:4,0.17,,,,,,
Decapterus,muroadsi,15.25,151.25,1115:351:1,0.16,,,,,,
Decapterus,muroadsi,15.25,151.75,1115:351:2,0.17,,,,,,
Decapterus,muroadsi,15.75,151.25,1115:351:3,0.17,,,,,,
Decapterus,muroadsi,15.75,151.75,1115:351:4,0.19,,,,,,
Decapterus,muroadsi,15.25,152.25,1115:352:1,0.18,,,,,,
Decapterus,muroadsi,15.25,152.75,1115:352:2,0.18,,,,,,
Decapterus,muroadsi,15.75,152.25,1115:352:3,0.12,,,,,,
Decapterus,muroadsi,15.75,152.75,1115:352:4,0.12,,,,,,
