Mapping parameters for Anchoa ischana (Sharpnose anchovy)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  77 |  87 ,
Bounding Box (NSWE): ,33,-3,-116,-77

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,5,26,50
Temperature (°C),1,17.32,22.47,28.27,32.47
Salinity (psu),1,31.26,32.22,35.34,37.23
Primary Production,1,456,538,1727,2353
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,1,6,90,296
 

Map data (HSPEC) for predicted occurrences (n = 284): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Anchoa,ischana,-2.25,-79.75,5007:229:2,0.16,0.2,1,1,0.7779552715655,1,1
Anchoa,ischana,-0.25,-90.25,5009:100:1,0.17,1,1,1,0.17073170731707,1,1
Anchoa,ischana,2.75,-77.75,7007:227:4,0.04,1,1,1,0.043130990415335,1,1
Anchoa,ischana,3.75,-77.25,7007:237:3,0.17,1,1,1,0.17252396166134,1,1
Anchoa,ischana,5.25,-77.25,7007:457:1,0.02,1,1,0.031249999999998,0.79712460063898,1,1
Anchoa,ischana,5.75,-77.25,7007:457:3,0.03,1,1,0.031249999999998,1,1,1
Anchoa,ischana,8.25,-77.75,7007:487:2,0.19,0.2,1,0.94179894179894,1,1,1
Anchoa,ischana,10.25,-84.75,7108:104:2,0.11,1,0.99285714285714,1,0.10975609756098,1,1
Anchoa,ischana,10.75,-85.75,7108:205:4,0.02,1,1,1,0.024390243902439,1,1
Anchoa,ischana,10.75,-86.25,7108:206:3,0.12,0.125,1,1,1,1,1
Anchoa,ischana,28.25,-115.25,7211:485:1,0.16,1,0.21165048543689,1,0.76829268292683,1,1
Anchoa,ischana,29.25,-115.25,7211:495:1,0.16,1,0.16116504854369,1,1,1,1
Anchoa,ischana,29.75,-115.25,7211:495:3,0.16,1,0.16116504854369,1,1,1,1
Anchoa,ischana,29.75,-115.75,7211:495:4,0.16,1,0.16116504854369,1,1,1,1
Anchoa,ischana,0.25,-79.75,7007:209:2,0.20,0.2,1,1,1,1,1
Anchoa,ischana,1.25,-79.25,7007:219:1,0.30,1,1,1,0.29552715654952,1,1
Anchoa,ischana,2.25,-78.25,7007:228:1,0.20,0.2,1,1,1,1,1
Anchoa,ischana,4.25,-77.25,7007:247:1,0.24,1,1,0.55208333333333,0.4297124600639,1,1
Anchoa,ischana,4.75,-77.25,7007:247:3,0.34,1,1,0.55208333333333,0.62140575079872,1,1
Anchoa,ischana,4.25,-81.75,7008:141:2,0.32,1,1,1,0.31707317073171,1,1
Anchoa,ischana,7.25,-80.25,7008:370:1,0.30,1,1,0.30208333333333,1,1,1
Anchoa,ischana,7.25,-80.75,7008:370:2,0.30,1,1,0.30208333333333,1,1,1
Anchoa,ischana,7.75,-80.25,7008:370:3,0.30,1,1,0.30208333333333,1,1,1
Anchoa,ischana,7.75,-80.75,7008:370:4,0.30,1,1,0.30208333333333,1,1,1
