Mapping parameters for Sardinella longiceps (Indian oil sardine)

"Cite AquaMaps itself as: Kaschner, K., J. Rius-Barile, K. Kesner-Reyes, C. Garilao, S.O. Kullander, T. Rees and R. Froese. 2013. AquaMaps: Predicted range maps for aquatic species World Wide Web electronic publication, www.aquamaps.org, Version 08/2013. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 51 |  57 |  71,
Bounding Box (NSWE): ,25,7,57,81

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,20,39,106,200
Temperature (°C),1,25.69,26.26,28.58,32.78
Salinity (psu),1,31.01,33.77,36.65,39.76
Primary Production,1,439,746,2059,2642
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,4,11,197,262
 

Map data (HSPEC) for predicted occurrences (n = 241): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,SST,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Sardinella,longiceps,18.25,57.25,1105:487:1,0.43,,,,,,
Sardinella,longiceps,19.75,58.25,1105:498:3,0.56,,,,,,
Sardinella,longiceps,10.75,72.75,1107:102:4,0.45,,,,,,
Sardinella,longiceps,11.75,72.25,1107:112:3,0.46,,,,,,
Sardinella,longiceps,19.25,72.25,1107:392:1,0.49,,,,,,
Sardinella,longiceps,20.75,59.25,1205:209:3,0.52,,,,,,
Sardinella,longiceps,21.25,59.25,1205:219:1,0.56,,,,,,
Sardinella,longiceps,24.75,64.25,1206:144:3,0.48,,,,,,
Sardinella,longiceps,23.75,68.25,1206:238:3,0.44,,,,,,
Sardinella,longiceps,24.75,65.75,1206:245:4,0.40,,,,,,
Sardinella,longiceps,24.75,66.25,1206:246:3,0.40,,,,,,
Sardinella,longiceps,20.25,72.25,1207:102:1,0.57,,,,,,
Sardinella,longiceps,22.25,72.25,1207:122:1,0.42,,,,,,
Sardinella,longiceps,9.25,75.75,1007:495:2,0.67,,,,,,
Sardinella,longiceps,9.75,80.25,1008:390:3,0.77,,,,,,
Sardinella,longiceps,9.75,80.75,1008:390:4,0.77,,,,,,
Sardinella,longiceps,18.25,57.75,1105:487:2,0.70,,,,,,
Sardinella,longiceps,18.75,58.25,1105:488:3,0.60,,,,,,
Sardinella,longiceps,19.25,58.25,1105:498:1,0.74,,,,,,
Sardinella,longiceps,19.75,58.75,1105:498:4,0.74,,,,,,
Sardinella,longiceps,11.25,72.75,1107:112:2,0.66,,,,,,
Sardinella,longiceps,10.25,79.75,1107:209:2,0.78,,,,,,
Sardinella,longiceps,10.75,79.75,1107:209:4,0.78,,,,,,
Sardinella,longiceps,15.25,73.75,1107:353:2,0.67,,,,,,
Sardinella,longiceps,15.25,74.25,1107:354:1,0.79,,,,,,
Sardinella,longiceps,17.75,71.75,1107:371:4,0.71,,,,,,
Sardinella,longiceps,19.75,72.75,1107:392:4,0.79,,,,,,
Sardinella,longiceps,10.25,80.25,1108:100:1,0.77,,,,,,
Sardinella,longiceps,10.25,80.75,1108:100:2,0.75,,,,,,
Sardinella,longiceps,10.75,80.25,1108:100:3,0.77,,,,,,
Sardinella,longiceps,12.25,80.75,1108:120:2,0.72,,,,,,
Sardinella,longiceps,13.25,80.75,1108:130:2,0.68,,,,,,
Sardinella,longiceps,20.25,58.75,1205:208:2,0.75,,,,,,
Sardinella,longiceps,24.75,62.75,1206:142:4,0.77,,,,,,
Sardinella,longiceps,24.75,63.25,1206:143:3,0.67,,,,,,
Sardinella,longiceps,24.75,63.75,1206:143:4,0.73,,,,,,
Sardinella,longiceps,24.25,67.25,1206:247:1,0.67,,,,,,
Sardinella,longiceps,21.25,71.75,1207:111:2,0.63,,,,,,
Sardinella,longiceps,21.75,72.75,1207:112:4,0.68,,,,,,
Sardinella,longiceps,22.25,72.75,1207:122:2,0.77,,,,,,
Sardinella,longiceps,7.25,76.75,1007:476:2,0.83,,,,,,
Sardinella,longiceps,7.75,76.75,1007:476:4,1.00,,,,,,
Sardinella,longiceps,7.25,77.25,1007:477:1,1.00,,,,,,
Sardinella,longiceps,7.25,77.75,1007:477:2,1.00,,,,,,
Sardinella,longiceps,7.75,77.25,1007:477:3,0.91,,,,,,
Sardinella,longiceps,7.75,78.25,1007:478:3,1.00,,,,,,
Sardinella,longiceps,7.25,79.75,1007:479:2,1.00,,,,,,
Sardinella,longiceps,7.75,79.75,1007:479:4,1.00,,,,,,
Sardinella,longiceps,8.25,76.75,1007:486:2,1.00,,,,,,
Sardinella,longiceps,8.75,76.25,1007:486:3,1.00,,,,,,
Sardinella,longiceps,8.75,76.75,1007:486:4,1.00,,,,,,
Sardinella,longiceps,8.25,77.25,1007:487:1,1.00,,,,,,
Sardinella,longiceps,8.25,77.75,1007:487:2,1.00,,,,,,
Sardinella,longiceps,8.25,78.25,1007:488:1,0.91,,,,,,
Sardinella,longiceps,8.75,78.25,1007:488:3,1.00,,,,,,
Sardinella,longiceps,8.75,78.75,1007:488:4,1.00,,,,,,
Sardinella,longiceps,8.25,79.75,1007:489:2,1.00,,,,,,
Sardinella,longiceps,8.75,79.25,1007:489:3,1.00,,,,,,
Sardinella,longiceps,8.75,79.75,1007:489:4,1.00,,,,,,
Sardinella,longiceps,9.75,75.75,1007:495:4,1.00,,,,,,
Sardinella,longiceps,9.25,76.25,1007:496:1,1.00,,,,,,
Sardinella,longiceps,9.25,76.75,1007:496:2,1.00,,,,,,
Sardinella,longiceps,9.75,76.25,1007:496:3,1.00,,,,,,
Sardinella,longiceps,9.25,78.25,1007:498:1,1.00,,,,,,
Sardinella,longiceps,9.25,78.75,1007:498:2,1.00,,,,,,
Sardinella,longiceps,9.75,78.75,1007:498:4,1.00,,,,,,
Sardinella,longiceps,9.25,79.25,1007:499:1,1.00,,,,,,
Sardinella,longiceps,9.25,79.75,1007:499:2,1.00,,,,,,
Sardinella,longiceps,9.75,79.25,1007:499:3,1.00,,,,,,
Sardinella,longiceps,9.75,79.75,1007:499:4,1.00,,,,,,
Sardinella,longiceps,9.25,80.25,1008:390:1,1.00,,,,,,
Sardinella,longiceps,9.25,80.75,1008:390:2,1.00,,,,,,
Sardinella,longiceps,17.75,57.25,1105:477:3,1.00,,,,,,
Sardinella,longiceps,18.75,57.75,1105:487:4,0.86,,,,,,
Sardinella,longiceps,19.25,69.75,1106:499:2,1.00,,,,,,
Sardinella,longiceps,10.25,73.75,1107:103:2,0.97,,,,,,
Sardinella,longiceps,10.75,73.75,1107:103:4,0.97,,,,,,
Sardinella,longiceps,11.75,72.75,1107:112:4,0.87,,,,,,
Sardinella,longiceps,11.75,73.25,1107:113:3,0.94,,,,,,
Sardinella,longiceps,11.25,74.75,1107:114:2,0.99,,,,,,
Sardinella,longiceps,11.75,74.75,1107:114:4,0.99,,,,,,
Sardinella,longiceps,12.25,74.25,1107:124:1,0.99,,,,,,
Sardinella,longiceps,12.25,74.75,1107:124:2,0.99,,,,,,
Sardinella,longiceps,12.75,74.25,1107:124:3,0.99,,,,,,
Sardinella,longiceps,12.75,74.75,1107:124:4,0.99,,,,,,
Sardinella,longiceps,13.25,73.75,1107:133:2,1.00,,,,,,
Sardinella,longiceps,13.75,73.75,1107:133:4,1.00,,,,,,
Sardinella,longiceps,13.25,74.25,1107:134:1,0.99,,,,,,
Sardinella,longiceps,13.25,74.75,1107:134:2,0.99,,,,,,
Sardinella,longiceps,13.75,74.25,1107:134:3,0.99,,,,,,
Sardinella,longiceps,13.75,74.75,1107:134:4,0.99,,,,,,
Sardinella,longiceps,14.25,73.25,1107:143:1,1.00,,,,,,
Sardinella,longiceps,14.25,73.75,1107:143:2,1.00,,,,,,
Sardinella,longiceps,14.75,73.25,1107:143:3,1.00,,,,,,
Sardinella,longiceps,14.75,73.75,1107:143:4,1.00,,,,,,
Sardinella,longiceps,14.25,74.25,1107:144:1,1.00,,,,,,
Sardinella,longiceps,14.25,74.75,1107:144:2,1.00,,,,,,
Sardinella,longiceps,14.75,74.25,1107:144:3,1.00,,,,,,
Sardinella,longiceps,10.25,75.75,1107:205:2,1.00,,,,,,
Sardinella,longiceps,10.75,75.25,1107:205:3,1.00,,,,,,
Sardinella,longiceps,10.75,75.75,1107:205:4,1.00,,,,,,
Sardinella,longiceps,10.25,76.25,1107:206:1,1.00,,,,,,
Sardinella,longiceps,10.75,76.25,1107:206:3,1.00,,,,,,
Sardinella,longiceps,10.25,79.25,1107:209:1,1.00,,,,,,
Sardinella,longiceps,11.25,75.25,1107:215:1,1.00,,,,,,
Sardinella,longiceps,11.75,75.25,1107:215:3,1.00,,,,,,
Sardinella,longiceps,11.25,79.75,1107:219:2,0.96,,,,,,
Sardinella,longiceps,11.75,79.75,1107:219:4,0.96,,,,,,
Sardinella,longiceps,12.25,75.25,1107:225:1,1.00,,,,,,
Sardinella,longiceps,15.75,72.75,1107:352:4,1.00,,,,,,
Sardinella,longiceps,15.25,73.25,1107:353:1,1.00,,,,,,
Sardinella,longiceps,15.75,73.25,1107:353:3,1.00,,,,,,
Sardinella,longiceps,15.75,73.75,1107:353:4,1.00,,,,,,
Sardinella,longiceps,16.25,72.75,1107:362:2,1.00,,,,,,
Sardinella,longiceps,16.75,72.25,1107:362:3,1.00,,,,,,
Sardinella,longiceps,16.75,72.75,1107:362:4,1.00,,,,,,
Sardinella,longiceps,16.25,73.25,1107:363:1,1.00,,,,,,
Sardinella,longiceps,16.75,73.25,1107:363:3,0.94,,,,,,
Sardinella,longiceps,17.75,70.75,1107:370:4,1.00,,,,,,
Sardinella,longiceps,17.25,71.75,1107:371:2,1.00,,,,,,
Sardinella,longiceps,17.75,71.25,1107:371:3,0.97,,,,,,
Sardinella,longiceps,17.25,72.25,1107:372:1,1.00,,,,,,
Sardinella,longiceps,17.25,72.75,1107:372:2,0.95,,,,,,
Sardinella,longiceps,17.75,72.25,1107:372:3,1.00,,,,,,
Sardinella,longiceps,17.75,72.75,1107:372:4,0.89,,,,,,
Sardinella,longiceps,17.25,73.25,1107:373:1,1.00,,,,,,
Sardinella,longiceps,17.75,73.25,1107:373:3,1.00,,,,,,
Sardinella,longiceps,18.25,70.75,1107:380:2,1.00,,,,,,
Sardinella,longiceps,18.75,70.25,1107:380:3,1.00,,,,,,
Sardinella,longiceps,18.25,71.75,1107:381:2,1.00,,,,,,
Sardinella,longiceps,18.75,71.25,1107:381:3,1.00,,,,,,
Sardinella,longiceps,18.75,71.75,1107:381:4,1.00,,,,,,
Sardinella,longiceps,18.25,72.25,1107:382:1,1.00,,,,,,
Sardinella,longiceps,18.25,72.75,1107:382:2,1.00,,,,,,
Sardinella,longiceps,18.75,72.25,1107:382:3,1.00,,,,,,
Sardinella,longiceps,18.75,72.75,1107:382:4,1.00,,,,,,
Sardinella,longiceps,19.75,70.75,1107:390:4,1.00,,,,,,
Sardinella,longiceps,19.25,71.25,1107:391:1,1.00,,,,,,
Sardinella,longiceps,19.25,71.75,1107:391:2,1.00,,,,,,
Sardinella,longiceps,19.75,71.25,1107:391:3,1.00,,,,,,
Sardinella,longiceps,19.75,71.75,1107:391:4,1.00,,,,,,
Sardinella,longiceps,19.25,72.75,1107:392:2,0.95,,,,,,
Sardinella,longiceps,11.25,80.25,1108:110:1,0.95,,,,,,
Sardinella,longiceps,11.75,80.25,1108:110:3,0.95,,,,,,
Sardinella,longiceps,12.25,80.25,1108:120:1,0.95,,,,,,
Sardinella,longiceps,12.75,80.25,1108:120:3,0.88,,,,,,
Sardinella,longiceps,12.75,80.75,1108:120:4,0.88,,,,,,
Sardinella,longiceps,20.75,58.25,1205:208:3,0.86,,,,,,
Sardinella,longiceps,20.75,58.75,1205:208:4,0.86,,,,,,
Sardinella,longiceps,20.25,59.25,1205:209:1,1.00,,,,,,
Sardinella,longiceps,21.25,58.75,1205:218:2,1.00,,,,,,
Sardinella,longiceps,21.25,59.75,1205:219:2,1.00,,,,,,
Sardinella,longiceps,21.75,59.25,1205:219:3,1.00,,,,,,
Sardinella,longiceps,22.25,59.75,1205:229:2,0.87,,,,,,
Sardinella,longiceps,22.75,59.25,1205:229:3,1.00,,,,,,
Sardinella,longiceps,22.75,59.75,1205:229:4,1.00,,,,,,
Sardinella,longiceps,23.75,57.75,1205:237:4,1.00,,,,,,
Sardinella,longiceps,23.25,58.75,1205:238:2,0.88,,,,,,
Sardinella,longiceps,23.75,58.25,1205:238:3,1.00,,,,,,
Sardinella,longiceps,23.75,58.75,1205:238:4,1.00,,,,,,
Sardinella,longiceps,23.25,59.25,1205:239:1,1.00,,,,,,
Sardinella,longiceps,24.25,57.25,1205:247:1,1.00,,,,,,
Sardinella,longiceps,24.25,57.75,1205:247:2,1.00,,,,,,
Sardinella,longiceps,24.75,57.25,1205:247:3,1.00,,,,,,
Sardinella,longiceps,24.75,61.25,1206:141:3,1.00,,,,,,
Sardinella,longiceps,24.75,61.75,1206:141:4,1.00,,,,,,
Sardinella,longiceps,24.75,62.25,1206:142:3,0.96,,,,,,
Sardinella,longiceps,20.25,69.25,1206:209:1,0.89,,,,,,
Sardinella,longiceps,20.25,69.75,1206:209:2,1.00,,,,,,
Sardinella,longiceps,20.75,69.25,1206:209:3,1.00,,,,,,
Sardinella,longiceps,20.75,69.75,1206:209:4,1.00,,,,,,
Sardinella,longiceps,21.25,68.25,1206:218:1,1.00,,,,,,
Sardinella,longiceps,21.25,68.75,1206:218:2,1.00,,,,,,
Sardinella,longiceps,21.75,68.25,1206:218:3,1.00,,,,,,
Sardinella,longiceps,21.75,68.75,1206:218:4,1.00,,,,,,
Sardinella,longiceps,21.25,69.25,1206:219:1,1.00,,,,,,
Sardinella,longiceps,21.25,69.75,1206:219:2,1.00,,,,,,
Sardinella,longiceps,21.75,69.25,1206:219:3,1.00,,,,,,
Sardinella,longiceps,21.75,69.75,1206:219:4,1.00,,,,,,
Sardinella,longiceps,22.25,67.75,1206:227:2,1.00,,,,,,
Sardinella,longiceps,22.75,67.25,1206:227:3,1.00,,,,,,
Sardinella,longiceps,22.75,67.75,1206:227:4,1.00,,,,,,
Sardinella,longiceps,22.25,68.25,1206:228:1,1.00,,,,,,
Sardinella,longiceps,22.25,68.75,1206:228:2,1.00,,,,,,
Sardinella,longiceps,22.75,68.25,1206:228:3,1.00,,,,,,
Sardinella,longiceps,22.75,68.75,1206:228:4,1.00,,,,,,
Sardinella,longiceps,22.25,69.25,1206:229:1,1.00,,,,,,
Sardinella,longiceps,22.75,69.25,1206:229:3,1.00,,,,,,
Sardinella,longiceps,22.75,69.75,1206:229:4,1.00,,,,,,
Sardinella,longiceps,23.25,66.75,1206:236:2,1.00,,,,,,
Sardinella,longiceps,23.75,66.25,1206:236:3,1.00,,,,,,
Sardinella,longiceps,23.75,66.75,1206:236:4,1.00,,,,,,
Sardinella,longiceps,23.25,67.25,1206:237:1,1.00,,,,,,
Sardinella,longiceps,23.25,67.75,1206:237:2,1.00,,,,,,
Sardinella,longiceps,23.75,67.25,1206:237:3,1.00,,,,,,
Sardinella,longiceps,23.25,68.75,1206:238:2,1.00,,,,,,
Sardinella,longiceps,24.25,65.75,1206:245:2,1.00,,,,,,
Sardinella,longiceps,24.25,66.25,1206:246:1,1.00,,,,,,
Sardinella,longiceps,24.25,66.75,1206:246:2,1.00,,,,,,
Sardinella,longiceps,24.75,66.75,1206:246:4,1.00,,,,,,
Sardinella,longiceps,24.75,67.25,1206:247:3,1.00,,,,,,
Sardinella,longiceps,20.25,70.25,1207:100:1,1.00,,,,,,
Sardinella,longiceps,20.25,70.75,1207:100:2,1.00,,,,,,
Sardinella,longiceps,20.75,70.25,1207:100:3,1.00,,,,,,
Sardinella,longiceps,20.75,70.75,1207:100:4,0.89,,,,,,
Sardinella,longiceps,20.25,71.25,1207:101:1,1.00,,,,,,
Sardinella,longiceps,20.75,71.25,1207:101:3,0.85,,,,,,
Sardinella,longiceps,20.75,71.75,1207:101:4,0.89,,,,,,
Sardinella,longiceps,20.25,72.75,1207:102:2,1.00,,,,,,
Sardinella,longiceps,20.75,72.25,1207:102:3,1.00,,,,,,
Sardinella,longiceps,20.75,72.75,1207:102:4,1.00,,,,,,
Sardinella,longiceps,21.25,72.25,1207:112:1,1.00,,,,,,
Sardinella,longiceps,21.25,72.75,1207:112:2,1.00,,,,,,
Sardinella,longiceps,21.75,72.25,1207:112:3,1.00,,,,,,
Sardinella,longiceps,22.75,70.25,1207:120:3,1.00,,,,,,


Occurrence cells used for creating environmental envelope (n = 15)
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Sardinella,longiceps,7.25,79.75,1007:479:2,631,28.04,33.77,746,0,22
Sardinella,longiceps,8.25,76.75,1007:486:2,246,28.48,34.58,1824,0,51
Sardinella,longiceps,11.25,75.75,1107:215:2,3,28.58,34.5,1729,0,17
Sardinella,longiceps,11.75,79.75,1107:219:4,17,28.54,33.65,1366,0,11
Sardinella,longiceps,11.75,75.75,1107:215:4,6,28.58,34.29,1361,0,4
Sardinella,longiceps,11.75,75.25,1107:215:3,11,28.58,34.29,1493,0,26
Sardinella,longiceps,15.75,71.25,1107:351:3,2344,28.38,35.68,743,0,262
Sardinella,longiceps,16.25,73.25,1107:363:1,40,28.5,35.47,2059,0,25
Sardinella,longiceps,18.75,72.75,1107:382:4,29,27.86,35.41,1139,0,23
Sardinella,longiceps,19.75,59.25,1105:499:3,2993,26.26,36.13,1230,0,129
Sardinella,longiceps,20.25,58.25,1205:208:1,38,26.18,35.97,2642,0,23
Sardinella,longiceps,23.75,64.75,1206:134:4,2519,26.77,36.48,1448,0,197
Sardinella,longiceps,23.75,58.75,1205:238:4,1254,27.4,36.65,1444,0,23
Sardinella,longiceps,23.75,57.75,1205:237:4,52,27.73,36.65,1603,0,11
Sardinella,longiceps,24.75,58.75,1205:248:4,1633,27.7,36.65,1213,0,106
