Mapping parameters for Saurida tumbil (Greater lizardfish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  57 |  61 |  71 |  81 ,
Bounding Box (NSWE): ,30,-35,32,155

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,10,20,60,60
Temperature (°C),1,-1.79,21.15,29.07,33.27
Salinity (psu),1,25.37,31.48,38.72,40.02
Primary Production,1,0,389,1715,2838
Sea Ice Concentration,1,-0.99089218300614,0,0,1
Distance to Land (km),0,0,9,110,407
 

Map data (HSPEC) for predicted occurrences (n = 4558): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Saurida,tumbil,14.25,48.25,1104:248:1,0.09,1,1,1,0.089937666963491,1,1
Saurida,tumbil,17.25,55.25,1105:475:1,0.18,1,1,1,0.18165627782725,1,1
Saurida,tumbil,19.75,72.25,1107:392:3,0.09,1,1,1,0.092609082813891,1,1
Saurida,tumbil,16.25,96.75,1109:466:2,0.06,1,1,0.52045826513912,0.12377560106857,1,1
Saurida,tumbil,13.75,100.75,1110:130:4,0.14,0.3,1,0.47135842880524,1,1,1
Saurida,tumbil,24.75,34.75,1203:144:4,0.12,0.3,1,0.40769230769231,1,1,1
Saurida,tumbil,22.25,36.25,1203:226:1,0.07,0.2,1,0.35384615384615,1,1,1
Saurida,tumbil,26.25,36.75,1203:466:2,0.06,0.1,1,0.63076923076923,1,1,1
Saurida,tumbil,27.75,48.75,1204:478:4,0.09,1,1,0.092307692307696,1,1,1
Saurida,tumbil,27.25,49.25,1204:479:1,0.09,1,1,0.092307692307696,1,1,1
Saurida,tumbil,27.25,49.75,1204:479:2,0.07,1,1,0.069230769230772,1,1,1
Saurida,tumbil,27.75,49.25,1204:479:3,0.09,1,1,0.092307692307696,1,1,1
Saurida,tumbil,27.75,49.75,1204:479:4,0.09,1,1,0.092307692307696,1,1,1
Saurida,tumbil,28.25,48.75,1204:488:2,0.09,1,1,0.092307692307696,1,1,1
Saurida,tumbil,28.25,49.25,1204:489:1,0.09,1,1,0.092307692307696,1,1,1
Saurida,tumbil,28.25,49.75,1204:489:2,0.09,1,1,0.092307692307696,1,1,1
Saurida,tumbil,28.75,49.25,1204:489:3,0.09,1,1,0.092307692307696,1,1,1
Saurida,tumbil,28.75,49.75,1204:489:4,0.09,1,1,0.092307692307696,1,1,1
Saurida,tumbil,23.75,51.75,1205:131:4,0.11,0.4,1,0.28461538461539,1,1,1
Saurida,tumbil,20.25,58.25,1205:208:1,0.17,1,1,1,0.17453250222618,1,1
Saurida,tumbil,27.25,50.25,1205:370:1,0.07,1,1,0.069230769230772,1,1,1
Saurida,tumbil,27.25,50.75,1205:370:2,0.07,1,1,0.069230769230772,1,1,1
Saurida,tumbil,27.75,50.25,1205:370:3,0.07,1,1,0.069230769230772,1,1,1
