Mapping parameters for Trachurus symmetricus (Pacific jack mackerel)

"Cite AquaMaps itself as: Kaschner, K., J. Rius-Barile, K. Kesner-Reyes, C. Garilao, S.O. Kullander, T. Rees and R. Froese. 2013. AquaMaps: Predicted range maps for aquatic species World Wide Web electronic publication, www.aquamaps.org, Version 08/2013. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 67 |  77 |  81 |  87,
Bounding Box (NSWE): ,65,13,,

Pelagic: True,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,46,183,400
Temperature (°C),1,6.93,10.96,23.17,29.1
Salinity (psu),1,30.27,32.09,34.27,35.34
Primary Production,1,211,450,1604,2593
Sea Ice Concentration,1,-1,0,0,0.03
Distance to Land (km),0,2,11,234,771
 

Map data (HSPEC) for predicted occurrences (n = 8217): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,SST,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Trachurus,symmetricus,13.25,-93.75,7109:133:2,0.07,,,,,,
Trachurus,symmetricus,13.75,-93.25,7109:133:3,0.07,,,,,,
Trachurus,symmetricus,13.75,-93.75,7109:133:4,0.07,,,,,,
Trachurus,symmetricus,13.25,-94.25,7109:134:1,0.10,,,,,,
Trachurus,symmetricus,13.25,-94.75,7109:134:2,0.10,,,,,,
Trachurus,symmetricus,13.75,-94.25,7109:134:3,0.10,,,,,,
Trachurus,symmetricus,13.75,-94.75,7109:134:4,0.10,,,,,,
Trachurus,symmetricus,14.25,-91.75,7109:141:2,0.01,,,,,,
Trachurus,symmetricus,14.25,-92.25,7109:142:1,0.05,,,,,,
Trachurus,symmetricus,14.25,-92.75,7109:142:2,0.05,,,,,,
Trachurus,symmetricus,14.75,-92.25,7109:142:3,0.05,,,,,,
Trachurus,symmetricus,14.75,-92.75,7109:142:4,0.05,,,,,,
Trachurus,symmetricus,14.25,-93.25,7109:143:1,0.08,,,,,,
Trachurus,symmetricus,14.25,-93.75,7109:143:2,0.08,,,,,,
Trachurus,symmetricus,14.75,-93.25,7109:143:3,0.08,,,,,,
Trachurus,symmetricus,14.75,-93.75,7109:143:4,0.08,,,,,,
Trachurus,symmetricus,14.25,-94.25,7109:144:1,0.10,,,,,,
Trachurus,symmetricus,14.25,-94.75,7109:144:2,0.10,,,,,,
Trachurus,symmetricus,14.75,-94.25,7109:144:3,0.10,,,,,,
Trachurus,symmetricus,14.75,-94.75,7109:144:4,0.10,,,,,,
Trachurus,symmetricus,13.25,-95.25,7109:235:1,0.11,,,,,,
Trachurus,symmetricus,13.25,-95.75,7109:235:2,0.11,,,,,,
Trachurus,symmetricus,13.75,-95.25,7109:235:3,0.11,,,,,,
Trachurus,symmetricus,13.75,-95.75,7109:235:4,0.11,,,,,,
Trachurus,symmetricus,13.25,-96.25,7109:236:1,0.11,,,,,,
Trachurus,symmetricus,13.25,-96.75,7109:236:2,0.11,,,,,,
Trachurus,symmetricus,13.75,-96.25,7109:236:3,0.11,,,,,,
Trachurus,symmetricus,13.75,-96.75,7109:236:4,0.11,,,,,,
Trachurus,symmetricus,13.25,-97.25,7109:237:1,0.06,,,,,,
Trachurus,symmetricus,13.25,-97.75,7109:237:2,0.04,,,,,,
Trachurus,symmetricus,13.75,-97.25,7109:237:3,0.07,,,,,,
Trachurus,symmetricus,13.75,-97.75,7109:237:4,0.06,,,,,,
Trachurus,symmetricus,13.25,-98.25,7109:238:1,0.01,,,,,,
Trachurus,symmetricus,13.25,-98.75,7109:238:2,0.01,,,,,,
Trachurus,symmetricus,13.75,-98.25,7109:238:3,0.02,,,,,,
Trachurus,symmetricus,13.75,-98.75,7109:238:4,0.02,,,,,,
Trachurus,symmetricus,13.75,-99.25,7109:239:3,0.01,,,,,,
Trachurus,symmetricus,13.75,-99.75,7109:239:4,0.01,,,,,,
Trachurus,symmetricus,14.25,-95.25,7109:245:1,0.11,,,,,,
Trachurus,symmetricus,14.25,-95.75,7109:245:2,0.11,,,,,,
Trachurus,symmetricus,14.75,-95.25,7109:245:3,0.11,,,,,,
Trachurus,symmetricus,14.75,-95.75,7109:245:4,0.11,,,,,,
Trachurus,symmetricus,14.25,-96.25,7109:246:1,0.11,,,,,,
Trachurus,symmetricus,14.25,-96.75,7109:246:2,0.11,,,,,,
Trachurus,symmetricus,14.75,-96.25,7109:246:3,0.11,,,,,,
Trachurus,symmetricus,14.75,-96.75,7109:246:4,0.11,,,,,,
Trachurus,symmetricus,14.25,-97.25,7109:247:1,0.06,,,,,,
Trachurus,symmetricus,14.25,-97.75,7109:247:2,0.06,,,,,,
Trachurus,symmetricus,14.75,-97.25,7109:247:3,0.06,,,,,,
Trachurus,symmetricus,14.75,-97.75,7109:247:4,0.06,,,,,,
Trachurus,symmetricus,14.25,-98.25,7109:248:1,0.01,,,,,,
Trachurus,symmetricus,14.25,-98.75,7109:248:2,0.01,,,,,,
Trachurus,symmetricus,14.75,-98.25,7109:248:3,0.01,,,,,,
Trachurus,symmetricus,14.75,-98.75,7109:248:4,0.01,,,,,,
Trachurus,symmetricus,15.25,-92.75,7109:352:2,0.08,,,,,,
Trachurus,symmetricus,15.25,-93.25,7109:353:1,0.10,,,,,,
Trachurus,symmetricus,15.25,-93.75,7109:353:2,0.10,,,,,,
Trachurus,symmetricus,15.75,-93.25,7109:353:3,0.10,,,,,,
Trachurus,symmetricus,15.75,-93.75,7109:353:4,0.10,,,,,,
Trachurus,symmetricus,15.25,-94.25,7109:354:1,0.11,,,,,,
Trachurus,symmetricus,15.25,-94.75,7109:354:2,0.11,,,,,,
Trachurus,symmetricus,15.75,-94.25,7109:354:3,0.11,,,,,,
Trachurus,symmetricus,15.75,-94.75,7109:354:4,0.11,,,,,,
Trachurus,symmetricus,16.25,-94.25,7109:364:1,0.16,,,,,,
Trachurus,symmetricus,16.25,-94.75,7109:364:2,0.16,,,,,,
Trachurus,symmetricus,15.25,-95.25,7109:455:1,0.11,,,,,,
Trachurus,symmetricus,15.25,-95.75,7109:455:2,0.11,,,,,,
Trachurus,symmetricus,15.75,-95.25,7109:455:3,0.11,,,,,,
Trachurus,symmetricus,15.75,-95.75,7109:455:4,0.11,,,,,,
Trachurus,symmetricus,15.25,-96.25,7109:456:1,0.11,,,,,,
Trachurus,symmetricus,15.25,-96.75,7109:456:2,0.11,,,,,,
Trachurus,symmetricus,15.75,-96.25,7109:456:3,0.11,,,,,,
Trachurus,symmetricus,15.75,-96.75,7109:456:4,0.11,,,,,,
Trachurus,symmetricus,15.25,-97.25,7109:457:1,0.06,,,,,,
Trachurus,symmetricus,15.25,-97.75,7109:457:2,0.06,,,,,,
Trachurus,symmetricus,15.75,-97.25,7109:457:3,0.06,,,,,,
Trachurus,symmetricus,15.75,-97.75,7109:457:4,0.06,,,,,,
Trachurus,symmetricus,16.25,-95.25,7109:465:1,0.15,,,,,,
Trachurus,symmetricus,16.25,-97.75,7109:467:2,0.05,,,,,,
Trachurus,symmetricus,13.25,-100.25,7110:130:1,0.01,,,,,,
Trachurus,symmetricus,13.25,-100.75,7110:130:2,0.01,,,,,,
Trachurus,symmetricus,13.75,-100.25,7110:130:3,0.02,,,,,,
Trachurus,symmetricus,13.75,-100.75,7110:130:4,0.01,,,,,,
Trachurus,symmetricus,13.25,-101.25,7110:131:1,0.01,,,,,,
Trachurus,symmetricus,13.25,-101.75,7110:131:2,0.01,,,,,,
Trachurus,symmetricus,13.75,-101.25,7110:131:3,0.02,,,,,,
Trachurus,symmetricus,13.75,-101.75,7110:131:4,0.02,,,,,,
Trachurus,symmetricus,13.25,-102.25,7110:132:1,0.02,,,,,,
Trachurus,symmetricus,13.25,-102.75,7110:132:2,0.02,,,,,,
Trachurus,symmetricus,13.75,-102.25,7110:132:3,0.03,,,,,,
Trachurus,symmetricus,13.75,-102.75,7110:132:4,0.02,,,,,,
Trachurus,symmetricus,13.25,-103.25,7110:133:1,0.02,,,,,,
Trachurus,symmetricus,13.25,-103.75,7110:133:2,0.02,,,,,,
Trachurus,symmetricus,13.75,-103.25,7110:133:3,0.03,,,,,,
Trachurus,symmetricus,13.75,-103.75,7110:133:4,0.02,,,,,,
Trachurus,symmetricus,13.25,-104.25,7110:134:1,0.03,,,,,,
Trachurus,symmetricus,13.25,-104.75,7110:134:2,0.03,,,,,,
Trachurus,symmetricus,13.75,-104.25,7110:134:3,0.03,,,,,,
Trachurus,symmetricus,13.75,-104.75,7110:134:4,0.03,,,,,,
Trachurus,symmetricus,14.25,-100.25,7110:140:1,0.01,,,,,,
Trachurus,symmetricus,14.25,-100.75,7110:140:2,0.01,,,,,,
Trachurus,symmetricus,14.75,-100.25,7110:140:3,0.02,,,,,,
Trachurus,symmetricus,14.75,-100.75,7110:140:4,0.01,,,,,,
Trachurus,symmetricus,14.25,-101.25,7110:141:1,0.02,,,,,,
Trachurus,symmetricus,14.25,-101.75,7110:141:2,0.02,,,,,,
Trachurus,symmetricus,14.75,-101.25,7110:141:3,0.03,,,,,,
Trachurus,symmetricus,14.75,-101.75,7110:141:4,0.03,,,,,,
Trachurus,symmetricus,14.25,-102.25,7110:142:1,0.03,,,,,,
Trachurus,symmetricus,14.25,-102.75,7110:142:2,0.03,,,,,,
Trachurus,symmetricus,14.75,-102.25,7110:142:3,0.04,,,,,,
Trachurus,symmetricus,14.75,-102.75,7110:142:4,0.03,,,,,,
Trachurus,symmetricus,14.25,-103.25,7110:143:1,0.03,,,,,,
Trachurus,symmetricus,14.25,-103.75,7110:143:2,0.03,,,,,,
Trachurus,symmetricus,14.75,-103.25,7110:143:3,0.03,,,,,,
Trachurus,symmetricus,14.75,-103.75,7110:143:4,0.03,,,,,,
Trachurus,symmetricus,14.25,-104.25,7110:144:1,0.03,,,,,,
Trachurus,symmetricus,14.25,-104.75,7110:144:2,0.04,,,,,,
Trachurus,symmetricus,14.75,-104.25,7110:144:3,0.04,,,,,,
Trachurus,symmetricus,14.75,-104.75,7110:144:4,0.04,,,,,,
Trachurus,symmetricus,13.25,-105.25,7110:235:1,0.04,,,,,,
Trachurus,symmetricus,13.25,-105.75,7110:235:2,0.04,,,,,,
Trachurus,symmetricus,13.75,-105.25,7110:235:3,0.04,,,,,,
Trachurus,symmetricus,13.75,-105.75,7110:235:4,0.04,,,,,,
Trachurus,symmetricus,13.25,-106.25,7110:236:1,0.05,,,,,,
Trachurus,symmetricus,13.25,-106.75,7110:236:2,0.05,,,,,,
Trachurus,symmetricus,13.75,-106.25,7110:236:3,0.05,,,,,,
Trachurus,symmetricus,13.75,-106.75,7110:236:4,0.05,,,,,,
Trachurus,symmetricus,13.25,-107.25,7110:237:1,0.06,,,,,,
Trachurus,symmetricus,13.25,-107.75,7110:237:2,0.06,,,,,,
Trachurus,symmetricus,13.75,-107.25,7110:237:3,0.06,,,,,,
Trachurus,symmetricus,13.75,-107.75,7110:237:4,0.07,,,,,,
Trachurus,symmetricus,13.25,-108.25,7110:238:1,0.07,,,,,,
Trachurus,symmetricus,13.25,-108.75,7110:238:2,0.07,,,,,,
Trachurus,symmetricus,13.75,-108.25,7110:238:3,0.08,,,,,,
Trachurus,symmetricus,13.75,-108.75,7110:238:4,0.08,,,,,,
Trachurus,symmetricus,13.25,-109.25,7110:239:1,0.08,,,,,,
Trachurus,symmetricus,13.25,-109.75,7110:239:2,0.08,,,,,,
Trachurus,symmetricus,13.75,-109.25,7110:239:3,0.09,,,,,,
Trachurus,symmetricus,13.75,-109.75,7110:239:4,0.09,,,,,,
Trachurus,symmetricus,14.25,-105.25,7110:245:1,0.05,,,,,,
Trachurus,symmetricus,14.25,-105.75,7110:245:2,0.04,,,,,,
Trachurus,symmetricus,14.75,-105.25,7110:245:3,0.05,,,,,,
Trachurus,symmetricus,14.75,-105.75,7110:245:4,0.05,,,,,,
Trachurus,symmetricus,14.25,-106.25,7110:246:1,0.05,,,,,,
Trachurus,symmetricus,14.25,-106.75,7110:246:2,0.05,,,,,,
Trachurus,symmetricus,14.75,-106.25,7110:246:3,0.06,,,,,,
Trachurus,symmetricus,14.75,-106.75,7110:246:4,0.06,,,,,,
Trachurus,symmetricus,14.25,-107.25,7110:247:1,0.07,,,,,,
Trachurus,symmetricus,14.25,-107.75,7110:247:2,0.08,,,,,,
Trachurus,symmetricus,14.75,-107.25,7110:247:3,0.07,,,,,,
Trachurus,symmetricus,14.75,-107.75,7110:247:4,0.08,,,,,,
Trachurus,symmetricus,14.25,-108.25,7110:248:1,0.09,,,,,,
Trachurus,symmetricus,14.25,-108.75,7110:248:2,0.10,,,,,,
Trachurus,symmetricus,14.75,-108.25,7110:248:3,0.09,,,,,,
Trachurus,symmetricus,14.75,-108.75,7110:248:4,0.10,,,,,,
Trachurus,symmetricus,14.25,-109.25,7110:249:1,0.11,,,,,,
Trachurus,symmetricus,14.25,-109.75,7110:249:2,0.11,,,,,,
Trachurus,symmetricus,14.75,-109.25,7110:249:3,0.11,,,,,,
Trachurus,symmetricus,14.75,-109.75,7110:249:4,0.10,,,,,,
Trachurus,symmetricus,15.25,-100.25,7110:350:1,0.02,,,,,,
Trachurus,symmetricus,15.25,-100.75,7110:350:2,0.02,,,,,,
Trachurus,symmetricus,15.75,-100.25,7110:350:3,0.02,,,,,,
Trachurus,symmetricus,15.75,-100.75,7110:350:4,0.02,,,,,,
Trachurus,symmetricus,15.25,-101.25,7110:351:1,0.04,,,,,,
Trachurus,symmetricus,15.25,-101.75,7110:351:2,0.04,,,,,,
Trachurus,symmetricus,15.75,-101.25,7110:351:3,0.04,,,,,,
Trachurus,symmetricus,15.75,-101.75,7110:351:4,0.04,,,,,,
Trachurus,symmetricus,15.25,-102.25,7110:352:1,0.05,,,,,,
Trachurus,symmetricus,15.25,-102.75,7110:352:2,0.05,,,,,,
Trachurus,symmetricus,15.75,-102.25,7110:352:3,0.06,,,,,,
Trachurus,symmetricus,15.75,-102.75,7110:352:4,0.05,,,,,,
Trachurus,symmetricus,15.25,-103.25,7110:353:1,0.04,,,,,,
Trachurus,symmetricus,15.25,-103.75,7110:353:2,0.04,,,,,,
Trachurus,symmetricus,15.75,-103.25,7110:353:3,0.05,,,,,,
Trachurus,symmetricus,15.75,-103.75,7110:353:4,0.05,,,,,,
Trachurus,symmetricus,15.25,-104.25,7110:354:1,0.05,,,,,,
Trachurus,symmetricus,15.25,-104.75,7110:354:2,0.05,,,,,,
Trachurus,symmetricus,15.75,-104.25,7110:354:3,0.06,,,,,,
Trachurus,symmetricus,15.75,-104.75,7110:354:4,0.06,,,,,,
Trachurus,symmetricus,16.25,-100.25,7110:360:1,0.03,,,,,,
Trachurus,symmetricus,16.25,-100.75,7110:360:2,0.03,,,,,,
Trachurus,symmetricus,16.75,-100.25,7110:360:3,0.03,,,,,,
Trachurus,symmetricus,16.75,-100.75,7110:360:4,0.03,,,,,,
Trachurus,symmetricus,16.25,-101.25,7110:361:1,0.07,,,,,,
Trachurus,symmetricus,16.25,-101.75,7110:361:2,0.07,,,,,,
Trachurus,symmetricus,16.75,-101.25,7110:361:3,0.07,,,,,,
Trachurus,symmetricus,16.75,-101.75,7110:361:4,0.07,,,,,,
Trachurus,symmetricus,16.25,-102.25,7110:362:1,0.09,,,,,,
Trachurus,symmetricus,16.25,-102.75,7110:362:2,0.08,,,,,,
Trachurus,symmetricus,16.75,-102.25,7110:362:3,0.09,,,,,,
Trachurus,symmetricus,16.75,-102.75,7110:362:4,0.09,,,,,,
Trachurus,symmetricus,16.25,-103.25,7110:363:1,0.10,,,,,,
Trachurus,symmetricus,16.25,-103.75,7110:363:2,0.09,,,,,,
Trachurus,symmetricus,16.75,-103.25,7110:363:3,0.12,,,,,,
Trachurus,symmetricus,16.75,-103.75,7110:363:4,0.12,,,,,,
Trachurus,symmetricus,16.25,-104.25,7110:364:1,0.11,,,,,,
Trachurus,symmetricus,16.25,-104.75,7110:364:2,0.10,,,,,,
Trachurus,symmetricus,16.75,-104.25,7110:364:3,0.13,,,,,,
Trachurus,symmetricus,16.75,-104.75,7110:364:4,0.12,,,,,,
Trachurus,symmetricus,17.25,-100.25,7110:370:1,0.07,,,,,,
Trachurus,symmetricus,17.25,-100.75,7110:370:2,0.07,,,,,,
Trachurus,symmetricus,17.25,-101.25,7110:371:1,0.10,,,,,,
Trachurus,symmetricus,17.25,-101.75,7110:371:2,0.10,,,,,,
Trachurus,symmetricus,17.75,-101.25,7110:371:3,0.10,,,,,,
Trachurus,symmetricus,17.75,-101.75,7110:371:4,0.10,,,,,,
Trachurus,symmetricus,17.25,-102.25,7110:372:1,0.12,,,,,,
Trachurus,symmetricus,17.25,-102.75,7110:372:2,0.12,,,,,,
Trachurus,symmetricus,17.75,-102.25,7110:372:3,0.12,,,,,,
Trachurus,symmetricus,17.75,-102.75,7110:372:4,0.12,,,,,,
Trachurus,symmetricus,17.25,-103.25,7110:373:1,0.15,,,,,,
Trachurus,symmetricus,17.25,-103.75,7110:373:2,0.15,,,,,,
Trachurus,symmetricus,17.75,-103.25,7110:373:3,0.15,,,,,,
Trachurus,symmetricus,17.75,-103.75,7110:373:4,0.15,,,,,,
Trachurus,symmetricus,17.25,-104.25,7110:374:1,0.18,,,,,,
Trachurus,symmetricus,17.25,-104.75,7110:374:2,0.18,,,,,,
Trachurus,symmetricus,17.75,-104.25,7110:374:3,0.18,,,,,,
Trachurus,symmetricus,17.75,-104.75,7110:374:4,0.18,,,,,,
Trachurus,symmetricus,18.25,-102.25,7110:382:1,0.16,,,,,,
Trachurus,symmetricus,18.25,-102.75,7110:382:2,0.16,,,,,,
Trachurus,symmetricus,18.25,-103.25,7110:383:1,0.18,,,,,,
Trachurus,symmetricus,18.25,-103.75,7110:383:2,0.16,,,,,,
Trachurus,symmetricus,18.75,-103.75,7110:383:4,0.16,,,,,,
Trachurus,symmetricus,18.25,-104.25,7110:384:1,0.18,,,,,,
Trachurus,symmetricus,18.25,-104.75,7110:384:2,0.18,,,,,,
Trachurus,symmetricus,18.75,-104.25,7110:384:3,0.18,,,,,,
Trachurus,symmetricus,18.75,-104.75,7110:384:4,0.18,,,,,,
Trachurus,symmetricus,15.25,-105.25,7110:455:1,0.07,,,,,,
Trachurus,symmetricus,15.25,-105.75,7110:455:2,0.06,,,,,,
Trachurus,symmetricus,15.75,-105.25,7110:455:3,0.07,,,,,,
Trachurus,symmetricus,15.75,-105.75,7110:455:4,0.06,,,,,,
Trachurus,symmetricus,15.25,-106.25,7110:456:1,0.08,,,,,,
Trachurus,symmetricus,15.25,-106.75,7110:456:2,0.08,,,,,,
Trachurus,symmetricus,15.75,-106.25,7110:456:3,0.08,,,,,,
Trachurus,symmetricus,15.75,-106.75,7110:456:4,0.09,,,,,,
Trachurus,symmetricus,15.25,-107.25,7110:457:1,0.09,,,,,,
Trachurus,symmetricus,15.25,-107.75,7110:457:2,0.10,,,,,,
Trachurus,symmetricus,15.75,-107.25,7110:457:3,0.10,,,,,,
Trachurus,symmetricus,15.75,-107.75,7110:457:4,0.10,,,,,,
Trachurus,symmetricus,15.25,-108.25,7110:458:1,0.11,,,,,,
Trachurus,symmetricus,15.25,-108.75,7110:458:2,0.12,,,,,,
Trachurus,symmetricus,15.75,-108.25,7110:458:3,0.12,,,,,,
Trachurus,symmetricus,15.75,-108.75,7110:458:4,0.12,,,,,,
Trachurus,symmetricus,15.25,-109.25,7110:459:1,0.14,,,,,,
Trachurus,symmetricus,15.25,-109.75,7110:459:2,0.14,,,,,,
Trachurus,symmetricus,15.75,-109.25,7110:459:3,0.15,,,,,,
Trachurus,symmetricus,15.75,-109.75,7110:459:4,0.15,,,,,,
Trachurus,symmetricus,16.25,-105.25,7110:465:1,0.11,,,,,,
Trachurus,symmetricus,16.25,-105.75,7110:465:2,0.08,,,,,,
Trachurus,symmetricus,16.75,-105.25,7110:465:3,0.13,,,,,,
Trachurus,symmetricus,16.75,-105.75,7110:465:4,0.09,,,,,,
Trachurus,symmetricus,16.25,-106.25,7110:466:1,0.11,,,,,,
Trachurus,symmetricus,16.25,-106.75,7110:466:2,0.12,,,,,,
Trachurus,symmetricus,16.75,-106.25,7110:466:3,0.10,,,,,,
Trachurus,symmetricus,16.75,-106.75,7110:466:4,0.11,,,,,,
Trachurus,symmetricus,16.25,-107.25,7110:467:1,0.14,,,,,,
Trachurus,symmetricus,16.25,-107.75,7110:467:2,0.13,,,,,,
Trachurus,symmetricus,16.75,-107.25,7110:467:3,0.14,,,,,,
Trachurus,symmetricus,16.75,-107.75,7110:467:4,0.14,,,,,,
Trachurus,symmetricus,16.25,-108.25,7110:468:1,0.15,,,,,,
Trachurus,symmetricus,16.25,-108.75,7110:468:2,0.16,,,,,,
Trachurus,symmetricus,16.75,-108.25,7110:468:3,0.15,,,,,,
Trachurus,symmetricus,16.75,-108.75,7110:468:4,0.17,,,,,,
Trachurus,symmetricus,17.25,-105.25,7110:475:1,0.19,,,,,,
Trachurus,symmetricus,17.25,-105.75,7110:475:2,0.13,,,,,,
Trachurus,symmetricus,17.75,-105.75,7110:475:4,0.17,,,,,,
Trachurus,symmetricus,17.25,-106.25,7110:476:1,0.14,,,,,,
Trachurus,symmetricus,17.25,-106.75,7110:476:2,0.15,,,,,,
Trachurus,symmetricus,17.75,-106.25,7110:476:3,0.18,,,,,,
Trachurus,symmetricus,17.75,-106.75,7110:476:4,0.18,,,,,,
Trachurus,symmetricus,17.25,-107.25,7110:477:1,0.18,,,,,,
Trachurus,symmetricus,17.25,-107.75,7110:477:2,0.19,,,,,,
Trachurus,symmetricus,17.75,-107.25,7110:477:3,0.19,,,,,,
Trachurus,symmetricus,13.25,-110.25,7111:130:1,0.09,,,,,,
Trachurus,symmetricus,13.25,-110.75,7111:130:2,0.10,,,,,,
Trachurus,symmetricus,13.75,-110.25,7111:130:3,0.10,,,,,,
Trachurus,symmetricus,13.75,-110.75,7111:130:4,0.10,,,,,,
Trachurus,symmetricus,13.25,-111.25,7111:131:1,0.11,,,,,,
Trachurus,symmetricus,13.25,-111.75,7111:131:2,0.11,,,,,,
Trachurus,symmetricus,13.75,-111.25,7111:131:3,0.11,,,,,,
Trachurus,symmetricus,13.75,-111.75,7111:131:4,0.11,,,,,,
Trachurus,symmetricus,13.25,-112.25,7111:132:1,0.11,,,,,,
Trachurus,symmetricus,13.25,-112.75,7111:132:2,0.11,,,,,,
Trachurus,symmetricus,13.75,-112.25,7111:132:3,0.12,,,,,,
Trachurus,symmetricus,13.75,-112.75,7111:132:4,0.11,,,,,,
Trachurus,symmetricus,13.25,-113.25,7111:133:1,0.11,,,,,,
Trachurus,symmetricus,13.25,-113.75,7111:133:2,0.10,,,,,,
Trachurus,symmetricus,13.75,-113.25,7111:133:3,0.11,,,,,,
Trachurus,symmetricus,13.75,-113.75,7111:133:4,0.10,,,,,,
Trachurus,symmetricus,13.25,-114.25,7111:134:1,0.10,,,,,,
Trachurus,symmetricus,13.25,-114.75,7111:134:2,0.10,,,,,,
Trachurus,symmetricus,13.75,-114.25,7111:134:3,0.11,,,,,,
Trachurus,symmetricus,13.75,-114.75,7111:134:4,0.10,,,,,,
Trachurus,symmetricus,14.25,-110.25,7111:140:1,0.13,,,,,,
Trachurus,symmetricus,14.25,-110.75,7111:140:2,0.12,,,,,,
Trachurus,symmetricus,14.75,-110.25,7111:140:3,0.12,,,,,,
Trachurus,symmetricus,14.75,-110.75,7111:140:4,0.12,,,,,,
Trachurus,symmetricus,14.25,-111.25,7111:141:1,0.13,,,,,,
Trachurus,symmetricus,14.25,-111.75,7111:141:2,0.13,,,,,,
Trachurus,symmetricus,14.75,-111.25,7111:141:3,0.13,,,,,,
Trachurus,symmetricus,14.75,-111.75,7111:141:4,0.13,,,,,,
Trachurus,symmetricus,14.25,-112.25,7111:142:1,0.14,,,,,,
Trachurus,symmetricus,14.25,-112.75,7111:142:2,0.13,,,,,,
Trachurus,symmetricus,14.75,-112.25,7111:142:3,0.14,,,,,,
Trachurus,symmetricus,14.75,-112.75,7111:142:4,0.13,,,,,,
Trachurus,symmetricus,14.25,-113.25,7111:143:1,0.13,,,,,,
Trachurus,symmetricus,14.25,-113.75,7111:143:2,0.13,,,,,,
Trachurus,symmetricus,14.75,-113.25,7111:143:3,0.14,,,,,,
Trachurus,symmetricus,14.75,-113.75,7111:143:4,0.14,,,,,,
Trachurus,symmetricus,14.25,-114.25,7111:144:1,0.14,,,,,,
Trachurus,symmetricus,14.25,-114.75,7111:144:2,0.13,,,,,,
Trachurus,symmetricus,14.75,-114.25,7111:144:3,0.15,,,,,,
Trachurus,symmetricus,14.75,-114.75,7111:144:4,0.13,,,,,,
Trachurus,symmetricus,13.25,-115.25,7111:235:1,0.10,,,,,,
Trachurus,symmetricus,13.25,-115.75,7111:235:2,0.10,,,,,,
Trachurus,symmetricus,13.75,-115.25,7111:235:3,0.10,,,,,,
Trachurus,symmetricus,13.75,-115.75,7111:235:4,0.10,,,,,,
Trachurus,symmetricus,13.25,-116.25,7111:236:1,0.10,,,,,,
Trachurus,symmetricus,13.25,-116.75,7111:236:2,0.10,,,,,,
Trachurus,symmetricus,13.75,-116.25,7111:236:3,0.10,,,,,,
Trachurus,symmetricus,13.75,-116.75,7111:236:4,0.10,,,,,,
Trachurus,symmetricus,13.25,-117.25,7111:237:1,0.11,,,,,,
Trachurus,symmetricus,13.25,-117.75,7111:237:2,0.11,,,,,,
Trachurus,symmetricus,13.75,-117.25,7111:237:3,0.10,,,,,,
Trachurus,symmetricus,13.75,-117.75,7111:237:4,0.10,,,,,,
Trachurus,symmetricus,13.25,-118.25,7111:238:1,0.11,,,,,,
Trachurus,symmetricus,13.25,-118.75,7111:238:2,0.12,,,,,,
Trachurus,symmetricus,13.75,-118.25,7111:238:3,0.11,,,,,,
