Mapping parameters for Gymnothorax javanicus (Giant moray)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  57 |  61 |  71 |  77 |  81 ,
Bounding Box (NSWE): ,30,-30,30,-130

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,5,26,50
Temperature (°C),1,22.5,26.23,29.06,33.26
Salinity (psu),1,30.56,32.65,35.22,39
Primary Production,1,165,203,848,2059
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,15,19,205,789
 

Map data (HSPEC) for predicted occurrences (n = 4555): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Gymnothorax,javanicus,7.75,76.75,1007:476:4,0.18,0.33333333333333,1,1,0.54417836498761,1,1
Gymnothorax,javanicus,7.75,78.25,1007:478:3,0.10,1,1,1,0.099091659785301,1,1
Gymnothorax,javanicus,8.25,76.75,1007:486:2,0.19,1,1,1,0.19405450041288,1,1
Gymnothorax,javanicus,8.25,77.75,1007:487:2,0.14,1,1,1,0.13955408753097,1,1
Gymnothorax,javanicus,2.75,99.75,1009:229:4,0.11,0.4,0.92619047619048,0.49760765550239,0.60363336085879,1,1
Gymnothorax,javanicus,3.75,98.75,1009:238:4,0.18,1,0.92142857142857,0.49760765550239,0.40297274979356,1,1
Gymnothorax,javanicus,3.25,99.75,1009:239:2,0.06,1,0.91666666666667,0.49760765550239,0.13542526837325,1,1
Gymnothorax,javanicus,4.25,99.75,1009:249:2,0.17,0.58333333333333,0.91428571428571,0.49760765550239,0.63253509496284,1,1
Gymnothorax,javanicus,4.75,99.25,1009:249:3,0.03,0.083333333333333,0.91428571428571,0.49760765550239,0.88274153592073,1,1
Gymnothorax,javanicus,5.75,94.75,1009:354:4,0.12,0.125,1,1,1,1,1
Gymnothorax,javanicus,5.25,98.25,1009:458:1,0.02,0.041666666666667,0.94047619047619,0.66028708133971,0.96284062758051,1,1
Gymnothorax,javanicus,5.75,98.75,1009:458:4,0.03,0.041666666666667,0.94047619047619,0.66028708133971,1,1,1
Gymnothorax,javanicus,5.25,99.25,1009:459:1,0.04,0.083333333333333,0.92857142857143,0.58373205741627,0.88356729975227,1,1
Gymnothorax,javanicus,1.75,100.75,1010:110:4,0.17,0.2,0.94761904761905,1,0.88852188274154,1,1
Gymnothorax,javanicus,1.75,103.75,1010:113:4,0.06,0.2,1,1,0.28571428571429,1,1
Gymnothorax,javanicus,2.25,100.25,1010:120:1,0.18,1,0.92857142857143,0.49760765550239,0.38893476465731,1,1
Gymnothorax,javanicus,2.25,101.25,1010:121:1,0.19,1,0.94761904761905,0.49760765550239,0.40710156895128,1,1
Gymnothorax,javanicus,2.75,101.75,1010:121:4,0.13,1,0.94761904761905,0.49760765550239,0.26589595375723,1,1
Gymnothorax,javanicus,3.25,100.25,1010:130:1,0.16,1,0.91428571428571,0.49760765550239,0.35012386457473,1,1
Gymnothorax,javanicus,3.25,100.75,1010:130:2,0.09,1,0.91428571428571,0.49760765550239,0.19075144508671,1,1
Gymnothorax,javanicus,3.75,100.25,1010:130:3,0.10,0.66666666666667,0.91428571428571,0.49760765550239,0.34516928158547,1,1
Gymnothorax,javanicus,3.75,100.75,1010:130:4,0.07,1,0.91428571428571,0.49760765550239,0.1626754748142,1,1
Gymnothorax,javanicus,3.75,104.75,1010:134:4,0.12,0.125,1,1,1,1,1
Gymnothorax,javanicus,4.25,100.25,1010:140:1,0.13,1,0.91190476190476,0.49760765550239,0.29644921552436,1,1
Gymnothorax,javanicus,4.25,100.75,1010:140:2,0.09,1,0.91190476190476,0.49760765550239,0.20231213872832,1,1
Gymnothorax,javanicus,4.75,100.25,1010:140:3,0.10,1,0.91190476190476,0.49760765550239,0.22708505367465,1,1
Gymnothorax,javanicus,4.75,100.75,1010:140:4,0.13,1,0.91190476190476,0.49760765550239,0.29149463253509,1,1
