Mapping parameters for Orectolobus maculatus (Spotted wobbegong)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas: 57 |  71 |  81,
Bounding Box (NSWE): ,-20,-40,113,154

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,0,54,110
Temperature (°C),1,10.32,17.81,24.05,25.73
Salinity (psu),1,34.86,35.36,35.81,36.31
Primary Production,1,136,325,754,1264.5
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,0,1,237,335
 

Map data (HSPEC) for predicted occurrences (n = 435): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Orectolobus,maculatus,-21.75,113.75,3211:113:4,0.02,1,0,0,1,1,1
Orectolobus,maculatus,-22.25,113.75,3211:123:2,0.14,1,0,0,1,1,1
Orectolobus,maculatus,-22.75,113.75,3211:123:4,0.14,1,0,0,1,1,1
Orectolobus,maculatus,-22.25,114.25,3211:124:1,0.02,1,0,0,0,1,1
Orectolobus,maculatus,-22.25,114.75,3211:124:2,0.03,1,0,0,1,1,1
Orectolobus,maculatus,-28.75,114.25,3211:384:3,0.07,1,1,1,0,1,1
Orectolobus,maculatus,-20.25,148.25,3214:208:1,0.04,1,0,0,1,1,1
Orectolobus,maculatus,-20.25,148.75,3214:208:2,0.03,1,0,0,1,1,1
Orectolobus,maculatus,-20.75,148.75,3214:208:4,0.06,1,0,0,1,1,1
Orectolobus,maculatus,-20.75,149.25,3214:209:3,0.04,1,0,0,0,1,1
Orectolobus,maculatus,-20.75,149.75,3214:209:4,0.10,1,0,0,1,1,1
Orectolobus,maculatus,-21.25,149.25,3214:219:1,0.18,1,1,0,1,1,1
Orectolobus,maculatus,-20.25,150.25,3215:100:1,0.03,1,0,1,0,1,1
Orectolobus,maculatus,-20.25,150.75,3215:100:2,0.11,1,0,1,1,1,1
Orectolobus,maculatus,-20.75,150.25,3215:100:3,0.10,1,0,1,1,1,1
Orectolobus,maculatus,-20.75,150.75,3215:100:4,0.07,1,0,1,1,1,1
Orectolobus,maculatus,-20.25,151.25,3215:101:1,0.06,1,0,1,1,1,1
Orectolobus,maculatus,-20.75,151.25,3215:101:3,0.04,1,0,1,1,1,1
Orectolobus,maculatus,-20.75,151.75,3215:101:4,0.06,1,0,1,1,1,1
Orectolobus,maculatus,-21.25,151.25,3215:111:1,0.19,1,0,1,1,1,1
Orectolobus,maculatus,-21.25,152.25,3215:112:1,0.19,1,0,1,1,1,1
Orectolobus,maculatus,-21.25,152.75,3215:112:2,0.19,1,0,1,1,1,1
Orectolobus,maculatus,-21.75,152.25,3215:112:3,0.19,1,0,1,1,1,1
Orectolobus,maculatus,-21.75,152.75,3215:112:4,0.19,1,0,1,1,1,1
Orectolobus,maculatus,-21.25,153.25,3215:113:1,0.15,1,0,1,1,1,1
Orectolobus,maculatus,-21.75,153.25,3215:113:3,0.15,1,0,1,1,1,1
Orectolobus,maculatus,-21.75,153.75,3215:113:4,0.15,1,0,1,1,1,1
Orectolobus,maculatus,-22.25,153.25,3215:123:1,0.11,0,0,1,1,1,1
Orectolobus,maculatus,-23.25,151.75,3215:131:2,0.04,1,1,1,0,1,1
Orectolobus,maculatus,-24.75,152.75,3215:142:4,0.07,1,1,1,0,1,1
Orectolobus,maculatus,-31.25,114.75,3311:114:2,0.18,0,1,1,1,1,1
Orectolobus,maculatus,-34.25,125.25,3312:245:1,0.07,0,1,1,1,1,1
Orectolobus,maculatus,-34.25,137.25,3313:247:1,0.02,1,1,1,0,1,1
Orectolobus,maculatus,-35.75,136.25,3313:456:3,0.07,1,1,1,0,1,1
Orectolobus,maculatus,-36.75,138.25,3313:468:3,0.06,1,1,1,0,1,1
Orectolobus,maculatus,-36.75,138.75,3313:468:4,0.16,1,1,1,0,1,1
