Mapping parameters for Pterocaesio pisang (Banana fusilier)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  57 |  61 |  71 |  77 ,
Bounding Box (NSWE): ,30,-26,39,-148

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,20,28,60,100
Temperature (°C),1,25.65,27.1,29.11,33.31
Salinity (psu),1,31.7,32.65,35.09,36.7
Primary Production,1,34,350,797,1114
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,2,12,148,352
 

Map data (HSPEC) for predicted occurrences (n = 3389): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Pterocaesio,pisang,2.75,46.25,1004:226:3,0.01,1,0.89655172413793,0.84472049689441,0.012618296529968,1,1
Pterocaesio,pisang,3.25,47.25,1004:237:1,0.05,1,0.91724137931034,0.84472049689441,0.069400630914826,1,1
Pterocaesio,pisang,4.25,48.25,1004:248:1,0.12,1,0.92413793103448,0.7888198757764,0.1608832807571,1,1
Pterocaesio,pisang,6.75,49.75,1004:469:4,0.01,0.475,0.84827586206896,0.76397515527951,0.037854889589905,1,1
Pterocaesio,pisang,9.75,51.25,1005:391:3,0.14,1,0.77241379310345,0.96273291925466,0.18927444794953,1,1
Pterocaesio,pisang,0.25,98.75,1009:208:2,0.09,1,0.95,1,0.097791798107256,1,1
Pterocaesio,pisang,4.75,98.25,1009:248:3,0.04,1,0.93333333333333,0.25263157894737,0.16719242902208,1,1
Pterocaesio,pisang,4.75,98.75,1009:248:4,0.14,1,0.93333333333333,0.25263157894737,0.60883280757098,1,1
Pterocaesio,pisang,5.25,97.75,1009:457:2,0.08,1,0.97857142857143,0.25263157894737,0.33753943217666,1,1
Pterocaesio,pisang,5.25,98.25,1009:458:1,0.17,1,0.95238095238095,0.25263157894737,0.69716088328076,1,1
Pterocaesio,pisang,5.25,98.75,1009:458:2,0.14,0.975,0.95238095238095,0.25263157894737,0.61198738170347,1,1
Pterocaesio,pisang,5.25,99.25,1009:459:1,0.03,1,0.94047619047619,0.084210526315791,0.39432176656151,1,1
Pterocaesio,pisang,5.75,99.25,1009:459:3,0.04,1,0.94047619047619,0.084210526315791,0.48264984227129,1,1
Pterocaesio,pisang,6.25,97.75,1009:467:2,0.16,0.275,0.9952380952381,0.6,1,1,1
Pterocaesio,pisang,6.25,98.25,1009:468:1,0.05,0.175,0.97380952380952,0.31578947368421,1,1,1
Pterocaesio,pisang,6.25,98.75,1009:468:2,0.17,0.95,0.97380952380952,0.31578947368421,0.57728706624606,1,1
Pterocaesio,pisang,6.25,99.75,1009:469:2,0.05,1,0.96190476190476,0.084210526315791,0.5583596214511,1,1
Pterocaesio,pisang,9.25,99.25,1009:499:1,0.11,1,1,0.35789473684211,0.31230283911672,1,1
Pterocaesio,pisang,1.75,104.75,1010:114:4,0.02,1,1,1,0.022082018927445,1,1
Pterocaesio,pisang,2.25,104.25,1010:124:1,0.06,1,1,1,0.056782334384858,1,1
Pterocaesio,pisang,3.75,103.25,1010:133:3,0.07,1,1,1,0.066246056782334,1,1
Pterocaesio,pisang,0.75,107.75,1010:207:4,0.05,0.125,1,1,0.37854889589905,1,1
Pterocaesio,pisang,2.25,109.25,1010:229:1,0.14,0.5,1,1,0.27760252365931,1,1
Pterocaesio,pisang,2.25,109.75,1010:229:2,0.09,1,1,1,0.091482649842271,1,1
Pterocaesio,pisang,4.75,109.75,1010:249:4,0.17,0.175,1,1,1,1,1
Pterocaesio,pisang,5.25,103.25,1010:353:1,0.19,1,1,1,0.19242902208202,1,1
Pterocaesio,pisang,8.25,100.75,1010:380:2,0.16,1,0.98571428571429,0.15789473684211,1,1,1
Pterocaesio,pisang,8.25,101.25,1010:381:1,0.16,1,0.9952380952381,0.15789473684211,1,1,1
Pterocaesio,pisang,8.25,101.75,1010:381:2,0.16,1,0.9952380952381,0.15789473684211,1,1,1
Pterocaesio,pisang,8.75,101.25,1010:381:3,0.16,1,0.9952380952381,0.15789473684211,1,1,1
Pterocaesio,pisang,8.75,101.75,1010:381:4,0.16,1,0.9952380952381,0.15789473684211,1,1,1
Pterocaesio,pisang,9.25,101.25,1010:391:1,0.17,1,0.99761904761905,0.16842105263158,1,1,1
Pterocaesio,pisang,9.25,101.75,1010:391:2,0.17,1,0.99761904761905,0.16842105263158,1,1,1
Pterocaesio,pisang,9.75,101.25,1010:391:3,0.17,1,0.99761904761905,0.16842105263158,1,1,1
Pterocaesio,pisang,9.75,101.75,1010:391:4,0.16,0.975,0.99761904761905,0.16842105263158,1,1,1
Pterocaesio,pisang,9.25,102.25,1010:392:1,0.13,1,1,0.12631578947369,1,1,1
Pterocaesio,pisang,9.25,102.75,1010:392:2,0.13,1,1,0.12631578947369,1,1,1
Pterocaesio,pisang,9.75,102.25,1010:392:3,0.13,1,1,0.12631578947369,1,1,1
