Mapping parameters for Sardinella richardsoni (Richardson's sardinella)

"Cite AquaMaps itself as: Kaschner, K., J. Rius-Barile, K. Kesner-Reyes, C. Garilao, S.O. Kullander, T. Rees and R. Froese. 2013. AquaMaps: Predicted range maps for aquatic species World Wide Web electronic publication, www.aquamaps.org, Version 08/2013. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 61,
Bounding Box (NSWE): ,30,17,106,123

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,5,26,50
Temperature (°C),1,20.32,21.97,24.61,26.92
Salinity (psu),1,33.23,33.73,33.78,34.28
Primary Production,1,645,1028,1579,2023
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,20.8,22.4,24.8,26.8
 

Map data (HSPEC) for predicted occurrences (n = 116): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,SST,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Sardinella,richardsoni,22.25,116.25,1211:226:1,0.10,,,,,,
Sardinella,richardsoni,22.25,116.75,1211:226:2,0.01,,,,,,
Sardinella,richardsoni,22.75,117.25,1211:227:3,0.15,,,,,,
Sardinella,richardsoni,22.75,118.75,1211:228:4,0.17,,,,,,
Sardinella,richardsoni,26.25,119.75,1211:469:2,0.03,,,,,,
Sardinella,richardsoni,26.75,119.75,1211:469:4,0.07,,,,,,
Sardinella,richardsoni,22.25,120.25,1212:120:1,0.04,,,,,,
Sardinella,richardsoni,22.75,120.25,1212:120:3,0.02,,,,,,
Sardinella,richardsoni,23.25,120.25,1212:130:1,0.01,,,,,,
Sardinella,richardsoni,23.75,120.25,1212:130:3,0.06,,,,,,
Sardinella,richardsoni,24.25,120.75,1212:140:2,0.01,,,,,,
Sardinella,richardsoni,26.25,122.25,1212:362:1,0.19,,,,,,
Sardinella,richardsoni,26.75,122.25,1212:362:3,0.08,,,,,,
Sardinella,richardsoni,26.75,122.75,1212:362:4,0.13,,,,,,
Sardinella,richardsoni,28.25,120.75,1212:380:2,0.02,,,,,,
Sardinella,richardsoni,28.75,122.75,1212:382:4,0.04,,,,,,
Sardinella,richardsoni,21.25,110.25,1211:110:1,0.22,,,,,,
Sardinella,richardsoni,21.25,111.25,1211:111:1,0.23,,,,,,
Sardinella,richardsoni,21.75,112.25,1211:112:3,0.20,,,,,,
Sardinella,richardsoni,21.75,113.25,1211:113:3,0.28,,,,,,
Sardinella,richardsoni,22.75,114.25,1211:124:3,0.29,,,,,,
Sardinella,richardsoni,22.75,114.75,1211:124:4,0.27,,,,,,
Sardinella,richardsoni,22.25,115.75,1211:225:2,0.26,,,,,,
Sardinella,richardsoni,22.75,115.75,1211:225:4,0.36,,,,,,
Sardinella,richardsoni,22.75,116.25,1211:226:3,0.33,,,,,,
Sardinella,richardsoni,22.75,116.75,1211:226:4,0.35,,,,,,
Sardinella,richardsoni,23.25,119.75,1211:239:2,0.23,,,,,,
Sardinella,richardsoni,25.75,119.75,1211:459:4,0.23,,,,,,
Sardinella,richardsoni,26.25,120.25,1212:360:1,0.37,,,,,,
Sardinella,richardsoni,26.25,121.25,1212:361:1,0.37,,,,,,
Sardinella,richardsoni,27.25,121.25,1212:371:1,0.28,,,,,,
Sardinella,richardsoni,20.25,110.25,1211:100:1,0.45,,,,,,
Sardinella,richardsoni,20.25,110.75,1211:100:2,0.45,,,,,,
Sardinella,richardsoni,20.75,110.25,1211:100:3,0.45,,,,,,
Sardinella,richardsoni,20.75,110.75,1211:100:4,0.45,,,,,,
Sardinella,richardsoni,20.25,111.25,1211:101:1,0.42,,,,,,
Sardinella,richardsoni,20.75,111.25,1211:101:3,0.42,,,,,,
Sardinella,richardsoni,20.75,111.75,1211:101:4,0.42,,,,,,
Sardinella,richardsoni,21.25,111.75,1211:111:2,0.49,,,,,,
Sardinella,richardsoni,21.25,112.25,1211:112:1,0.53,,,,,,
Sardinella,richardsoni,21.25,112.75,1211:112:2,0.53,,,,,,
Sardinella,richardsoni,21.75,112.75,1211:112:4,0.53,,,,,,
Sardinella,richardsoni,21.25,113.25,1211:113:1,0.55,,,,,,
Sardinella,richardsoni,21.75,113.75,1211:113:4,0.57,,,,,,
Sardinella,richardsoni,22.25,115.25,1211:225:1,0.59,,,,,,
Sardinella,richardsoni,22.75,115.25,1211:225:3,0.50,,,,,,
Sardinella,richardsoni,23.25,116.75,1211:236:2,0.53,,,,,,
Sardinella,richardsoni,23.75,116.75,1211:236:4,0.53,,,,,,
Sardinella,richardsoni,23.25,117.25,1211:237:1,0.47,,,,,,
Sardinella,richardsoni,25.25,119.75,1211:459:2,0.58,,,,,,
Sardinella,richardsoni,25.75,121.75,1212:351:4,0.49,,,,,,
Sardinella,richardsoni,26.75,120.75,1212:360:4,0.52,,,,,,
Sardinella,richardsoni,26.25,121.75,1212:361:2,0.47,,,,,,
Sardinella,richardsoni,27.25,120.25,1212:370:1,0.45,,,,,,
Sardinella,richardsoni,27.75,120.75,1212:370:4,0.53,,,,,,
Sardinella,richardsoni,21.75,114.25,1211:114:3,0.73,,,,,,
Sardinella,richardsoni,22.25,113.25,1211:123:1,0.73,,,,,,
Sardinella,richardsoni,22.75,113.75,1211:123:4,0.73,,,,,,
Sardinella,richardsoni,23.25,117.75,1211:237:2,0.74,,,,,,
Sardinella,richardsoni,23.75,117.25,1211:237:3,0.74,,,,,,
Sardinella,richardsoni,23.75,117.75,1211:237:4,0.74,,,,,,
Sardinella,richardsoni,23.25,118.25,1211:238:1,0.76,,,,,,
Sardinella,richardsoni,23.25,118.75,1211:238:2,0.76,,,,,,
Sardinella,richardsoni,23.75,118.25,1211:238:3,0.76,,,,,,
Sardinella,richardsoni,23.75,118.75,1211:238:4,0.76,,,,,,
Sardinella,richardsoni,23.25,119.25,1211:239:1,0.66,,,,,,
Sardinella,richardsoni,23.75,119.25,1211:239:3,0.66,,,,,,
Sardinella,richardsoni,23.75,119.75,1211:239:4,0.66,,,,,,
Sardinella,richardsoni,24.25,117.75,1211:247:2,0.76,,,,,,
Sardinella,richardsoni,24.25,118.25,1211:248:1,0.76,,,,,,
Sardinella,richardsoni,25.25,119.25,1211:459:1,0.67,,,,,,
Sardinella,richardsoni,25.75,119.25,1211:459:3,0.65,,,,,,
Sardinella,richardsoni,24.25,120.25,1212:140:1,0.77,,,,,,
Sardinella,richardsoni,26.25,120.75,1212:360:2,0.66,,,,,,
Sardinella,richardsoni,26.75,121.25,1212:361:3,0.77,,,,,,
Sardinella,richardsoni,27.75,121.75,1212:371:4,0.65,,,,,,
Sardinella,richardsoni,22.25,114.25,1211:124:1,0.93,,,,,,
Sardinella,richardsoni,22.25,114.75,1211:124:2,0.93,,,,,,
Sardinella,richardsoni,24.25,118.75,1211:248:2,1.00,,,,,,
Sardinella,richardsoni,24.75,118.25,1211:248:3,1.00,,,,,,
Sardinella,richardsoni,24.75,118.75,1211:248:4,1.00,,,,,,
Sardinella,richardsoni,24.25,119.25,1211:249:1,0.96,,,,,,
Sardinella,richardsoni,24.25,119.75,1211:249:2,1.00,,,,,,
Sardinella,richardsoni,24.75,119.25,1211:249:3,1.00,,,,,,
Sardinella,richardsoni,24.75,119.75,1211:249:4,1.00,,,,,,
Sardinella,richardsoni,25.25,118.75,1211:458:2,1.00,,,,,,
Sardinella,richardsoni,24.75,120.25,1212:140:3,0.98,,,,,,
Sardinella,richardsoni,24.75,120.75,1212:140:4,0.91,,,,,,
Sardinella,richardsoni,25.25,120.25,1212:350:1,0.98,,,,,,
Sardinella,richardsoni,25.25,120.75,1212:350:2,0.98,,,,,,
Sardinella,richardsoni,25.75,120.25,1212:350:3,0.91,,,,,,
Sardinella,richardsoni,25.75,120.75,1212:350:4,0.98,,,,,,
Sardinella,richardsoni,25.25,121.25,1212:351:1,0.98,,,,,,
Sardinella,richardsoni,25.75,121.25,1212:351:3,0.80,,,,,,
Sardinella,richardsoni,27.25,121.75,1212:371:2,0.80,,,,,,


Occurrence cells used for creating environmental envelope (n = 3)
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Sardinella,richardsoni,22.25,114.25,1211:124:1,10,24.72,33.79,1385,0,22
Sardinella,richardsoni,24.25,120.25,1212:140:1,41,24.17,33.75,939,0,24
Sardinella,richardsoni,25.25,119.75,1211:459:2,22,21.42,33.72,1628,0,25
