Mapping parameters for Gaidropsarus biscayensis (Mediterranean bigeye rockling)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  27 |  34 |  37 ,
Bounding Box (NSWE): ,48,30,-18,30

Pelagic: False,
Layer used to generate probabilities: Bottom,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,80,142,314,600
Temperature (°C),1,2.4,11.72,14.56,16.28
Salinity (psu),1,34.70000000000001,35.5279,38.4737,39.0298
Primary Production,1,46.5,402,885,1372
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,6,13,114,195.5
 

Map data (HSPEC) for predicted occurrences (n = 693): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Gaidropsarus,biscayensis,38.75,2.25,1300:382:3,0.03,0.0314685314685,1,1,0.974683544304,1,1
Gaidropsarus,biscayensis,33.25,12.75,1301:132:2,0.17,1,0.18023255814,1,0.93811533052,1,1
Gaidropsarus,biscayensis,31.25,16.75,1301:216:2,0.05,1,0.046511627907,1,1,1,1
Gaidropsarus,biscayensis,31.25,19.25,1301:219:1,0.13,0.283216783217,1,0.588743031829,0.805907172996,1,1
Gaidropsarus,biscayensis,31.75,19.75,1301:219:4,0.09,1,0.116279069767,1,0.800281293952,1,1
Gaidropsarus,biscayensis,35.75,13.75,1301:353:4,0.14,0.286713286713,1,0.535155547563,0.932489451477,1,1
Gaidropsarus,biscayensis,36.25,12.75,1301:362:2,0.17,0.34965034965,1,0.500629383204,0.997187060478,1,1
Gaidropsarus,biscayensis,38.75,10.75,1301:380:4,0.03,0.0314685314685,1,1,1,1,1
Gaidropsarus,biscayensis,32.25,20.25,1302:120:1,0.10,1,0.133720930233,1,0.763713080169,1,1
Gaidropsarus,biscayensis,32.75,21.75,1302:121:4,0.19,1,0.755813953488,0.30336270455,0.811533052039,1,1
Gaidropsarus,biscayensis,32.75,22.25,1302:122:3,0.12,1,0.46511627907,0.316849487502,0.805907172996,1,1
Gaidropsarus,biscayensis,32.75,22.75,1302:122:4,0.11,1,0.575581395349,0.259126056465,0.715893108298,1,1
Gaidropsarus,biscayensis,32.25,23.75,1302:123:2,0.08,1,0.563953488372,0.188814961338,0.729957805907,1,1
Gaidropsarus,biscayensis,32.25,24.25,1302:124:1,0.10,1,0.686046511628,0.193670203201,0.777777777778,1,1
Gaidropsarus,biscayensis,33.25,21.75,1302:131:2,0.12,0.230769230769,1,0.65401906132,0.766526019691,1,1
Gaidropsarus,biscayensis,31.75,25.25,1302:215:3,0.11,1,0.767441860465,0.187736018702,0.766526019691,1,1
Gaidropsarus,biscayensis,31.75,25.75,1302:215:4,0.11,1,0.767441860465,0.187736018702,0.760900140647,1,1
Gaidropsarus,biscayensis,31.25,29.75,1302:219:2,0.02,1,0.0755813953488,0.29670922496,1,1,1
Gaidropsarus,biscayensis,35.75,22.75,1302:352:4,0.01,0.0174825174825,1,0.545045855062,0.918424753868,1,1
Gaidropsarus,biscayensis,35.75,23.75,1302:353:4,0.19,1,1,0.205538572199,0.901547116737,1,1
Gaidropsarus,biscayensis,35.25,24.75,1302:354:2,0.07,1,0.732558139535,0.114008271894,0.856540084388,1,1
Gaidropsarus,biscayensis,35.75,24.25,1302:354:3,0.16,1,1,0.182521129293,0.862165963432,1,1
Gaidropsarus,biscayensis,35.75,24.75,1302:354:4,0.16,0.611888111888,1,0.314511778457,0.856540084388,1,1
Gaidropsarus,biscayensis,36.75,22.75,1302:362:4,0.19,1,1,0.191332494156,1,1,1
Gaidropsarus,biscayensis,36.25,23.75,1302:363:2,0.11,0.681818181818,1,0.172091350477,0.932489451477,1,1
Gaidropsarus,biscayensis,36.75,23.25,1302:363:3,0.19,1,1,0.191332494156,0.985935302391,1,1
Gaidropsarus,biscayensis,36.25,24.25,1302:364:1,0.19,0.678321678322,1,0.314511778457,0.898734177215,1,1
Gaidropsarus,biscayensis,36.25,24.75,1302:364:2,0.15,1,1,0.172091350477,0.873417721519,1,1
Gaidropsarus,biscayensis,36.75,24.25,1302:364:3,0.16,1,1,0.172810645567,0.926863572433,1,1
Gaidropsarus,biscayensis,36.75,24.75,1302:364:4,0.05,1,0.633720930233,0.0897320625787,0.887482419128,1,1
Gaidropsarus,biscayensis,37.25,20.75,1302:370:2,0.01,0.0104895104895,1,0.666606725409,0.848101265823,1,1
Gaidropsarus,biscayensis,37.25,21.75,1302:371:2,0.14,1,0.744186046512,0.194569322064,1,1,1
Gaidropsarus,biscayensis,37.25,22.75,1302:372:2,0.10,1,0.656976744186,0.158244919978,1,1,1
Gaidropsarus,biscayensis,37.25,23.25,1302:373:1,0.12,1,0.720930232558,0.163279985614,1,1,1
Gaidropsarus,biscayensis,37.25,23.75,1302:373:2,0.19,1,1,0.191332494156,1,1,1
Gaidropsarus,biscayensis,37.75,23.75,1302:373:4,0.19,1,0.436046511628,0.43049811185,1,1,1
Gaidropsarus,biscayensis,37.25,24.25,1302:374:1,0.17,1,1,0.172810645567,0.977496483826,1,1
Gaidropsarus,biscayensis,37.75,24.25,1302:374:3,0.19,1,0.598837209302,0.388599172811,0.822784810127,1,1
Gaidropsarus,biscayensis,38.75,23.25,1302:383:3,0.03,1,0.0348837209302,1,1,1,1
Gaidropsarus,biscayensis,38.25,24.25,1302:384:1,0.18,1,0.755813953488,0.306959180004,0.7805907173,1,1
Gaidropsarus,biscayensis,35.25,25.75,1302:455:2,0.05,1,0.546511627907,0.09980219385,0.873417721519,1,1
Gaidropsarus,biscayensis,36.75,29.25,1302:469:3,0.03,1,0.71511627907,0.0704909188995,0.63994374121,1,1
Gaidropsarus,biscayensis,37.25,25.75,1302:475:2,0.15,1,0.720930232558,0.221363064197,0.943741209564,1,1
Gaidropsarus,biscayensis,37.75,25.75,1302:475:4,0.17,1,1,0.182521129293,0.940928270042,1,1
Gaidropsarus,biscayensis,37.25,26.75,1302:476:2,0.04,1,0.43023255814,0.205718395972,0.454289732771,1,1
Gaidropsarus,biscayensis,38.75,25.75,1302:485:4,0.17,1,0.976744186047,0.17694659234,0.957805907173,1,1
Gaidropsarus,biscayensis,38.25,26.25,1302:486:1,0.18,1,0.860465116279,0.211292932926,1,1,1
Gaidropsarus,biscayensis,38.25,26.75,1302:486:2,0.06,1,0.308139534884,0.196367559791,1,1,1
