Mapping parameters for Glyphis gangeticus (Ganges shark)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  57 |  61 ,
Bounding Box (NSWE): ,30,8,65,143

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,3,11,20
Temperature (°C),1,23.85,24.41,27.8,28.71
Salinity (psu),1,27,28.69,35.33,36.41
Primary Production,1,300,1000,1586,3195
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,4,13,133,370
 

Map data (HSPEC) for predicted occurrences (n = 428): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Glyphis,gangeticus,9.25,80.25,1008:390:1,0.09,1,0.13186813186813,1,0.65714285714286,1,1
Glyphis,gangeticus,9.25,80.75,1008:390:2,0.08,1,0.13186813186813,1,0.64428571428571,1,1
Glyphis,gangeticus,9.75,80.25,1008:390:3,0.09,1,0.13186813186813,1,0.67857142857143,1,1
Glyphis,gangeticus,9.75,80.75,1008:390:4,0.12,1,0.13186813186813,1,0.90857142857143,1,1
Glyphis,gangeticus,19.75,69.75,1106:499:4,0.14,1,1,0.40740740740741,0.35571428571429,1,1
Glyphis,gangeticus,10.25,73.75,1107:103:2,0.02,1,0.021978021978022,1,0.68571428571429,1,1
Glyphis,gangeticus,10.75,73.75,1107:103:4,0.02,1,0.021978021978022,1,0.79285714285714,1,1
Glyphis,gangeticus,11.75,71.75,1107:111:4,0.01,1,0.043956043956043,0.93518518518518,0.20857142857143,1,1
Glyphis,gangeticus,11.25,72.25,1107:112:1,0.01,1,0.032967032967034,1,0.37571428571429,1,1
Glyphis,gangeticus,11.25,72.75,1107:112:2,0.02,1,0.032967032967034,1,0.49571428571429,1,1
Glyphis,gangeticus,11.75,72.75,1107:112:4,0.02,1,0.032967032967034,1,0.58857142857143,1,1
Glyphis,gangeticus,11.25,74.75,1107:114:2,0.01,0.11111111111111,0.098901098901099,1,1,1,1
Glyphis,gangeticus,11.75,74.75,1107:114:4,0.10,1,0.098901098901099,1,1,1,1
Glyphis,gangeticus,12.25,71.75,1107:121:2,0.03,1,0.12087912087912,0.88888888888888,0.26714285714286,1,1
Glyphis,gangeticus,12.25,74.75,1107:124:2,0.09,1,0.08791208791209,1,1,1,1
Glyphis,gangeticus,12.75,74.75,1107:124:4,0.08,1,0.08791208791209,1,0.8875077688005,1,1
Glyphis,gangeticus,13.75,73.75,1107:133:4,0.05,0.44444444444444,0.12087912087912,1,1,1,1
Glyphis,gangeticus,13.25,74.25,1107:134:1,0.07,0.66666666666667,0.10989010989011,1,1,1,1
Glyphis,gangeticus,13.25,74.75,1107:134:2,0.09,1,0.10989010989011,1,0.81603480422623,1,1
Glyphis,gangeticus,13.75,74.25,1107:134:3,0.07,0.66666666666667,0.10989010989011,1,0.911124922312,1,1
Glyphis,gangeticus,13.75,74.75,1107:134:4,0.11,1,0.10989010989011,1,0.98632691112492,1,1
Glyphis,gangeticus,14.25,73.75,1107:143:2,0.05,0.33333333333333,0.16483516483517,1,1,1,1
Glyphis,gangeticus,14.75,73.25,1107:143:3,0.16,1,0.16483516483517,1,1,1,1
Glyphis,gangeticus,14.75,73.75,1107:143:4,0.15,1,0.16483516483517,1,0.9136109384711,1,1
Glyphis,gangeticus,14.25,74.25,1107:144:1,0.10,1,0.12087912087912,1,0.83716594157862,1,1
Glyphis,gangeticus,14.25,74.75,1107:144:2,0.12,1,0.12087912087912,1,1,1,1
Glyphis,gangeticus,14.75,74.25,1107:144:3,0.09,1,0.12087912087912,1,0.7669359850839,1,1
Glyphis,gangeticus,10.25,75.75,1107:205:2,0.16,1,0.16483516483517,1,1,1,1
Glyphis,gangeticus,10.75,75.25,1107:205:3,0.16,1,0.16483516483517,1,1,1,1
Glyphis,gangeticus,10.75,75.75,1107:205:4,0.16,1,0.16483516483517,1,0.94903666873835,1,1
Glyphis,gangeticus,11.25,75.25,1107:215:1,0.14,1,0.14285714285715,1,1,1,1
Glyphis,gangeticus,11.25,75.75,1107:215:2,0.13,1,0.14285714285715,1,0.911124922312,1,1
Glyphis,gangeticus,11.75,75.25,1107:215:3,0.14,1,0.14285714285715,1,1,1,1
Glyphis,gangeticus,11.75,75.75,1107:215:4,0.14,1,0.14285714285715,1,1,1,1
Glyphis,gangeticus,11.25,79.75,1107:219:2,0.19,1,0.18681318681319,1,1,1,1
Glyphis,gangeticus,11.75,79.75,1107:219:4,0.19,1,0.18681318681319,1,1,1,1
Glyphis,gangeticus,12.25,75.25,1107:225:1,0.12,1,0.12087912087912,1,0.97265382224984,1,1
Glyphis,gangeticus,12.75,75.25,1107:225:3,0.11,1,0.12087912087912,1,0.92541951522685,1,1
Glyphis,gangeticus,12.25,79.75,1107:229:2,0.12,1,0.12087912087912,1,1,1,1
Glyphis,gangeticus,15.25,73.75,1107:353:2,0.12,1,0.20879120879121,1,0.58483530142946,1,1
Glyphis,gangeticus,15.75,73.25,1107:353:3,0.14,1,0.20879120879121,0.82407407407407,0.82162834058421,1,1
Glyphis,gangeticus,15.75,73.75,1107:353:4,0.13,1,0.20879120879121,0.82407407407407,0.74766935985084,1,1
Glyphis,gangeticus,15.25,74.25,1107:354:1,0.14,1,0.17582417582418,1,0.81230577998757,1,1
Glyphis,gangeticus,16.25,73.25,1107:363:1,0.14,1,0.23076923076923,0.87037037037037,0.70602858918583,1,1
Glyphis,gangeticus,16.25,73.75,1107:363:2,0.18,1,0.23076923076923,0.87037037037037,0.9005593536358,1,1
Glyphis,gangeticus,16.75,73.25,1107:363:3,0.14,1,0.23076923076923,0.87037037037037,0.68365444375388,1,1
