Mapping parameters for Argyrozona argyrozona (Carpenter seabream)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Segschneider, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World Wide Web electronic publication, www.aquamaps.org, version 10/2019 (final)."

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 47 |  51,
Bounding Box (NSWE): ,-32,-35,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,20,39,106,200
Temperature (°C),1,13.67,15.99,22.36,23.94
Salinity (psu),1,34.02,34.78,35.51,36.01
Primary Production (mgC·m-3·day-1) ,1,2.25,18.49,56.21,76.07
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,156.34,180.79,217.99,236.49
Distance to Land (km),0,0,2,140,618
 

Map data (HSPEC) for predicted occurrences (n = 56): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Argyrozona,argyrozona,-34.25,-4.75,5300:144:2,0.11
Argyrozona,argyrozona,-33.25,43.75,3304:133:2,0.08
Argyrozona,argyrozona,-34.75,18.25,3301:248:3,0.14
Argyrozona,argyrozona,-33.75,18.25,3301:238:3,0.15
Argyrozona,argyrozona,-32.25,29.25,3302:229:1,0.30
Argyrozona,argyrozona,-32.75,18.25,3301:228:3,0.27
Argyrozona,argyrozona,-33.25,28.25,3302:238:1,0.54
Argyrozona,argyrozona,-32.75,28.75,3302:228:4,0.42
Argyrozona,argyrozona,-33.25,18.25,3301:238:1,0.49
Argyrozona,argyrozona,-33.75,17.75,3301:237:4,0.53
Argyrozona,argyrozona,-32.75,17.75,3301:227:4,0.48
Argyrozona,argyrozona,-32.25,17.25,3301:227:1,0.41
Argyrozona,argyrozona,-34.75,25.25,3302:245:3,0.74
Argyrozona,argyrozona,-33.75,27.75,3302:237:4,0.60
Argyrozona,argyrozona,-32.25,28.75,3302:228:2,0.78
Argyrozona,argyrozona,-32.25,17.75,3301:227:2,0.63
Argyrozona,argyrozona,-34.25,26.75,3302:246:2,0.91
Argyrozona,argyrozona,-34.25,26.25,3302:246:1,1.00
Argyrozona,argyrozona,-34.25,25.75,3302:245:2,1.00
Argyrozona,argyrozona,-34.25,25.25,3302:245:1,1.00
Argyrozona,argyrozona,-33.75,27.25,3302:237:3,1.00
Argyrozona,argyrozona,-33.25,27.75,3302:237:2,1.00
Argyrozona,argyrozona,-33.25,27.25,3302:237:1,1.00
Argyrozona,argyrozona,-33.75,26.75,3302:236:4,1.00
Argyrozona,argyrozona,-33.75,26.25,3302:236:3,1.00
Argyrozona,argyrozona,-33.75,25.75,3302:235:4,1.00
Argyrozona,argyrozona,-33.75,25.25,3302:235:3,1.00
Argyrozona,argyrozona,-32.75,28.25,3302:228:3,0.99
Argyrozona,argyrozona,-34.75,24.75,3302:144:4,1.00
Argyrozona,argyrozona,-34.75,24.25,3302:144:3,0.98
Argyrozona,argyrozona,-34.25,24.75,3302:144:2,1.00
Argyrozona,argyrozona,-34.25,24.25,3302:144:1,1.00
Argyrozona,argyrozona,-34.75,23.75,3302:143:4,1.00
Argyrozona,argyrozona,-34.75,23.25,3302:143:3,1.00
Argyrozona,argyrozona,-34.25,23.75,3302:143:2,1.00
Argyrozona,argyrozona,-34.25,23.25,3302:143:1,1.00
Argyrozona,argyrozona,-34.75,22.75,3302:142:4,1.00
Argyrozona,argyrozona,-34.75,22.25,3302:142:3,1.00
Argyrozona,argyrozona,-34.25,22.75,3302:142:2,1.00
Argyrozona,argyrozona,-34.25,22.25,3302:142:1,1.00
Argyrozona,argyrozona,-34.75,21.75,3302:141:4,1.00
Argyrozona,argyrozona,-34.75,21.25,3302:141:3,1.00
Argyrozona,argyrozona,-34.25,21.75,3302:141:2,1.00
Argyrozona,argyrozona,-34.25,21.25,3302:141:1,1.00
Argyrozona,argyrozona,-34.75,20.75,3302:140:4,1.00
Argyrozona,argyrozona,-34.75,20.25,3302:140:3,1.00
Argyrozona,argyrozona,-34.25,20.75,3302:140:2,1.00
