Mapping parameters for Valamugil buchanani (Bluetail mullet)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  47 |  51 |  57 |  61 |  71 ,
Bounding Box (NSWE): ,39,-37,18,-178

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,5,26,50
Temperature (°C),1,19.2,21.94,28.74,32.94
Salinity (psu),1,28.18,34.09,35.36,35.96
Primary Production,1,108,267,1526,2059
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,0,4,106,274
 

Map data (HSPEC) for predicted occurrences (n = 4417): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Valamugil,buchanani,3.25,99.75,1009:239:2,0.15,1,0.84047619047619,0.57868020304569,0.30769230769231,1,1
Valamugil,buchanani,4.75,99.25,1009:249:3,0.04,0.083333333333333,0.83809523809524,0.57868020304569,1,1,1
Valamugil,buchanani,5.75,94.75,1009:354:4,0.11,0.125,0.95,0.90355329949239,1,1,1
Valamugil,buchanani,5.25,98.25,1009:458:1,0.02,0.041666666666667,0.86428571428571,0.63620981387479,1,1,1
Valamugil,buchanani,5.75,98.75,1009:458:4,0.02,0.041666666666667,0.86428571428571,0.63620981387479,1,1,1
Valamugil,buchanani,5.25,99.25,1009:459:1,0.04,0.083333333333333,0.85238095238095,0.60913705583756,1,1,1
Valamugil,buchanani,0.25,102.75,1010:102:2,0.07,0.2,0.92380952380952,0.40270727580372,1,1,1
Valamugil,buchanani,0.75,102.25,1010:102:3,0.07,0.2,0.92380952380952,0.40270727580372,1,1,1
Valamugil,buchanani,0.75,102.75,1010:102:4,0.07,0.2,0.92380952380952,0.40270727580372,1,1,1
Valamugil,buchanani,0.75,103.75,1010:103:4,0.19,1,0.93571428571428,0.40270727580372,0.51219512195122,1,1
Valamugil,buchanani,1.75,100.75,1010:110:4,0.16,0.2,0.87142857142857,0.92216582064298,1,1,1
Valamugil,buchanani,1.75,101.25,1010:111:3,0.14,0.4,0.89285714285714,0.40270727580372,1,1,1
Valamugil,buchanani,1.75,101.75,1010:111:4,0.15,1,0.89285714285714,0.40270727580372,0.4296435272045,1,1
Valamugil,buchanani,1.75,102.25,1010:112:3,0.11,1,0.91904761904762,0.40270727580372,0.29831144465291,1,1
Valamugil,buchanani,1.75,103.25,1010:113:3,0.09,1,0.94761904761905,0.40270727580372,0.23639774859287,1,1
Valamugil,buchanani,1.75,103.75,1010:113:4,0.10,0.2,0.94761904761905,0.7834179357022,0.64915572232645,1,1
Valamugil,buchanani,3.75,100.75,1010:130:4,0.18,1,0.83809523809524,0.57868020304569,0.36960600375235,1,1
Valamugil,buchanani,3.75,104.75,1010:134:4,0.10,0.125,0.99761904761905,0.82910321489002,1,1,1
Valamugil,buchanani,4.25,104.25,1010:144:1,0.07,0.083333333333333,1,0.87986463620981,1,1,1
Valamugil,buchanani,4.75,104.75,1010:144:4,0.07,0.083333333333333,1,0.87986463620981,1,1,1
Valamugil,buchanani,1.75,105.75,1010:215:4,0.17,0.20833333333333,0.96666666666667,0.85786802030457,1,1,1
Valamugil,buchanani,2.25,107.25,1010:227:1,0.03,0.041666666666667,0.97142857142857,0.834179357022,1,1,1
Valamugil,buchanani,2.75,108.25,1010:228:3,0.07,0.083333333333333,0.9547619047619,0.81895093062606,1,1,1
Valamugil,buchanani,3.25,105.25,1010:235:1,0.07,0.083333333333333,1,0.8409475465313,1,1,1
Valamugil,buchanani,3.25,109.75,1010:239:2,0.03,0.041666666666667,0.96666666666667,0.80033840947546,1,1,1
Valamugil,buchanani,6.75,103.25,1010:363:3,0.19,0.25,1,0.76818950930626,1,1,1
Valamugil,buchanani,6.25,104.25,1010:364:1,0.03,0.041666666666667,1,0.81049069373942,1,1,1
Valamugil,buchanani,7.25,103.25,1010:373:1,0.09,0.125,0.99761904761905,0.73096446700508,1,1,1
Valamugil,buchanani,8.75,104.75,1010:384:4,0.18,1,1,0.75634517766497,0.24390243902439,1,1
Valamugil,buchanani,9.75,101.25,1010:391:3,0.19,0.33333333333333,0.90952380952381,0.62267343485618,1,1,1
Valamugil,buchanani,5.75,105.25,1010:455:3,0.18,0.20833333333333,1,0.85279187817259,1,1,1
Valamugil,buchanani,5.25,106.75,1010:456:2,0.14,0.16666666666667,1,0.86125211505922,1,1,1
Valamugil,buchanani,5.75,106.25,1010:456:3,0.11,0.125,1,0.86125211505922,1,1,1
Valamugil,buchanani,5.75,106.75,1010:456:4,0.07,0.083333333333333,1,0.86125211505922,1,1,1
Valamugil,buchanani,5.75,109.75,1010:459:4,0.13,0.16666666666667,1,0.85617597292724,0.91194968553459,1,1
Valamugil,buchanani,6.25,107.25,1010:467:1,0.04,0.041666666666667,1,0.86802030456853,1,1,1
Valamugil,buchanani,6.75,107.75,1010:467:4,0.18,0.20833333333333,1,0.86802030456853,1,1,1
Valamugil,buchanani,9.75,106.75,1010:496:4,0.01,1,1,0.85617597292724,0.016885553470919,1,1
Valamugil,buchanani,1.25,111.25,1011:111:1,0.12,0.2,0.86190476190476,0.69543147208122,1,1,1
Valamugil,buchanani,2.25,111.25,1011:121:1,0.09,1,0.89047619047619,0.69543147208122,0.14446529080675,1,1
Valamugil,buchanani,2.75,111.75,1011:121:4,0.06,1,0.89047619047619,0.72250423011844,0.093808630393996,1,1
Valamugil,buchanani,3.25,110.25,1011:130:1,0.15,0.20833333333333,0.9452380952381,0.7580372250423,1,1,1
Valamugil,buchanani,3.75,110.75,1011:130:4,0.15,0.20833333333333,0.9452380952381,0.7580372250423,1,1,1
Valamugil,buchanani,3.75,112.75,1011:132:4,0.16,0.25,0.93571428571428,0.67343485617597,1,1,1
Valamugil,buchanani,4.75,110.25,1011:140:3,0.10,0.125,0.98809523809524,0.8087986463621,1,1,1
Valamugil,buchanani,4.25,112.75,1011:142:2,0.03,0.041666666666667,0.96666666666667,0.76818950930626,1,1,1
Valamugil,buchanani,1.25,117.75,1011:217:2,0.18,0.2,0.93095238095238,0.96108291032149,1,1,1
Valamugil,buchanani,3.75,117.25,1011:237:3,0.18,0.2,0.93095238095238,0.95600676818951,1,1,1
Valamugil,buchanani,3.75,117.75,1011:237:4,0.12,1,0.93095238095238,0.95600676818951,0.13320825515947,1,1
Valamugil,buchanani,4.25,117.25,1011:247:1,0.18,0.2,0.94761904761905,0.95600676818951,1,1,1
Valamugil,buchanani,5.25,110.75,1011:350:2,0.18,0.20833333333333,1,0.84433164128596,1,1,1
