Mapping parameters for Thryssa mystax (Moustached thryssa)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 51 |  57 |  61 |  71,
Bounding Box (NSWE): ,25,-9,69,117

Pelagic: True,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,5,26,50
Temperature (°C),1,24.72,26.49,29.19,33.39
Salinity (psu),1,25.73,28.81,35.41,38.77
Primary Production,1,417,613,2059,2955.5
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,4,8,26,280
 

Map data (HSPEC) for predicted occurrences (n = 2562): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Thryssa,mystax,2.75,74.25,1007:124:3,0.09
Thryssa,mystax,2.75,74.75,1007:124:4,0.03
Thryssa,mystax,3.75,73.75,1007:133:4,0.17
Thryssa,mystax,3.25,74.25,1007:134:1,0.12
Thryssa,mystax,3.25,74.75,1007:134:2,0.09
Thryssa,mystax,3.75,74.25,1007:134:3,0.11
Thryssa,mystax,3.75,74.75,1007:134:4,0.07
Thryssa,mystax,4.25,74.25,1007:144:1,0.07
Thryssa,mystax,4.25,74.75,1007:144:2,0.13
Thryssa,mystax,4.75,74.25,1007:144:3,0.13
Thryssa,mystax,2.75,79.75,1007:229:4,0.01
Thryssa,mystax,3.25,75.25,1007:235:1,0.01
Thryssa,mystax,3.25,75.75,1007:235:2,0.02
Thryssa,mystax,3.75,75.25,1007:235:3,0.12
Thryssa,mystax,3.75,75.75,1007:235:4,0.14
Thryssa,mystax,3.75,76.75,1007:236:4,0.04
Thryssa,mystax,3.75,77.25,1007:237:3,0.05
Thryssa,mystax,3.75,77.75,1007:237:4,0.01
Thryssa,mystax,3.25,78.75,1007:238:2,0.02
Thryssa,mystax,3.75,78.25,1007:238:3,0.07
Thryssa,mystax,3.75,78.75,1007:238:4,0.14
Thryssa,mystax,3.25,79.25,1007:239:1,0.10
Thryssa,mystax,3.25,79.75,1007:239:2,0.16
Thryssa,mystax,4.25,75.25,1007:245:1,0.17
Thryssa,mystax,4.75,75.25,1007:245:3,0.17
Thryssa,mystax,4.25,76.25,1007:246:1,0.10
Thryssa,mystax,4.25,76.75,1007:246:2,0.05
Thryssa,mystax,4.25,77.25,1007:247:1,0.07
Thryssa,mystax,4.25,77.75,1007:247:2,0.18
Thryssa,mystax,5.25,72.25,1007:352:1,0.01
Thryssa,mystax,5.25,74.75,1007:354:2,0.19
Thryssa,mystax,5.75,74.25,1007:354:3,0.15
Thryssa,mystax,5.75,74.75,1007:354:4,0.17
Thryssa,mystax,6.25,72.25,1007:362:1,0.19
Thryssa,mystax,6.25,73.75,1007:363:2,0.04
Thryssa,mystax,6.75,73.75,1007:363:4,0.18
Thryssa,mystax,6.25,74.25,1007:364:1,0.17
Thryssa,mystax,7.25,72.75,1007:372:2,0.13
Thryssa,mystax,7.75,72.25,1007:372:3,0.12
Thryssa,mystax,8.75,71.25,1007:381:3,0.04
Thryssa,mystax,8.75,71.75,1007:381:4,0.11
Thryssa,mystax,8.75,72.25,1007:382:3,0.19
Thryssa,mystax,9.25,70.25,1007:390:1,0.01
Thryssa,mystax,9.25,70.75,1007:390:2,0.06
Thryssa,mystax,9.75,70.25,1007:390:3,0.02
Thryssa,mystax,9.75,70.75,1007:390:4,0.08
Thryssa,mystax,9.25,71.25,1007:391:1,0.07
Thryssa,mystax,9.25,71.75,1007:391:2,0.10
Thryssa,mystax,9.75,71.25,1007:391:3,0.06
Thryssa,mystax,9.75,71.75,1007:391:4,0.15
Thryssa,mystax,9.25,72.25,1007:392:1,0.10
Thryssa,mystax,2.75,80.25,1008:120:3,0.08
Thryssa,mystax,2.75,80.75,1008:120:4,0.14
Thryssa,mystax,2.75,81.25,1008:121:3,0.19
Thryssa,mystax,2.75,81.75,1008:121:4,0.17
Thryssa,mystax,2.75,82.25,1008:122:3,0.18
Thryssa,mystax,2.75,82.75,1008:122:4,0.16
Thryssa,mystax,2.75,83.25,1008:123:3,0.14
Thryssa,mystax,2.75,83.75,1008:123:4,0.06
Thryssa,mystax,2.75,84.25,1008:124:3,0.07
Thryssa,mystax,3.25,83.75,1008:133:2,0.12
Thryssa,mystax,3.25,84.25,1008:134:1,0.16
Thryssa,mystax,3.25,84.75,1008:134:2,0.06
Thryssa,mystax,3.75,84.75,1008:134:4,0.14
Thryssa,mystax,4.25,83.75,1008:143:2,0.16
Thryssa,mystax,4.75,83.75,1008:143:4,0.19
Thryssa,mystax,4.25,84.25,1008:144:1,0.13
Thryssa,mystax,4.25,84.75,1008:144:2,0.19
Thryssa,mystax,4.75,84.75,1008:144:4,0.18
Thryssa,mystax,3.25,85.25,1008:235:1,0.02
Thryssa,mystax,3.75,85.25,1008:235:3,0.06
Thryssa,mystax,3.75,86.75,1008:236:4,0.02
Thryssa,mystax,3.75,87.25,1008:237:3,0.03
