Mapping parameters for Zebrasoma scopas (Twotone tang)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  57 |  61 |  71 |  77 |  81 ,
Bounding Box (NSWE): ,36,-34,32,-124

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,1,60,60
Temperature (°C),1,21,25.22,28.94,33.14
Salinity (psu),1,31.6,33.9,35.52,36.46
Primary Production,1,69,206,737,1862
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,4,19,215,1121
 

Map data (HSPEC) for predicted occurrences (n = 4530): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Zebrasoma,scopas,8.25,76.75,1007:486:2,0.03,1,1,1,0.033777777777778,1,1
Zebrasoma,scopas,8.75,76.25,1007:486:3,0.13,1,1,1,0.13066666666667,1,1
Zebrasoma,scopas,8.75,78.25,1007:488:3,0.12,1,1,1,0.12177777777778,1,1
Zebrasoma,scopas,9.25,76.25,1007:496:1,0.17,1,1,1,0.168,1,1
Zebrasoma,scopas,4.75,97.75,1009:247:4,0.08,1,0.91666666666667,0.14782608695652,0.55466666666667,1,1
Zebrasoma,scopas,4.25,98.25,1009:248:1,0.07,1,0.89285714285714,0.14782608695652,0.496,1,1
Zebrasoma,scopas,4.75,98.25,1009:248:3,0.09,1,0.89285714285714,0.14782608695652,0.712,1,1
Zebrasoma,scopas,4.75,98.75,1009:248:4,0.11,1,0.89285714285714,0.14782608695652,0.83644444444444,1,1
Zebrasoma,scopas,5.25,97.75,1009:457:2,0.11,1,0.93809523809524,0.14782608695652,0.76,1,1
Zebrasoma,scopas,5.25,98.25,1009:458:1,0.12,1,0.91190476190476,0.14782608695652,0.86133333333333,1,1
Zebrasoma,scopas,5.75,98.25,1009:458:3,0.13,1,0.91190476190476,0.14782608695652,0.97155555555556,1,1
Zebrasoma,scopas,5.75,98.75,1009:458:4,0.12,1,0.91190476190476,0.14782608695652,0.912,1,1
Zebrasoma,scopas,5.25,99.25,1009:459:1,0.05,1,0.9,0.078260869565217,0.776,1,1
Zebrasoma,scopas,5.25,99.75,1009:459:2,0.04,1,0.9,0.078260869565217,0.59377777777778,1,1
Zebrasoma,scopas,5.75,99.25,1009:459:3,0.06,1,0.9,0.078260869565217,0.80088888888889,1,1
Zebrasoma,scopas,5.75,99.75,1009:459:4,0.04,1,0.9,0.078260869565217,0.61066666666667,1,1
Zebrasoma,scopas,6.75,98.75,1009:468:4,0.14,1,0.93333333333333,0.17391304347826,0.85955555555556,1,1
Zebrasoma,scopas,6.25,99.25,1009:469:1,0.10,1,0.92142857142857,0.17391304347826,0.64355555555556,1,1
Zebrasoma,scopas,6.25,99.75,1009:469:2,0.06,1,0.92142857142857,0.078260869565217,0.82222222222222,1,1
Zebrasoma,scopas,6.75,99.25,1009:469:3,0.09,1,0.92142857142857,0.17391304347826,0.56977777777778,1,1
Zebrasoma,scopas,6.75,99.75,1009:469:4,0.15,1,0.92142857142857,0.17391304347826,0.92266666666667,1,1
Zebrasoma,scopas,8.75,99.75,1009:489:4,0.16,1,0.96190476190476,0.19130434782609,0.85333333333333,1,1
Zebrasoma,scopas,9.25,99.25,1009:499:1,0.14,1,0.98095238095238,0.19130434782609,0.75288888888889,1,1
Zebrasoma,scopas,9.25,99.75,1009:499:2,0.15,1,0.98095238095238,0.19130434782609,0.82311111111111,1,1
Zebrasoma,scopas,9.75,99.25,1009:499:3,0.18,1,0.98095238095238,0.19130434782609,0.98577777777778,1,1
Zebrasoma,scopas,9.75,99.75,1009:499:4,0.19,1,0.98095238095238,0.19130434782609,1,1,1
Zebrasoma,scopas,0.25,104.25,1010:104:1,0.01,1,0.9952380952381,0.021739130434781,0.45777777777778,1,1
Zebrasoma,scopas,0.25,104.75,1010:104:2,0.01,1,0.9952380952381,0.021739130434781,0.42666666666667,1,1
Zebrasoma,scopas,0.75,104.25,1010:104:3,0.01,1,0.9952380952381,0.021739130434781,0.32622222222222,1,1
Zebrasoma,scopas,0.75,104.75,1010:104:4,0.02,1,0.9952380952381,0.021739130434781,0.72888888888889,1,1
Zebrasoma,scopas,1.75,103.75,1010:113:4,0.07,1,0.9952380952381,0.52608695652174,0.13244444444444,1,1
Zebrasoma,scopas,1.25,104.25,1010:114:1,0.01,1,1,0.021739130434781,0.312,1,1
Zebrasoma,scopas,2.25,102.75,1010:122:2,0.17,1,0.97142857142857,0.52608695652174,0.32533333333333,1,1
Zebrasoma,scopas,2.25,103.75,1010:123:2,0.15,1,1,0.52608695652174,0.27911111111111,1,1
