Mapping parameters for Conger myriaster (Whitespotted conger)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  61 ,
Bounding Box (NSWE): ,46,19,113,143

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,50,380,550,4000
Temperature (°C),1,3,19.13,29.28,33.48
Salinity (psu),1,28,33.38,34.52,35.31
Primary Production,1,258,286,830,1833
Sea Ice Concentration,1,-1,0,0,0.15
Distance to Land (km),0,3,5,265,598
 

Map data (HSPEC) for predicted occurrences (n = 1339): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Conger,myriaster,20.75,113.25,1211:103:3,0.14,0.13636363636364,1,1,1,1,1
Conger,myriaster,20.75,113.75,1211:103:4,0.19,0.19090909090909,1,1,1,1,1
Conger,myriaster,21.25,113.25,1211:113:1,0.06,0.075757575757576,1,1,0.7876370887338,1,1
Conger,myriaster,21.25,113.75,1211:113:2,0.12,0.12424242424242,1,1,1,1,1
Conger,myriaster,21.25,114.25,1211:114:1,0.19,0.19393939393939,1,1,1,1,1
Conger,myriaster,21.25,114.75,1211:114:2,0.19,0.19393939393939,1,1,1,1,1
Conger,myriaster,21.75,114.25,1211:114:3,0.06,0.090909090909091,1,1,0.61016949152542,1,1
Conger,myriaster,21.75,114.75,1211:114:4,0.10,0.12121212121212,1,1,0.82751744765703,1,1
Conger,myriaster,22.25,113.25,1211:123:1,0.05,0.12121212121212,1,1,0.42073778664008,1,1
Conger,myriaster,22.75,113.75,1211:123:4,0.03,0.051515151515152,1,1,0.49451645064806,1,1
Conger,myriaster,22.25,114.25,1211:124:1,0.06,0.13636363636364,1,1,0.44666001994018,1,1
Conger,myriaster,22.25,114.75,1211:124:2,0.03,0.066666666666667,1,1,0.41575274177468,1,1
Conger,myriaster,22.75,114.25,1211:124:3,0.02,0.024242424242424,1,1,1,1,1
Conger,myriaster,22.75,114.75,1211:124:4,0.09,0.087878787878788,1,1,1,1,1
Conger,myriaster,21.75,115.25,1211:215:3,0.18,0.17878787878788,1,1,1,1,1
Conger,myriaster,22.25,115.25,1211:225:1,0.05,0.078787878787879,1,1,0.64606181455633,1,1
Conger,myriaster,22.25,115.75,1211:225:2,0.11,0.11515151515152,1,1,0.93220338983051,1,1
Conger,myriaster,22.75,115.25,1211:225:3,0.13,0.16969696969697,1,1,0.76969092721834,1,1
Conger,myriaster,22.75,115.75,1211:225:4,0.02,0.018181818181818,1,1,0.91226321036889,1,1
Conger,myriaster,22.25,116.25,1211:226:1,0.15,0.15151515151515,1,1,1,1,1
Conger,myriaster,22.25,116.75,1211:226:2,0.18,0.17878787878788,1,1,1,1,1
Conger,myriaster,22.75,116.25,1211:226:3,0.03,0.033333333333333,1,1,0.89531405782652,1,1
