Mapping parameters for Upeneus moluccensis (Goldband goatfish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  57 |  61 |  71 ,
Bounding Box (NSWE): ,35,-27,32,168

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,10,21,64,120
Temperature (°C),1,22,25.92,28.73,29.23
Salinity (psu),1,30.84,34.03,35.27,38.95
Primary Production,1,63,447,1087,1938
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,2,15,251,644
 

Map data (HSPEC) for predicted occurrences (n = 4152): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Upeneus,moluccensis,7.25,77.75,1007:477:2,0.19,0.39285714285714,1,1,0.48883666274971,1,1
Upeneus,moluccensis,8.25,76.75,1007:486:2,0.13,1,1,1,0.13396004700353,1,1
Upeneus,moluccensis,8.25,77.75,1007:487:2,0.06,1,1,1,0.056404230317274,1,1
Upeneus,moluccensis,4.25,95.25,1009:245:1,0.17,1,0.18,0.91849529780564,1,1,1
Upeneus,moluccensis,4.25,95.75,1009:245:2,0.15,1,0.18,0.84012539184953,1,1,1
Upeneus,moluccensis,4.75,95.25,1009:245:3,0.17,1,0.18,0.91849529780564,1,1,1
Upeneus,moluccensis,4.75,95.75,1009:245:4,0.17,1,0.18,0.91849529780564,1,1,1
Upeneus,moluccensis,4.25,96.25,1009:246:1,0.07,1,0.079999999999998,0.84012539184953,1,1,1
Upeneus,moluccensis,5.25,96.25,1009:456:1,0.14,1,0.26,0.54858934169279,1,1,1
Upeneus,moluccensis,5.25,96.75,1009:456:2,0.14,1,0.26,0.54858934169279,1,1,1
Upeneus,moluccensis,5.25,97.25,1009:457:1,0.03,1,0.060000000000002,0.44827586206897,1,1,1
Upeneus,moluccensis,5.25,97.75,1009:457:2,0.02,1,0.060000000000002,0.3448275862069,1,1,1
Upeneus,moluccensis,5.75,97.75,1009:457:4,0.02,0.82142857142857,0.060000000000002,0.44827586206897,1,1,1
Upeneus,moluccensis,6.25,97.75,1009:467:2,0.05,0.55357142857143,0.2,0.44827586206897,1,1,1
Upeneus,moluccensis,6.25,98.75,1009:468:2,0.01,1,0.020000000000003,0.36363636363636,1,1,1
Upeneus,moluccensis,6.75,98.25,1009:468:3,0.01,0.89285714285714,0.020000000000003,0.36363636363636,1,1,1
Upeneus,moluccensis,6.75,98.75,1009:468:4,0.01,1,0.020000000000003,0.36363636363636,1,1,1
Upeneus,moluccensis,7.75,97.75,1009:477:4,0.15,0.76785714285714,0.38,0.52037617554859,1,1,1
Upeneus,moluccensis,7.25,98.25,1009:478:1,0.10,1,0.22,0.44827586206897,1,1,1
Upeneus,moluccensis,7.25,98.75,1009:478:2,0.10,1,0.22,0.44827586206897,1,1,1
Upeneus,moluccensis,7.75,98.25,1009:478:3,0.10,1,0.22,0.44827586206897,1,1,1
Upeneus,moluccensis,7.75,98.75,1009:478:4,0.10,1,0.22,0.44827586206897,1,1,1
Upeneus,moluccensis,7.25,99.25,1009:479:1,0.04,1,0.079999999999998,0.44827586206897,1,1,1
Upeneus,moluccensis,7.25,99.75,1009:479:2,0.04,1,0.079999999999998,0.44827586206897,1,1,1
