Mapping parameters for Upeneus tragula (Freckled goatfish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  57 |  61 |  71 |  81 ,
Bounding Box (NSWE): ,30,-30,92,-16

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,10,14,31,50
Temperature (°C),1,21.2,24.72,28.87,33.07
Salinity (psu),1,28.81,33.04,35.27,36.725
Primary Production,1,87,330,1129,2120
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,2,12,170,407
 

Map data (HSPEC) for predicted occurrences (n = 3470): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Upeneus,tragula,3.25,99.75,1009:239:2,0.13,1,0.87142857142857,0.65957446808511,0.22704339051463,1,1
Upeneus,tragula,4.75,99.25,1009:249:3,0.06,0.10526315789474,0.86904761904762,0.65957446808511,1,1,1
Upeneus,tragula,5.75,94.75,1009:354:4,0.15,0.15789473684211,0.98095238095238,1,1,1,1
Upeneus,tragula,5.25,98.25,1009:458:1,0.03,0.052631578947368,0.8952380952381,0.73995271867612,1,1,1
Upeneus,tragula,5.75,98.75,1009:458:4,0.03,0.052631578947368,0.8952380952381,0.73995271867612,1,1,1
Upeneus,tragula,5.25,99.25,1009:459:1,0.07,0.10526315789474,0.88333333333333,0.70212765957447,1,1,1
Upeneus,tragula,0.25,103.75,1010:103:2,0.17,1,0.96666666666667,0.41371158392435,0.43087790110999,1,1
Upeneus,tragula,0.75,103.75,1010:103:4,0.13,1,0.96666666666667,0.41371158392435,0.33703329969728,1,1
Upeneus,tragula,1.75,101.75,1010:111:4,0.11,1,0.92380952380952,0.41371158392435,0.29263370332997,1,1
Upeneus,tragula,1.75,102.25,1010:112:3,0.09,1,0.95,0.41371158392435,0.22199798183653,1,1
Upeneus,tragula,1.25,103.75,1010:113:2,0.02,1,0.97857142857143,0.41371158392435,0.061553985872856,1,1
Upeneus,tragula,1.75,103.25,1010:113:3,0.08,1,0.97857142857143,0.41371158392435,0.18869828456105,1,1
Upeneus,tragula,3.25,100.75,1010:130:2,0.17,1,0.86904761904762,0.65957446808511,0.29465186680121,1,1
Upeneus,tragula,3.75,100.75,1010:130:4,0.15,1,0.86904761904762,0.65957446808511,0.26034308779011,1,1
Upeneus,tragula,3.75,104.75,1010:134:4,0.16,0.15789473684211,1,1,1,1,1
Upeneus,tragula,4.25,100.75,1010:140:2,0.18,1,0.86666666666667,0.65957446808511,0.3087790110999,1,1
Upeneus,tragula,4.75,100.25,1010:140:3,0.19,1,0.86666666666667,0.65957446808511,0.33905146316852,1,1
Upeneus,tragula,4.25,104.25,1010:144:1,0.11,0.10526315789474,1,1,1,1,1
Upeneus,tragula,4.75,104.75,1010:144:4,0.11,0.10526315789474,1,1,1,1,1
Upeneus,tragula,2.25,107.25,1010:227:1,0.05,0.052631578947368,1,1,1,1,1
Upeneus,tragula,2.75,108.25,1010:228:3,0.10,0.10526315789474,0.98571428571429,0.99527186761229,1,1,1
Upeneus,tragula,3.25,105.25,1010:235:1,0.11,0.10526315789474,1,1,1,1,1
Upeneus,tragula,3.25,109.75,1010:239:2,0.05,0.052631578947368,0.99761904761905,0.9692671394799,1,1,1
Upeneus,tragula,6.25,104.25,1010:364:1,0.05,0.052631578947368,1,0.98345153664303,1,1,1
Upeneus,tragula,7.25,103.25,1010:373:1,0.14,0.15789473684211,1,0.87234042553192,1,1,1
Upeneus,tragula,8.75,104.75,1010:384:4,0.17,1,1,0.90780141843972,0.19273461150353,1,1
Upeneus,tragula,5.75,106.25,1010:456:3,0.16,0.15789473684211,1,1,1,1,1
Upeneus,tragula,5.75,106.75,1010:456:4,0.10,0.10526315789474,1,1,0.98353909465021,1,1
Upeneus,tragula,5.75,109.75,1010:459:4,0.14,0.21052631578947,1,1,0.68312757201646,1,1
Upeneus,tragula,6.25,107.25,1010:467:1,0.05,0.052631578947368,1,1,1,1,1
