Mapping parameters for Merluccius hubbsi (Argentine hake)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas: 41,
Bounding Box (NSWE): ,-20,-56,-69,-40

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,50,100,200,800
Temperature (°C),1,-0.38,8.59,23.24,28.58
Salinity (psu),1,28.68,32.59,35.9,36.63
Primary Production,1,132,507,1833,3437
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,2,69,365,1294
 

Map data (HSPEC) for predicted occurrences (n = 803): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Merluccius,hubbsi,-21.25,-40.25,5204:110:1,0.03,1,1,0,1,1,1
Merluccius,hubbsi,-21.25,-40.75,5204:110:2,0.02,0,1,0,1,1,1
Merluccius,hubbsi,-21.75,-40.25,5204:110:3,0.03,1,1,0,1,1,1
Merluccius,hubbsi,-22.75,-41.75,5204:121:4,0.14,1,1,0,1,1,1
Merluccius,hubbsi,-22.75,-42.75,5204:122:4,0.11,0,1,1,1,1,1
Merluccius,hubbsi,-23.25,-41.25,5204:131:1,0.19,1,1,0,1,1,1
Merluccius,hubbsi,-23.25,-41.75,5204:131:2,0.19,1,1,0,1,1,1
Merluccius,hubbsi,-23.75,-41.25,5204:131:3,0.16,1,1,0,1,1,1
Merluccius,hubbsi,-23.75,-41.75,5204:131:4,0.19,1,1,0,1,1,1
Merluccius,hubbsi,-24.25,-42.75,5204:142:2,0.09,0,1,0,1,1,1
Merluccius,hubbsi,-24.75,-43.75,5204:143:4,0.07,0,1,1,1,1,1
Merluccius,hubbsi,-24.75,-47.75,5204:247:4,0.16,0,1,1,1,1,1
Merluccius,hubbsi,-25.25,-44.75,5204:354:2,0.17,1,1,1,0,1,1
Merluccius,hubbsi,-25.75,-44.75,5204:354:4,0.13,0,1,1,1,1,1
Merluccius,hubbsi,-25.25,-45.25,5204:455:1,0.05,1,1,1,0,1,1
Merluccius,hubbsi,-25.25,-47.75,5204:457:2,0.06,0,1,1,1,1,1
Merluccius,hubbsi,-25.75,-47.75,5204:457:4,0.16,0,1,1,1,1,1
Merluccius,hubbsi,-26.75,-45.75,5204:465:4,0.17,0,1,1,1,1,1
Merluccius,hubbsi,-28.75,-46.75,5204:486:4,0.13,0,1,1,1,1,1
Merluccius,hubbsi,-33.75,-50.25,5305:130:3,0.04,0,1,1,1,1,1
Merluccius,hubbsi,-33.25,-52.25,5305:132:1,0.12,0,1,0,1,1,1
Merluccius,hubbsi,-33.75,-52.75,5305:132:4,0.14,0,1,0,1,1,1
Merluccius,hubbsi,-34.25,-53.25,5305:143:1,0.16,0,1,1,1,1,1
Merluccius,hubbsi,-34.75,-55.75,5305:245:4,0.06,1,1,0,0,1,1
Merluccius,hubbsi,-35.75,-54.75,5305:354:4,0.03,0,1,1,0,1,1
Merluccius,hubbsi,-36.25,-52.75,5305:362:2,0.12,0,1,1,1,1,1
Merluccius,hubbsi,-37.75,-54.25,5305:374:3,0.05,0,1,1,1,1,1
Merluccius,hubbsi,-39.25,-54.75,5305:394:2,0.05,0,1,1,1,1,1
Merluccius,hubbsi,-36.75,-55.25,5305:465:3,0.16,0,1,1,1,1,1
Merluccius,hubbsi,-36.75,-55.75,5305:465:4,0.02,0,1,1,0,1,1
Merluccius,hubbsi,-36.75,-56.75,5305:466:4,0.13,1,1,0,0,1,1
Merluccius,hubbsi,-36.25,-57.25,5305:467:1,0.15,1,1,0,1,1,1
Merluccius,hubbsi,-37.75,-57.75,5305:477:4,0.11,0,1,1,1,1,1
Merluccius,hubbsi,-38.75,-58.25,5305:488:3,0.18,0,1,1,1,1,1
Merluccius,hubbsi,-38.75,-60.25,5306:380:3,0.16,0,1,1,1,1,1
Merluccius,hubbsi,-38.75,-62.25,5306:382:3,0.16,0,1,1,1,1,1
