Mapping parameters for Hyperoglyphe perciformis (Barrelfish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 21 |  27 |  31 |  37 |  47,
Bounding Box (NSWE): ,48,24,-89,-5

Pelagic: True,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,126,434,1000
Temperature (°C),1,7.1,9.67,25.33,29.53
Salinity (psu),1,29.48,31.89,35.95,38.92
Primary Production,1,161,440,1611,3160
Sea Ice Concentration,1,-1,0,0,0.08
Distance to Land (km),0,3,19,398,574
 

Map data (HSPEC) for predicted occurrences (n = 5004): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Hyperoglyphe,perciformis,24.25,-40.25,7204:140:1,0.08
Hyperoglyphe,perciformis,24.25,-40.75,7204:140:2,0.05
Hyperoglyphe,perciformis,24.75,-40.25,7204:140:3,0.07
Hyperoglyphe,perciformis,24.75,-40.75,7204:140:4,0.07
Hyperoglyphe,perciformis,24.25,-41.25,7204:141:1,0.06
Hyperoglyphe,perciformis,24.25,-41.75,7204:141:2,0.07
Hyperoglyphe,perciformis,24.75,-41.25,7204:141:3,0.08
Hyperoglyphe,perciformis,24.75,-41.75,7204:141:4,0.10
Hyperoglyphe,perciformis,24.25,-42.25,7204:142:1,0.07
Hyperoglyphe,perciformis,24.25,-42.75,7204:142:2,0.08
Hyperoglyphe,perciformis,24.75,-42.25,7204:142:3,0.09
Hyperoglyphe,perciformis,24.75,-42.75,7204:142:4,0.09
