Mapping parameters for Albula glossodonta (Roundjaw bonefish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas: 51 |  57 |  61 |  71 |  77 |  81,
Bounding Box (NSWE): ,32,-32,42,-139

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,2,11,20
Temperature (°C),1,19.37,23.92,28.49,32.69
Salinity (psu),1,33.59,34.09,35.36,37.86
Primary Production,1,161,165,885,1516
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,10,13,881,1624
 

Map data (HSPEC) for predicted occurrences (n = 2740): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Albula,glossodonta,3.25,46.75,1004:236:2,0.16,1,1,1,0,1,1
Albula,glossodonta,3.75,47.25,1004:237:3,0.08,1,1,1,0,1,1
Albula,glossodonta,7.25,49.25,1004:479:1,0.09,1,1,1,0,1,1
Albula,glossodonta,7.25,49.75,1004:479:2,0.08,1,1,1,0,1,1
Albula,glossodonta,7.75,49.75,1004:479:4,0.05,1,1,1,0,1,1
Albula,glossodonta,7.75,50.25,1005:370:3,0.15,1,1,1,0,1,1
Albula,glossodonta,8.75,50.25,1005:380:3,0.06,1,1,1,0,1,1
Albula,glossodonta,6.25,79.75,1007:469:2,0.07,0,1,0,1,1,1
Albula,glossodonta,8.75,76.75,1007:486:4,0.08,1,1,1,0,1,1
Albula,glossodonta,8.25,77.25,1007:487:1,0.12,1,1,1,0,1,1
Albula,glossodonta,8.75,78.75,1007:488:4,0.02,1,1,1,0,1,1
Albula,glossodonta,8.75,79.75,1007:489:4,0.13,1,1,1,0,1,1
Albula,glossodonta,9.75,76.25,1007:496:3,0.12,1,1,1,0,1,1
Albula,glossodonta,9.25,78.75,1007:498:2,0.06,1,1,1,0,1,1
Albula,glossodonta,9.75,79.75,1007:499:4,0.12,1,1,1,0,1,1
Albula,glossodonta,7.25,81.75,1008:371:2,0.13,1,1,0,1,1,1
Albula,glossodonta,7.75,81.75,1008:371:4,0.13,1,1,0,1,1,1
Albula,glossodonta,7.25,82.25,1008:372:1,0.13,1,1,0,1,1,1
Albula,glossodonta,0.75,97.75,1009:207:4,0.06,1,1,0,1,1,1
Albula,glossodonta,0.25,98.25,1009:208:1,0.06,1,1,0,1,1,1
Albula,glossodonta,0.25,98.75,1009:208:2,0.04,1,1,0,1,1,1
Albula,glossodonta,0.75,98.25,1009:208:3,0.06,1,1,0,1,1,1
Albula,glossodonta,0.75,98.75,1009:208:4,0.04,1,1,0,1,1,1
Albula,glossodonta,1.25,97.75,1009:217:2,0.06,1,1,0,1,1,1
Albula,glossodonta,1.25,98.25,1009:218:1,0.06,1,1,0,1,1,1
Albula,glossodonta,1.25,98.75,1009:218:2,0.01,1,1,0,0,1,1
Albula,glossodonta,1.75,98.25,1009:218:3,0.06,1,1,0,1,1,1
Albula,glossodonta,1.75,98.75,1009:218:4,0.03,1,1,0,0,1,1
Albula,glossodonta,2.25,98.25,1009:228:1,0.04,1,1,0,1,1,1
Albula,glossodonta,1.75,100.75,1010:110:4,0.03,0,1,0,1,1,1
Albula,glossodonta,0.75,118.25,1011:208:3,0.02,1,1,0,1,1,1
Albula,glossodonta,0.75,118.75,1011:208:4,0.03,1,1,0,1,1,1
Albula,glossodonta,0.25,119.75,1011:209:2,0.03,1,1,0,1,1,1
Albula,glossodonta,0.75,119.25,1011:209:3,0.03,1,1,0,1,1,1
Albula,glossodonta,0.75,119.75,1011:209:4,0.03,1,1,0,1,1,1
Albula,glossodonta,1.25,117.75,1011:217:2,0.09,0,1,1,0,1,1
Albula,glossodonta,2.25,118.25,1011:228:1,0.18,1,1,1,0,1,1
Albula,glossodonta,3.25,117.25,1011:237:1,0.15,1,1,0,0,1,1
Albula,glossodonta,3.75,117.25,1011:237:3,0.10,0,1,0,0,1,1
Albula,glossodonta,5.75,119.25,1011:459:3,0.12,1,1,0,1,1,1
Albula,glossodonta,5.75,119.75,1011:459:4,0.16,1,1,0,1,1,1
Albula,glossodonta,8.75,119.75,1011:489:4,0.17,1,1,0,1,1,1
Albula,glossodonta,0.25,120.25,1012:100:1,0.03,1,1,0,1,1,1
Albula,glossodonta,10.75,43.75,1104:103:4,0.04,1,1,1,0,1,1
Albula,glossodonta,10.25,44.25,1104:104:1,0.09,1,1,1,0,1,1
Albula,glossodonta,11.75,43.25,1104:113:3,0.12,1,1,1,0,1,1
Albula,glossodonta,12.25,43.25,1104:123:1,0.03,1,1,1,0,1,1
Albula,glossodonta,12.75,44.75,1104:124:4,0.06,1,1,1,0,1,1
Albula,glossodonta,13.25,42.25,1104:132:1,0.03,1,1,0,0,1,1
Albula,glossodonta,13.75,42.25,1104:132:3,0.03,1,1,0,0,1,1
Albula,glossodonta,13.75,42.75,1104:132:4,0.15,1,1,0,0,1,1
Albula,glossodonta,13.75,43.25,1104:133:3,0.02,1,1,0,0,1,1
Albula,glossodonta,14.25,42.25,1104:142:1,0.10,1,1,0,1,1,1
Albula,glossodonta,14.25,42.75,1104:142:2,0.07,1,1,0,0,1,1
Albula,glossodonta,14.75,42.75,1104:142:4,0.02,1,1,0,0,1,1
Albula,glossodonta,14.75,43.25,1104:143:3,0.01,1,1,0,0,1,1
Albula,glossodonta,10.75,45.75,1104:205:4,0.14,1,1,1,0,1,1
Albula,glossodonta,10.75,46.75,1104:206:4,0.17,1,1,1,0,1,1
Albula,glossodonta,10.75,47.25,1104:207:3,0.17,1,1,1,0,1,1
Albula,glossodonta,11.25,48.25,1104:218:1,0.16,1,1,1,0,1,1
Albula,glossodonta,11.25,48.75,1104:218:2,0.19,1,1,1,0,1,1
Albula,glossodonta,11.25,49.25,1104:219:1,0.01,1,1,1,0,1,1
Albula,glossodonta,13.25,45.25,1104:235:1,0.13,1,1,1,0,1,1
Albula,glossodonta,15.25,42.25,1104:352:1,0.07,1,1,0,0,1,1
Albula,glossodonta,15.25,42.75,1104:352:2,0.11,1,1,0,1,1,1
Albula,glossodonta,15.75,42.25,1104:352:3,0.01,1,1,0,0,1,1
Albula,glossodonta,16.25,42.25,1104:362:1,0.01,1,1,0,0,1,1
Albula,glossodonta,16.25,42.75,1104:362:2,0.03,1,1,0,1,1,1
Albula,glossodonta,16.75,42.75,1104:362:4,0.03,1,1,0,1,1,1
Albula,glossodonta,11.75,50.75,1105:110:4,0.08,1,1,1,0,1,1
Albula,glossodonta,16.25,52.75,1105:362:2,0.16,1,1,1,0,1,1
Albula,glossodonta,16.75,53.25,1105:363:3,0.12,1,1,1,0,1,1
Albula,glossodonta,16.75,54.25,1105:364:3,0.03,1,1,1,0,1,1
Albula,glossodonta,16.75,54.75,1105:364:4,0.10,1,1,1,0,1,1
Albula,glossodonta,19.75,58.75,1105:498:4,0.03,1,1,1,0,1,1
Albula,glossodonta,11.25,74.75,1107:114:2,0.08,0,1,1,1,1,1
Albula,glossodonta,13.25,74.25,1107:134:1,0.19,1,1,1,0,1,1
Albula,glossodonta,14.25,73.75,1107:143:2,0.11,0,1,1,0,1,1
Albula,glossodonta,14.25,74.75,1107:144:2,0.03,1,1,1,0,1,1
