Mapping parameters for Hyperoglyphe perciformis (Barrelfish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Segschneider, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World Wide Web electronic publication, www.aquamaps.org, version 10/2019 (final)."

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 21 |  27 |  31 |  37 |  47,
Bounding Box (NSWE): ,48,24,-89,-5

Pelagic: True,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,126,434,1000
Temperature (°C),1,7.83,9.6,25.7,29.9
Salinity (psu),1,25.95,31.05,36.13,36.63
Primary Production (mgC·m-3·day-1) ,1,0.43,1.47,17.91,34.51
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0.02
Dissolved Bottom Oxygen (mmol·m-3),0,105.62,171.11,276.99,360.08
Distance to Land (km),0,3,16,349,574
 

Map data (HSPEC) for predicted occurrences (n = 3914): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Hyperoglyphe,perciformis,28.25,-69.75,7206:489:2,0.01
Hyperoglyphe,perciformis,29.75,-68.75,7206:498:4,0.01
Hyperoglyphe,perciformis,29.75,-69.25,7206:499:3,0.01
Hyperoglyphe,perciformis,29.75,-69.75,7206:499:4,0.01
Hyperoglyphe,perciformis,24.25,-79.25,7207:249:1,0.13
Hyperoglyphe,perciformis,24.25,-79.75,7207:249:2,0.07
Hyperoglyphe,perciformis,24.75,-79.25,7207:249:3,0.13
Hyperoglyphe,perciformis,24.75,-79.75,7207:249:4,0.05
Hyperoglyphe,perciformis,27.75,-70.75,7207:370:4,0.01
Hyperoglyphe,perciformis,27.75,-71.25,7207:371:3,0.01
Hyperoglyphe,perciformis,27.75,-71.75,7207:371:4,0.01
Hyperoglyphe,perciformis,27.75,-72.25,7207:372:3,0.01
Hyperoglyphe,perciformis,27.75,-72.75,7207:372:4,0.02
Hyperoglyphe,perciformis,27.25,-73.75,7207:373:2,0.01
Hyperoglyphe,perciformis,27.75,-73.25,7207:373:3,0.04
Hyperoglyphe,perciformis,27.75,-73.75,7207:373:4,0.09
Hyperoglyphe,perciformis,27.75,-74.25,7207:374:3,0.10
Hyperoglyphe,perciformis,27.75,-74.75,7207:374:4,0.06
Hyperoglyphe,perciformis,28.25,-70.25,7207:380:1,0.02
Hyperoglyphe,perciformis,28.25,-70.75,7207:380:2,0.03
Hyperoglyphe,perciformis,28.75,-70.25,7207:380:3,0.01
Hyperoglyphe,perciformis,28.75,-70.75,7207:380:4,0.02
Hyperoglyphe,perciformis,28.25,-71.25,7207:381:1,0.04
Hyperoglyphe,perciformis,28.25,-71.75,7207:381:2,0.04
Hyperoglyphe,perciformis,28.75,-71.25,7207:381:3,0.04
Hyperoglyphe,perciformis,28.75,-71.75,7207:381:4,0.07
Hyperoglyphe,perciformis,28.25,-72.25,7207:382:1,0.04
Hyperoglyphe,perciformis,28.25,-72.75,7207:382:2,0.05
Hyperoglyphe,perciformis,28.75,-72.25,7207:382:3,0.09
Hyperoglyphe,perciformis,28.75,-72.75,7207:382:4,0.11
Hyperoglyphe,perciformis,28.25,-73.25,7207:383:1,0.09
Hyperoglyphe,perciformis,28.25,-73.75,7207:383:2,0.16
Hyperoglyphe,perciformis,28.75,-73.25,7207:383:3,0.13
