Mapping parameters for Conger conger (European conger)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  27 |  34 |  37 ,
Bounding Box (NSWE): ,68,12,-32,42

Pelagic: False,
Layer used to generate probabilities: Bottom,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,150,503,1171
Temperature (°C),1,2.02,2.52,13.3,24.935
Salinity (psu),1,7.6374,34.4271,38.4267,38.9267
Primary Production,1,0,341,1534,3338
Sea Ice Concentration,1,-1,0,0.01,0.05
Distance to Land (km),0,0,8,455,1155
 

Map data (HSPEC) for predicted occurrences (n = 2951): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Conger,conger,35.75,0.25,1300:350:3,0.17,0.286666666667,0.604641168887,1,1,1,1
Conger,conger,37.25,3.75,1300:373:2,0.05,0.0464071856287,1,1,1,1,1
Conger,conger,37.25,4.25,1300:374:1,0.16,0.157185628743,1,1,1,1,1
Conger,conger,37.25,4.75,1300:374:2,0.09,0.0898203592814,1,1,1,1,1
Conger,conger,38.25,2.25,1300:382:1,0.15,0.152694610778,1,1,1,1,1
Conger,conger,38.75,3.25,1300:383:3,0.06,0.0568862275449,1,1,1,1,1
Conger,conger,36.75,8.75,1300:468:4,0.18,0.306666666667,0.588311130211,1,1,1,1
Conger,conger,39.75,8.75,1300:498:4,0.06,0.106666666667,0.536742587022,1,1,1,1
Conger,conger,32.75,12.25,1301:122:3,0.06,0.173333333333,0.369144821659,1,1,1,1
Conger,conger,32.75,12.75,1301:122:4,0.11,0.273333333333,0.394929093253,1,1,1,1
Conger,conger,32.75,13.25,1301:123:3,0.09,0.246666666667,0.382896433176,1,1,1,1
Conger,conger,32.25,14.75,1301:124:2,0.04,0.113333333333,0.322733132789,1,1,1,1
Conger,conger,33.75,10.75,1301:130:4,0.17,0.413333333333,0.412118607649,1,1,1,1
Conger,conger,33.25,11.25,1301:131:1,0.08,0.22,0.384615384615,1,1,1,1
Conger,conger,33.25,11.75,1301:131:2,0.11,0.273333333333,0.412118607649,1,1,1,1
Conger,conger,33.75,11.25,1301:131:3,0.11,0.26,0.412118607649,1,1,1,1
Conger,conger,33.75,11.75,1301:131:4,0.15,0.333333333333,0.462827675118,1,1,1,1
Conger,conger,33.25,12.25,1301:132:1,0.14,0.32,0.449935539321,1,1,1,1
Conger,conger,34.75,10.75,1301:140:4,0.13,0.286666666667,0.45423291792,1,1,1,1
Conger,conger,34.25,11.25,1301:141:1,0.18,0.36,0.493768801031,1,1,1,1
Conger,conger,34.75,11.25,1301:141:3,0.15,0.333333333333,0.45423291792,1,1,1,1
Conger,conger,34.75,11.75,1301:141:4,0.16,0.353333333333,0.45423291792,1,1,1,1
Conger,conger,30.75,17.75,1301:207:4,0.07,0.206666666667,0.351095831543,1,0.912023460411,1,1
Conger,conger,30.25,19.75,1301:209:2,0.11,0.34,0.324452084229,1,1,1,1
Conger,conger,31.25,15.75,1301:215:2,0.09,0.286666666667,0.348517404383,1,0.944281524927,1,1
Conger,conger,31.75,15.25,1301:215:3,0.03,0.14,0.322733132789,1,0.709677419355,1,1
Conger,conger,31.75,18.75,1301:218:4,0.06,0.157185628743,0.976794155565,0.3946,0.950146627566,1,1
Conger,conger,31.25,19.75,1301:219:2,0.18,1,0.866781263429,0.2098,1,1,1
Conger,conger,32.75,16.25,1301:226:3,0.18,0.465568862275,0.975075204125,0.456,0.882697947214,1,1
Conger,conger,32.75,16.75,1301:226:4,0.02,0.0538922155689,0.975934679845,0.4254,0.894428152493,1,1
Conger,conger,32.25,17.25,1301:227:1,0.04,0.0913173652695,0.976794155565,0.5138,0.909090909091,1,1
Conger,conger,32.25,18.75,1301:228:2,0.01,0.0314371257485,0.976794155565,0.5064,0.926686217009,1,1
Conger,conger,32.75,19.25,1301:229:3,0.09,0.190119760479,0.975934679845,0.4964,0.953079178886,1,1
Conger,conger,33.75,19.75,1301:239:4,0.10,0.22005988024,0.960464116889,0.4972,0.956011730205,1,1
Conger,conger,35.25,10.75,1301:350:2,0.01,0.0133333333333,0.429308122046,1,1,1,1
Conger,conger,35.75,10.75,1301:350:4,0.16,0.32,0.486033519553,1,1,1,1
Conger,conger,35.25,11.25,1301:351:1,0.18,0.366666666667,0.486033519553,1,1,1,1
