Mapping parameters for Sciades parkeri (Gillbacker sea catfish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Segschneider, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World Wide Web electronic publication, www.aquamaps.org, version 10/2019 (final)."

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 31 |  41,
Bounding Box (NSWE): ,9,-7,-60,-34

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,15,15,18,20
Temperature (°C),1,26.8,27.37,28.37,32.57
Salinity (psu),1,7.84,14.5,35.81,36.54
Primary Production (mgC·m-3·day-1) ,1,4.86,7.02,70.55,78.09
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,189.41,200.86,215.06,221.64
Distance to Land (km),0,1,5,180,213
 

Map data (HSPEC) for predicted occurrences (n = 153): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Sciades,parkeri,-5.25,-36.25,5003:456:1,0.13
Sciades,parkeri,-2.75,-40.25,5004:120:3,0.19
Sciades,parkeri,0.75,-49.75,7004:209:4,0.02
Sciades,parkeri,-3.75,-38.25,5003:238:3,0.21
Sciades,parkeri,0.25,-49.75,7004:209:2,0.39
Sciades,parkeri,0.75,-50.75,7005:100:4,0.29
Sciades,parkeri,0.25,-51.25,7005:101:1,0.37
Sciades,parkeri,-3.75,-38.75,5003:238:4,0.58
Sciades,parkeri,2.75,-49.75,7004:229:4,0.50
Sciades,parkeri,3.25,-49.75,7004:239:2,0.50
Sciades,parkeri,-3.25,-39.75,5003:239:2,0.66
Sciades,parkeri,-4.25,-38.25,5003:248:1,0.78
Sciades,parkeri,-2.75,-40.75,5004:120:4,0.70
Sciades,parkeri,-2.25,-42.25,5004:122:1,0.70
Sciades,parkeri,-0.25,-50.25,5005:100:1,0.77
Sciades,parkeri,-0.25,-50.75,5005:100:2,0.61
Sciades,parkeri,2.75,-47.75,7004:227:4,0.77
Sciades,parkeri,-4.25,-37.75,5003:247:2,0.83
Sciades,parkeri,-4.75,-37.25,5003:247:3,1.00
Sciades,parkeri,-1.25,-44.75,5004:114:2,1.00
Sciades,parkeri,-1.75,-44.25,5004:114:3,1.00
Sciades,parkeri,-1.75,-44.75,5004:114:4,1.00
Sciades,parkeri,-2.75,-41.25,5004:121:3,0.84
Sciades,parkeri,-2.75,-41.75,5004:121:4,1.00
Sciades,parkeri,-2.25,-42.75,5004:122:2,0.88
Sciades,parkeri,-2.75,-42.25,5004:122:3,1.00
Sciades,parkeri,-2.75,-42.75,5004:122:4,1.00
Sciades,parkeri,-2.25,-43.25,5004:123:1,0.89
Sciades,parkeri,-2.25,-43.75,5004:123:2,1.00
Sciades,parkeri,-2.25,-44.25,5004:124:1,1.00
Sciades,parkeri,-2.75,-44.25,5004:124:3,1.00
Sciades,parkeri,-2.75,-44.75,5004:124:4,1.00
Sciades,parkeri,-0.75,-45.75,5004:205:4,1.00
Sciades,parkeri,-0.25,-46.75,5004:206:2,1.00
Sciades,parkeri,-0.75,-46.25,5004:206:3,1.00
Sciades,parkeri,-0.75,-46.75,5004:206:4,1.00
Sciades,parkeri,-0.25,-47.25,5004:207:1,1.00
Sciades,parkeri,-0.25,-47.75,5004:207:2,1.00
