Mapping parameters for Gymnothorax flavimarginatus (Yellow-edged moray)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  47 |  51 |  57 |  61 |  71 |  77 |  87 ,
Bounding Box (NSWE): ,35,-36,19,-77

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,17,73,150
Temperature (°C),1,19,24.72,28.98,33.18
Salinity (psu),1,30.21,33.79,35.88,39.93
Primary Production,1,159,216,1036,2642
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,4,15,168,596
 

Map data (HSPEC) for predicted occurrences (n = 6038): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Gymnothorax,flavimarginatus,1.25,43.75,1004:113:2,0.06,0.0625,1,1,1,1,1
Gymnothorax,flavimarginatus,8.25,49.75,1004:489:2,0.13,0.1875,1,1,0.68866749688667,1,1
Gymnothorax,flavimarginatus,9.25,75.75,1007:495:2,0.15,0.16883116883117,1,1,0.89290161892902,1,1
Gymnothorax,flavimarginatus,8.75,81.75,1008:381:4,0.09,0.090909090909091,1,1,1,1,1
Gymnothorax,flavimarginatus,2.75,99.75,1009:229:4,0.02,0.0625,0.90714285714286,0.38826815642458,0.81818181818182,1,1
Gymnothorax,flavimarginatus,3.25,99.25,1009:239:1,0.05,0.1875,0.89761904761905,0.38826815642458,0.81693648816936,1,1
Gymnothorax,flavimarginatus,3.25,99.75,1009:239:2,0.16,1,0.89761904761905,0.38826815642458,0.46513075965131,1,1
Gymnothorax,flavimarginatus,5.75,97.25,1009:457:3,0.16,0.2987012987013,0.94761904761905,0.57541899441341,1,1,1
Gymnothorax,flavimarginatus,0.25,103.25,1010:103:1,0.05,0.5625,0.99285714285714,0.097765363128491,0.98941469489415,1,1
Gymnothorax,flavimarginatus,0.25,103.75,1010:103:2,0.06,1,0.99285714285714,0.097765363128491,0.59090909090909,1,1
Gymnothorax,flavimarginatus,0.75,103.25,1010:103:3,0.07,1,0.99285714285714,0.097765363128491,0.67870485678705,1,1
Gymnothorax,flavimarginatus,0.75,103.75,1010:103:4,0.05,1,0.99285714285714,0.097765363128491,0.53300124533001,1,1
Gymnothorax,flavimarginatus,1.75,101.25,1010:111:3,0.01,0.0625,0.95,0.097765363128491,1,1,1
Gymnothorax,flavimarginatus,1.75,101.75,1010:111:4,0.05,1,0.95,0.097765363128491,0.50560398505604,1,1
Gymnothorax,flavimarginatus,1.25,102.25,1010:112:1,0.10,1,0.97619047619048,0.097765363128491,1,1,1
Gymnothorax,flavimarginatus,1.25,102.75,1010:112:2,0.07,1,0.97619047619048,0.097765363128491,0.68493150684932,1,1
Gymnothorax,flavimarginatus,1.75,102.25,1010:112:3,0.04,1,0.97619047619048,0.097765363128491,0.46201743462017,1,1
Gymnothorax,flavimarginatus,1.75,102.75,1010:112:4,0.02,1,0.97619047619048,0.097765363128491,0.19053549190535,1,1
Gymnothorax,flavimarginatus,1.25,103.25,1010:113:1,0.03,1,1,0.097765363128491,0.32503113325031,1,1
Gymnothorax,flavimarginatus,1.25,103.75,1010:113:2,0.04,1,1,0.097765363128491,0.36301369863014,1,1
Gymnothorax,flavimarginatus,1.75,103.25,1010:113:3,0.04,1,1,0.097765363128491,0.44146948941469,1,1
