Mapping parameters for Cheilinus chlorourus (Floral wrasse)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In Bounding Box
FAOAreas: 51 |  57 |  61 |  71 |  77,
Bounding Box (NSWE): ,32,-36,25,-132

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,4,16,30
Temperature (°C),1,21.42,25.22,28.94,33.14
Salinity (psu),1,28.81,33.25,35.5,36.64
Primary Production,1,69,203,939,2059
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,2,15,171,715
 

Map data (HSPEC) for predicted occurrences (n = 4158): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Cheilinus,chlorourus,7.75,78.25,1007:478:3,0.11,1,1,1,0.10714285714286,1,1
Cheilinus,chlorourus,8.75,76.25,1007:486:3,0.07,0.21428571428571,1,1,0.30714285714286,1,1
Cheilinus,chlorourus,8.25,77.75,1007:487:2,0.15,1,1,1,0.15089285714286,1,1
Cheilinus,chlorourus,2.75,99.75,1009:229:4,0.12,0.33333333333333,0.89761904761905,0.62837837837838,0.65267857142857,1,1
Cheilinus,chlorourus,3.25,95.75,1009:235:2,0.13,0.14285714285714,0.92619047619048,1,1,1,1
Cheilinus,chlorourus,3.25,99.75,1009:239:2,0.08,1,0.88809523809524,0.62837837837838,0.14642857142857,1,1
Cheilinus,chlorourus,4.25,99.25,1009:249:1,0.04,0.071428571428571,0.88571428571429,0.62837837837838,0.90803571428571,1,1
Cheilinus,chlorourus,5.75,99.25,1009:459:3,0.17,0.28571428571429,0.9,0.66891891891892,0.98035714285714,1,1
Cheilinus,chlorourus,0.25,103.75,1010:103:2,0.13,1,0.98333333333333,0.39414414414414,0.32678571428571,1,1
Cheilinus,chlorourus,0.75,103.25,1010:103:3,0.18,1,0.98333333333333,0.39414414414414,0.45267857142857,1,1
Cheilinus,chlorourus,0.75,103.75,1010:103:4,0.09,1,0.98333333333333,0.39414414414414,0.24375,1,1
Cheilinus,chlorourus,1.75,101.25,1010:111:3,0.12,0.33333333333333,0.94047619047619,0.39414414414414,0.95803571428571,1,1
Cheilinus,chlorourus,1.75,101.75,1010:111:4,0.08,1,0.94047619047619,0.39414414414414,0.20446428571429,1,1
Cheilinus,chlorourus,1.25,102.75,1010:112:2,0.18,1,0.96666666666667,0.39414414414414,0.46160714285714,1,1
Cheilinus,chlorourus,1.75,102.25,1010:112:3,0.05,1,0.96666666666667,0.39414414414414,0.14196428571429,1,1
Cheilinus,chlorourus,1.75,103.25,1010:113:3,0.04,1,0.9952380952381,0.39414414414414,0.1125,1,1
Cheilinus,chlorourus,2.75,101.75,1010:121:4,0.17,1,0.91904761904762,0.62837837837838,0.2875,1,1
Cheilinus,chlorourus,2.25,102.25,1010:122:1,0.17,1,0.97142857142857,0.39414414414414,0.44642857142857,1,1
Cheilinus,chlorourus,3.25,100.75,1010:130:2,0.11,1,0.88571428571429,0.62837837837838,0.20625,1,1
Cheilinus,chlorourus,3.75,100.75,1010:130:4,0.10,1,0.88571428571429,0.62837837837838,0.17589285714286,1,1
Cheilinus,chlorourus,4.25,100.25,1010:140:1,0.18,1,0.88333333333333,0.62837837837838,0.32053571428571,1,1
Cheilinus,chlorourus,4.25,100.75,1010:140:2,0.12,1,0.88333333333333,0.62837837837838,0.21875,1,1
Cheilinus,chlorourus,4.75,100.25,1010:140:3,0.14,1,0.88333333333333,0.62837837837838,0.24553571428571,1,1
Cheilinus,chlorourus,4.75,100.75,1010:140:4,0.17,1,0.88333333333333,0.62837837837838,0.31517857142857,1,1
Cheilinus,chlorourus,0.75,108.75,1010:208:4,0.14,1,0.98333333333333,0.94144144144144,0.15535714285714,1,1
Cheilinus,chlorourus,5.25,100.25,1010:350:1,0.18,1,0.89285714285714,0.66891891891892,0.30714285714286,1,1
Cheilinus,chlorourus,8.25,101.25,1010:381:1,0.09,0.14285714285714,0.95476190476191,0.68468468468469,1,1,1
Cheilinus,chlorourus,8.75,101.25,1010:381:3,0.09,0.14285714285714,0.95476190476191,0.68468468468469,1,1,1
Cheilinus,chlorourus,8.75,104.75,1010:384:4,0.10,1,1,0.86486486486486,0.11607142857143,1,1
Cheilinus,chlorourus,9.25,100.75,1010:390:2,0.15,0.21428571428571,0.95952380952381,0.72747747747748,1,1,1
Cheilinus,chlorourus,7.75,105.75,1010:475:4,0.14,0.14285714285714,1,0.9527027027027,1,1,1
Cheilinus,chlorourus,7.75,106.75,1010:476:4,0.14,0.14285714285714,1,0.98873873873874,1,1,1
Cheilinus,chlorourus,7.25,108.25,1010:478:1,0.14,0.14285714285714,1,1,1,1,1
Cheilinus,chlorourus,9.75,106.75,1010:496:4,0.01,1,1,0.99774774774775,0.0080357142857143,1,1
Cheilinus,chlorourus,1.75,110.75,1011:110:4,0.12,1,0.91666666666667,0.78378378378378,0.16339285714286,1,1
Cheilinus,chlorourus,2.25,111.25,1011:121:1,0.05,1,0.93809523809524,0.78378378378378,0.06875,1,1
Cheilinus,chlorourus,2.75,111.25,1011:121:3,0.19,1,0.93809523809524,0.81981981981982,0.25267857142857,1,1
Cheilinus,chlorourus,2.75,111.75,1011:121:4,0.03,1,0.93809523809524,0.81981981981982,0.044642857142857,1,1
Cheilinus,chlorourus,2.75,112.25,1011:122:3,0.11,1,0.96190476190476,0.7545045045045,0.15803571428571,1,1
Cheilinus,chlorourus,3.75,117.75,1011:237:4,0.06,1,0.97857142857143,1,0.063392857142857,1,1
Cheilinus,chlorourus,9.75,115.75,1011:495:4,0.14,0.14285714285714,1,1,1,1,1
Cheilinus,chlorourus,10.75,43.75,1104:103:4,0.17,1,1,0.32456140350877,0.51696428571429,1,1
Cheilinus,chlorourus,10.25,44.25,1104:104:1,0.18,1,1,0.32456140350877,0.5625,1,1
Cheilinus,chlorourus,10.25,44.75,1104:104:2,0.14,1,1,0.32456140350877,0.44285714285714,1,1
Cheilinus,chlorourus,11.75,42.25,1104:112:3,0.03,1,1,0.087719298245615,0.32321428571429,1,1
Cheilinus,chlorourus,11.75,42.75,1104:112:4,0.02,1,1,0.22807017543859,0.10803571428571,1,1
Cheilinus,chlorourus,11.75,43.25,1104:113:3,0.14,1,1,0.22807017543859,0.60089285714286,1,1
Cheilinus,chlorourus,11.75,43.75,1104:113:4,0.16,1,1,0.22807017543859,0.71517857142857,1,1
Cheilinus,chlorourus,12.25,43.25,1104:123:1,0.12,1,1,0.22807017543859,0.5125,1,1
Cheilinus,chlorourus,12.75,43.25,1104:123:3,0.05,1,1,0.22807017543859,0.22053571428571,1,1
Cheilinus,chlorourus,12.75,43.75,1104:123:4,0.06,1,1,0.22807017543859,0.25625,1,1
Cheilinus,chlorourus,12.25,44.25,1104:124:1,0.03,0.21428571428571,1,0.22807017543859,0.5875,1,1
Cheilinus,chlorourus,12.75,44.25,1104:124:3,0.10,1,1,0.22807017543859,0.425,1,1
Cheilinus,chlorourus,12.75,44.75,1104:124:4,0.14,1,1,0.26315789473684,0.5375,1,1
Cheilinus,chlorourus,10.25,45.25,1104:205:1,0.09,1,1,0.32456140350877,0.28125,1,1
Cheilinus,chlorourus,10.75,46.75,1104:206:4,0.19,1,1,0.30701754385965,0.63392857142857,1,1
Cheilinus,chlorourus,13.25,45.25,1104:235:1,0.16,1,1,0.26315789473684,0.60714285714286,1,1
Cheilinus,chlorourus,13.75,46.75,1104:236:4,0.10,1,1,0.28947368421052,0.33392857142857,1,1
Cheilinus,chlorourus,14.75,49.75,1104:249:4,0.05,1,1,0.5438596491228,0.089285714285714,1,1
Cheilinus,chlorourus,10.25,50.75,1105:100:2,0.19,1,1,1,0.18571428571429,1,1
Cheilinus,chlorourus,11.75,51.25,1105:111:3,0.08,1,1,0.60526315789473,0.13125,1,1
Cheilinus,chlorourus,14.75,50.25,1105:140:3,0.14,1,1,0.5438596491228,0.25178571428571,1,1
Cheilinus,chlorourus,15.25,50.75,1105:350:2,0.09,1,1,0.5438596491228,0.16160714285714,1,1
Cheilinus,chlorourus,15.25,51.75,1105:351:2,0.04,1,1,0.56140350877193,0.079464285714286,1,1
Cheilinus,chlorourus,15.75,51.75,1105:351:4,0.05,1,1,0.56140350877193,0.080357142857143,1,1
Cheilinus,chlorourus,15.75,52.25,1105:352:3,0.17,1,1,0.50877192982456,0.33303571428571,1,1
Cheilinus,chlorourus,16.25,52.25,1105:362:1,0.05,1,1,0.50877192982456,0.10535714285714,1,1
Cheilinus,chlorourus,17.25,54.25,1105:374:1,0.06,1,1,0.52631578947369,0.11696428571429,1,1
Cheilinus,chlorourus,17.75,57.25,1105:477:3,0.02,1,1,0.57017543859649,0.033928571428571,1,1
Cheilinus,chlorourus,18.75,57.75,1105:487:4,0.12,1,1,0.52631578947369,0.23303571428571,1,1
Cheilinus,chlorourus,13.25,74.75,1107:134:2,0.16,1,1,1,0.15803571428571,1,1
Cheilinus,chlorourus,14.25,74.25,1107:144:1,0.19,1,1,1,0.18839285714286,1,1
Cheilinus,chlorourus,14.75,74.25,1107:144:3,0.09,1,1,1,0.0875,1,1
Cheilinus,chlorourus,15.75,73.25,1107:353:3,0.16,1,1,0.98245614035087,0.16607142857143,1,1
Cheilinus,chlorourus,15.75,73.75,1107:353:4,0.06,1,1,0.98245614035087,0.059821428571429,1,1
Cheilinus,chlorourus,15.25,74.25,1107:354:1,0.15,1,1,1,0.15267857142857,1,1
Cheilinus,chlorourus,17.25,73.25,1107:373:1,0.04,1,1,0.92982456140351,0.047321428571429,1,1
Cheilinus,chlorourus,18.25,72.25,1107:382:1,0.09,0.21428571428571,1,1,0.43035714285714,1,1
Cheilinus,chlorourus,19.25,71.25,1107:391:1,0.18,0.21428571428571,1,1,0.85267857142857,1,1
Cheilinus,chlorourus,15.75,80.75,1108:350:4,0.08,1,1,0.24324324324324,0.32142857142857,1,1
Cheilinus,chlorourus,15.75,81.25,1108:351:3,0.13,1,1,0.24324324324324,0.52857142857143,1,1
Cheilinus,chlorourus,16.25,81.25,1108:361:1,0.06,1,1,0.24324324324324,0.22678571428571,1,1
Cheilinus,chlorourus,16.25,81.75,1108:361:2,0.07,1,1,0.27702702702703,0.23482142857143,1,1
Cheilinus,chlorourus,16.25,82.25,1108:362:1,0.16,1,1,0.27702702702703,0.58660714285714,1,1
Cheilinus,chlorourus,16.75,82.25,1108:362:3,0.08,1,1,0.27702702702703,0.30178571428571,1,1
Cheilinus,chlorourus,16.75,82.75,1108:362:4,0.14,1,1,0.27702702702703,0.49464285714286,1,1
Cheilinus,chlorourus,17.25,82.75,1108:372:2,0.17,1,1,0.27702702702703,0.61607142857143,1,1
Cheilinus,chlorourus,18.25,83.75,1108:383:2,0.06,1,1,0.40765765765766,0.14375,1,1
Cheilinus,chlorourus,18.25,84.25,1108:384:1,0.17,1,1,0.40765765765766,0.42232142857143,1,1
Cheilinus,chlorourus,18.75,84.25,1108:384:3,0.19,1,1,0.5045045045045,0.38125,1,1
Cheilinus,chlorourus,14.75,94.75,1109:144:4,0.17,0.5,1,0.38963963963964,0.84821428571429,1,1
Cheilinus,chlorourus,12.25,99.75,1109:229:2,0.19,1,0.99761904761905,0.31531531531532,0.6,1,1
Cheilinus,chlorourus,17.25,94.25,1109:374:1,0.15,1,1,0.40540540540541,0.37857142857143,1,1
Cheilinus,chlorourus,17.75,94.25,1109:374:3,0.12,1,1,0.40540540540541,0.30178571428571,1,1
Cheilinus,chlorourus,17.75,94.75,1109:374:4,0.19,1,1,0.40540540540541,0.47410714285714,1,1
Cheilinus,chlorourus,14.25,97.25,1109:247:1,0.08,0.57142857142857,1,0.13738738738739,0.99910714285714,1,1
Cheilinus,chlorourus,14.25,97.75,1109:247:2,0.13,1,1,0.13738738738739,0.95535714285714,1,1
Cheilinus,chlorourus,14.75,97.25,1109:247:3,0.05,0.64285714285714,1,0.13738738738739,0.59821428571429,1,1
Cheilinus,chlorourus,14.75,97.75,1109:247:4,0.05,1,1,0.13738738738739,0.38839285714286,1,1
Cheilinus,chlorourus,14.25,98.25,1109:248:1,0.09,1,1,0.13738738738739,0.64910714285714,1,1
Cheilinus,chlorourus,15.25,94.25,1109:354:1,0.13,1,1,0.21621621621622,0.60267857142857,1,1
Cheilinus,chlorourus,15.25,94.75,1109:354:2,0.03,0.92857142857143,1,0.21621621621622,0.15,1,1
Cheilinus,chlorourus,15.75,94.75,1109:354:4,0.01,1,1,0.21621621621622,0.042857142857143,1,1
Cheilinus,chlorourus,16.25,94.75,1109:364:2,0.03,0.33333333333333,1,0.21621621621622,0.47857142857143,1,1
Cheilinus,chlorourus,18.25,94.25,1109:384:1,0.17,1,1,0.32657657657658,0.53482142857143,1,1
