Mapping parameters for Rhynchopelates oxyrhynchus ()

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  61 |  71 ,
Bounding Box (NSWE): ,40,5,105,132

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,3,16,30
Temperature (°C),1,13.45,19.95,26.49,30.69
Salinity (psu),1,29,33.555,34.555,35.42
Primary Production,1,285,452,1385,2175.5
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,2,14,25,106
 

Map data (HSPEC) for predicted occurrences (n = 756): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Rhynchopelates,oxyrhynchus,7.75,105.75,1010:475:4,0.07,0.14285714285714,0.56904761904762,0.88693743139407,1,1,1
Rhynchopelates,oxyrhynchus,7.75,106.25,1010:476:3,0.17,0.35714285714286,0.6047619047619,0.92206366630077,0.83233532934132,1,1
Rhynchopelates,oxyrhynchus,7.75,106.75,1010:476:4,0.05,0.14285714285714,0.6047619047619,0.92206366630077,0.67065868263473,1,1
Rhynchopelates,oxyrhynchus,7.75,107.25,1010:477:3,0.15,0.42857142857143,0.60952380952381,0.94182217343578,0.61077844311377,1,1
Rhynchopelates,oxyrhynchus,7.75,107.75,1010:477:4,0.08,0.28571428571429,0.60952380952381,0.94182217343578,0.47305389221557,1,1
Rhynchopelates,oxyrhynchus,7.25,108.25,1010:478:1,0.02,0.14285714285714,0.58809523809524,0.95060373216246,0.27544910179641,1,1
Rhynchopelates,oxyrhynchus,7.75,108.25,1010:478:3,0.17,0.78571428571429,0.58809523809524,0.95060373216246,0.37724550898204,1,1
Rhynchopelates,oxyrhynchus,9.75,106.75,1010:496:4,0.10,1,0.70714285714286,0.93084522502744,0.15876027830487,1,1
Rhynchopelates,oxyrhynchus,9.75,109.25,1010:499:3,0.03,0.28571428571429,0.62619047619048,0.95279912184413,0.15568862275449,1,1
Rhynchopelates,oxyrhynchus,7.75,111.75,1011:371:4,0.10,1,0.50952380952381,0.95279912184413,0.20359281437126,1,1
Rhynchopelates,oxyrhynchus,7.75,112.75,1011:372:4,0.09,1,0.48809523809524,0.94621295279912,0.19760479041916,1,1
Rhynchopelates,oxyrhynchus,8.25,110.75,1011:380:2,0.01,1,0.5547619047619,0.9615806805708,0.023952095808383,1,1
Rhynchopelates,oxyrhynchus,8.25,111.75,1011:381:2,0.01,1,0.52142857142857,0.9615806805708,0.017964071856287,1,1
Rhynchopelates,oxyrhynchus,8.75,111.75,1011:381:4,0.01,1,0.52142857142857,0.9615806805708,0.017964071856287,1,1
Rhynchopelates,oxyrhynchus,8.25,112.25,1011:382:1,0.03,1,0.49047619047619,0.95718990120746,0.065868263473054,1,1
Rhynchopelates,oxyrhynchus,8.75,112.25,1011:382:3,0.06,1,0.49047619047619,0.95718990120746,0.1377245508982,1,1
Rhynchopelates,oxyrhynchus,8.25,113.75,1011:383:2,0.10,1,0.47380952380952,0.95060373216246,0.21556886227545,1,1
Rhynchopelates,oxyrhynchus,8.75,113.75,1011:383:4,0.08,1,0.47380952380952,0.95060373216246,0.18562874251497,1,1
Rhynchopelates,oxyrhynchus,8.25,114.25,1011:384:1,0.11,1,0.46190476190476,0.94401756311745,0.25748502994012,1,1
Rhynchopelates,oxyrhynchus,8.75,114.25,1011:384:3,0.11,1,0.46190476190476,0.94401756311745,0.25748502994012,1,1
Rhynchopelates,oxyrhynchus,9.75,112.75,1011:392:4,0.05,1,0.5047619047619,0.9615806805708,0.10778443113772,1,1
Rhynchopelates,oxyrhynchus,9.25,113.75,1011:393:2,0.02,1,0.48333333333333,0.95718990120746,0.047904191616766,1,1
Rhynchopelates,oxyrhynchus,9.75,114.25,1011:394:3,0.01,1,0.46904761904762,0.95279912184413,0.017964071856287,1,1
Rhynchopelates,oxyrhynchus,7.75,117.25,1011:477:3,0.07,1,0.44285714285714,0.94621295279912,0.16167664670659,1,1
Rhynchopelates,oxyrhynchus,8.25,115.25,1011:485:1,0.18,1,0.45,0.93523600439078,0.43712574850299,1,1
Rhynchopelates,oxyrhynchus,8.25,117.25,1011:487:1,0.12,1,0.43095238095238,0.92206366630077,0.30538922155689,1,1
Rhynchopelates,oxyrhynchus,9.75,115.75,1011:495:4,0.01,0.14285714285714,0.45238095238095,0.95279912184413,0.089820359281437,1,1
Rhynchopelates,oxyrhynchus,5.75,124.75,1012:354:4,0.16,1,0.40952380952381,1,0.38323353293413,1,1
Rhynchopelates,oxyrhynchus,6.25,124.75,1012:364:2,0.10,1,0.42857142857143,1,0.22754491017964,1,1
Rhynchopelates,oxyrhynchus,6.75,124.25,1012:364:3,0.13,1,0.42857142857143,1,0.31137724550898,1,1
Rhynchopelates,oxyrhynchus,7.25,123.75,1012:373:2,0.16,0.35714285714286,0.46190476190476,1,1,1,1
Rhynchopelates,oxyrhynchus,5.25,125.25,1012:455:1,0.04,1,0.42619047619048,1,0.083832335329341,1,1
Rhynchopelates,oxyrhynchus,5.25,125.75,1012:455:2,0.01,1,0.42619047619048,1,0.011976047904192,1,1
Rhynchopelates,oxyrhynchus,5.75,125.25,1012:455:3,0.17,1,0.42619047619048,1,0.40119760479042,1,1
Rhynchopelates,oxyrhynchus,5.75,125.75,1012:455:4,0.05,1,0.42619047619048,1,0.11377245508982,1,1
Rhynchopelates,oxyrhynchus,5.75,126.75,1012:456:4,0.13,1,0.43809523809524,1,0.29940119760479,1,1
Rhynchopelates,oxyrhynchus,6.25,125.25,1012:465:1,0.08,1,0.42380952380952,1,0.17964071856287,1,1
Rhynchopelates,oxyrhynchus,6.25,126.25,1012:466:1,0.18,1,0.43095238095238,1,0.41317365269461,1,1
